cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1308,2.8,,1260,LN,0,-0.9
arroz,1975,1417,12.3,8.3,1158,N,0,-0.3
arroz,1976,1162,-7.2,-18,1070,N,0,-0.3
arroz,1977,1279,3,10.1,1002,EN,0,0.5
arroz,1978,969,-21.3,-24.2,956,N,0,0.1
arroz,1979,455,-62.7,-53,933,N,0,0.2
arroz,1980,424,-64.9,-6.8,931,N,0,0.3
arroz,1981,1225,2.6,188.9,946,N,0,-0.3
arroz,1982,1210,2.5,-1.2,971,N,0,0.4
arroz,1983,1312,12.5,8.4,1000,EN,1,1.7
arroz,1984,1036,-10.2,-21,1025,N,0,-0.3
arroz,1985,1125,-1.5,8.6,1039,LN,0,-0.6
arroz,1986,1423,26.3,26.5,1039,N,0,-0.2
arroz,1987,985,-10.6,-30.8,1026,EN,0,1.3
arroz,1988,1203,12.4,22.1,1003,N,0,-0.2
arroz,1989,1023,-1.4,-15,976,LN,0,-1.1
arroz,1990,659,-34.5,-35.6,948,N,0,0.3
arroz,1991,1061,9.1,61,924,N,0,0.4
arroz,1992,364,-61.1,-65.7,905,EN,1,2
arroz,1993,1645,82,200,889,EN,0,0.9
arroz,1994,1129,28.3,-31.4,877,N,0,0.4
arroz,1995,943,9.9,-16.5,866,EN,0,0.7
arroz,1996,812,-3.3,-13.9,855,LN,0,-0.6
arroz,1997,730,-11.8,-10.1,844,N,0,0.2
arroz,1998,671,-18,-8.1,834,EN,0,1.3
arroz,1999,772,-4.7,15.1,825,LN,0,-1.1
arroz,2000,957,18.1,24,819,LN,0,-1.1
arroz,2001,724,-11.7,-24.3,815,LN,0,-0.5
arroz,2002,792,-4.4,9.4,813,N,0,0
arroz,2003,937,13.3,18.3,807,N,0,0.2
arroz,2004,800,-2.8,-14.6,795,N,0,0.1
arroz,2005,648,-21.1,-19,772,N,0,0.3
arroz,2006,998,23.9,54,735,LN,0,-0.6
arroz,2007,725,-3.8,-27.4,686,N,0,-0.2
arroz,2008,992,45.5,36.8,627,LN,0,-1.3
arroz,2009,751,19.7,-24.3,567,LN,0,-0.7
arroz,2010,332,-41.7,-55.8,512,EN,0,0.6
arroz,2011,1014,104.2,200,468,LN,0,-0.9
arroz,2012,252,-44.8,-75.1,437,LN,0,-0.6
arroz,2013,203,-56.2,-19.4,423,LN,0,-0.5
arroz,2014,447,-8.8,120.2,426,N,0,-0.3
arroz,2015,200,-61.6,-55.3,448,EN,0,0.5
arroz,2016,357,-35.4,78.5,487,EN,0,1.3
arroz,2017,775,30,117.1,544,N,0,-0.3
arroz,2018,882,35.8,13.8,615,LN,0,-0.9
arroz,2019,993,39.5,12.6,697,EN,0,0.6
arroz,2020,1081,37.7,8.9,784,N,0,0
arroz,2021,868,0,-19.7,871,LN,0,-1
arroz,2022,912,-4.9,5.1,953,LN,0,-1.3
arroz,2023,1103,4.1,20.9,1034,N,0,-0.4
arroz,2024,882,-24.6,-20,1115,EN,0,0.5
cana,1974,36490,1.4,,38049,LN,1,-1.5
cana,1975,36368,1,-0.3,36741,N,0,-0.1
cana,1976,41849,15.9,15.1,35586,LN,0,-1
cana,1977,31538,-13.2,-24.6,34705,EN,0,1
cana,1978,41494,12.9,31.6,34202,EN,0,0.9
cana,1979,32101,-13.8,-22.6,34144,N,0,0.2
cana,1980,27912,-26.2,-13,34552,EN,0,0.6
cana,1981,33471,-13.1,19.9,35397,N,0,0
cana,1982,41324,5.1,23.5,36608,N,0,0.1
cana,1983,31258,-22.1,-24.4,38075,EN,1,2.5
cana,1984,44364,7.6,41.9,39670,LN,0,-0.5
cana,1985,41457,-2.7,-6.6,41262,LN,0,-0.8
cana,1986,45969,5,10.9,42740,N,0,-0.3
cana,1987,45097,0.9,-1.9,44034,EN,1,1.6
cana,1988,44309,-2.6,-1.7,45116,EN,0,0.7
cana,1989,47853,3.5,8,45997,LN,1,-1.7
cana,1990,48232,2.9,0.8,46709,N,0,0.2
cana,1991,48663,2.9,0.9,47286,EN,0,0.6
cana,1992,48837,2.8,0.4,47753,EN,1,2.3
cana,1993,43738,-8.5,-10.4,48125,EN,0,0.5
cana,1994,43920,-8.4,0.4,48410,N,0,0.3
cana,1995,45284,-5.6,3.1,48623,EN,0,1.3
cana,1996,53828,11.7,18.9,48794,LN,0,-0.9
cana,1997,55530,14,3.2,48979,N,0,-0.2
cana,1998,48317,-1.9,-13,49253,EN,1,2.2
cana,1999,48768,-2.2,0.9,49696,LN,1,-1.5
cana,2000,49142,-3.1,0.8,50373,LN,1,-1.7
cana,2001,49156,-5.2,0,51317,LN,0,-0.6
cana,2002,49647,-6.2,1,52501,N,0,-0.1
cana,2003,56430,5,13.7,53830,EN,0,0.9
cana,2004,56466,3.4,0.1,55137,N,0,0.3
cana,2005,54689,-1.7,-3.1,56205,EN,0,0.6
cana,2006,56109,-0.1,2.6,56811,LN,0,-0.9
cana,2007,57589,2.7,2.6,56780,EN,0,0.6
cana,2008,57030,2.4,-1,56046,LN,1,-1.6
cana,2009,56640,2.6,-0.7,54684,LN,0,-0.9
cana,2010,55920,3.4,-1.3,52890,EN,1,1.5
cana,2011,54628,4.2,-2.3,50942,LN,0,-1.4
cana,2012,48662,-5.5,-10.9,49132,LN,0,-0.8
cana,2013,51887,1,6.6,47716,LN,0,-0.6
cana,2014,45171,-12.1,-12.9,46884,LN,0,-0.5
cana,2015,43416,-16.3,-3.9,46756,EN,0,0.5
cana,2016,37262,-29.4,-14.2,47386,EN,1,2.2
cana,2017,42964,-20.3,15.3,48770,LN,0,-0.7
cana,2018,51307,-7.5,19.4,50861,LN,0,-1.1
cana,2019,60425,5.4,17.8,53578,EN,0,0.6
cana,2020,63253,6.3,4.7,56821,N,0,0.1
cana,2021,64614,4.1,2.2,60488,LN,0,-1.2
cana,2022,67292,3.5,4.1,64498,LN,0,-1.2
cana,2023,68975,0.9,2.5,68807,LN,0,-0.8
cana,2024,67581,-6.1,-2,73405,EN,0,1.2
feijao,1974,270,-19,,316,LN,1,-1.9
feijao,1975,482,52.7,78.5,302,N,0,-0.2
feijao,1976,254,-15,-47.3,288,LN,0,-1.1
feijao,1977,356,25.6,40.2,275,EN,0,1.1
feijao,1978,269,-0.2,-24.4,262,EN,0,1.1
feijao,1979,226,-11.9,-16,251,N,0,0.2
feijao,1980,161,-34.2,-28.8,241,EN,0,0.7
feijao,1981,245,4.6,52.2,232,N,0,0.2
feijao,1982,364,62.1,48.6,224,N,0,0
feijao,1983,139,-35.7,-61.8,217,EN,1,2.5
feijao,1984,317,50.9,128.1,211,LN,0,-1
feijao,1985,179,-13,-43.5,206,LN,0,-1
feijao,1986,162,-19.9,-9.5,203,N,0,-0.2
feijao,1987,108,-45.8,-33.3,200,EN,1,1.5
feijao,1988,273,38.5,152.8,199,EN,0,0.9
feijao,1989,227,15.7,-16.8,199,LN,1,-1.9
feijao,1990,188,-4.4,-17.2,200,N,0,0
feijao,1991,275,37.5,46.3,202,EN,0,0.5
feijao,1992,112,-45.5,-59.3,204,EN,1,2.1
feijao,1993,156,-26.1,39.3,208,N,0,0.3
feijao,1994,281,29.6,80.1,213,N,0,0.3
feijao,1995,189,-15.5,-32.7,218,EN,0,1.4
feijao,1996,276,19.9,46,223,LN,0,-0.9
feijao,1997,249,4.7,-9.8,229,N,0,-0.3
feijao,1998,171,-30.8,-31.3,234,EN,1,2.3
feijao,1999,288,12.8,68.4,240,LN,1,-1.6
feijao,2000,306,15.8,6.2,245,LN,1,-1.6
feijao,2001,215,-21.7,-29.7,250,LN,0,-0.7
feijao,2002,301,6.2,40,254,N,0,-0.3
feijao,2003,305,5.8,1.3,257,EN,0,1.2
feijao,2004,240,-17.1,-21.3,258,N,0,0.3
feijao,2005,271,-6.4,12.9,259,EN,0,0.7
feijao,2006,390,36,43.9,258,LN,0,-0.8
feijao,2007,269,-2.9,-31,256,EN,0,0.9
feijao,2008,374,42.6,39,252,LN,1,-1.5
feijao,2009,185,-26.1,-50.5,249,LN,0,-0.8
feijao,2010,208,-12.2,12.4,245,EN,1,1.6
feijao,2011,420,91.7,101.9,241,LN,1,-1.6
feijao,2012,139,-33.1,-66.9,237,LN,0,-1
feijao,2013,179,-13.5,28.8,234,N,0,-0.4
feijao,2014,214,1.8,19.6,232,N,0,-0.3
feijao,2015,161,-24.2,-24.8,230,EN,0,0.6
feijao,2016,157,-26.4,-2.5,230,EN,1,2.4
feijao,2017,266,23.1,69.4,229,LN,0,-1
feijao,2018,265,20.8,-0.4,230,LN,0,-1.3
feijao,2019,245,9.7,-7.5,230,EN,0,0.7
feijao,2020,281,23,14.7,230,N,0,0.2
feijao,2021,311,32.7,10.7,230,LN,0,-1.4
feijao,2022,243,0.9,-21.9,231,LN,0,-1.2
feijao,2023,220,-11.2,-9.5,231,LN,0,-1
feijao,2024,193,-24.5,-12.3,230,EN,1,1.5
milho,1974,511,-5.2,,477,LN,1,-1.9
milho,1975,544,8.9,6.5,446,N,0,-0.2
milho,1976,425,-8.4,-21.9,418,LN,0,-1.1
milho,1977,547,26.2,28.7,392,EN,0,1.1
milho,1978,468,14.9,-14.4,369,EN,0,1.1
milho,1979,317,-17.8,-32.3,350,N,0,0.2
milho,1980,204,-44.5,-35.6,335,EN,0,0.7
milho,1981,239,-32.3,17.2,322,N,0,0.2
milho,1982,545,59,128,313,N,0,0
milho,1983,85,-74.7,-84.4,307,EN,1,2.5
milho,1984,558,66.6,200,304,LN,0,-1
milho,1985,266,-22,-52.3,304,LN,0,-1
milho,1986,422,21.4,58.6,307,N,0,-0.2
milho,1987,122,-65.5,-71.1,312,EN,1,1.5
