cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,roni_pico
cana,1998,17812,-23.6,7.2,EN,1,2.2
cana,1999,20485,-11.8,15,LN,1,-1.5
cana,2000,20532,-12.9,0.2,LN,1,-1.7
cana,2001,31924,30.9,55.5,LN,0,-0.6
cana,2002,32424,27,1.6,N,0,-0.1
cana,2003,31019,15.4,-4.3,EN,0,0.9
cana,2004,30741,5.8,-0.9,N,0,0.3
cana,2005,17521,-45,-43,EN,0,0.6
cana,2006,20046,-41.4,14.4,LN,0,-0.9
cana,2007,31378,-12.8,56.5,EN,0,0.6
cana,2008,42134,11.5,34.3,LN,1,-1.6
cana,2009,42075,6.9,-0.1,LN,0,-0.9
cana,2010,48274,17.9,14.7,EN,1,1.5
cana,2011,47172,10.5,-2.3,LN,0,-1.4
cana,2012,40791,-7.2,-13.5,LN,0,-0.8
cana,2013,43804,-1.7,7.4,LN,0,-0.6
cana,2014,41409,-7.6,-5.5,LN,0,-0.5
cana,2015,46473,3.4,12.2,EN,0,0.5
cana,2016,40632,-9.6,-12.6,EN,1,2.2
cana,2017,45366,1.4,11.7,LN,0,-0.7
cana,2018,47108,6.3,3.8,LN,0,-1.1
cana,2019,45276,3.4,-3.9,EN,0,0.6
cana,2020,37909,-11.9,-16.3,N,0,0.1
cana,2021,37248,-11.6,-1.7,LN,0,-1.2
cana,2022,41661,1.5,11.8,LN,0,-1.2
cana,2023,41637,4.6,-0.1,LN,0,-0.8
cana,2024,40566,5.6,-2.6,EN,0,1.2
feijao,1974,1140,-5.6,,LN,1,-1.9
feijao,1975,1197,4.2,5,N,0,-0.2
feijao,1976,920,-15.8,-23.1,LN,0,-1.1
feijao,1977,1109,6.4,20.5,EN,0,1.1
feijao,1978,1000,0.5,-9.8,EN,0,1.1
feijao,1979,1000,5.1,0,N,0,0.2
feijao,1980,986,7.9,-1.4,EN,0,0.7
feijao,1981,1096,24.7,11.2,N,0,0.2
feijao,1982,792,-6.7,-27.7,N,0,0
feijao,1983,538,-34.7,-32.1,EN,1,2.5
feijao,1984,696,-13.2,29.4,LN,0,-1
feijao,1985,792,1.2,13.8,LN,0,-1
feijao,1986,810,5.1,2.3,N,0,-0.2
feijao,1987,671,-12.8,-17.2,EN,1,1.5
feijao,1988,818,5.3,21.9,EN,0,0.9
feijao,1989,767,-2.7,-6.2,LN,1,-1.9
feijao,1990,881,10.4,14.9,N,0,0
feijao,1991,858,6.1,-2.6,EN,0,0.5
feijao,1992,751,-8.8,-12.5,EN,1,2.1
feijao,1993,1406,68,87.2,N,0,0.3
feijao,1994,1285,50.9,-8.6,N,0,0.3
feijao,1995,1209,39.2,-5.9,EN,0,1.4
feijao,1996,879,-0.5,-27.3,LN,0,-0.9
feijao,1997,792,-11.8,-9.9,N,0,-0.3
feijao,1998,943,3.2,19.1,EN,1,2.3
feijao,1999,944,1.9,0.1,LN,1,-1.6
feijao,2000,944,1,0,LN,1,-1.6
feijao,2001,961,2.1,1.8,LN,0,-0.7
feijao,2002,963,1.7,0.2,N,0,-0.3
feijao,2003,944,-0.5,-2,EN,0,1.2
feijao,2004,907,-3.8,-3.9,N,0,0.3
feijao,2005,1001,7.4,10.4,EN,0,0.7
feijao,2006,948,2.7,-5.3,LN,0,-0.8
feijao,2007,876,-4.3,-7.6,EN,0,0.9
feijao,2008,899,-0.5,2.6,LN,1,-1.5
feijao,2009,876,-2.3,-2.6,LN,0,-0.8
feijao,2010,881,-1.7,0.6,EN,1,1.6
feijao,2011,877,-2.3,-0.5,LN,1,-1.6
feijao,2012,884,-1.7,0.8,LN,0,-1
feijao,2013,944,4.7,6.8,N,0,-0.4
feijao,2014,905,0,-4.1,N,0,-0.3
feijao,2015,926,1.8,2.3,EN,0,0.6
feijao,2016,726,-20.6,-21.6,EN,1,2.4
feijao,2017,1031,12,42,LN,0,-1
feijao,2018,1119,20.7,8.5,LN,0,-1.3
feijao,2019,945,1,-15.5,EN,0,0.7
feijao,2020,914,-3.3,-3.3,N,0,0.2
feijao,2021,875,-8.4,-4.3,LN,0,-1.4
feijao,2022,803,-16.8,-8.2,LN,0,-1.2
feijao,2023,1127,15.3,40.3,LN,0,-1
feijao,2024,1000,1.1,-11.3,EN,1,1.5
milho,1974,1941,44.5,,LN,1,-1.9
milho,1975,1666,26.5,-14.2,N,0,-0.2
milho,1976,1054,-18.9,-36.7,LN,0,-1.1
milho,1977,1026,-20.7,-2.7,EN,0,1.1
milho,1978,1000,-23.3,-2.5,EN,0,1.1
milho,1979,1009,-23.7,0.9,N,0,0.2
milho,1980,1279,-5.1,26.8,EN,0,0.7
milho,1981,1348,-2.8,5.4,N,0,0.2
milho,1982,1323,-8.1,-1.9,N,0,0
milho,1983,2369,58.9,79.1,EN,1,2.5
milho,1984,1569,0.2,-33.8,LN,0,-1
milho,1985,1313,-21.3,-16.3,LN,0,-1
milho,1986,1638,-6.2,24.8,N,0,-0.2
milho,1987,2148,20,31.1,EN,1,1.5
milho,1988,2057,12.6,-4.2,EN,0,0.9
milho,1989,1874,1.4,-8.9,LN,1,-1.9
milho,1990,1856,0.3,-1,N,0,0
milho,1991,1544,-14.8,-16.8,EN,0,0.5
milho,1992,2014,15.3,30.4,EN,1,2.1
milho,1993,1791,6,-11.1,N,0,0.3
milho,1994,1597,-1.7,-10.8,N,0,0.3
milho,1995,1622,5.6,1.6,EN,0,1.4
milho,1996,1285,-12.7,-20.8,LN,0,-0.9
milho,1997,1287,-9.6,0.2,N,0,-0.3
milho,1998,1285,-6.4,-0.2,EN,1,2.3
milho,1999,1414,4.9,10,LN,1,-1.6
milho,2000,1414,4.5,0,LN,1,-1.6
milho,2001,1482,7.8,4.8,LN,0,-0.7
milho,2002,1330,-5.9,-10.3,N,0,-0.3
milho,2003,1372,-6.7,3.2,EN,0,1.2
milho,2004,1491,-5,8.7,N,0,0.3
milho,2005,1745,2.6,17,EN,0,0.7
milho,2006,1605,-11.6,-8,LN,0,-0.8
milho,2007,1592,-17.8,-0.8,EN,0,0.9
milho,2008,2359,13.5,48.2,LN,1,-1.5
milho,2009,2349,7.2,-0.4,LN,0,-0.8
milho,2010,2500,9.6,6.4,EN,1,1.6
milho,2011,2466,4,-1.4,LN,1,-1.6
milho,2012,2506,2.9,1.6,LN,0,-1
milho,2013,2267,-8,-9.5,N,0,-0.4
milho,2014,2652,7.3,17,N,0,-0.3
milho,2015,2360,-4.7,-11,EN,0,0.6
milho,2016,2198,-11.1,-6.9,EN,1,2.4
milho,2017,2260,-8,2.8,LN,0,-1
milho,2018,2569,5.5,13.7,LN,0,-1.3
milho,2019,2666,10.8,3.8,EN,0,0.7
milho,2020,2111,-10.8,-20.8,N,0,0.2
milho,2021,2049,-11.6,-2.9,LN,0,-1.4
milho,2022,2121,-6.3,3.5,LN,0,-1.2
milho,2023,2398,8.8,13.1,LN,0,-1
milho,2024,3087,44.6,28.7,EN,1,1.5
milho1,2003,1372,-0.6,,EN,0,1.2
milho1,2004,1491,0.2,8.7,N,0,0.3
milho1,2005,1745,7.8,17,EN,0,0.7
milho1,2006,1605,-9.5,-8,LN,0,-0.8
milho1,2007,1592,-17.9,-0.8,EN,0,0.9
milho1,2008,2359,10.5,48.2,LN,1,-1.5
milho1,2009,2349,0.8,-0.4,LN,0,-0.8
milho1,2010,2500,0.8,6.4,EN,1,1.6
milho1,2011,2466,-0.5,-1.4,LN,1,-1.6
milho1,2012,2506,0.8,1.6,LN,0,-1
milho1,2013,2267,-8.2,-9.5,N,0,-0.4
milho1,2014,2716,13.5,19.8,N,0,-0.3
milho1,2015,2353,1.3,-13.4,EN,0,0.6
milho1,2016,2183,-5,-7.2,EN,1,2.4
milho1,2017,2207,-5.5,1.1,LN,0,-1
milho1,2018,2564,5.7,16.2,LN,0,-1.3
milho1,2019,2673,2.1,4.3,EN,0,0.7
milho1,2020,2688,-0.3,0.6,N,0,0.2
milho1,2021,2034,-26.5,-24.3,LN,0,-1.4
milho1,2022,4708,66.1,131.5,LN,0,-1.2
milho1,2023,2523,-13,-46.4,LN,0,-1
milho1,2024,3095,4.4,22.7,EN,1,1.5
milho2,2014,2283,,,N,0,-0.3
milho2,2015,3000,,31.4,EN,0,0.5
milho2,2016,2273,,-24.2,EN,0,1.3
milho2,2017,2755,,21.2,N,0,-0.3
milho2,2018,2783,,1,LN,0,-0.9
milho2,2019,2533,,-9,EN,0,0.6
milho2,2020,2014,,-20.5,N,0,0
milho2,2021,2286,,13.5,LN,0,-1
milho2,2022,1874,,-18,LN,0,-1.3
milho2,2023,1872,,-0.1,N,0,-0.4
milho2,2024,3038,,62.3,EN,0,0.5
soja,1996,500,,,LN,0,-0.9
soja,1997,500,,0,N,0,-0.3
soja,1998,500,,0,EN,1,2.3
soja,1999,500,,0,LN,1,-1.6
soja,2000,500,,0,LN,1,-1.6
soja,2001,500,,0,LN,0,-0.7
soja,2002,500,,0,N,0,-0.3
soja,2024,2908,,200,EN,1,1.5
