cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,893,-2.3,,927,LN,0,-0.9
arroz,1975,988,7.4,10.6,920,N,0,-0.3
arroz,1976,946,2.2,-4.3,913,N,0,-0.3
arroz,1977,901,-3.1,-4.8,906,EN,0,0.5
arroz,1978,907,-2.9,0.7,900,N,0,0.1
arroz,1979,900,-4,-0.8,894,N,0,0.2
arroz,1980,910,-3.2,1.1,888,N,0,0.3
arroz,1981,569,-39.6,-37.5,882,N,0,-0.3
arroz,1982,1000,6.1,75.7,878,N,0,0.4
arroz,1983,837,-11.2,-16.3,874,EN,1,1.7
arroz,1984,1254,32.9,49.8,871,N,0,-0.3
arroz,1985,1141,20.5,-9,869,LN,0,-0.6
arroz,1986,562,-40.6,-50.7,866,N,0,-0.2
arroz,1987,797,-15.1,41.8,862,EN,0,1.3
arroz,1988,1055,13.8,32.4,857,N,0,-0.2
arroz,1989,901,-1.3,-14.6,851,LN,0,-1.1
arroz,1990,758,-15.7,-15.9,845,N,0,0.3
arroz,1991,983,11.9,29.7,839,N,0,0.4
arroz,1992,891,4.4,-9.4,833,EN,1,2
arroz,1993,822,-1.2,-7.7,831,EN,0,0.9
arroz,1994,936,15.3,13.9,832,N,0,0.4
arroz,1995,683,-13.6,-27,838,EN,0,0.7
arroz,1996,754,-3.1,10.4,851,LN,0,-0.6
arroz,1997,756,-2.3,0.3,871,N,0,0.2
arroz,1998,747,-3.3,-1.2,898,EN,0,1.3
arroz,1999,800,2.4,7.1,931,LN,0,-1.1
arroz,2000,787,-2.8,-1.6,970,LN,0,-1.1
arroz,2001,812,-4.9,3.2,1011,LN,0,-0.5
arroz,2002,1333,47.5,64.2,1054,N,0,0
arroz,2003,1748,84.9,31.1,1095,N,0,0.2
arroz,2004,1477,47.5,-15.5,1131,N,0,0.1
arroz,2005,1482,37.8,0.3,1160,N,0,0.3
arroz,2006,1113,-1.2,-24.9,1181,LN,0,-0.6
arroz,2007,967,-16,-13.1,1194,N,0,-0.2
arroz,2008,1227,4.7,26.9,1197,LN,0,-1.3
arroz,2009,1189,0.3,-3.1,1194,LN,0,-0.7
arroz,2010,1259,6.6,5.9,1185,EN,0,0.6
arroz,2011,1182,1.7,-6.1,1172,LN,0,-0.9
arroz,2012,1108,-3.2,-6.3,1157,LN,0,-0.6
arroz,2013,1157,2.4,4.4,1140,LN,0,-0.5
arroz,2014,1191,7.2,2.9,1124,N,0,-0.3
arroz,2015,1018,-7.1,-14.5,1108,EN,0,0.5
arroz,2016,985,-9.1,-3.2,1093,EN,0,1.3
arroz,2017,986,-7.9,0.1,1079,N,0,-0.3
arroz,2018,1098,3.6,11.4,1066,LN,0,-0.9
arroz,2019,1051,0.1,-4.3,1054,EN,0,0.6
arroz,2020,1037,-0.3,-1.3,1043,N,0,0
arroz,2021,1036,0.4,-0.1,1032,LN,0,-1
arroz,2022,1073,4.7,3.6,1022,LN,0,-1.3
arroz,2023,1072,5.1,-0.1,1012,N,0,-0.4
arroz,2024,952,-6.2,-11.2,1002,EN,0,0.5
cana,1974,14000,14.5,,13475,LN,1,-1.5
cana,1975,13636,5.6,-2.6,13477,N,0,-0.1
