cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1519,-4.2,,1543,LN,1,-1.5
arroz,1975,1800,21.5,18.5,1445,N,0,-0.1
arroz,1976,1248,-10.1,-30.7,1355,LN,0,-1
arroz,1977,1487,13.6,19.2,1276,EN,0,1
arroz,1978,1074,-13.5,-27.8,1209,EN,0,0.9
arroz,1979,1146,-3.5,6.7,1156,N,0,0.2
arroz,1980,1199,4.8,4.6,1116,EN,0,0.6
arroz,1981,740,-33.4,-38.3,1090,N,0,0
arroz,1982,1097,0.5,48.2,1075,N,0,0.1
arroz,1983,1030,-4.7,-6.1,1071,EN,1,2.5
arroz,1984,1029,-5.3,-0.1,1075,LN,0,-0.5
arroz,1985,1179,6.3,14.6,1087,LN,0,-0.8
arroz,1986,1111,-2.2,-5.8,1105,N,0,-0.3
arroz,1987,1374,17.9,23.7,1128,EN,1,1.6
arroz,1988,1175,-2.6,-14.5,1155,EN,0,0.7
arroz,1989,1381,10.3,17.5,1187,LN,1,-1.7
arroz,1990,934,-28,-32.4,1224,N,0,0.2
arroz,1991,1407,5.1,50.6,1267,EN,0,0.6
arroz,1992,1442,4.5,2.5,1317,EN,1,2.3
arroz,1993,918,-35.9,-36.3,1375,EN,0,0.5
arroz,1994,1513,0.9,64.8,1442,N,0,0.3
arroz,1995,1800,14.3,19,1519,EN,0,1.3
arroz,1996,1469,-11.2,-18.4,1605,LN,0,-0.9
arroz,1997,1829,4.6,24.5,1698,N,0,-0.2
arroz,1998,1675,-9.8,-8.4,1796,EN,1,2.2
arroz,1999,1811,-7.3,8.1,1898,LN,1,-1.5
arroz,2000,2302,12.9,27.1,1999,LN,1,-1.7
arroz,2001,2127,0.1,-7.6,2097,LN,0,-0.6
arroz,2002,2289,3.6,7.6,2190,N,0,-0.1
arroz,2003,2299,0.6,0.4,2275,EN,0,0.9
arroz,2004,2533,7.8,10.2,2352,N,0,0.3
arroz,2005,2417,0.6,-4.6,2421,EN,0,0.6
arroz,2006,2336,-5.1,-3.4,2483,LN,0,-0.9
arroz,2007,2286,-9.5,-2.1,2540,EN,0,0.6
arroz,2008,2747,6.2,20.2,2592,LN,1,-1.6
arroz,2009,2531,-4.3,-7.9,2641,LN,0,-0.9
arroz,2010,2621,-3.3,3.6,2686,EN,1,1.5
arroz,2011,2755,-0.9,5.1,2728,LN,0,-1.4
arroz,2012,2910,2.6,5.6,2765,LN,0,-0.8
arroz,2013,2897,0.6,-0.4,2798,LN,0,-0.6
arroz,2014,3069,5.1,5.9,2823,LN,0,-0.5
arroz,2015,3123,5.9,1.8,2842,EN,0,0.5
arroz,2016,2087,-29.6,-33.2,2852,EN,1,2.2
arroz,2017,2987,0.4,43.1,2856,LN,0,-0.7
arroz,2018,2823,-5,-5.5,2852,LN,0,-1.1
arroz,2019,2783,-5.8,-1.4,2843,EN,0,0.6
arroz,2020,2934,0.2,5.4,2829,N,0,0.1
arroz,2021,3084,6.7,5.1,2813,LN,0,-1.2
arroz,2022,3003,5.7,-2.6,2795,LN,0,-1.2
arroz,2023,2878,3.6,-4.2,2776,LN,0,-0.8
arroz,2024,2377,-12.2,-17.4,2757,EN,0,1.2
cana,1974,50000,15,,51854,LN,1,-1.5
cana,1975,50000,12.6,0,45762,N,0,-0.1
cana,1976,40000,-11.8,-20,40831,LN,0,-1
cana,1978,40000,-15.2,0,35360,EN,0,0.9
cana,1979,40000,-16.7,0,35092,N,0,0.2
cana,1980,30000,-38.6,-25,36556,EN,0,0.6
cana,1981,30000,-39.6,0,39687,N,0,0
cana,1982,30000,-40.5,0,44234,N,0,0.1
cana,1983,63814,24.6,112.7,49637,EN,1,2.5
cana,1984,62143,19.8,-2.6,54974,LN,0,-0.5
cana,1985,81429,55.2,31,59123,LN,0,-0.8
cana,1986,74739,40.9,-8.2,61155,N,0,-0.3
cana,1987,61765,15.6,-17.4,60757,EN,1,1.6
cana,1988,49581,-6.1,-19.7,58359,EN,0,0.7
cana,1989,55938,9.2,12.8,54883,LN,1,-1.7
cana,1990,43621,-13,-22,51336,N,0,0.2
cana,1991,36805,-26.2,-15.6,48506,EN,0,0.6
cana,1992,46936,-5.8,27.5,46870,EN,1,2.3
cana,1993,53756,7.1,14.5,46645,EN,0,0.5
cana,1994,57884,11.5,7.7,47861,N,0,0.3
cana,1995,50371,-7.9,-13,50407,EN,0,1.3
cana,1996,51801,-8.9,2.8,54028,LN,0,-0.9
cana,1997,53122,-10,2.6,58306,N,0,-0.2
cana,1998,65768,6.4,23.8,62667,EN,1,2.2
cana,1999,67717,6.6,3,66442,LN,1,-1.5
cana,2000,67975,5.6,0.4,68986,LN,1,-1.7
cana,2001,68699,5.5,1.1,69807,LN,0,-0.6
cana,2002,66250,1.6,-3.6,68669,N,0,-0.1
cana,2003,57417,-10.4,-13.3,65621,EN,0,0.9
cana,2004,62964,3.3,9.7,60960,N,0,0.3
cana,2005,58132,2.9,-7.7,55162,EN,0,0.6
cana,2006,57810,10.5,-0.6,48790,LN,0,-0.9
cana,2007,57799,22.2,0,42399,EN,0,0.6
cana,2008,44241,7.8,-23.5,36456,LN,1,-1.6
