cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1589,-5,,1333,LN,1,-1.9
arroz,1975,1605,-1.6,1,1347,N,0,-0.2
arroz,1976,1788,12.1,11.4,1361,LN,0,-1.1
arroz,1977,1647,5.3,-7.9,1376,EN,0,1.1
arroz,1978,676,-56.1,-59,1391,EN,0,1.1
arroz,1979,732,-51.8,8.3,1406,N,0,0.2
arroz,1980,1751,16.4,139.2,1421,EN,0,0.7
arroz,1981,2438,63.2,39.2,1436,N,0,0.2
arroz,1982,806,-45.8,-66.9,1451,N,0,0
arroz,1983,2116,42.1,162.5,1467,EN,1,2.5
arroz,1984,1348,-9.8,-36.3,1483,LN,0,-1
arroz,1985,1514,0.5,12.3,1499,LN,0,-1
arroz,1986,919,-39.7,-39.3,1515,N,0,-0.2
arroz,1987,1756,13.3,91.1,1531,EN,1,1.5
arroz,1988,1854,17,5.6,1547,EN,0,0.9
arroz,1989,1416,-12.8,-23.6,1564,LN,1,-1.9
arroz,1990,1885,13.3,33.1,1581,N,0,0
arroz,1991,994,-41.9,-47.3,1598,EN,0,0.5
arroz,1992,1715,-2.7,72.5,1615,EN,1,2.1
arroz,1993,1798,-0.6,4.8,1632,N,0,0.3
arroz,1994,1796,-3.5,-0.1,1650,N,0,0.3
arroz,1995,1988,3.5,10.7,1667,EN,0,1.4
arroz,1996,2109,7.4,6.1,1685,LN,0,-0.9
arroz,1997,1892,-4.9,-10.3,1703,N,0,-0.3
arroz,1998,1933,-3.8,2.2,1722,EN,1,2.3
arroz,1999,2095,3.7,8.4,1740,LN,1,-1.6
arroz,2000,2094,4.6,0,1759,LN,1,-1.6
arroz,2001,2149,9.5,2.6,1778,LN,0,-0.7
arroz,2002,1993,3.8,-7.3,1797,N,0,-0.3
arroz,2003,2002,5.7,0.5,1816,EN,0,1.2
arroz,2004,1541,-17.6,-23,1836,N,0,0.3
arroz,2005,1049,-43,-31.9,1855,EN,0,0.7
arroz,2006,1523,-16.5,45.2,1875,LN,0,-0.8
arroz,2007,1950,6.5,28,1895,EN,0,0.9
arroz,2008,2031,10,4.2,1916,LN,1,-1.5
arroz,2009,1668,-10.7,-17.9,1936,LN,0,-0.8
arroz,2010,2097,9.4,25.7,1957,EN,1,1.6
arroz,2011,2216,11.5,5.7,1978,LN,1,-1.6
arroz,2012,1686,-17.5,-23.9,1999,LN,0,-1
arroz,2013,2035,-1.8,20.7,2021,N,0,-0.4
arroz,2014,2091,-0.3,2.8,2042,N,0,-0.3
arroz,2015,2289,8,9.5,2064,EN,0,0.6
arroz,2016,2138,0,-6.6,2086,EN,1,2.4
arroz,2017,2335,8.3,9.2,2109,LN,0,-1
arroz,2018,2214,2,-5.2,2131,LN,0,-1.3
arroz,2019,2000,-8.3,-9.7,2154,EN,0,0.7
arroz,2020,2166,-1.1,8.3,2177,N,0,0.2
arroz,2021,1968,-10.3,-9.1,2201,LN,0,-1.4
arroz,2022,2120,-3.5,7.7,2224,LN,0,-1.2
arroz,2023,2461,12.1,16.1,2248,LN,0,-1
arroz,2024,2183,-0.4,-11.3,2272,EN,1,1.5
cana,1974,44905,6,,43679,LN,1,-1.5
cana,1975,43402,-0.9,-3.3,44316,N,0,-0.1
cana,1976,44748,-0.7,3.1,44969,LN,0,-1
cana,1977,44870,-2.8,0.3,45641,EN,0,1
cana,1978,39350,-16.4,-12.3,46323,EN,0,0.9
cana,1979,46833,-2.1,19,46990,N,0,0.2
cana,1980,47716,-1.5,1.9,47597,EN,0,0.6
cana,1981,52329,7,9.7,48088,N,0,0
cana,1982,53397,8.6,2,48403,N,0,0.1
cana,1983,50599,2.6,-5.2,48490,EN,1,2.5
cana,1984,51125,3.7,1,48323,LN,0,-0.5
cana,1985,51089,4.2,-0.1,47907,LN,0,-0.8
cana,1986,47719,-2.1,-6.6,47282,N,0,-0.3
cana,1987,46841,-2.6,-1.8,46522,EN,1,1.6
cana,1988,43724,-7.3,-6.7,45717,EN,0,0.7
cana,1989,46523,0.6,6.4,44962,LN,1,-1.7
cana,1990,46207,1,-0.7,44344,N,0,0.2
cana,1991,45580,-0.4,-1.4,43929,EN,0,0.6
cana,1992,35256,-23.4,-22.7,43757,EN,1,2.3
cana,1993,29826,-35.6,-15.4,43841,EN,0,0.5
cana,1994,53387,14.3,79,44168,N,0,0.3
cana,1995,42500,-10.2,-20.4,44704,EN,0,1.3
cana,1996,48656,1.6,14.5,45402,LN,0,-0.9
cana,1997,50478,4.5,3.7,46207,N,0,-0.2
cana,1998,50297,3.1,-0.4,47068,EN,1,2.2
cana,1999,50553,2.7,0.5,47947,LN,1,-1.5
cana,2000,45888,-7.6,-9.2,48823,LN,1,-1.7
cana,2001,49834,-0.3,8.6,49692,LN,0,-0.6
cana,2002,49926,-0.8,0.2,50567,N,0,-0.1
cana,2003,49281,-2.9,-1.3,51466,EN,0,0.9
cana,2004,55061,7.6,11.7,52407,N,0,0.3
cana,2005,51865,0.5,-5.8,53396,EN,0,0.6
cana,2006,51242,-1.9,-1.2,54419,LN,0,-0.9
cana,2007,57791,8.2,12.8,55442,EN,0,0.6
cana,2008,50684,-7.8,-12.3,56408,LN,1,-1.6
cana,2009,50375,-10.1,-0.6,57245,LN,0,-0.9
cana,2010,78763,38.4,56.4,57878,EN,1,1.5
cana,2011,50745,-12.2,-35.6,58242,LN,0,-1.4
cana,2012,65180,11.9,28.4,58295,LN,0,-0.8
cana,2013,63546,9.5,-2.5,58027,LN,0,-0.6
cana,2014,66276,15.3,4.3,57462,LN,0,-0.5
cana,2015,62782,10.3,-5.3,56657,EN,0,0.5
cana,2016,46153,-18.2,-26.5,55685,EN,1,2.2
cana,2017,50338,-9.8,9.1,54628,LN,0,-0.7
cana,2018,49360,-10.2,-1.9,53563,LN,0,-1.1
cana,2019,50669,-6.2,2.7,52545,EN,0,0.6
cana,2020,50596,-4.4,-0.1,51612,N,0,0.1
cana,2021,52610,1.9,4,50773,LN,0,-1.2
cana,2022,51464,2.4,-2.2,50018,LN,0,-1.2
cana,2023,51218,5.1,-0.5,49324,LN,0,-0.8
