cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,2933,1.7,,2855,LN,1,-1.9
arroz,1975,2989,1.5,1.9,2937,N,0,-0.2
arroz,1976,2984,-1,-0.2,3021,LN,0,-1.1
arroz,1977,3056,-1.2,2.4,3107,EN,0,1.1
arroz,1978,3084,-3,0.9,3196,EN,0,1.1
arroz,1979,3201,-2.3,3.8,3289,N,0,0.2
arroz,1980,3516,4.1,9.8,3388,EN,0,0.7
arroz,1981,3428,-1.8,-2.5,3497,N,0,0.2
arroz,1982,3479,-3.7,1.5,3620,N,0,0
arroz,1983,3814,1.9,9.6,3757,EN,1,2.5
arroz,1984,4331,11.6,13.6,3909,LN,0,-1
arroz,1985,4247,5.3,-1.9,4073,LN,0,-1
arroz,1986,4105,-2,-3.3,4245,N,0,-0.2
arroz,1987,4148,-4.7,1,4418,EN,1,1.5
arroz,1988,4383,-3,5.7,4584,EN,0,0.9
arroz,1989,4730,0.8,7.9,4739,LN,1,-1.9
arroz,1990,4785,-1.8,1.2,4880,N,0,0
arroz,1991,5129,1.4,7.2,5010,EN,0,0.5
arroz,1992,5683,8.3,10.8,5136,EN,1,2.1
arroz,1993,5623,3.2,-1.1,5269,N,0,0.3
arroz,1994,5581,-1.8,-0.7,5421,N,0,0.3
arroz,1995,5242,-11.8,-6.1,5603,EN,0,1.4
arroz,1996,5354,-13.4,2.1,5820,LN,0,-0.9
arroz,1997,5332,-17.1,-0.4,6074,N,0,-0.3
arroz,1998,6267,-6.4,17.5,6357,EN,1,2.3
arroz,1999,6946,0.4,10.8,6654,LN,1,-1.6
arroz,2000,7057,-0.7,1.6,6943,LN,1,-1.6
arroz,2001,7337,0.6,4,7199,LN,0,-0.7
arroz,2002,7868,5.5,7.2,7400,N,0,-0.3
arroz,2003,8019,5.6,1.9,7532,EN,0,1.2
arroz,2004,8035,4.8,0.2,7591,N,0,0.3
arroz,2005,7557,-1.9,-5.9,7588,EN,0,0.7
arroz,2006,7639,-1.2,1.1,7541,LN,0,-0.8
arroz,2007,7676,-0.7,0.5,7473,EN,0,0.9
arroz,2008,6345,-17.4,-17.3,7408,LN,1,-1.5
arroz,2009,6881,-10.1,8.4,7363,LN,0,-0.8
arroz,2010,7594,-0.6,10.4,7348,EN,1,1.6
arroz,2011,7159,-6,-5.7,7367,LN,1,-1.6
arroz,2012,7832,2.9,9.4,7415,LN,0,-1
arroz,2013,7520,-1.4,-4,7484,N,0,-0.4
arroz,2014,7670,0.2,2,7563,N,0,-0.3
arroz,2015,7868,2.5,2.6,7641,EN,0,0.6
arroz,2016,7326,-4.9,-6.9,7709,EN,1,2.4
arroz,2017,7968,3.1,8.8,7763,LN,0,-1
arroz,2018,7875,1.5,-1.2,7803,LN,0,-1.3
arroz,2019,7786,0,-1.1,7833,EN,0,0.7
arroz,2020,7761,-0.7,-0.3,7856,N,0,0.2
arroz,2021,7727,-1.6,-0.4,7877,LN,0,-1.4
arroz,2022,8200,4,6.1,7899,LN,0,-1.2
arroz,2023,7908,-0.1,-3.6,7923,LN,0,-1
arroz,2024,7850,-1.3,-0.7,7947,EN,1,1.5
cana,1974,58740,2.1,,57282,LN,1,-1.5
cana,1975,54324,-7.3,-7.5,58590,N,0,-0.1
cana,1976,61928,3.8,14,59845,LN,0,-1
cana,1977,59438,-1.9,-4,60951,EN,0,1
cana,1978,60504,-1.6,1.8,61835,EN,0,0.9
cana,1979,67786,8.8,12,62484,N,0,0.2
cana,1980,67512,7.1,-0.4,62954,EN,0,0.6
cana,1981,61810,-3,-8.4,63359,N,0,0
cana,1982,64376,0,4.2,63823,N,0,0.1
cana,1983,56241,-13.3,-12.6,64443,EN,1,2.5
cana,1984,61354,-6,9.1,65237,LN,0,-0.5
cana,1985,62609,-4.6,2,66117,LN,0,-0.8
cana,1986,64377,-2.2,2.8,66876,N,0,-0.3
cana,1987,68876,4,7,67213,EN,1,1.6
cana,1988,70275,5.1,2,66794,EN,0,0.7
cana,1989,69473,3.4,-1.1,65347,LN,1,-1.7
cana,1990,70253,5.3,1.1,62764,N,0,0.2
cana,1991,60600,-7.1,-13.7,59157,EN,0,0.6
