cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1417,66.6,,1088,LN,0,-0.9
arroz,1975,1383,25.5,-2.4,1214,N,0,-0.3
arroz,1976,820,-39.1,-40.7,1355,N,0,-0.3
arroz,1977,1299,-18.1,58.4,1512,EN,0,0.5
arroz,1978,1152,-36.7,-11.3,1687,N,0,0.1
arroz,1979,1577,-23,36.9,1880,N,0,0.2
arroz,1980,2914,28.5,84.8,2090,N,0,0.3
arroz,1981,2319,-6.6,-20.4,2314,N,0,-0.3
arroz,1982,3499,29.7,50.9,2548,N,0,0.4
arroz,1983,5475,89,56.5,2783,EN,1,1.7
arroz,1984,1690,-45.4,-69.1,3012,N,0,-0.3
arroz,1985,3337,1.2,97.5,3229,LN,0,-0.6
arroz,1986,3853,11,15.5,3426,N,0,-0.2
arroz,1987,4948,37.4,28.4,3600,EN,0,1.3
arroz,1988,3344,-9.6,-32.4,3750,N,0,-0.2
arroz,1989,3391,-10.4,1.4,3877,LN,0,-1.1
arroz,1990,3922,1.4,15.7,3984,N,0,0.3
arroz,1991,3146,-20.6,-19.8,4073,N,0,0.4
arroz,1992,4227,4.2,34.4,4147,EN,1,2
arroz,1993,6065,47,43.5,4208,EN,0,0.9
arroz,1994,4313,3.6,-28.9,4257,N,0,0.4
arroz,1995,4789,14.5,11,4295,EN,0,0.7
arroz,1996,3241,-22.9,-32.3,4323,LN,0,-0.6
arroz,1997,3889,-7.4,20,4343,N,0,0.2
arroz,1998,5717,37.2,47,4358,EN,0,1.3
arroz,1999,4989,19.7,-12.7,4372,LN,0,-1.1
arroz,2000,3728,-11.2,-25.3,4391,LN,0,-1.1
arroz,2001,3717,-11.9,-0.3,4421,LN,0,-0.5
arroz,2002,3720,-12.6,0.1,4465,N,0,0
arroz,2003,4297,-0.7,15.5,4528,N,0,0.2
arroz,2004,4555,2.3,6,4612,N,0,0.1
arroz,2005,4855,5.2,6.6,4714,N,0,0.3
arroz,2006,5206,9,7.2,4833,LN,0,-0.6
arroz,2007,4603,-7.5,-11.6,4964,N,0,-0.2
arroz,2008,5146,-1.4,11.8,5100,LN,0,-1.3
arroz,2009,5249,-3.1,2,5236,LN,0,-0.7
arroz,2010,5630,1.2,7.3,5365,EN,0,0.6
arroz,2011,5295,-7.2,-6,5484,LN,0,-0.9
arroz,2012,6459,11,22,5590,LN,0,-0.6
arroz,2013,6268,6.8,-3,5682,LN,0,-0.5
arroz,2014,6322,7.4,0.9,5764,N,0,-0.3
arroz,2015,5397,-9,-14.6,5838,EN,0,0.5
arroz,2016,6225,3.9,15.3,5908,EN,0,1.3
arroz,2017,5825,-3.6,-6.4,5978,N,0,-0.3
arroz,2018,5835,-4.4,0.2,6049,LN,0,-0.9
arroz,2019,5773,-6.4,-1.1,6125,EN,0,0.6
arroz,2020,5719,-8.1,-0.9,6205,N,0,0
arroz,2021,6156,-2.1,7.6,6289,LN,0,-1
arroz,2022,5794,-8.8,-5.9,6378,LN,0,-1.3
arroz,2023,7230,12.5,24.8,6471,N,0,-0.4
arroz,2024,6844,5.3,-5.3,6565,EN,0,0.5
cana,1974,32909,-7.5,,39339,LN,1,-1.5
cana,1975,34871,4.9,6,34846,N,0,-0.1
cana,1976,36130,15.8,3.6,30978,LN,0,-1
cana,1977,32259,9.5,-10.7,27776,EN,0,1
cana,1978,30971,10.4,-4,25259,EN,0,0.9
cana,1979,22675,-15.8,-26.8,23420,N,0,0.2
cana,1980,20637,-20.7,-9,22233,EN,0,0.6
cana,1981,18394,-27.5,-10.9,21661,N,0,0
cana,1982,17413,-30.3,-5.3,21658,N,0,0.1
cana,1983,16060,-35.1,-7.8,22168,EN,1,2.5
cana,1984,28722,14.9,78.8,23112,LN,0,-0.5
cana,1985,29073,12.9,1.2,24380,LN,0,-0.8
cana,1986,28777,8.8,-1,25818,N,0,-0.3
cana,1987,28434,4.9,-1.2,27243,EN,1,1.6
cana,1988,31656,13.2,11.3,28470,EN,0,0.7
cana,1989,28132,-2.3,-11.1,29359,LN,1,-1.7
cana,1990,27850,-5.2,-1,29850,N,0,0.2
cana,1991,29131,-1.1,4.6,29980,EN,0,0.6
cana,1992,29055,-0.6,-0.3,29864,EN,1,2.3
cana,1993,28504,-2.3,-1.9,29652,EN,0,0.5
cana,1994,27549,-6.2,-3.4,29482,N,0,0.3
cana,1995,28187,-4.6,2.3,29445,EN,0,1.3
cana,1996,37270,25.1,32.2,29573,LN,0,-0.9
cana,1997,29956,-0.7,-19.6,29840,N,0,-0.2
cana,1998,27287,-10.9,-8.9,30179,EN,1,2.2
cana,1999,31035,0.1,13.7,30514,LN,1,-1.5
cana,2000,31035,0,0,30801,LN,1,-1.7
cana,2001,31143,1.1,0.3,31063,LN,0,-0.6
cana,2002,34614,12.2,11.1,31404,N,0,-0.1
cana,2003,33373,5.5,-3.6,32004,EN,0,0.9
cana,2004,31186,-5.9,-6.6,33093,N,0,0.3
cana,2005,31835,-9,2.1,34915,EN,0,0.6
cana,2006,31939,-13.8,0.3,37688,LN,0,-0.9
cana,2007,29820,-25,-6.6,41542,EN,0,0.6
cana,2008,63974,48.3,114.5,46424,LN,1,-1.6
cana,2009,71373,54.3,11.6,51969,LN,0,-0.9
cana,2010,55987,11.6,-21.6,57394,EN,1,1.5
cana,2011,57862,5.4,3.3,61564,LN,0,-1.4
cana,2012,58124,0.4,0.5,63318,LN,0,-0.8
cana,2013,58816,0,1.2,62000,LN,0,-0.6
cana,2014,60210,2,2.4,57837,LN,0,-0.5
cana,2015,58238,-0.8,-3.3,51869,EN,0,0.5
cana,2016,65319,12.9,12.2,45451,EN,1,2.2
cana,2017,37040,-34.3,-43.3,39727,LN,0,-0.7
cana,2018,22786,-58.1,-38.5,35379,LN,0,-1.1
cana,2019,31569,-39,38.5,32675,EN,0,0.6
cana,2020,31062,-36,-1.6,31634,N,0,0.1
cana,2021,31382,-29.9,1,32158,LN,0,-1.2
cana,2022,37044,-8.3,18,34082,LN,0,-1.2
cana,2023,39879,12.6,7.7,37151,LN,0,-0.8
cana,2024,40982,37,2.8,41018,EN,0,1.2
feijao,1974,217,-12.9,,205,LN,1,-1.9
feijao,1975,270,12.2,24.4,209,N,0,-0.2
feijao,1976,131,-44,-51.5,213,LN,0,-1.1
feijao,1977,288,26.3,119.8,217,EN,0,1.1
feijao,1978,297,32.9,3.1,222,EN,0,1.1
feijao,1979,229,4,-22.9,227,N,0,0.2
feijao,1980,199,-9.1,-13.1,232,EN,0,0.7
feijao,1981,197,-10,-1,237,N,0,0.2
feijao,1982,339,54.2,72.1,243,N,0,0
feijao,1983,147,-34.2,-56.6,250,EN,1,2.5
feijao,1984,362,59.4,146.3,257,LN,0,-1
feijao,1985,207,-10.2,-42.8,265,LN,0,-1
feijao,1986,184,-22.8,-11.1,275,N,0,-0.2
feijao,1987,165,-35.4,-10.3,285,EN,1,1.5
feijao,1988,379,35.5,129.7,296,EN,0,0.9
feijao,1989,262,-14.1,-30.9,307,LN,1,-1.9
feijao,1990,258,-21,-1.5,319,N,0,0
feijao,1991,391,11.6,51.6,331,EN,0,0.5
feijao,1992,346,-8.6,-11.5,343,EN,1,2.1
feijao,1993,646,61.5,86.7,353,N,0,0.3
feijao,1994,462,11.9,-28.5,363,N,0,0.3
feijao,1995,479,13.1,3.7,370,EN,0,1.4
feijao,1996,405,-6.1,-15.4,376,LN,0,-0.9
feijao,1997,464,7.1,14.6,379,N,0,-0.3
feijao,1998,361,-16.1,-22.2,381,EN,1,2.3
feijao,1999,400,-6.5,10.8,381,LN,1,-1.6
feijao,2000,406,-5,1.5,380,LN,1,-1.6
feijao,2001,169,-60.3,-58.4,377,LN,0,-0.7
feijao,2002,527,24.8,200,373,N,0,-0.3
feijao,2003,437,4.9,-17.1,369,EN,0,1.2
feijao,2004,265,-35.4,-39.4,363,N,0,0.3
feijao,2005,447,10.9,68.7,356,EN,0,0.7
feijao,2006,552,40.6,23.5,349,LN,0,-0.8
feijao,2007,300,-19.4,-45.7,341,EN,0,0.9
feijao,2008,549,59.1,83,332,LN,1,-1.5
feijao,2009,284,-12,-48.3,323,LN,0,-0.8
feijao,2010,253,-15.5,-10.9,315,EN,1,1.6
feijao,2011,523,93.3,106.7,306,LN,1,-1.6
feijao,2012,125,-50.3,-76.1,299,LN,0,-1
feijao,2013,264,5.9,111.2,293,N,0,-0.4
feijao,2014,278,9.7,5.3,288,N,0,-0.3
feijao,2015,155,-39.5,-44.2,284,EN,0,0.6
feijao,2016,177,-31.2,14.2,281,EN,1,2.4
feijao,2017,295,13.1,66.7,279,LN,0,-1
feijao,2018,316,19,7.1,278,LN,0,-1.3
feijao,2019,349,28.5,10.4,277,EN,0,0.7
feijao,2020,418,49.5,19.8,276,N,0,0.2
feijao,2021,298,3.1,-28.7,275,LN,0,-1.4
feijao,2022,384,28.1,28.9,274,LN,0,-1.2
feijao,2023,198,-36.5,-48.4,273,LN,0,-1
feijao,2024,266,-18.2,34.3,271,EN,1,1.5
milho,1974,335,-37.6,,408,LN,1,-1.9
milho,1975,729,50.3,117.6,376,N,0,-0.2
milho,1976,389,-11.6,-46.6,347,LN,0,-1.1
milho,1977,576,43.3,48.1,323,EN,0,1.1
milho,1978,530,42.6,-8,303,EN,0,1.1
milho,1979,193,-44.6,-63.6,288,N,0,0.2
milho,1980,198,-40.1,2.6,279,EN,0,0.7
milho,1981,53,-83.4,-73.2,274,N,0,0.2
milho,1982,431,37.7,200,275,N,0,0
milho,1983,69,-78,-84,281,EN,1,2.5
milho,1984,571,76.2,200,292,LN,0,-1
milho,1985,390,13,-31.7,307,LN,0,-1
milho,1986,418,13.1,7.2,328,N,0,-0.2
milho,1987,217,-45.7,-48.1,353,EN,1,1.5
milho,1988,660,50.9,200,383,EN,0,0.9
milho,1989,448,-6.2,-32.1,418,LN,1,-1.9
milho,1990,357,-30.4,-20.3,456,N,0,0
milho,1991,608,11.6,70.3,497,EN,0,0.5
milho,1992,493,-14.7,-18.9,539,EN,1,2.1
milho,1993,746,22.5,51.3,581,N,0,0.3
milho,1994,618,-3.8,-17.2,620,N,0,0.3
milho,1995,694,2.4,12.3,656,EN,0,1.4
milho,1996,713,0.6,2.7,687,LN,0,-0.9
milho,1997,676,-8.4,-5.2,713,N,0,-0.3
milho,1998,1499,95.5,121.7,732,EN,1,2.3
milho,1999,713,-9.7,-52.4,747,LN,1,-1.6
milho,2000,847,4.9,18.8,757,LN,1,-1.6
milho,2001,248,-70,-70.7,762,LN,0,-0.7
milho,2002,963,14.9,200,763,N,0,-0.3
milho,2003,1075,28.3,11.6,758,EN,0,1.2
milho,2004,616,-25.3,-42.7,748,N,0,0.3
milho,2005,767,-4.5,24.5,732,EN,0,0.7
milho,2006,1088,40.2,41.9,709,LN,0,-0.8
milho,2007,509,-30,-53.2,680,EN,0,0.9
milho,2008,1325,101.2,160.3,647,LN,1,-1.5
milho,2009,608,0.9,-54.1,611,LN,0,-0.8
milho,2010,470,-13.1,-22.7,576,EN,1,1.6
milho,2011,1328,186.2,182.6,543,LN,1,-1.6
milho,2012,360,-13.3,-72.9,516,LN,0,-1
milho,2013,377,-8.1,4.7,494,N,0,-0.4
milho,2014,523,23.9,38.7,478,N,0,-0.3
milho,2015,128,-70.4,-75.5,470,EN,0,0.6
milho,2016,172,-60.9,34.4,468,EN,1,2.4
milho,2017,508,11.4,195.3,472,LN,0,-1
milho,2018,545,14.5,7.3,480,LN,0,-1.3
milho,2019,775,54.9,42.2,493,EN,0,0.7
milho,2020,953,79.6,23,507,N,0,0.2
milho,2021,577,1.8,-39.5,523,LN,0,-1.4
milho,2022,863,42.1,49.6,540,LN,0,-1.2
milho,2023,378,-42.1,-56.2,558,LN,0,-1
milho,2024,537,-23.6,42.1,575,EN,1,1.5
milho1,2003,1075,16.9,,939,EN,0,1.2
milho1,2004,616,-30.5,-42.7,886,N,0,0.3
milho1,2005,767,-10.2,24.5,834,EN,0,0.7
milho1,2006,1088,31.3,41.9,779,LN,0,-0.8
milho1,2007,509,-36.1,-53.2,720,EN,0,0.9
milho1,2008,1325,74.8,160.3,659,LN,1,-1.5
milho1,2009,608,-5.3,-54.1,600,LN,0,-0.8
milho1,2010,470,-10.3,-22.7,544,EN,1,1.6
milho1,2011,1328,215.7,182.6,496,LN,1,-1.6
milho1,2012,360,-2.8,-72.9,459,LN,0,-1
milho1,2013,318,-5.1,-11.7,432,N,0,-0.4
milho1,2014,463,71,45.6,416,N,0,-0.3
milho1,2015,110,-53.6,-76.2,411,EN,0,0.6
milho1,2016,168,-39.5,52.7,415,EN,1,2.4
milho1,2017,508,18.7,200,429,LN,0,-1
milho1,2018,545,-9.3,7.3,449,LN,0,-1.3
milho1,2019,775,3.2,42.2,474,EN,0,0.7
milho1,2020,953,20,23,501,N,0,0.2
milho1,2021,577,-26,-39.5,530,LN,0,-1.4
milho1,2022,863,20.6,49.6,558,LN,0,-1.2
