cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1226,-8.8,,955,LN,0,-0.9
arroz,1975,1563,24.8,27.5,959,N,0,-0.3
arroz,1976,1133,-3.3,-27.5,963,N,0,-0.3
arroz,1977,1210,9.6,6.8,966,EN,0,0.5
arroz,1978,1097,4.5,-9.3,970,N,0,0.1
arroz,1979,943,-6.3,-14,974,N,0,0.2
arroz,1980,257,-73.6,-72.7,978,N,0,0.3
arroz,1981,728,-23.2,183.3,982,N,0,-0.3
arroz,1982,1115,19.2,53.2,986,N,0,0.4
arroz,1983,352,-62.1,-68.4,990,EN,1,1.7
arroz,1984,1191,26.4,200,994,N,0,-0.3
arroz,1985,1052,7.8,-11.7,998,LN,0,-0.6
arroz,1986,1334,32.6,26.8,1002,N,0,-0.2
arroz,1987,888,-14.2,-33.4,1006,EN,0,1.3
arroz,1988,1241,15.7,39.8,1010,N,0,-0.2
arroz,1989,1145,3.3,-7.7,1014,LN,0,-1.1
arroz,1990,824,-27.4,-28,1018,N,0,0.3
arroz,1991,1452,27.3,76.2,1022,N,0,0.4
arroz,1992,807,-28.8,-44.4,1026,EN,1,2
arroz,1993,475,-58.2,-41.1,1030,EN,0,0.9
arroz,1994,1829,58.1,200,1034,N,0,0.4
arroz,1995,1707,44.6,-6.7,1038,EN,0,0.7
arroz,1996,1185,-1.6,-30.6,1043,LN,0,-0.6
arroz,1997,1165,-5.7,-1.7,1047,N,0,0.2
arroz,1998,639,-49.7,-45.2,1051,EN,0,1.3
arroz,1999,1272,-2.3,99.1,1055,LN,0,-1.1
arroz,2000,1316,-1.3,3.5,1059,LN,0,-1.1
arroz,2001,1342,-2.3,2,1064,LN,0,-0.5
arroz,2002,1805,28.1,34.5,1068,N,0,0
arroz,2003,1643,15.5,-9,1072,N,0,0.2
arroz,2004,903,-36.5,-45,1076,N,0,0.1
arroz,2005,1245,-12,37.9,1081,N,0,0.3
arroz,2006,1707,22.4,37.1,1085,LN,0,-0.6
arroz,2007,1323,-0.2,-22.5,1089,N,0,-0.2
arroz,2008,1661,35.7,25.5,1094,LN,0,-1.3
arroz,2009,1312,14.2,-21,1098,LN,0,-0.7
arroz,2010,560,-48.5,-57.3,1102,EN,0,0.6
arroz,2011,1349,33.4,140.9,1107,LN,0,-0.9
arroz,2012,424,-56.2,-68.6,1111,LN,0,-0.6
