cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1337,-7.1,,1200,LN,1,-1.9
arroz,1975,1531,8.9,14.5,1195,N,0,-0.2
arroz,1976,1585,14.9,3.5,1192,LN,0,-1.1
arroz,1977,1357,-0.3,-14.4,1192,EN,0,1.1
arroz,1978,424,-68.6,-68.8,1197,EN,0,1.1
arroz,1979,1024,-24.1,141.5,1211,N,0,0.2
arroz,1980,1389,2.5,35.6,1232,EN,0,0.7
arroz,1981,1592,16.5,14.6,1262,N,0,0.2
arroz,1982,1241,-10.5,-22,1300,N,0,0
arroz,1983,1438,1.8,15.9,1345,EN,1,2.5
arroz,1984,1147,-20.8,-20.2,1395,LN,0,-1
arroz,1985,1490,-0.4,29.9,1449,LN,0,-1
arroz,1986,1948,25.9,30.7,1507,N,0,-0.2
arroz,1987,1634,2.3,-16.1,1568,EN,1,1.5
arroz,1988,1735,5.2,6.2,1633,EN,0,0.9
arroz,1989,2070,21.1,19.3,1703,LN,1,-1.9
arroz,1990,1536,-14,-25.8,1780,N,0,0
arroz,1991,1520,-19.1,-1,1865,EN,0,0.5
arroz,1992,1703,-14,12,1960,EN,1,2.1
arroz,1993,1891,-9.5,11,2066,N,0,0.3
arroz,1994,2571,17.1,36,2184,N,0,0.3
arroz,1995,2456,6.4,-4.5,2314,EN,0,1.4
arroz,1996,2782,14,13.3,2456,LN,0,-0.9
arroz,1997,2596,0.7,-6.7,2610,N,0,-0.3
arroz,1998,2813,3.3,8.4,2778,EN,1,2.3
arroz,1999,2852,-1.5,1.4,2962,LN,1,-1.6
arroz,2000,3014,-2.3,5.7,3163,LN,1,-1.6
arroz,2001,2877,-12.2,-4.5,3385,LN,0,-0.7
arroz,2002,3291,-5.8,14.4,3630,N,0,-0.3
arroz,2003,4091,8.8,24.3,3900,EN,0,1.2
arroz,2004,4007,-2.4,-2.1,4197,N,0,0.3
arroz,2005,4348,-3.6,8.5,4517,EN,0,0.7
arroz,2006,4839,-1.3,11.3,4857,LN,0,-0.8
arroz,2007,5116,-3.9,5.7,5208,EN,0,0.9
arroz,2008,5984,3.2,17,5560,LN,1,-1.5
arroz,2009,6331,1.8,5.8,5900,LN,0,-0.8
arroz,2010,6395,-3.2,1,6218,EN,1,1.6
arroz,2011,7576,8.2,18.5,6502,LN,1,-1.6
arroz,2012,7690,4.9,1.5,6748,LN,0,-1
arroz,2013,7700,1.6,0.1,6952,N,0,-0.4
arroz,2014,7876,1.2,2.3,7116,N,0,-0.3
arroz,2015,7758,-2.4,-1.5,7243,EN,0,0.6
arroz,2016,5559,-31,-28.3,7342,EN,1,2.4
arroz,2017,7937,-2.4,42.8,7417,LN,0,-1
arroz,2018,6409,-21.4,-19.3,7475,LN,0,-1.3
arroz,2019,6622,-18.5,3.3,7523,EN,0,0.7
arroz,2020,8061,0.1,21.7,7564,N,0,0.2
arroz,2021,8018,1,-0.5,7601,LN,0,-1.4
arroz,2022,7869,1.2,-1.9,7637,LN,0,-1.2
arroz,2023,7805,3.1,-0.8,7672,LN,0,-1
arroz,2024,7032,-3.9,-9.9,7708,EN,1,1.5
cana,1974,54341,14.8,,45740,LN,1,-1.5
cana,1975,48882,-5.6,-10,50212,N,0,-0.1
cana,1976,42291,-24.3,-13.5,55069,LN,0,-1
cana,1977,58698,-1.5,38.8,60240,EN,0,1
cana,1978,55577,-11.7,-5.3,65568,EN,0,0.9
cana,1979,72338,9.8,30.2,70802,N,0,0.2
cana,1980,90923,32.8,25.7,75603,EN,0,0.6
cana,1981,92234,30.3,1.4,79594,N,0,0
cana,1982,89735,23.4,-2.7,82437,N,0,0.1
cana,1983,98758,32.9,10.1,83924,EN,1,2.5
cana,1984,71744,-5,-27.4,84049,LN,0,-0.5
cana,1985,80271,5.3,11.9,83022,LN,0,-0.8
cana,1986,75913,-1,-5.4,81218,N,0,-0.3
cana,1987,77968,1.8,2.7,79090,EN,1,1.6
cana,1988,78485,3.6,0.7,77069,EN,0,0.7
cana,1989,74455,-0.6,-5.1,75498,LN,1,-1.7
cana,1990,75872,1.8,1.9,74588,N,0,0.2
cana,1991,69654,-7.4,-8.2,74413,EN,0,0.6
cana,1992,73116,-4.2,5,74919,EN,1,2.3
cana,1993,72002,-6.7,-1.5,75944,EN,0,0.5
cana,1994,76394,-1.9,6.1,77248,N,0,0.3
cana,1995,81718,3.6,7,78560,EN,0,1.3
cana,1996,86355,8.5,5.7,79635,LN,0,-0.9
cana,1997,84520,5.5,-2.1,80311,N,0,-0.2
cana,1998,87623,8.6,3.7,80544,EN,1,2.2
cana,1999,79245,-2.2,-9.6,80407,LN,1,-1.5
cana,2000,68296,-15.9,-13.8,80061,LN,1,-1.7
cana,2001,78451,-3.3,14.9,79690,LN,0,-0.6
cana,2002,76812,-5.1,-2.1,79452,N,0,-0.1
cana,2003,84540,4.8,10.1,79429,EN,0,0.9
cana,2004,82107,2.1,-2.9,79608,N,0,0.3
cana,2005,74191,-7.5,-9.6,79881,EN,0,0.6
cana,2006,78886,-1.1,6.3,80073,LN,0,-0.9
cana,2007,83696,5.8,6.1,79982,EN,0,0.6
cana,2008,84517,7.9,1,79436,LN,1,-1.6
cana,2009,89856,16.1,6.3,78347,LN,0,-0.9
cana,2010,73319,-3.4,-18.4,76738,EN,1,1.5
cana,2011,66334,-10.4,-9.5,74735,LN,0,-1.4
cana,2012,69380,-4.2,4.6,72538,LN,0,-0.8
cana,2013,70524,-0.5,1.6,70369,LN,0,-0.6
cana,2014,68040,-1.7,-3.5,68419,LN,0,-0.5
cana,2015,72647,7,6.8,66825,EN,0,0.5
cana,2016,68316,2.1,-6,65646,EN,1,2.2
cana,2017,62898,-4.7,-7.9,64876,LN,0,-0.7
cana,2018,60822,-6.8,-3.3,64454,LN,0,-1.1
cana,2019,64975,0.4,6.8,64288,EN,0,0.6
cana,2020,65883,2.4,1.4,64274,N,0,0.1
cana,2021,60259,-6,-8.5,64327,LN,0,-1.2
cana,2022,61304,-4.3,1.7,64387,LN,0,-1.2
cana,2023,70671,10,15.3,64431,LN,0,-0.8
cana,2024,64418,-0.2,-8.8,64462,EN,0,1.2
feijao,1974,765,-9.4,,833,LN,1,-1.9
feijao,1975,886,12,15.8,777,N,0,-0.2
feijao,1976,854,15.3,-3.6,724,LN,0,-1.1
feijao,1977,690,-0.7,-19.2,677,EN,0,1.1
feijao,1978,609,-6.6,-11.7,634,EN,0,1.1
feijao,1979,472,-23,-22.5,595,N,0,0.2
feijao,1980,547,-5.3,15.9,561,EN,0,0.7
feijao,1981,440,-19.3,-19.6,530,N,0,0.2
feijao,1982,659,27.8,49.8,503,N,0,0
feijao,1983,516,5.2,-21.7,479,EN,1,2.5
feijao,1984,600,27.3,16.3,458,LN,0,-1
feijao,1985,447,-2.3,-25.5,440,LN,0,-1
feijao,1986,268,-39.9,-40,425,N,0,-0.2
feijao,1987,490,13.6,82.8,414,EN,1,1.5
feijao,1988,527,26.8,7.6,407,EN,0,0.9
feijao,1989,249,-38.4,-52.8,404,LN,1,-1.9
feijao,1990,431,7.4,73.1,405,N,0,0
feijao,1991,425,3.7,-1.4,411,EN,0,0.5
feijao,1992,349,-18,-17.9,422,EN,1,2.1
feijao,1993,448,0.9,28.4,438,N,0,0.3
feijao,1994,480,2.6,7.1,459,N,0,0.3
feijao,1995,544,9,13.3,484,EN,0,1.4
feijao,1996,374,-29.5,-31.2,514,LN,0,-0.9
feijao,1997,627,11.5,67.6,547,N,0,-0.3
feijao,1998,728,21.8,16.1,583,EN,1,2.3
feijao,1999,704,10.7,-3.3,622,LN,1,-1.6
feijao,2000,542,-20.1,-23,664,LN,1,-1.6
feijao,2001,701,-3.3,29.3,708,LN,0,-0.7
feijao,2002,724,-6.3,3.3,754,N,0,-0.3
feijao,2003,890,8.5,22.9,803,EN,0,1.2
feijao,2004,766,-12.1,-13.9,853,N,0,0.3
feijao,2005,856,-7.6,11.7,903,EN,0,0.7
feijao,2006,1078,10.4,25.9,954,LN,0,-0.8
feijao,2007,1100,7.4,2,1003,EN,0,0.9
feijao,2008,1141,6.4,3.7,1049,LN,1,-1.5
feijao,2009,1019,-8.7,-10.7,1091,LN,0,-0.8
feijao,2010,1225,6.5,20.2,1129,EN,1,1.6
feijao,2011,1128,-4.2,-7.9,1162,LN,1,-1.6
feijao,2012,1318,9.1,16.8,1190,LN,0,-1
feijao,2013,1051,-15.3,-20.3,1215,N,0,-0.4
feijao,2014,1225,-3.7,16.6,1239,N,0,-0.3
feijao,2015,1388,6.1,13.3,1262,EN,0,0.6
feijao,2016,1224,-9.1,-11.8,1287,EN,1,2.4
feijao,2017,1432,3.4,17,1314,LN,0,-1
feijao,2018,1069,-25.1,-25.3,1345,LN,0,-1.3
feijao,2019,1462,-0.5,36.8,1380,EN,0,0.7
feijao,2020,1775,17.3,21.4,1419,N,0,0.2
feijao,2021,972,-37.7,-45.2,1463,LN,0,-1.4
feijao,2022,1452,-9.6,49.4,1509,LN,0,-1.2
feijao,2023,1896,14.5,30.6,1559,LN,0,-1
feijao,2024,1670,-2.2,-11.9,1611,EN,1,1.5
milho,1974,1878,-1.1,,1931,LN,0,-0.9
milho,1975,1936,-2,3.1,1972,N,0,-0.3
milho,1976,2265,10.6,17,2014,N,0,-0.3
milho,1977,2149,1.5,-5.1,2057,EN,0,0.5
milho,1978,1217,-44.2,-43.4,2100,N,0,0.1
milho,1979,2197,-2,80.5,2145,N,0,0.2
milho,1980,2654,15.3,20.8,2191,N,0,0.3
milho,1981,2395,1.7,-9.8,2237,N,0,-0.3
milho,1982,2547,5.8,6.3,2285,N,0,0.4
milho,1983,2475,0.8,-2.8,2334,EN,1,1.7
milho,1984,2234,-10.6,-9.7,2384,N,0,-0.3
milho,1985,2719,7.3,21.7,2434,LN,0,-0.6
milho,1986,1579,-38.6,-41.9,2486,N,0,-0.2
milho,1987,3233,24,104.7,2539,EN,0,1.3
milho,1988,2851,8,-11.8,2593,N,0,-0.2
milho,1989,2669,-0.3,-6.4,2648,LN,0,-1.1
milho,1990,2677,-1.8,0.3,2705,N,0,0.3
milho,1991,2294,-17.9,-14.3,2762,N,0,0.4
milho,1992,2506,-12.8,9.2,2821,EN,1,2
milho,1993,2955,0.2,17.9,2881,EN,0,0.9
milho,1994,3457,14.3,17,2943,N,0,0.4
milho,1995,3266,5.1,-5.5,3005,EN,0,0.7
milho,1996,3376,6,3.4,3069,LN,0,-0.6
milho,1997,2954,-9.2,-12.5,3135,N,0,0.2
milho,1998,3597,8.2,21.8,3202,EN,0,1.3
milho,1999,3324,-2.1,-7.6,3270,LN,0,-1.1
milho,2000,2265,-34.2,-31.9,3339,LN,0,-1.1
milho,2001,3996,15.2,76.4,3411,LN,0,-0.5
milho,2002,2706,-22.7,-32.3,3483,N,0,0
