cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1455,-22.6,,1361,LN,1,-1.9
arroz,1975,1811,-0.2,24.5,1368,N,0,-0.2
arroz,1976,1858,5.9,2.6,1375,LN,0,-1.1
arroz,1977,1973,16.2,6.2,1381,EN,0,1.1
arroz,1978,719,-56.3,-63.6,1388,EN,0,1.1
arroz,1979,938,-41.4,30.5,1395,N,0,0.2
arroz,1980,1576,1.2,68,1402,EN,0,0.7
arroz,1981,1799,18.3,14.1,1410,N,0,0.2
arroz,1982,1353,-9.1,-24.8,1417,N,0,0
arroz,1983,1780,21.9,31.6,1425,EN,1,2.5
arroz,1984,1245,-13.3,-30.1,1433,LN,0,-1
arroz,1985,1449,2.3,16.4,1442,LN,0,-1
arroz,1986,1138,-18.9,-21.5,1451,N,0,-0.2
arroz,1987,1678,19.7,47.5,1460,EN,1,1.5
arroz,1988,1400,-0.8,-16.6,1469,EN,0,0.9
arroz,1989,1381,-3.2,-1.4,1479,LN,1,-1.9
arroz,1990,1572,9.2,13.8,1490,N,0,0
arroz,1991,995,-31.3,-36.7,1501,EN,0,0.5
arroz,1992,1478,1.2,48.5,1512,EN,1,2.1
arroz,1993,1353,-8.3,-8.5,1524,N,0,0.3
arroz,1994,1594,6.7,17.8,1536,N,0,0.3
arroz,1995,1525,0.7,-4.3,1549,EN,0,1.4
arroz,1996,1531,-0.4,0.4,1562,LN,0,-0.9
arroz,1997,1481,-5.8,-3.3,1575,N,0,-0.3
arroz,1998,1539,-4.7,3.9,1589,EN,1,2.3
arroz,1999,1688,2.2,9.7,1603,LN,1,-1.6
arroz,2000,1682,-0.1,-0.4,1618,LN,1,-1.6
arroz,2001,1735,0.8,3.2,1633,LN,0,-0.7
arroz,2002,1828,4.2,5.4,1648,N,0,-0.3
arroz,2003,1842,3.3,0.8,1663,EN,0,1.2
arroz,2004,1845,2.3,0.2,1679,N,0,0.3
arroz,2005,1258,-30.9,-31.8,1695,EN,0,0.7
arroz,2006,1711,-6.8,36,1711,LN,0,-0.8
arroz,2007,1878,1.8,9.8,1727,EN,0,0.9
arroz,2008,1882,2,0.2,1743,LN,1,-1.5
arroz,2009,1613,-12.9,-14.3,1760,LN,0,-0.8
arroz,2010,1842,-1,14.2,1776,EN,1,1.6
arroz,2011,2016,7.7,9.4,1793,LN,1,-1.6
arroz,2012,1860,-1.1,-7.7,1810,LN,0,-1
arroz,2013,1921,1.5,3.3,1827,N,0,-0.4
arroz,2014,1876,-1.5,-2.3,1844,N,0,-0.3
arroz,2015,1874,-2.1,-0.1,1861,EN,0,0.6
arroz,2016,1916,-0.3,2.2,1879,EN,1,2.4
arroz,2017,2005,3.9,4.6,1896,LN,0,-1
arroz,2018,1940,0.2,-3.2,1914,LN,0,-1.3
arroz,2019,1906,-1.8,-1.8,1931,EN,0,0.7
arroz,2020,1981,1.9,3.9,1949,N,0,0.2
arroz,2021,1977,1.5,-0.2,1967,LN,0,-1.4
arroz,2022,1820,-6.6,-7.9,1985,LN,0,-1.2
arroz,2023,2042,4.8,12.2,2003,LN,0,-1
arroz,2024,1921,-1.4,-5.9,2021,EN,1,1.5
cana,1974,29972,22.4,,27970,LN,1,-1.5
cana,1975,33069,14.3,10.3,30566,N,0,-0.1
cana,1976,32061,-3.2,-3,33419,LN,0,-1
cana,1977,32340,-12.7,0.9,36562,EN,0,1
cana,1978,34953,-14.2,8.1,40006,EN,0,0.9
cana,1979,33550,-24,-4,43710,N,0,0.2
cana,1980,41511,-12.2,23.7,47560,EN,0,0.6
cana,1981,81006,61.5,95.1,51362,N,0,0
cana,1982,69542,31.6,-14.2,54861,N,0,0.1
cana,1983,71906,30.6,3.4,57776,EN,1,2.5
cana,1984,59859,4.5,-16.8,59875,LN,0,-0.5
cana,1985,49468,-16.9,-17.4,61028,LN,0,-0.8
cana,1986,43098,-29.4,-12.9,61242,N,0,-0.3
cana,1987,66000,8,53.1,60649,EN,1,1.6
cana,1988,64000,6.2,-3,59461,EN,0,0.7
cana,1989,60000,1.8,-6.2,57903,LN,1,-1.7
cana,1990,54816,-5,-8.6,56166,N,0,0.2
cana,1991,64214,13.8,17.1,54375,EN,0,0.6
cana,1992,49201,-10.3,-23.4,52591,EN,1,2.3
cana,1993,56463,5.9,14.8,50825,EN,0,0.5
cana,1994,52090,1.1,-7.7,49072,N,0,0.3
cana,1995,44936,-8.8,-13.7,47342,EN,0,1.3
cana,1996,30000,-36.8,-33.2,45682,LN,0,-0.9
cana,1997,50000,9.6,66.7,44183,N,0,-0.2
cana,1998,49444,13.7,-1.1,42978,EN,1,2.2
cana,1999,48365,13.7,-2.2,42217,LN,1,-1.5
cana,2000,41724,-3.1,-13.7,42055,LN,1,-1.7
cana,2001,39762,-10.2,-4.7,42634,LN,0,-0.6
cana,2002,43416,-5.8,9.2,44065,N,0,-0.1
cana,2003,41429,-14.2,-4.6,46419,EN,0,0.9
cana,2004,41837,-19.8,1,49698,N,0,0.3
cana,2005,42952,-25.3,2.7,53808,EN,0,0.6
cana,2006,70000,13.4,63,58527,LN,0,-0.9
cana,2007,69778,5.9,-0.3,63492,EN,0,0.6
cana,2008,75773,7,8.6,68234,LN,1,-1.6
cana,2009,79412,6.9,4.8,72253,LN,0,-0.9
cana,2010,79412,4.6,0,75139,EN,1,1.5
cana,2011,76278,-0.8,-3.9,76675,LN,0,-1.4
cana,2012,82643,6.8,8.3,76881,LN,0,-0.8
cana,2013,76593,-0.1,-7.3,75987,LN,0,-0.6
cana,2014,70064,-6.6,-8.5,74343,LN,0,-0.5
cana,2015,69745,-5.4,-0.5,72318,EN,0,0.5
cana,2016,69124,-4.9,-0.9,70224,EN,1,2.2
cana,2017,66229,-7,-4.2,68277,LN,0,-0.7
cana,2018,65262,-6.3,-1.5,66593,LN,0,-1.1
cana,2019,63610,-6.5,-2.5,65205,EN,0,0.6
cana,2020,61882,-6.5,-2.7,64086,N,0,0.1
cana,2021,63469,-1.1,2.6,63180,LN,0,-1.2
cana,2022,65228,5,2.8,62419,LN,0,-1.2
cana,2023,66328,10.5,1.7,61741,LN,0,-0.8
cana,2024,57725,-0.1,-13,61100,EN,0,1.2
feijao,1974,655,-7.8,,677,LN,1,-1.9
feijao,1975,666,-5.7,1.7,690,N,0,-0.2
feijao,1976,625,-11,-6.2,702,LN,0,-1.1
feijao,1977,828,19,32.5,711,EN,0,1.1
feijao,1978,630,-8.3,-23.9,714,EN,0,1.1
feijao,1979,881,30,39.8,711,N,0,0.2
feijao,1980,634,-5.3,-28,701,EN,0,0.7
feijao,1981,798,20.9,25.9,684,N,0,0.2
feijao,1982,818,26.2,2.5,663,N,0,0
feijao,1983,492,-23.2,-39.9,641,EN,1,2.5
feijao,1984,837,33.8,70.1,620,LN,0,-1
