cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,roni_pico
arroz,2019,2730,5.6,-8.6,EN,0,0.7
arroz,2020,2634,1.4,-3.5,N,0,0.2
arroz,2021,2492,-4.4,-5.4,LN,0,-1.4
arroz,2022,2258,-13.5,-9.4,LN,0,-1.2
arroz,2023,2450,-6.3,8.5,LN,0,-1
arroz,2024,2844,8.8,16.1,EN,1,1.5
cana,1974,14591,18.2,,LN,1,-1.5
cana,1975,12554,-11.8,-14,N,0,-0.1
cana,1976,15352,-4.1,22.3,LN,0,-1
cana,1977,16383,-7.2,6.7,EN,0,1
cana,1978,16590,-13.6,1.3,EN,0,0.9
cana,1979,26965,30.7,62.5,N,0,0.2
cana,1980,27412,25,1.7,EN,0,0.6
cana,1981,23422,1.2,-14.6,N,0,0
cana,1982,23715,-2.2,1.3,N,0,0.1
cana,1983,22512,-10.7,-5.1,EN,1,2.5
cana,1984,20575,-20.9,-8.6,LN,0,-0.5
cana,1985,26993,1.2,31.2,LN,0,-0.8
cana,1986,32353,18.8,19.9,N,0,-0.3
cana,1987,29485,6.8,-8.9,EN,1,1.6
cana,1988,27512,-1.1,-6.7,EN,0,0.7
cana,1989,28326,1.3,3,LN,1,-1.7
cana,1990,29552,5,4.3,N,0,0.2
cana,1991,22737,-19.3,-23.1,EN,0,0.6
cana,1992,27437,-1.9,20.7,EN,1,2.3
cana,1993,29443,5.3,7.3,EN,0,0.5
cana,1994,28223,-0.1,-4.1,N,0,0.3
cana,1995,29628,3.6,5,EN,0,1.3
cana,1996,24010,-17.2,-19,LN,0,-0.9
cana,1997,28010,-5.1,16.7,N,0,-0.2
cana,1998,30426,1,8.6,EN,1,2.2
cana,1999,32578,6.1,7.1,LN,1,-1.5
cana,2000,31492,1.1,-3.3,LN,1,-1.7
cana,2001,34187,8.2,8.6,LN,0,-0.6
cana,2002,31766,-1,-7.1,N,0,-0.1
cana,2003,34325,5.2,8.1,EN,0,0.9
cana,2004,32216,-2.8,-6.1,N,0,0.3
cana,2005,29515,-12.3,-8.4,EN,0,0.6
cana,2006,32326,-5.6,9.5,LN,0,-0.9
cana,2007,36745,5,13.7,EN,0,0.6
cana,2008,36770,2.6,0.1,LN,1,-1.6
cana,2009,33245,-9.4,-9.6,LN,0,-0.9
cana,2010,41389,9.1,24.5,EN,1,1.5
cana,2011,41611,5.5,0.5,LN,0,-1.4
cana,2012,35089,-13.7,-15.7,LN,0,-0.8
cana,2013,39620,-4.6,12.9,LN,0,-0.6
cana,2014,42119,-0.5,6.3,LN,0,-0.5
cana,2015,45277,5.5,7.5,EN,0,0.5
cana,2016,45511,5.4,0.5,EN,1,2.2
cana,2017,45823,5.7,0.7,LN,0,-0.7
cana,2018,44609,3,-2.6,LN,0,-1.1
cana,2019,43757,1.5,-1.9,EN,0,0.6
cana,2020,41197,-3.7,-5.9,N,0,0.1
cana,2021,40199,-4.9,-2.4,LN,0,-1.2
cana,2022,30400,-26.8,-24.4,LN,0,-1.2
cana,2023,38584,-5,26.9,LN,0,-0.8
cana,2024,41792,5.7,8.3,EN,0,1.2
feijao,1974,913,2.6,,LN,1,-1.9
feijao,1975,858,4.4,-6,N,0,-0.2
feijao,1976,768,0.8,-10.5,LN,0,-1.1
feijao,1977,647,-8.7,-15.8,EN,0,1.1
feijao,1978,593,-10.6,-8.3,EN,0,1.1
feijao,1979,770,23.3,29.8,N,0,0.2
feijao,1980,347,-41.5,-54.9,EN,0,0.7
feijao,1981,552,-3,59.1,N,0,0.2
feijao,1982,645,16.7,16.8,N,0,0
feijao,1983,444,-18.1,-31.2,EN,1,2.5
feijao,1984,680,25.6,53.2,LN,0,-1
feijao,1985,671,22,-1.3,LN,0,-1
feijao,1986,256,-54.5,-61.8,N,0,-0.2
feijao,1987,448,-23.2,75,EN,1,1.5
feijao,1988,628,2,40.2,EN,0,0.9
feijao,1989,805,23.9,28.2,LN,1,-1.9
feijao,1990,624,-7.4,-22.5,N,0,0
feijao,1991,393,-43,-37,EN,0,0.5
feijao,1992,928,31.6,136.1,EN,1,2.1
feijao,1993,749,4.1,-19.3,N,0,0.3
feijao,1994,887,22,18.4,N,0,0.3
feijao,1995,859,18,-3.2,EN,0,1.4
feijao,1996,595,-19.1,-30.7,LN,0,-0.9
feijao,1997,702,-5.4,18,N,0,-0.3
feijao,1998,608,-18.3,-13.4,EN,1,2.3
feijao,1999,641,-15.4,5.4,LN,1,-1.6
feijao,2000,859,8.9,34,LN,1,-1.6
feijao,2001,920,10.9,7.1,LN,0,-0.7
feijao,2002,783,-10.5,-14.9,N,0,-0.3
feijao,2003,966,4.9,23.4,EN,0,1.2
feijao,2004,996,2,3.1,N,0,0.3
feijao,2005,700,-32.8,-29.7,EN,0,0.7
feijao,2006,1213,10.2,73.3,LN,0,-0.8
feijao,2007,1404,21.4,15.7,EN,0,0.9
feijao,2008,1185,-2.6,-15.6,LN,1,-1.5
feijao,2009,1034,-18.4,-12.7,LN,0,-0.8
feijao,2010,1250,-4.9,20.9,EN,1,1.6
feijao,2011,1550,13.9,24,LN,1,-1.6
feijao,2012,1256,-10.1,-19,LN,0,-1
feijao,2013,1499,5.4,19.3,N,0,-0.4
feijao,2014,1593,10.6,6.3,N,0,-0.3
feijao,2015,1457,0.4,-8.5,EN,0,0.6
feijao,2016,1424,-2.3,-2.3,EN,1,2.4
feijao,2017,1190,-18.3,-16.4,LN,0,-1
feijao,2018,1724,19,44.9,LN,0,-1.3
feijao,2019,1435,0,-16.8,EN,0,0.7
feijao,2020,1429,1.1,-0.4,N,0,0.2
feijao,2021,1230,-11.3,-13.9,LN,0,-1.4
feijao,2022,1330,-1.7,8.1,LN,0,-1.2
feijao,2023,1412,7.6,6.2,LN,0,-1
feijao,2024,1255,-0.8,-11.1,EN,1,1.5
milho,1974,1593,-2.8,,LN,1,-1.9
milho,1975,1680,3.3,5.5,N,0,-0.2
milho,1976,1698,4.6,1.1,LN,0,-1.1
milho,1977,1789,9.9,5.4,EN,0,1.1
milho,1978,1277,-22.1,-28.6,EN,0,1.1
milho,1979,1128,-32,-11.7,N,0,0.2
milho,1980,1968,16.7,74.5,EN,0,0.7
milho,1981,2264,31.4,15,N,0,0.2
milho,1982,1812,2.6,-20,N,0,0
milho,1983,1880,3.2,3.8,EN,1,2.5
milho,1984,2108,11.8,12.1,LN,0,-1
milho,1985,2151,9.9,2,LN,0,-1
milho,1986,1447,-29,-32.7,N,0,-0.2
milho,1987,1917,-10.6,32.5,EN,1,1.5
milho,1988,1835,-19.2,-4.3,EN,0,0.9
milho,1989,2838,18.2,54.7,LN,1,-1.9
milho,1990,2766,9.9,-2.5,N,0,0
milho,1991,940,-64.4,-66,EN,0,0.5
milho,1992,3372,21.6,200,EN,1,2.1
milho,1993,3178,9.9,-5.8,N,0,0.3
milho,1994,3116,4.6,-2,N,0,0.3
milho,1995,3647,19.5,17,EN,0,1.4
milho,1996,2455,-21.6,-32.7,LN,0,-0.9
milho,1997,2880,-9.8,17.3,N,0,-0.3
milho,1998,3557,10,23.5,EN,1,2.3
milho,1999,2773,-16.1,-22,LN,1,-1.6
milho,2000,3217,-5.4,16,LN,1,-1.6
milho,2001,4477,28,39.2,LN,0,-0.7
milho,2002,2900,-19.8,-35.2,N,0,-0.3
milho,2003,4762,26.1,64.2,EN,0,1.2
milho,2004,3790,-5.1,-20.4,N,0,0.3
milho,2005,1717,-59.6,-54.7,EN,0,0.7
milho,2006,3953,-12.3,130.2,LN,0,-0.8
milho,2007,5561,16.2,40.7,EN,0,0.9
milho,2008,4668,-8.3,-16.1,LN,1,-1.5
milho,2009,3417,-36.7,-26.8,LN,0,-0.8
milho,2010,6401,10.5,87.3,EN,1,1.6
milho,2011,6820,9,6.5,LN,1,-1.6
milho,2012,3315,-50.1,-51.4,LN,0,-1
milho,2013,6328,-9,90.9,N,0,-0.4
milho,2014,6857,-5.5,8.4,N,0,-0.3
milho,2015,7908,6.1,15.3,EN,0,0.6
milho,2016,7730,2.4,-2.3,EN,1,2.4
milho,2017,8569,12.8,10.9,LN,0,-1
milho,2018,8131,7.3,-5.1,LN,0,-1.3
milho,2019,9258,23.4,13.9,EN,0,0.7
milho,2020,7036,-4.6,-24,N,0,0.2
milho,2021,6442,-10.3,-8.4,LN,0,-1.4
milho,2022,3844,-44.4,-40.3,LN,0,-1.2
milho,2023,5492,-16.7,42.9,LN,0,-1
milho,2024,7031,13.4,28,EN,1,1.5
milho1,2003,4762,7,,EN,0,1.2
milho1,2004,3790,-8.9,-20.4,N,0,0.3
milho1,2005,1717,-57.7,-54.7,EN,0,0.7
milho1,2006,3953,-4.6,130.2,LN,0,-0.8
milho1,2007,5561,26.3,40.7,EN,0,0.9
milho1,2008,4668,-5,-16.1,LN,1,-1.5
milho1,2009,3417,-38.1,-26.8,LN,0,-0.8
milho1,2010,6401,5.5,87.3,EN,1,1.6
milho1,2011,6820,5.7,6.5,LN,1,-1.6
milho1,2012,3315,-49.7,-51.4,LN,0,-1
milho1,2013,6328,-5.3,90.9,N,0,-0.4
milho1,2014,6857,-2.6,8.4,N,0,-0.3
milho1,2015,7908,5.7,15.3,EN,0,0.6
milho1,2016,7730,-4.1,-2.3,EN,1,2.4
milho1,2017,8569,2,10.9,LN,0,-1
milho1,2018,8131,-4,-5.1,LN,0,-1.3
milho1,2019,9258,14.2,13.9,EN,0,0.7
milho1,2020,7036,-6.6,-24,N,0,0.2
milho1,2021,6442,-8,-8.4,LN,0,-1.4
milho1,2022,3844,-42.3,-40.3,LN,0,-1.2
milho1,2023,5492,-14.6,42.9,LN,0,-1
milho1,2024,7031,11.6,28,EN,1,1.5
soja,1974,1504,-5.3,,LN,1,-1.9
soja,1975,1564,1,4,N,0,-0.2
soja,1976,1623,7.1,3.8,LN,0,-1.1
soja,1977,1710,14.9,5.4,EN,0,1.1
soja,1978,1286,-12.3,-24.8,EN,0,1.1
soja,1979,961,-33.8,-25.3,N,0,0.2
soja,1980,1629,13,69.5,EN,0,0.7
soja,1981,1694,17.7,4,N,0,0.2
soja,1982,1239,-14.1,-26.9,N,0,0
soja,1983,1652,13.8,33.3,EN,1,2.5
soja,1984,1595,8.4,-3.5,LN,0,-1
soja,1985,1644,9.8,3.1,LN,0,-1
soja,1986,1121,-26.7,-31.8,N,0,-0.2
soja,1987,1499,-4.8,33.7,EN,1,1.5
soja,1988,1210,-25.9,-19.3,EN,0,0.9
soja,1989,1967,16.2,62.6,LN,1,-1.9
soja,1990,1912,9.8,-2.8,N,0,0
soja,1991,722,-59.7,-62.2,EN,0,0.5
soja,1992,2119,14.4,193.5,EN,1,2.1
soja,1993,2104,10.8,-0.7,N,0,0.3
soja,1994,1822,-5.6,-13.4,N,0,0.3
soja,1995,2073,6.1,13.8,EN,0,1.4
soja,1996,1925,-2.6,-7.1,LN,0,-0.9
soja,1997,1743,-12.3,-9.5,N,0,-0.3
soja,1998,2274,14.6,30.5,EN,1,2.3
soja,1999,1629,-18.4,-28.4,LN,1,-1.6
soja,2000,1876,-7.5,15.2,LN,1,-1.6
soja,2001,2531,22.8,34.9,LN,0,-0.7
soja,2002,1895,-9.8,-25.1,N,0,-0.3
soja,2003,2948,37,55.6,EN,0,1.2
soja,2004,1685,-23.9,-42.8,N,0,0.3
soja,2005,684,-70.1,-59.4,EN,0,0.7
soja,2006,2400,1.8,200,LN,0,-0.8
soja,2007,2773,14.2,15.5,EN,0,0.9
soja,2008,2261,-9.6,-18.5,LN,1,-1.5
soja,2009,2310,-10.5,2.2,LN,0,-0.8
soja,2010,2811,4.7,21.7,EN,1,1.6
soja,2011,3153,12.5,12.2,LN,1,-1.6
soja,2012,1737,-40.4,-44.9,LN,0,-1
soja,2013,2931,-3.3,68.7,N,0,-0.4
soja,2014,2839,-10,-3.1,N,0,-0.3
soja,2015,3363,3.6,18.5,EN,0,0.6
soja,2016,3384,2.3,0.6,EN,1,2.4
soja,2017,3728,11.1,10.2,LN,0,-1
soja,2018,3572,5.4,-4.2,LN,0,-1.3
soja,2019,3614,6.1,1.2,EN,0,0.7
soja,2020,2203,-35.4,-39,N,0,0.2
soja,2021,3642,7.1,65.3,LN,0,-1.4
soja,2022,1652,-51,-54.6,LN,0,-1.2
soja,2023,2289,-31.1,38.6,LN,0,-1
soja,2024,3466,6.2,51.4,EN,1,1.5
trigo,1974,948,39.8,,N,0,-0.4
trigo,1975,644,-10.3,-32.1,LN,0,-0.9
trigo,1976,903,18.6,40.2,EN,0,0.5
trigo,1977,421,-48.1,-53.4,N,0,0.4
trigo,1978,1270,46.4,200,N,0,-0.3
trigo,1979,410,-55.9,-67.7,N,0,0
trigo,1980,747,-24.7,82.2,N,0,0.2
trigo,1981,1277,20.5,71,N,0,-0.3
trigo,1982,408,-64,-68.1,EN,0,0.9
trigo,1983,1097,-8.8,168.9,N,0,0.1
trigo,1984,1223,-5,11.5,N,0,-0.2
trigo,1985,1392,0.3,13.8,N,0,-0.4
trigo,1986,1808,22.9,29.9,N,0,0.3
trigo,1987,1808,18.5,0,EN,0,1.3
trigo,1988,1552,-1,-14.2,LN,1,-1.6
trigo,1989,2004,25.3,29.1,N,0,-0.3
trigo,1990,1178,-27.5,-41.2,N,0,0.3
trigo,1991,1329,-17.7,12.8,EN,0,0.8
trigo,1992,1946,23.4,46.4,EN,0,0.5
trigo,1993,1511,-3.2,-22.4,EN,0,0.5
trigo,1994,1489,-5.1,-1.5,EN,0,0.7
trigo,1995,1439,-8.8,-3.4,N,0,-0.3
trigo,1996,1821,14,26.5,N,0,-0.2
trigo,1997,1179,-28,-35.3,EN,1,1.7
trigo,1998,1667,-1.5,41.4,LN,0,-1.2
trigo,1999,2062,18.5,23.7,LN,0,-1
trigo,2000,1672,-5.8,-18.9,N,0,-0.4
trigo,2001,2021,11.9,20.9,N,0,0
trigo,2002,1627,-11.7,-19.5,EN,0,0.9
trigo,2003,2366,25.1,45.4,N,0,0
trigo,2004,2008,2.8,-15.1,EN,0,0.7
trigo,2005,1773,-12.2,-11.7,N,0,-0.1
trigo,2006,1645,-21.1,-7.2,N,0,0.1
trigo,2007,2039,-5.3,24,LN,0,-0.6
trigo,2008,2242,0.8,10,N,0,-0.3
trigo,2009,2242,-1.9,0,N,0,0.3
trigo,2010,2953,26.3,31.7,LN,0,-1.3
trigo,2011,3094,29.3,4.8,N,0,-0.4
trigo,2012,1782,-27,-42.4,N,0,0.3
trigo,2013,3428,38.2,92.4,N,0,-0.4
trigo,2014,1452,-42.2,-57.6,N,0,-0.1
trigo,2015,1244,-51.2,-14.3,EN,0,1.3
trigo,2016,3515,35.5,182.6,LN,0,-0.9
trigo,2017,1906,-27.6,-45.8,N,0,-0.2
trigo,2018,2387,-10.7,25.2,N,0,0.1
trigo,2019,3039,12,27.3,N,0,0
trigo,2020,2439,-11.3,-19.7,LN,0,-0.8
trigo,2021,3152,13,29.2,LN,0,-0.6
trigo,2022,3627,28.1,15.1,LN,0,-0.9
trigo,2023,1727,-39.9,-52.4,EN,0,0.6
trigo,2024,2878,-1.3,66.6,LN,0,-0.5
