cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1297,25.7,,1073,LN,1,-1.9
arroz,1975,1028,-5.1,-20.7,1060,N,0,-0.2
arroz,1976,1411,24.4,37.3,1051,LN,0,-1.1
arroz,1977,1051,-11.4,-25.5,1053,EN,0,1.1
arroz,1978,519,-58.2,-50.6,1069,EN,0,1.1
arroz,1979,814,-37.2,56.8,1105,N,0,0.2
arroz,1980,1302,-3.5,60,1160,EN,0,0.7
arroz,1981,1380,-1.7,6,1236,N,0,0.2
arroz,1982,1575,7.9,14.1,1328,N,0,0
arroz,1983,1941,28.4,23.2,1429,EN,1,2.5
arroz,1984,1402,-11,-27.8,1531,LN,0,-1
arroz,1985,1801,9.1,28.5,1622,LN,0,-1
arroz,1986,1462,-14.4,-18.8,1692,N,0,-0.2
arroz,1987,1744,0.6,19.3,1737,EN,1,1.5
arroz,1988,1863,7,6.8,1756,EN,0,0.9
arroz,1989,1978,13.7,6.2,1753,LN,1,-1.9
arroz,1990,1436,-17.5,-27.4,1737,N,0,0
arroz,1991,1717,-0.8,19.6,1715,EN,0,0.5
arroz,1992,1698,-0.6,-1.1,1697,EN,1,2.1
arroz,1993,1746,2.8,2.8,1686,N,0,0.3
arroz,1994,1903,12.2,9,1685,N,0,0.3
arroz,1995,1626,-3.9,-14.6,1694,EN,0,1.4
arroz,1996,1645,-3.3,1.2,1710,LN,0,-0.9
arroz,1997,1648,-4.3,0.2,1731,N,0,-0.3
arroz,1998,1749,0,6.1,1754,EN,1,2.3
arroz,1999,1532,-14.1,-12.4,1778,LN,1,-1.6
arroz,2000,1726,-4.6,12.7,1804,LN,1,-1.6
arroz,2001,2120,16.1,22.8,1836,LN,0,-0.7
arroz,2002,2298,23.3,8.4,1881,N,0,-0.3
arroz,2003,2029,4.3,-11.7,1946,EN,0,1.2
arroz,2004,2192,5.5,8,2037,N,0,0.3
arroz,2005,1753,-21.6,-20,2164,EN,0,0.7
arroz,2006,1829,-24,4.3,2331,LN,0,-0.8
arroz,2007,2069,-20.8,13.1,2540,EN,0,0.9
arroz,2008,2628,-8,27,2790,LN,1,-1.5
arroz,2009,3448,11.8,31.2,3069,LN,0,-0.8
arroz,2010,3949,17.7,14.5,3361,EN,1,1.6
arroz,2011,4623,25.5,17.1,3640,LN,1,-1.6
arroz,2012,3885,-0.9,-16,3880,LN,0,-1
arroz,2013,3800,-6.1,-2.2,4057,N,0,-0.4
arroz,2014,4075,-1.4,7.2,4159,N,0,-0.3
arroz,2015,4438,5.9,8.9,4186,EN,0,0.6
arroz,2016,4753,12.5,7.1,4152,EN,1,2.4
arroz,2017,4904,16.1,3.2,4080,LN,0,-1
arroz,2018,3419,-18.5,-30.3,3993,LN,0,-1.3
arroz,2019,3332,-19.5,-2.5,3911,EN,0,0.7
arroz,2020,3381,-16.6,1.5,3847,N,0,0.2
arroz,2021,3817,-3,12.9,3809,LN,0,-1.4
arroz,2022,3733,-1.4,-2.2,3793,LN,0,-1.2
arroz,2023,3658,1.4,-2,3794,LN,0,-1
arroz,2024,4288,26,17.2,3804,EN,1,1.5
cana,1974,52108,9.1,,52599,LN,1,-1.5
cana,1975,50517,-1.6,-3.1,54476,N,0,-0.1
cana,1976,65138,19.2,28.9,56415,LN,0,-1
cana,1977,54503,-5.7,-16.3,58410,EN,0,1
cana,1978,59522,-2,9.2,60447,EN,0,0.9
cana,1979,63272,-0.2,6.3,62509,N,0,0.2
cana,1980,65707,-0.3,3.8,64566,EN,0,0.6
cana,1981,59549,-12.7,-9.4,66587,N,0,0
cana,1982,69185,-1.6,16.2,68533,N,0,0.1
cana,1983,77049,6.7,11.4,70362,EN,1,2.5
cana,1984,74043,0.2,-3.9,72033,LN,0,-0.5
cana,1985,77142,2.3,4.2,73510,LN,0,-0.8
cana,1986,68831,-10.2,-10.8,74765,N,0,-0.3
cana,1987,76423,-1.2,11,75780,EN,1,1.6
cana,1988,80961,4.4,5.9,76552,EN,0,0.7
cana,1989,74094,-4.5,-8.5,77094,LN,1,-1.7
cana,1990,80787,3.9,9,77431,N,0,0.2
cana,1991,77379,-0.6,-4.2,77603,EN,0,0.6
cana,1992,77935,0.4,0.7,77658,EN,1,2.3
cana,1993,75794,-2.4,-2.7,77649,EN,0,0.5
cana,1994,79029,1.5,4.3,77630,N,0,0.3
cana,1995,75348,-3.4,-4.7,77650,EN,0,1.3
cana,1996,78543,0.3,4.2,77752,LN,0,-0.9
cana,1997,77417,-1.6,-1.4,77966,N,0,-0.2
cana,1998,81430,2.8,5.2,78309,EN,1,2.2
cana,1999,68324,-14.4,-16.1,78783,LN,1,-1.5
cana,2000,79883,-0.7,16.9,79375,LN,1,-1.7
cana,2001,80876,-0.4,1.2,80057,LN,0,-0.6
cana,2002,82768,1,2.3,80787,N,0,-0.1
