cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,2241,0.8,,2177,LN,0,-0.9
arroz,1975,2347,3.9,4.7,2229,N,0,-0.3
arroz,1976,2115,-8,-9.9,2283,N,0,-0.3
arroz,1977,2117,-9.7,0.1,2337,EN,0,0.5
arroz,1978,2618,9.5,23.7,2393,N,0,0.1
arroz,1979,2686,10,2.6,2451,N,0,0.2
arroz,1980,2525,1.1,-6,2510,N,0,0.3
arroz,1981,2361,-7.7,-6.5,2570,N,0,-0.3
arroz,1982,2795,6.6,18.4,2633,N,0,0.4
arroz,1983,2228,-17.2,-20.3,2697,EN,1,1.7
arroz,1984,2934,6.3,31.7,2763,N,0,-0.3
arroz,1985,2911,2.8,-0.8,2831,LN,0,-0.6
arroz,1986,2901,-0.3,-0.3,2901,N,0,-0.2
arroz,1987,2853,-4.8,-1.7,2973,EN,0,1.3
arroz,1988,3173,2.6,11.2,3047,N,0,-0.2
arroz,1989,3058,-4.2,-3.6,3122,LN,0,-1.1
arroz,1990,3397,3.3,11.1,3199,N,0,0.3
arroz,1991,3435,1.3,1.1,3278,N,0,0.4
arroz,1992,3281,-6.2,-4.5,3358,EN,1,2
arroz,1993,3913,8.7,19.3,3440,EN,0,0.9
arroz,1994,3835,3.9,-2,3523,N,0,0.4
arroz,1995,3371,-11,-12.1,3610,EN,0,0.7
arroz,1996,2989,-22.8,-11.3,3698,LN,0,-0.6
arroz,1997,3993,1.3,33.6,3790,N,0,0.2
arroz,1998,4408,10.2,10.4,3885,EN,0,1.3
arroz,1999,4323,6.4,-1.9,3985,LN,0,-1.1
arroz,2000,3840,-6.9,-11.2,4088,LN,0,-1.1
arroz,2001,4003,-4,4.2,4197,LN,0,-0.5
arroz,2002,4320,2.3,7.9,4311,N,0,0
arroz,2003,4416,2.7,2.2,4432,N,0,0.2
arroz,2004,4414,0.9,0,4559,N,0,0.1
arroz,2005,4383,-1.5,-0.7,4694,N,0,0.3
arroz,2006,4563,0,4.1,4838,LN,0,-0.6
arroz,2007,4628,-2.3,1.4,4991,N,0,-0.2
arroz,2008,5090,3.1,10,5154,LN,0,-1.3
arroz,2009,4979,-3.5,-2.2,5326,LN,0,-0.7
arroz,2010,5105,-5.8,2.5,5508,EN,0,0.6
arroz,2011,5157,-10,1,5699,LN,0,-0.9
arroz,2012,6380,6.1,23.7,5899,LN,0,-0.6
