cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,roni_pico
arroz,2024,7399,-2.6,8.9,EN,0,0.5
cana,1974,35317,5.3,,LN,1,-1.5
cana,1975,30483,-8.8,-13.7,N,0,-0.1
cana,1976,35279,5.8,15.7,LN,0,-1
cana,1977,33615,1.1,-4.7,EN,0,1
cana,1978,33966,2.4,1,EN,0,0.9
cana,1979,28069,-15.1,-17.4,N,0,0.2
cana,1980,19320,-41.3,-31.2,EN,0,0.6
cana,1981,23087,-29.6,19.5,N,0,0
cana,1982,27953,-14.3,21.1,N,0,0.1
cana,1983,13519,-58.3,-51.6,EN,1,2.5
cana,1984,36494,13.2,169.9,LN,0,-0.5
cana,1985,31475,-1.8,-13.8,LN,0,-0.8
cana,1986,35699,12.2,13.4,N,0,-0.3
cana,1987,35342,13.1,-1,EN,1,1.6
cana,1988,30077,-1.2,-14.9,EN,0,0.7
cana,1989,29291,-1.2,-2.6,LN,1,-1.7
cana,1990,29203,0.3,-0.3,N,0,0.2
cana,1991,29160,1.4,-0.1,EN,0,0.6
cana,1992,26754,-5.9,-8.3,EN,1,2.3
cana,1993,25049,-11.8,-6.4,EN,0,0.5
cana,1994,29466,2.1,17.6,N,0,0.3
cana,1995,28830,-3,-2.2,EN,0,1.3
cana,1996,42934,40.4,48.9,LN,0,-0.9
cana,1997,39712,25.5,-7.5,N,0,-0.2
cana,1998,34585,4.6,-12.9,EN,1,2.2
cana,1999,33720,-1.6,-2.5,LN,1,-1.5
cana,2000,34783,-1.5,3.2,LN,1,-1.7
cana,2001,37305,2.3,7.3,LN,0,-0.6
cana,2002,37904,0.9,1.6,N,0,-0.1
cana,2003,37667,-2,-0.6,EN,0,0.9
cana,2004,39960,1.9,6.1,N,0,0.3
cana,2005,38043,-4.9,-4.8,EN,0,0.6
cana,2006,39782,-1.7,4.6,LN,0,-0.9
cana,2007,40503,0.1,1.8,EN,0,0.6
cana,2008,43522,8.3,7.5,LN,1,-1.6
cana,2009,41328,3.5,-5,LN,0,-0.9
cana,2010,40793,3.2,-1.3,EN,1,1.5
cana,2011,39049,0.3,-4.3,LN,0,-1.4
cana,2012,37965,-1.5,-2.8,LN,0,-0.8
cana,2013,33914,-11.8,-10.7,LN,0,-0.6
cana,2014,34597,-9.8,2,LN,0,-0.5
cana,2015,19518,-49.1,-43.6,EN,0,0.5
cana,2016,25443,-33.8,30.4,EN,1,2.2
cana,2017,29761,-22.8,17,LN,0,-0.7
cana,2018,38609,-0.3,29.7,LN,0,-1.1
cana,2019,39191,0.5,1.5,EN,0,0.6
cana,2020,43798,11.4,11.8,N,0,0.1
cana,2021,40596,2.2,-7.3,LN,0,-1.2
cana,2022,40738,1.4,0.3,LN,0,-1.2
cana,2023,41396,1.7,1.6,LN,0,-0.8
cana,2024,38419,-7,-7.2,EN,0,1.2
feijao,1974,257,-13.5,,LN,1,-1.9
feijao,1975,327,16.7,27.2,N,0,-0.2
feijao,1976,211,-20.5,-35.5,LN,0,-1.1
feijao,1977,316,25.3,49.8,EN,0,1.1
feijao,1978,268,11.4,-15.2,EN,0,1.1
feijao,1979,307,32.9,14.6,N,0,0.2
feijao,1980,87,-61,-71.7,EN,0,0.7
feijao,1981,213,-1.6,144.8,N,0,0.2
feijao,1982,160,-24.2,-24.9,N,0,0
feijao,1983,121,-41.8,-24.4,EN,1,2.5
feijao,1984,363,75.8,200,LN,0,-1
feijao,1985,254,23,-30,LN,0,-1
feijao,1986,291,39.1,14.6,N,0,-0.2
feijao,1987,165,-24,-43.3,EN,1,1.5
feijao,1988,208,-9.5,26.1,EN,0,0.9
feijao,1989,212,-12.9,1.9,LN,1,-1.9
feijao,1990,174,-31.6,-17.9,N,0,0
feijao,1991,329,24.7,89.1,EN,0,0.5
feijao,1992,210,-23.4,-36.2,EN,1,2.1
feijao,1993,275,-2.9,31,N,0,0.3
feijao,1994,409,39.2,48.7,N,0,0.3
feijao,1995,430,40.3,5.1,EN,0,1.4
feijao,1996,280,-11.3,-34.9,LN,0,-0.9
feijao,1997,285,-10.6,1.8,N,0,-0.3
feijao,1998,191,-40.2,-33,EN,1,2.3
feijao,1999,350,9.6,83.2,LN,1,-1.6
feijao,2000,416,30.3,18.9,LN,1,-1.6
feijao,2001,130,-59.1,-68.8,LN,0,-0.7
feijao,2002,352,11.6,170.8,N,0,-0.3
feijao,2003,366,17.2,4,EN,0,1.2
feijao,2004,299,-3.8,-18.3,N,0,0.3
feijao,2005,195,-37.1,-34.8,EN,0,0.7
feijao,2006,467,52.8,139.5,LN,0,-0.8
feijao,2007,213,-27.7,-54.4,EN,0,0.9
feijao,2008,391,40.1,83.6,LN,1,-1.5
feijao,2009,225,-15.2,-42.5,LN,0,-0.8
feijao,2010,227,-8.4,0.9,EN,1,1.6
feijao,2011,427,89,88.1,LN,1,-1.6
feijao,2012,128,-39.4,-70,LN,0,-1
feijao,2013,181,-13.1,41.4,N,0,-0.4
feijao,2014,295,40.7,63,N,0,-0.3
feijao,2015,90,-57.3,-69.5,EN,0,0.6
feijao,2016,115,-45.5,27.8,EN,1,2.4
feijao,2017,173,-18.9,50.4,LN,0,-1
feijao,2018,262,21.2,51.4,LN,0,-1.3
feijao,2019,237,7.9,-9.5,EN,0,0.7
feijao,2020,366,63.1,54.4,N,0,0.2
feijao,2021,350,51.9,-4.4,LN,0,-1.4
feijao,2022,294,23.8,-16,LN,0,-1.2
feijao,2023,168,-31.6,-42.9,LN,0,-1
feijao,2024,169,-33.6,0.6,EN,1,1.5
milho,1974,427,-19.4,,LN,1,-1.9
milho,1975,565,15.8,32.3,N,0,-0.2
milho,1976,403,-10.5,-28.7,LN,0,-1.1
milho,1977,724,73,79.7,EN,0,1.1
milho,1978,472,20.1,-34.8,EN,0,1.1
milho,1979,253,-32.1,-46.4,N,0,0.2
milho,1980,222,-37.7,-12.3,EN,0,0.7
milho,1981,261,-24.1,17.6,N,0,0.2
milho,1982,139,-58.7,-46.7,N,0,0
milho,1983,105,-68.5,-24.5,EN,1,2.5
milho,1984,657,94.7,200,LN,0,-1
milho,1985,455,30.1,-30.7,LN,0,-1
milho,1986,592,62.4,30.1,N,0,-0.2
milho,1987,216,-43.6,-63.5,EN,1,1.5
milho,1988,559,37.3,158.8,EN,0,0.9
milho,1989,316,-27.2,-43.5,LN,1,-1.9
milho,1990,326,-29.1,3.2,N,0,0
milho,1991,550,13.7,68.7,EN,0,0.5
milho,1992,491,-3.3,-10.7,EN,1,2.1
milho,1993,201,-62.2,-59.1,N,0,0.3
milho,1994,711,25.9,200,N,0,0.3
milho,1995,703,16.4,-1.1,EN,0,1.4
milho,1996,896,40.2,27.5,LN,0,-0.9
milho,1997,798,18.6,-10.9,N,0,-0.3
milho,1998,237,-66.6,-70.3,EN,1,2.3
milho,1999,668,-9.5,181.9,LN,1,-1.6
milho,2000,969,27.5,45.1,LN,1,-1.6
milho,2001,273,-65,-71.8,LN,0,-0.7
milho,2002,844,6.4,200,N,0,-0.3
milho,2003,1242,54.9,47.2,EN,0,1.2
milho,2004,824,1.5,-33.7,N,0,0.3
milho,2005,344,-58.2,-58.3,EN,0,0.7
milho,2006,1340,63.2,200,LN,0,-0.8
milho,2007,492,-38.2,-63.3,EN,0,0.9
milho,2008,968,27.8,96.7,LN,1,-1.5
milho,2009,782,8.3,-19.2,LN,0,-0.8
milho,2010,533,-20,-31.8,EN,1,1.6
milho,2011,1357,129.7,154.6,LN,1,-1.6
milho,2012,299,-45,-78,LN,0,-1
milho,2013,488,-9.5,63.2,N,0,-0.4
milho,2014,1035,88.6,112.1,N,0,-0.3
milho,2015,151,-73.2,-85.4,EN,0,0.6
milho,2016,166,-71.5,9.9,EN,1,2.4
milho,2017,342,-44,106,LN,0,-1
milho,2018,798,23.6,133.3,LN,0,-1.3
milho,2019,732,6.7,-8.3,EN,0,0.7
milho,2020,1502,104.8,105.2,N,0,0.2
milho,2021,1180,49.5,-21.4,LN,0,-1.4
milho,2022,1144,34.1,-3.1,LN,0,-1.2
milho,2023,691,-25.2,-39.6,LN,0,-1
milho,2024,711,-29.1,2.9,EN,1,1.5
milho1,2003,1242,13.8,,EN,0,1.2
milho1,2004,824,-12.1,-33.7,N,0,0.3
milho1,2005,344,-58.8,-58.3,EN,0,0.7
milho1,2006,1340,71.1,200,LN,0,-0.8
milho1,2007,492,-35.4,-63.3,EN,0,0.9
milho1,2008,968,21.9,96.7,LN,1,-1.5
milho1,2009,782,5.6,-19.2,LN,0,-0.8
milho1,2010,533,-19.8,-31.8,EN,1,1.6
milho1,2011,1357,141.2,154.6,LN,1,-1.6
milho1,2012,299,-41.6,-78,LN,0,-1
milho1,2013,488,6.3,63.2,N,0,-0.4
milho1,2014,1035,203.4,112.1,N,0,-0.3
milho1,2015,151,-41.1,-85.4,EN,0,0.6
milho1,2016,166,-37.4,9.9,EN,1,2.4
milho1,2017,342,-21,106,LN,0,-1
milho1,2018,798,19.5,133.3,LN,0,-1.3
milho1,2019,732,-24.5,-8.3,EN,0,0.7
milho1,2020,1502,35.1,105.2,N,0,0.2
milho1,2021,1179,2.2,-21.5,LN,0,-1.4
milho1,2022,1144,5.6,-3,LN,0,-1.2
milho1,2023,691,-23.7,-39.6,LN,0,-1
milho1,2024,711,14.1,2.9,EN,1,1.5
milho2,2021,6500,,,LN,0,-1
soja,1988,1750,,,EN,0,0.9
soja,1996,2300,,31.4,LN,0,-0.9
soja,1997,2375,,3.3,N,0,-0.3
soja,1998,2000,,-15.8,EN,1,2.3
