cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1265,-1.8,,1219,LN,1,-1.9
arroz,1975,1200,-5.4,-5.1,1263,N,0,-0.2
arroz,1976,1200,-4,0,1304,LN,0,-1.1
arroz,1977,1349,9.6,12.4,1335,EN,0,1.1
arroz,1978,1286,6.1,-4.7,1350,EN,0,1.1
arroz,1979,1414,18.4,10,1343,N,0,0.2
arroz,1980,1496,27.1,5.8,1314,EN,0,0.7
arroz,1981,1493,28.7,-0.2,1268,N,0,0.2
arroz,1982,1179,3.1,-21,1212,N,0,0
arroz,1983,1128,-0.1,-4.3,1155,EN,1,2.5
arroz,1984,1129,1.5,0.1,1103,LN,0,-1
arroz,1985,904,-17.3,-19.9,1062,LN,0,-1
arroz,1986,843,-21.9,-6.7,1036,N,0,-0.2
arroz,1987,1067,-1,26.6,1025,EN,1,1.5
arroz,1988,1070,-1.5,0.3,1028,EN,0,0.9
arroz,1989,1086,-1,1.5,1043,LN,1,-1.9
arroz,1990,1075,-2.3,-1,1063,N,0,0
arroz,1991,1128,2.6,4.9,1085,EN,0,0.5
arroz,1992,1131,2.9,0.3,1101,EN,1,2.1
arroz,1993,1124,2.6,-0.6,1107,N,0,0.3
arroz,1994,1120,3.4,-0.4,1101,N,0,0.3
arroz,1995,1120,5,0,1083,EN,0,1.4
arroz,1996,1074,2.2,-4.1,1055,LN,0,-0.9
arroz,1997,930,-9.9,-13.4,1023,N,0,-0.3
arroz,1998,970,-3.7,4.3,991,EN,1,2.3
arroz,1999,962,-2.7,-0.8,964,LN,1,-1.6
arroz,2000,979,0.4,1.8,946,LN,1,-1.6
arroz,2001,952,-0.9,-2.8,940,LN,0,-0.7
arroz,2002,982,3.3,3.2,946,N,0,-0.3
arroz,2003,1013,6.4,3.2,965,EN,0,1.2
arroz,2004,958,-1.2,-5.4,994,N,0,0.3
arroz,2005,870,-12.7,-9.2,1030,EN,0,0.7
arroz,2006,960,-6.1,10.3,1072,LN,0,-0.8
arroz,2007,1000,-5.2,4.2,1114,EN,0,0.9
arroz,2008,1461,33.1,46.1,1153,LN,1,-1.5
arroz,2009,1354,19.6,-7.3,1186,LN,0,-0.8
arroz,2010,1311,12.4,-3.2,1212,EN,1,1.6
arroz,2011,1290,6.9,-1.6,1229,LN,1,-1.6
arroz,2012,1174,-5.1,-9,1238,LN,0,-1
arroz,2013,1165,-7,-0.8,1242,N,0,-0.4
arroz,2014,1001,-20.8,-14.1,1243,N,0,-0.3
arroz,2015,1366,7.5,36.5,1241,EN,0,0.6
arroz,2016,1302,2,-4.7,1240,EN,1,2.4
arroz,2017,1247,-2.4,-4.2,1239,LN,0,-1
arroz,2018,1226,-4,-1.7,1239,LN,0,-1.3
arroz,2019,1229,-3.3,0.2,1238,EN,0,0.7
arroz,2020,1268,0.4,3.2,1238,N,0,0.2
arroz,2021,1271,1.6,0.2,1237,LN,0,-1.4
arroz,2022,1252,1.3,-1.5,1234,LN,0,-1.2
arroz,2023,1150,-5.6,-8.1,1231,LN,0,-1
arroz,2024,1255,4.9,9.1,1228,EN,1,1.5
cana,1974,35524,76.6,,28121,LN,1,-1.5
cana,1975,25362,15.1,-28.6,27419,N,0,-0.1
cana,1976,22641,-4.9,-10.7,26843,LN,0,-1
cana,1977,25000,-1.8,10.4,26516,EN,0,1
cana,1978,23969,-11.2,-4.1,26543,EN,0,0.9
cana,1979,27065,-4.6,12.9,26990,N,0,0.2
cana,1980,30657,3.5,13.3,27865,EN,0,0.6
cana,1981,30693,-0.1,0.1,29115,N,0,0
cana,1982,31919,0.7,4,30618,N,0,0.1
cana,1983,33096,1.7,3.7,32189,EN,1,2.5
cana,1984,33860,1.8,2.3,33603,LN,0,-0.5
cana,1985,34265,1.1,1.2,34644,LN,0,-0.8
cana,1986,33804,-1.5,-1.3,35162,N,0,-0.3
cana,1987,33607,-2,-0.6,35114,EN,1,1.6
cana,1988,33495,-1.2,-0.3,34578,EN,0,0.7
cana,1989,35079,5,4.7,33721,LN,1,-1.7
cana,1990,34342,3.7,-2.1,32749,N,0,0.2
cana,1991,33558,2.4,-2.3,31854,EN,0,0.6
cana,1992,32634,1.2,-2.8,31184,EN,1,2.3
cana,1993,31411,-2,-3.7,30826,EN,0,0.5
cana,1994,29963,-7.1,-4.6,30812,N,0,0.3
cana,1995,30000,-7.8,0.1,31124,EN,0,1.3
cana,1996,24459,-25.7,-18.5,31707,LN,0,-0.9
cana,1997,33750,0.8,38,32483,N,0,-0.2
cana,1998,32941,-3.9,-2.4,33370,EN,1,2.2
cana,1999,38694,10.5,17.5,34297,LN,1,-1.5
cana,2000,37655,5.5,-2.7,35218,LN,1,-1.7
cana,2001,39571,8.4,5.1,36126,LN,0,-0.6
cana,2002,37538,0.5,-5.1,37041,N,0,-0.1
cana,2003,37423,-1.9,-0.3,38001,EN,0,0.9
cana,2004,37120,-5.1,-0.8,39039,N,0,0.3
cana,2005,37425,-6.8,0.8,40160,EN,0,0.6
cana,2006,37897,-7.3,1.3,41323,LN,0,-0.9
cana,2007,37866,-9,-0.1,42427,EN,0,0.6
cana,2008,45000,5.9,18.8,43317,LN,1,-1.6
cana,2009,50000,16.9,11.1,43807,LN,0,-0.9
cana,2010,47395,11.8,-5.2,43720,EN,1,1.5
cana,2011,43669,4.7,-7.9,42944,LN,0,-1.4
cana,2012,45191,10.8,3.5,41472,LN,0,-0.8
cana,2013,40000,1.6,-11.5,39419,LN,0,-0.6
cana,2014,35520,-5.2,-11.2,36993,LN,0,-0.5
cana,2015,32000,-10.9,-9.9,34451,EN,0,0.5
cana,2016,31408,-9.2,-1.8,32036,EN,1,2.2
cana,2017,28433,-14.2,-9.5,29938,LN,0,-0.7
cana,2018,26723,-15.8,-6,28278,LN,0,-1.1
cana,2019,27129,-10.6,1.5,27108,EN,0,0.6
cana,2020,27277,-5.7,0.5,26420,N,0,0.1
cana,2021,27145,-1.5,-0.5,26161,LN,0,-1.2
cana,2022,27479,4.6,1.2,26241,LN,0,-1.2
cana,2023,26923,7.5,-2,26543,LN,0,-0.8
cana,2024,25837,8.5,-4,26949,EN,0,1.2
feijao,1974,752,3.2,,776,LN,1,-1.9
feijao,1975,659,-6.5,-12.4,743,N,0,-0.2
feijao,1976,1000,46.4,51.7,712,LN,0,-1.1
feijao,1977,757,14.2,-24.3,682,EN,0,1.1
feijao,1978,783,21.3,3.4,653,EN,0,1.1
feijao,1979,591,-6.2,-24.5,626,N,0,0.2
feijao,1980,632,2.6,6.9,602,EN,0,0.7
feijao,1981,521,-13.7,-17.6,580,N,0,0.2
feijao,1982,551,-7.2,5.8,561,N,0,0
feijao,1983,565,-3.5,2.5,546,EN,1,2.5
feijao,1984,590,1.7,4.4,534,LN,0,-1
feijao,1985,157,-72.8,-73.4,526,LN,0,-1
feijao,1986,587,2,200,522,N,0,-0.2
feijao,1987,582,1.5,-0.9,521,EN,1,1.5
feijao,1988,582,1.8,0,523,EN,0,0.9
feijao,1989,576,1,-1,527,LN,1,-1.9
feijao,1990,554,-2.8,-3.8,532,N,0,0
feijao,1991,565,-1,2,538,EN,0,0.5
feijao,1992,570,-0.3,0.9,545,EN,1,2.1
feijao,1993,553,-3.5,-3,552,N,0,0.3
feijao,1994,572,-0.4,3.4,559,N,0,0.3
feijao,1995,571,-0.9,-0.2,565,EN,0,1.4
feijao,1996,622,7.4,8.9,572,LN,0,-0.9
feijao,1997,607,4,-2.4,577,N,0,-0.3
feijao,1998,594,0.6,-2.1,582,EN,1,2.3
feijao,1999,583,-2.1,-1.9,587,LN,1,-1.6
feijao,2000,561,-6.6,-3.8,591,LN,1,-1.6
feijao,2001,591,-2.6,5.3,594,LN,0,-0.7
feijao,2002,588,-4,-0.5,596,N,0,-0.3
feijao,2003,645,5,9.7,597,EN,0,1.2
feijao,2004,644,4.9,-0.2,597,N,0,0.3
feijao,2005,633,3.3,-1.7,595,EN,0,0.7
feijao,2006,627,2.7,-0.9,593,LN,0,-0.8
feijao,2007,632,4.3,0.8,591,EN,0,0.9
feijao,2008,531,-11.4,-16,588,LN,1,-1.5
feijao,2009,580,-2.4,9.2,586,LN,0,-0.8
feijao,2010,531,-9.7,-8.4,584,EN,1,1.6
feijao,2011,448,-22.8,-15.6,582,LN,1,-1.6
feijao,2012,561,-2.3,25.2,581,LN,0,-1
feijao,2013,577,0.9,2.9,580,N,0,-0.4
feijao,2014,706,23.6,22.4,579,N,0,-0.3
feijao,2015,624,9.5,-11.6,578,EN,0,0.6
feijao,2016,594,4.5,-4.8,576,EN,1,2.4
feijao,2017,565,-0.4,-4.9,575,LN,0,-1
feijao,2018,553,-2.4,-2.1,573,LN,0,-1.3
feijao,2019,569,0.6,2.9,572,EN,0,0.7
feijao,2020,564,-0.2,-0.9,570,N,0,0.2
feijao,2021,567,0.5,0.5,568,LN,0,-1.4
feijao,2022,569,0.9,0.4,566,LN,0,-1.2
feijao,2023,570,1.2,0.2,563,LN,0,-1
feijao,2024,550,-2.3,-3.5,561,EN,1,1.5
milho,1974,1112,-2.2,,1069,LN,1,-1.9
milho,1975,1030,-7.9,-7.4,1104,N,0,-0.2
milho,1976,1077,-2.2,4.6,1137,LN,0,-1.1
milho,1977,1152,6.2,7,1163,EN,0,1.1
milho,1978,1175,10.1,2,1179,EN,0,1.1
milho,1979,1232,17.2,4.9,1181,N,0,0.2
milho,1980,1297,25.2,5.3,1167,EN,0,0.7
milho,1981,1346,31.8,3.8,1140,N,0,0.2
milho,1982,1020,1.2,-24.2,1102,N,0,0
milho,1983,1047,5.2,2.6,1060,EN,1,2.5
milho,1984,906,-7.7,-13.5,1019,LN,0,-1
milho,1985,938,-3,3.5,984,LN,0,-1
milho,1986,932,-2.5,-0.6,958,N,0,-0.2
milho,1987,943,-1.2,1.2,943,EN,1,1.5
milho,1988,944,-1.5,0.1,940,EN,0,0.9
milho,1989,1035,7,9.6,949,LN,1,-1.9
milho,1990,955,-2.1,-7.7,966,N,0,0
milho,1991,981,-0.7,2.7,989,EN,0,0.5
milho,1992,1023,1.8,4.3,1014,EN,1,2.1
milho,1993,967,-5.1,-5.5,1038,N,0,0.3
milho,1994,1056,2.9,9.2,1056,N,0,0.3
milho,1995,1016,-1.6,-3.8,1068,EN,0,1.4
milho,1996,1240,19.1,22,1072,LN,0,-0.9
milho,1997,1122,7.2,-9.5,1072,N,0,-0.3
milho,1998,1057,0.7,-5.8,1068,EN,1,2.3
milho,1999,1048,-1.1,-0.9,1067,LN,1,-1.6
milho,2000,1059,-1.3,1,1070,LN,1,-1.6
milho,2001,1036,-4.6,-2.2,1082,LN,0,-0.7
milho,2002,1087,-1.6,4.9,1104,N,0,-0.3
milho,2003,1091,-3.8,0.4,1136,EN,0,1.2
milho,2004,1244,5.6,14,1179,N,0,0.3
milho,2005,1221,-0.9,-1.8,1231,EN,0,0.7
milho,2006,1223,-4.9,0.2,1288,LN,0,-0.8
milho,2007,1224,-9.3,0.1,1349,EN,0,0.9
milho,2008,1592,11.8,30.1,1409,LN,1,-1.5
milho,2009,1565,5.1,-1.7,1467,LN,0,-0.8
milho,2010,1602,3.4,2.4,1521,EN,1,1.6
milho,2011,1597,-1,-0.3,1571,LN,1,-1.6
milho,2012,1391,-16.8,-12.9,1619,LN,0,-1
milho,2013,1729,0.3,24.3,1665,N,0,-0.4
milho,2014,1804,1.6,4.3,1712,N,0,-0.3
milho,2015,1758,-3.4,-2.5,1759,EN,0,0.6
milho,2016,1630,-12.2,-7.3,1806,EN,1,2.4
milho,2017,1836,-2.8,12.6,1852,LN,0,-1
milho,2018,1972,3,7.4,1893,LN,0,-1.3
milho,2019,1968,1.6,-0.2,1927,EN,0,0.7
milho,2020,2014,3.1,2.3,1953,N,0,0.2
milho,2021,2049,4.2,1.7,1970,LN,0,-1.4
milho,2022,1940,-1.7,-5.3,1979,LN,0,-1.2
milho,2023,1935,-2,-0.3,1982,LN,0,-1
