cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1083,20.7,,731,LN,1,-1.9
arroz,1975,723,-21.4,-33.2,758,N,0,-0.2
arroz,1976,1134,20.1,56.8,786,LN,0,-1.1
arroz,1977,440,-54.6,-61.2,816,EN,0,1.1
arroz,1978,398,-60.2,-9.5,846,EN,0,1.1
arroz,1979,1149,11.7,188.7,879,N,0,0.2
arroz,1980,1096,3.4,-4.6,913,EN,0,0.7
arroz,1981,535,-51.1,-51.2,948,N,0,0.2
arroz,1982,1117,-1.1,108.8,985,N,0,0
arroz,1983,1270,9,13.7,1023,EN,1,2.5
arroz,1984,772,-35.9,-39.2,1063,LN,0,-1
arroz,1985,1321,5.8,71.1,1103,LN,0,-1
arroz,1986,1413,9.7,7,1143,N,0,-0.2
arroz,1987,1232,-6.8,-12.8,1184,EN,1,1.5
arroz,1988,1430,5.7,16.1,1224,EN,0,0.9
arroz,1989,1405,1.8,-1.7,1264,LN,1,-1.9
arroz,1990,1180,-16.2,-16,1303,N,0,0
arroz,1991,1661,16,40.8,1341,EN,0,0.5
arroz,1992,1483,2.2,-10.7,1378,EN,1,2.1
arroz,1993,1413,-4.1,-4.7,1414,N,0,0.3
arroz,1994,1535,2.4,8.6,1449,N,0,0.3
arroz,1995,1515,-0.7,-1.3,1482,EN,0,1.4
arroz,1996,1304,-15.9,-13.9,1514,LN,0,-0.9
arroz,1997,1531,-2.7,17.4,1544,N,0,-0.3
arroz,1998,1659,3.9,8.4,1572,EN,1,2.3
arroz,1999,1795,10.8,8.2,1599,LN,1,-1.6
arroz,2000,1977,19.8,10.1,1625,LN,1,-1.6
arroz,2001,1463,-13.3,-26,1649,LN,0,-0.7
arroz,2002,1604,-6.9,9.6,1671,N,0,-0.3
arroz,2003,1579,-9.5,-1.6,1692,EN,0,1.2
arroz,2004,1973,12.4,25,1713,N,0,0.3
arroz,2005,1664,-5.4,-15.7,1732,EN,0,0.7
arroz,2006,1732,-1.6,4.1,1750,LN,0,-0.8
arroz,2007,2058,17.4,18.8,1767,EN,0,0.9
arroz,2008,1925,10.8,-6.5,1784,LN,1,-1.5
arroz,2009,1664,-3.6,-13.6,1801,LN,0,-0.8
arroz,2010,1588,-7.4,-4.6,1818,EN,1,1.6
arroz,2011,1742,2.7,9.7,1835,LN,1,-1.6
arroz,2012,1577,-6.5,-9.5,1853,LN,0,-1
arroz,2013,1605,-5.2,1.8,1872,N,0,-0.4
arroz,2014,1660,-2.5,3.4,1891,N,0,-0.3
arroz,2015,1742,1.6,4.9,1912,EN,0,0.6
arroz,2016,1710,-0.9,-1.8,1933,EN,1,2.4
arroz,2017,2763,58.7,61.6,1955,LN,0,-1
arroz,2018,1974,12.3,-28.6,1977,LN,0,-1.3
arroz,2019,1822,2.4,-7.7,1999,EN,0,0.7
arroz,2020,1828,1.4,0.3,2021,N,0,0.2
arroz,2021,3855,110.9,110.9,2043,LN,0,-1.4
arroz,2022,1737,-6.4,-54.9,2065,LN,0,-1.2
arroz,2023,2000,6.1,15.1,2087,LN,0,-1
arroz,2024,1828,-4.7,-8.6,2109,EN,1,1.5
cana,1974,45016,0,,47791,LN,1,-1.5
cana,1975,50443,8.7,12.1,47077,N,0,-0.1
cana,1976,46622,-2.7,-7.6,46532,LN,0,-1
cana,1977,56415,14,21,46346,EN,0,1
cana,1978,44550,-13.1,-21,46712,EN,0,0.9
cana,1979,43881,-17.4,-1.5,47779,N,0,0.2
cana,1980,44356,-19.4,1.1,49640,EN,0,0.6
cana,1981,44581,-21.8,0.5,52313,N,0,0
cana,1982,53067,-10.2,19,55728,N,0,0.1
cana,1983,60897,-0.3,14.8,59718,EN,1,2.5
cana,1984,78788,24.5,29.4,64015,LN,0,-0.5
cana,1985,80229,21.8,1.8,68276,LN,0,-0.8
cana,1986,68108,0,-15.1,72128,N,0,-0.3
cana,1987,69787,-0.2,2.5,75239,EN,1,1.6
cana,1988,75536,5.5,8.2,77383,EN,0,0.7
cana,1989,70440,-3.5,-6.7,78477,LN,1,-1.7
cana,1990,85379,15.4,21.2,78587,N,0,0.2
cana,1991,85498,15.1,0.1,77887,EN,0,0.6
cana,1992,85846,16.1,0.4,76616,EN,1,2.3
cana,1993,70905,-3.8,-17.4,75023,EN,0,0.5
cana,1994,69841,-4.7,-1.5,73338,N,0,0.3
cana,1995,73968,2.2,5.9,71753,EN,0,1.3
cana,1996,57542,-19.9,-22.2,70419,LN,0,-0.9
cana,1997,72481,1.5,26,69451,N,0,-0.2
cana,1998,72790,2.9,0.4,68930,EN,1,2.2
cana,1999,70147,-0.5,-3.6,68906,LN,1,-1.5
cana,2000,70637,-0.5,0.7,69399,LN,1,-1.7
cana,2001,69593,-3.2,-1.5,70389,LN,0,-0.6
cana,2002,70127,-3.8,0.8,71812,N,0,-0.1
cana,2003,72161,-2.3,2.9,73555,EN,0,0.9
cana,2004,75320,0.2,4.4,75456,N,0,0.3
cana,2005,74099,-3.6,-1.6,77317,EN,0,0.6
cana,2006,78534,0.5,6,78926,LN,0,-0.9
cana,2007,85090,7.9,8.3,80097,EN,0,0.6
cana,2008,83473,4.9,-1.9,80704,LN,1,-1.6
cana,2009,84875,6.2,1.7,80713,LN,0,-0.9
cana,2010,79044,-0.7,-6.9,80184,EN,1,1.5
cana,2011,78632,-0.3,-0.5,79260,LN,0,-1.4
cana,2012,78657,0.5,0,78127,LN,0,-0.8
cana,2013,76254,-1.9,-3.1,76978,LN,0,-0.6
cana,2014,73903,-4,-3.1,75977,LN,0,-0.5
cana,2015,72846,-4.8,-1.4,75238,EN,0,0.5
cana,2016,73534,-3.6,0.9,74813,EN,1,2.2
cana,2017,75535,-0.6,2.7,74701,LN,0,-0.7
cana,2018,75987,0.1,0.6,74858,LN,0,-1.1
cana,2019,76274,0.5,0.4,75216,EN,0,0.6
cana,2020,77063,1.4,1,75700,N,0,0.1
cana,2021,74293,-2.5,-3.6,76248,LN,0,-1.2
cana,2022,75771,-1,2,76817,LN,0,-1.2
cana,2023,79089,2.7,4.4,77388,LN,0,-0.8
cana,2024,77796,0.3,-1.6,77958,EN,0,1.2
feijao,1974,583,21.4,,426,LN,1,-1.9
feijao,1975,330,-26.4,-43.4,426,N,0,-0.2
feijao,1976,347,-18.6,5.2,427,LN,0,-1.1
feijao,1977,478,15.1,37.8,428,EN,0,1.1
feijao,1978,432,4.1,-9.6,431,EN,0,1.1
feijao,1979,494,16.2,14.4,437,N,0,0.2
feijao,1980,459,3.1,-7.1,448,EN,0,0.7
feijao,1981,441,-7.4,-3.9,467,N,0,0.2
feijao,1982,454,-12.5,2.9,495,N,0,0
feijao,1983,523,-8.1,15.2,535,EN,1,2.5
feijao,1984,645,2.1,23.3,590,LN,0,-1
feijao,1985,601,-15.1,-6.8,662,LN,0,-1
feijao,1986,676,-14.1,12.5,750,N,0,-0.2
feijao,1987,704,-19.9,4.1,851,EN,1,1.5
feijao,1988,1100,11.5,56.2,961,EN,0,0.9
feijao,1989,1194,9.1,8.5,1071,LN,1,-1.9
feijao,1990,1270,7.2,6.4,1170,N,0,0
feijao,1991,1492,18.6,17.5,1251,EN,0,0.5
feijao,1992,1407,6,-5.7,1309,EN,1,2.1
feijao,1993,1479,6,5.1,1347,N,0,0.3
feijao,1994,1280,-11.6,-13.5,1371,N,0,0.3
feijao,1995,1303,-12.5,1.8,1390,EN,0,1.4
feijao,1996,1021,-33.7,-21.6,1413,LN,0,-0.9
feijao,1997,1371,-14.4,34.3,1448,N,0,-0.3
feijao,1998,1708,2.4,24.6,1501,EN,1,2.3
feijao,1999,1827,5.7,7,1571,LN,1,-1.6
feijao,2000,1261,-29.6,-31,1658,LN,1,-1.6
feijao,2001,2024,8.7,60.5,1755,LN,0,-0.7
feijao,2002,1728,-10.4,-14.6,1855,N,0,-0.3
feijao,2003,2303,15.9,33.3,1948,EN,0,1.2
feijao,2004,2206,8.7,-4.2,2026,N,0,0.3
feijao,2005,2029,-1.7,-8,2084,EN,0,0.7
feijao,2006,2017,-3.7,-0.6,2121,LN,0,-0.8
feijao,2007,2002,-5.5,-0.7,2141,EN,0,0.9
feijao,2008,2094,-1.9,4.6,2150,LN,1,-1.5
feijao,2009,2168,0.7,3.5,2155,LN,0,-0.8
feijao,2010,2253,3.7,3.9,2163,EN,1,1.6
feijao,2011,2273,3.9,0.9,2178,LN,1,-1.6
feijao,2012,2220,0.5,-2.3,2200,LN,0,-1
feijao,2013,2276,1.6,2.5,2231,N,0,-0.4
feijao,2014,2218,-2.5,-2.5,2267,N,0,-0.3
feijao,2015,2205,-4.5,-0.6,2305,EN,0,0.6
feijao,2016,2092,-10.7,-5.1,2345,EN,1,2.4
feijao,2017,2450,3.2,17.1,2382,LN,0,-1
feijao,2018,2475,2.8,1,2417,LN,0,-1.3
feijao,2019,2421,-0.8,-2.2,2450,EN,0,0.7
feijao,2020,2732,10.4,12.8,2482,N,0,0.2
feijao,2021,2419,-3.5,-11.5,2513,LN,0,-1.4
feijao,2022,2733,7.6,13,2546,LN,0,-1.2
feijao,2023,2589,0.6,-5.3,2579,LN,0,-1
feijao,2024,2446,-6.2,-5.5,2613,EN,1,1.5
milho,1974,2334,7,,2067,LN,1,-1.9
milho,1975,1825,-16.1,-21.8,2090,N,0,-0.2
