cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1269,-10,,1257,LN,1,-1.5
arroz,1975,1380,2.8,8.7,1198,N,0,-0.1
arroz,1976,1263,-1.2,-8.5,1142,LN,0,-1
arroz,1977,1368,12.3,8.3,1090,EN,0,1
arroz,1978,1324,14.1,-3.2,1041,EN,0,0.9
arroz,1979,1255,13.4,-5.2,996,N,0,0.2
arroz,1980,763,-27.7,-39.2,956,EN,0,0.6
arroz,1981,458,-54.5,-40,919,N,0,0
arroz,1982,1403,46.2,200,887,N,0,0.1
arroz,1983,428,-53.4,-69.5,859,EN,1,2.5
arroz,1984,1402,59.7,200,835,LN,0,-0.5
arroz,1985,680,-18.8,-51.5,815,LN,0,-0.8
arroz,1986,1284,58.9,88.8,800,N,0,-0.3
arroz,1987,299,-62,-76.7,789,EN,1,1.6
arroz,1988,1274,65.2,200,783,EN,0,0.7
arroz,1989,724,-5.1,-43.2,780,LN,1,-1.7
arroz,1990,529,-31,-26.9,783,N,0,0.2
arroz,1991,1035,31.2,95.7,789,EN,0,0.6
arroz,1992,318,-61.4,-69.3,799,EN,1,2.3
arroz,1993,653,-23.9,105.3,813,EN,0,0.5
arroz,1994,1122,23.4,71.8,829,N,0,0.3
arroz,1995,881,-9.9,-21.5,847,EN,0,1.3
arroz,1996,1208,17.1,37.1,867,LN,0,-0.9
arroz,1997,1207,12.5,-0.1,888,N,0,-0.2
arroz,1998,456,-59.2,-62.2,909,EN,1,2.2
arroz,1999,1282,11.4,181.1,929,LN,1,-1.5
arroz,2000,1266,8.2,-1.2,948,LN,1,-1.7
arroz,2001,1300,10.1,2.7,965,LN,0,-0.6
arroz,2002,824,-30.5,-36.6,979,N,0,-0.1
arroz,2003,1207,1.8,46.5,990,EN,0,0.9
arroz,2004,1231,4.1,2,998,N,0,0.3
arroz,2005,931,-20.5,-24.4,1002,EN,0,0.6
arroz,2006,1208,4.3,29.8,1003,LN,0,-0.9
arroz,2007,1222,7.5,1.2,1001,EN,0,0.6
arroz,2008,1313,18.4,7.4,996,LN,1,-1.6
arroz,2009,1075,-1,-18.1,990,LN,0,-0.9
arroz,2010,1039,-1.7,-3.3,983,EN,1,1.5
arroz,2011,1235,21,18.9,976,LN,0,-1.4
arroz,2012,435,-56.3,-64.8,971,LN,0,-0.8
arroz,2013,480,-51.4,10.3,967,LN,0,-0.6
arroz,2014,1257,27.6,161.9,967,LN,0,-0.5
arroz,2015,1021,3.6,-18.8,968,EN,0,0.5
arroz,2016,552,-44.2,-45.9,973,EN,1,2.2
arroz,2017,1046,4.9,89.5,980,LN,0,-0.7
arroz,2018,1090,8,4.2,989,LN,0,-1.1
arroz,2019,1113,8.7,2.1,999,EN,0,0.6
arroz,2020,1016,-2.6,-8.7,1010,N,0,0.1
