cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,roni_pico
arroz,2018,2000,-4.2,-14.3,LN,0,-1.3
cana,1974,37029,18.5,,LN,1,-1.5
cana,1975,36194,7.7,-2.3,N,0,-0.1
cana,1976,34099,-4.7,-5.8,LN,0,-1
cana,1977,35944,-5.1,5.4,EN,0,1
cana,1978,34070,-14.4,-5.2,EN,0,0.9
cana,1979,36152,-13.1,6.1,N,0,0.2
cana,1980,35381,-18.1,-2.1,EN,0,0.6
cana,1981,42146,-5.6,19.1,N,0,0
cana,1982,55439,20.6,31.5,N,0,0.1
cana,1983,49623,5.5,-10.5,EN,1,2.5
cana,1984,56598,17.5,14.1,LN,0,-0.5
cana,1985,48039,-2.6,-15.1,LN,0,-0.8
cana,1986,50015,0.1,4.1,N,0,-0.3
cana,1987,48609,-2.2,-2.8,EN,1,1.6
cana,1988,48846,0.2,0.5,EN,0,0.7
cana,1989,47705,0.4,-2.3,LN,1,-1.7
cana,1990,13561,-70.8,-71.6,N,0,0.2
cana,1991,41215,-8.7,200,EN,0,0.6
cana,1992,45257,4.3,9.8,EN,1,2.3
cana,1993,45571,7.9,0.7,EN,0,0.5
cana,1994,50231,21.2,10.2,N,0,0.3
cana,1995,35981,-11.3,-28.4,EN,0,1.3
cana,1996,36652,-9.3,1.9,LN,0,-0.9
cana,1997,37419,-9,2.1,N,0,-0.2
cana,1998,41436,-2,10.7,EN,1,2.2
cana,1999,44078,1,6.4,LN,1,-1.5
cana,2000,44587,-2.4,1.2,LN,1,-1.7
cana,2001,27089,-44.3,-39.2,LN,0,-0.6
cana,2002,47991,-7.2,77.2,N,0,-0.1
cana,2003,53746,-0.3,12,EN,0,0.9
cana,2004,60929,9.2,13.4,N,0,0.3
cana,2005,63760,10.3,4.6,EN,0,0.6
cana,2006,63973,8.2,0.3,LN,0,-0.9
cana,2007,52444,-12,-18,EN,0,0.6
cana,2008,59322,-0.7,13.1,LN,1,-1.6
cana,2009,58499,-1.4,-1.4,LN,0,-0.9
cana,2010,58871,1.5,0.6,EN,1,1.5
cana,2011,52630,-5.8,-10.6,LN,0,-1.4
cana,2012,57094,5.8,8.5,LN,0,-0.8
cana,2013,57114,9.7,0,LN,0,-0.6
cana,2014,57106,14.7,0,LN,0,-0.5
cana,2015,35907,-25.1,-37.1,EN,0,0.5
cana,2016,36625,-21.1,2,EN,1,2.2
cana,2017,36857,-17.9,0.6,LN,0,-0.7
cana,2018,40022,-8.2,8.6,LN,0,-1.1
cana,2019,45251,6.5,13.1,EN,0,0.6
cana,2020,38776,-6.6,-14.3,N,0,0.1
cana,2021,38705,-4.9,-0.2,LN,0,-1.2
cana,2022,38717,-3.6,0,LN,0,-1.2
cana,2023,40946,2.7,5.8,LN,0,-0.8
cana,2024,53848,35.6,31.5,EN,0,1.2
feijao,1974,542,5.5,,LN,1,-1.9
feijao,1975,505,-1.7,-6.8,N,0,-0.2
feijao,1976,377,-26.6,-25.3,LN,0,-1.1
feijao,1977,492,-4.3,30.5,EN,0,1.1
feijao,1978,493,-4.2,0.2,EN,0,1.1
feijao,1979,405,-21.4,-17.8,N,0,0.2
feijao,1980,617,19.5,52.3,EN,0,0.7
feijao,1981,680,31.3,10.2,N,0,0.2
feijao,1982,637,22.6,-6.3,N,0,0
feijao,1983,579,10.9,-9.1,EN,1,2.5
feijao,1984,545,3.9,-5.9,LN,0,-1
feijao,1985,441,-16.3,-19.1,LN,0,-1
feijao,1986,476,-10.2,7.9,N,0,-0.2
feijao,1987,541,1.3,13.7,EN,1,1.5
feijao,1988,621,15.3,14.8,EN,0,0.9
feijao,1989,517,-5,-16.7,LN,1,-1.9
feijao,1990,525,-4.8,1.5,N,0,0
feijao,1991,548,-2.7,4.4,EN,0,0.5
feijao,1992,543,-6.2,-0.9,EN,1,2.1
feijao,1993,623,5.3,14.7,N,0,0.3
feijao,1994,631,5.2,1.3,N,0,0.3
feijao,1995,618,1.6,-2.1,EN,0,1.4
feijao,1996,627,1.9,1.5,LN,0,-0.9
feijao,1997,649,4.7,3.5,N,0,-0.3
feijao,1998,603,-3.1,-7.1,EN,1,2.3
feijao,1999,617,-1.2,2.3,LN,1,-1.6
feijao,2000,624,-0.2,1.1,LN,1,-1.6
feijao,2001,602,-3.4,-3.5,LN,0,-0.7
feijao,2002,567,-8.7,-5.8,N,0,-0.3
feijao,2003,654,5.4,15.3,EN,0,1.2
feijao,2004,649,4.3,-0.8,N,0,0.3
feijao,2005,616,-1.5,-5.1,EN,0,0.7
feijao,2006,628,0.2,1.9,LN,0,-0.8
feijao,2007,626,-0.2,-0.3,EN,0,0.9
feijao,2008,620,-1.1,-1,LN,1,-1.5
feijao,2009,623,-0.7,0.5,LN,0,-0.8
feijao,2010,670,6.7,7.5,EN,1,1.6
feijao,2011,620,-1.2,-7.5,LN,1,-1.6
feijao,2012,625,-0.7,0.8,LN,0,-1
feijao,2013,619,-2.3,-1,N,0,-0.4
feijao,2014,631,-1.2,1.9,N,0,-0.3
feijao,2015,627,-2.6,-0.6,EN,0,0.6
feijao,2016,606,-6.5,-3.3,EN,1,2.4
feijao,2017,702,7.4,15.8,LN,0,-1
feijao,2018,710,7.7,1.1,LN,0,-1.3
feijao,2019,700,5.2,-1.4,EN,0,0.7
feijao,2020,630,-6.2,-10,N,0,0.2
feijao,2021,661,-2.6,4.9,LN,0,-1.4
feijao,2022,706,3,6.8,LN,0,-1.2
feijao,2023,712,2.8,0.8,LN,0,-1
feijao,2024,671,-4.1,-5.8,EN,1,1.5
milho,1974,1121,9.7,,LN,1,-1.9
milho,1975,1160,7.5,3.5,N,0,-0.2
milho,1976,801,-29.7,-30.9,LN,0,-1.1
milho,1977,1269,5.5,58.4,EN,0,1.1
milho,1978,1215,-4.3,-4.3,EN,0,1.1
milho,1979,1025,-23.6,-15.6,N,0,0.2
milho,1980,1487,5.2,45.1,EN,0,0.7
milho,1981,1576,5.8,6,N,0,0.2
milho,1982,1659,5.7,5.3,N,0,0
milho,1983,1361,-17.5,-18,EN,1,2.5
milho,1984,1706,-1.8,25.3,LN,0,-1
milho,1985,1695,-7.5,-0.6,LN,0,-1
milho,1986,1833,-4.5,8.1,N,0,-0.2
milho,1987,1999,0,9.1,EN,1,1.5
milho,1988,2181,4.9,9.1,EN,0,0.9
milho,1989,2321,7.9,6.4,LN,1,-1.9
milho,1990,1304,-41,-43.8,N,0,0
milho,1991,2373,5.8,82,EN,0,0.5
milho,1992,2300,1.7,-3.1,EN,1,2.1
milho,1993,2411,5.6,4.8,N,0,0.3
milho,1994,2182,-5,-9.5,N,0,0.3
milho,1995,1884,-18,-13.7,EN,0,1.4
milho,1996,2189,-5.1,16.2,LN,0,-0.9
milho,1997,2331,-0.5,6.5,N,0,-0.3
milho,1998,2337,-2.1,0.3,EN,1,2.3
milho,1999,2406,-0.6,3,LN,1,-1.6
milho,2000,2464,0.6,2.4,LN,1,-1.6
milho,2001,2448,-1.4,-0.6,LN,0,-0.7
milho,2002,2641,5.3,7.9,N,0,-0.3
milho,2003,2762,9.9,4.6,EN,0,1.2
milho,2004,2507,1.3,-9.2,N,0,0.3
milho,2005,2538,5.1,1.2,EN,0,0.7
milho,2006,1592,-32.7,-37.3,LN,0,-0.8
milho,2007,2135,-7.1,34.1,EN,0,0.9
milho,2008,2215,0.2,3.7,LN,1,-1.5
milho,2009,2229,3.5,0.6,LN,0,-0.8
milho,2010,1739,-18.5,-22,EN,1,1.6
milho,2011,1877,-11.4,7.9,LN,1,-1.6
milho,2012,2046,-3.3,9,LN,0,-1
milho,2013,2210,3.6,8,N,0,-0.4
milho,2014,2295,5.9,3.8,N,0,-0.3
milho,2015,1064,-51.7,-53.6,EN,0,0.6
milho,2016,2298,2.8,116,EN,1,2.4
milho,2017,2455,7.8,6.8,LN,0,-1
milho,2018,2487,7,1.3,LN,0,-1.3
milho,2019,2409,1.5,-3.1,EN,0,0.7
milho,2020,2293,-5.6,-4.8,N,0,0.2
milho,2021,2349,-5.6,2.4,LN,0,-1.4
milho,2022,2640,3.5,12.4,LN,0,-1.2
milho,2023,2778,6.2,5.2,LN,0,-1
milho,2024,2519,-6.3,-9.3,EN,1,1.5
milho1,2003,2762,1.3,,EN,0,1.2
milho1,2004,2507,-3.3,-9.2,N,0,0.3
milho1,2005,2538,2.8,1.2,EN,0,0.7
milho1,2006,1592,-32.4,-37.3,LN,0,-0.8
milho1,2007,2135,-5.1,34.1,EN,0,0.9
milho1,2008,2215,3.2,3.7,LN,1,-1.5
milho1,2009,2229,10.1,0.6,LN,0,-0.8
milho1,2010,1739,-10.3,-22,EN,1,1.6
milho1,2011,1877,-2.4,7.9,LN,1,-1.6
milho1,2012,2041,0.7,8.7,LN,0,-1
milho1,2013,2208,2.2,8.2,N,0,-0.4
milho1,2014,2293,1.9,3.8,N,0,-0.3
milho1,2015,1031,-55.7,-55,EN,0,0.6
milho1,2016,2292,-3.8,122.3,EN,1,2.4
milho1,2017,2456,2,7.2,LN,0,-1
milho1,2018,2489,3,1.3,LN,0,-1.3
milho1,2019,2404,1,-3.4,EN,0,0.7
milho1,2020,2289,-5.1,-4.8,N,0,0.2
milho1,2021,2346,-4.6,2.5,LN,0,-1.4
milho1,2022,2639,5.1,12.5,LN,0,-1.2
milho1,2023,2777,7.9,5.2,LN,0,-1
milho1,2024,2518,-4.9,-9.3,EN,1,1.5
milho2,2011,1817,,,LN,0,-0.9
milho2,2012,2603,,43.3,LN,0,-0.6
milho2,2013,2567,,-1.4,LN,0,-0.5
milho2,2014,2557,,-0.4,N,0,-0.3
milho2,2015,3067,,19.9,EN,0,0.5
milho2,2016,2986,,-2.6,EN,0,1.3
milho2,2017,2294,,-23.2,N,0,-0.3
milho2,2018,2300,,0.3,LN,0,-0.9
milho2,2019,2829,,23,EN,0,0.6
milho2,2020,2967,,4.9,N,0,0
milho2,2021,2967,,0,LN,0,-1
milho2,2022,2960,,-0.2,LN,0,-1.3
milho2,2023,2960,,0,N,0,-0.4
milho2,2024,2850,,-3.7,EN,0,0.5
soja,2024,2250,,,EN,1,1.5
