cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,2506,15.1,,2135,LN,1,-1.9
arroz,1975,2188,-3.3,-12.7,2224,N,0,-0.2
arroz,1976,2383,1.2,8.9,2318,LN,0,-1.1
arroz,1977,2193,-10.8,-8,2417,EN,0,1.1
arroz,1978,1879,-26.8,-14.3,2523,EN,0,1.1
arroz,1979,2438,-9.2,29.7,2636,N,0,0.2
arroz,1980,3263,16.2,33.8,2760,EN,0,0.7
arroz,1981,3142,6.8,-3.7,2894,N,0,0.2
arroz,1982,3218,4.2,2.4,3039,N,0,0
arroz,1983,3180,-1.7,-1.2,3195,EN,1,2.5
arroz,1984,3509,3.3,10.3,3361,LN,0,-1
arroz,1985,3562,-0.2,1.5,3534,LN,0,-1
arroz,1986,3545,-5.2,-0.5,3712,N,0,-0.2
arroz,1987,3758,-3.7,6,3892,EN,1,1.5
arroz,1988,3904,-3.9,3.9,4070,EN,0,0.9
arroz,1989,4226,0,8.2,4245,LN,1,-1.9
arroz,1990,4446,1.2,5.2,4417,N,0,0
arroz,1991,5096,12,14.6,4588,EN,0,0.5
arroz,1992,5513,17.2,8.2,4762,EN,1,2.1
arroz,1993,4628,-5.2,-16.1,4944,N,0,0.3
arroz,1994,5290,3.9,14.3,5140,N,0,0.3
arroz,1995,4657,-12.3,-12,5353,EN,0,1.4
arroz,1996,5482,-1,17.7,5586,LN,0,-0.9
arroz,1997,5265,-9.6,-4,5838,N,0,-0.3
arroz,1998,5133,-16.6,-2.5,6104,EN,1,2.3
arroz,1999,6452,0.3,25.7,6375,LN,1,-1.6
arroz,2000,6684,-0.1,3.6,6640,LN,1,-1.6
arroz,2001,7768,11.3,16.2,6887,LN,0,-0.7
arroz,2002,7702,6.3,-0.8,7103,N,0,-0.3
arroz,2003,8724,17.4,13.3,7278,EN,0,1.2
arroz,2004,7771,3.5,-10.9,7408,N,0,0.3
arroz,2005,8026,6.8,3.3,7493,EN,0,0.7
arroz,2006,7574,0.6,-5.6,7540,LN,0,-0.8
arroz,2007,6766,-10.1,-10.7,7555,EN,0,0.9
arroz,2008,7238,-3.2,7,7549,LN,1,-1.5
arroz,2009,7155,-3.9,-1.1,7531,LN,0,-0.8
arroz,2010,7351,-1.1,2.7,7509,EN,1,1.6
arroz,2011,7157,-3.4,-2.6,7488,LN,1,-1.6
arroz,2012,7594,2.7,6.1,7471,LN,0,-1
arroz,2013,7675,3.9,1.1,7461,N,0,-0.4
arroz,2014,7689,4.2,0.2,7458,N,0,-0.3
arroz,2015,7872,6.5,2.4,7464,EN,0,0.6
arroz,2016,7205,-2.9,-8.5,7478,EN,1,2.4
arroz,2017,7289,-2.4,1.2,7503,LN,0,-1
arroz,2018,7273,-3.3,-0.2,7541,LN,0,-1.3
arroz,2019,7362,-3,1.2,7593,EN,0,0.7
arroz,2020,7700,0.3,4.6,7660,N,0,0.2
arroz,2021,7561,-2.7,-1.8,7740,LN,0,-1.4
arroz,2022,7732,-1.9,2.3,7833,LN,0,-1.2
arroz,2023,8125,1.5,5.1,7933,LN,0,-1
arroz,2024,8418,3.4,3.6,8039,EN,1,1.5
cana,1974,56119,-8.5,,52086,LN,1,-1.5
cana,1975,43616,-25.7,-22.3,51425,N,0,-0.1
cana,1976,60657,7.7,39.1,50773,LN,0,-1
cana,1977,57091,5.4,-5.9,50127,EN,0,1
cana,1978,55903,6.8,-2.1,49490,EN,0,0.9
cana,1979,63038,24.3,12.8,48864,N,0,0.2
cana,1980,61396,24.4,-2.6,48252,EN,0,0.6
cana,1981,52651,9.1,-14.2,47660,N,0,0
cana,1982,35938,-24.2,-31.7,47093,N,0,0.1
cana,1983,32034,-31.6,-10.9,46555,EN,1,2.5
cana,1984,29698,-35.9,-7.3,46051,LN,0,-0.5
cana,1985,29605,-35.6,-0.3,45579,LN,0,-0.8
cana,1986,31350,-32,5.9,45140,N,0,-0.3
cana,1987,54759,15.6,74.7,44729,EN,1,1.6
cana,1988,54675,10,-0.2,44340,EN,0,0.7
cana,1989,54972,5.5,0.5,43969,LN,1,-1.7
cana,1990,54972,2.9,0,43610,N,0,0.2
cana,1991,52604,-2.2,-4.3,43260,EN,0,0.6
cana,1992,52581,-2.3,0,42916,EN,1,2.3
cana,1993,52581,-1.6,0,42580,EN,0,0.5
cana,1994,55442,7,5.4,42253,N,0,0.3
cana,1995,53846,9.5,-2.9,41941,EN,0,1.3
cana,1996,20100,-57.2,-62.7,41647,LN,0,-0.9
cana,1997,40206,-9.9,100,41378,N,0,-0.2
cana,1998,41774,0,3.9,41136,EN,1,2.2
cana,1999,39921,0.6,-4.4,40926,LN,1,-1.5
cana,2000,38246,-0.2,-4.2,40749,LN,1,-1.7
cana,2001,35636,-3.9,-6.8,40607,LN,0,-0.6
cana,2002,35452,-1.8,-0.5,40498,N,0,-0.1
cana,2003,33471,-5.9,-5.6,40423,EN,0,0.9
cana,2004,33642,-6.2,0.5,40380,N,0,0.3
cana,2005,35011,-4.6,4.1,40368,EN,0,0.6
cana,2006,36098,-3.7,3.1,40384,LN,0,-0.9
cana,2007,44468,15.7,23.2,40426,EN,0,0.6
cana,2008,44395,11.5,-0.2,40492,LN,1,-1.6
cana,2009,41229,0.7,-7.1,40576,LN,0,-0.9
cana,2010,29577,-29.6,-28.3,40676,EN,1,1.5
cana,2011,44719,3.2,51.2,40786,LN,0,-1.4
cana,2012,47105,6.6,5.3,40901,LN,0,-0.8
cana,2013,37660,-15.2,-20.1,41016,LN,0,-0.6
cana,2014,66410,49.5,76.3,41128,LN,0,-0.5
cana,2015,47559,7.2,-28.4,41234,EN,0,0.5
cana,2016,47564,7.6,0,41331,EN,1,2.2
cana,2017,47564,8.3,0,41421,LN,0,-0.7
cana,2018,39504,-9.2,-16.9,41503,LN,0,-1.1
cana,2019,41290,-3.9,4.5,41579,EN,0,0.6
cana,2020,39385,-6.8,-4.6,41651,N,0,0.1
cana,2021,40813,-1.6,3.6,41719,LN,0,-1.2
cana,2022,39861,-1.6,-2.3,41787,LN,0,-1.2
cana,2023,40020,1.5,0.4,41854,LN,0,-0.8
cana,2024,40230,5.3,0.5,41921,EN,0,1.2
feijao,1974,735,11.1,,648,LN,1,-1.9
feijao,1975,644,-4.4,-12.4,657,N,0,-0.2
feijao,1976,775,12.9,20.3,666,LN,0,-1.1
feijao,1977,567,-18.9,-26.8,675,EN,0,1.1
feijao,1978,522,-26.6,-7.9,684,EN,0,1.1
feijao,1979,738,2,41.4,694,N,0,0.2
feijao,1980,645,-12.5,-12.6,704,EN,0,0.7
feijao,1981,1027,36.8,59.2,714,N,0,0.2
feijao,1982,990,29.4,-3.6,726,N,0,0
feijao,1983,599,-23.3,-39.5,738,EN,1,2.5
feijao,1984,982,23.3,63.9,752,LN,0,-1
feijao,1985,859,5.8,-12.5,768,LN,0,-1
feijao,1986,334,-59.6,-61.1,787,N,0,-0.2
feijao,1987,778,-7.3,132.9,808,EN,1,1.5
feijao,1988,1067,26.1,37.1,832,EN,0,0.9
feijao,1989,764,-10.7,-28.4,859,LN,1,-1.9
feijao,1990,808,-7.6,5.8,890,N,0,0
feijao,1991,846,-6.5,4.7,925,EN,0,0.5
feijao,1992,1079,14.9,27.5,963,EN,1,2.1
feijao,1993,991,0.9,-8.2,1005,N,0,0.3
feijao,1994,1323,27.3,33.5,1051,N,0,0.3
feijao,1995,737,-33.5,-44.3,1101,EN,0,1.4
feijao,1996,1059,-9.7,43.7,1154,LN,0,-0.9
feijao,1997,1220,-1.8,15.2,1208,N,0,-0.3
feijao,1998,1163,-11.9,-4.7,1265,EN,1,2.3
feijao,1999,1474,6.1,26.7,1321,LN,1,-1.6
feijao,2000,1729,18.4,17.3,1377,LN,1,-1.6
feijao,2001,1545,0.4,-10.6,1431,LN,0,-0.7
feijao,2002,1645,2.1,6.5,1481,N,0,-0.3
feijao,2003,1534,-7.7,-6.7,1527,EN,0,1.2
feijao,2004,1726,2.8,12.5,1568,N,0,0.3
feijao,2005,1733,3.3,0.4,1604,EN,0,0.7
feijao,2006,1551,-7.7,-10.5,1634,LN,0,-0.8
feijao,2007,2184,30.4,40.8,1658,EN,0,0.9
feijao,2008,1941,17.4,-11.1,1678,LN,1,-1.5
feijao,2009,1464,-10.9,-24.6,1693,LN,0,-0.8
feijao,2010,1505,-8.7,2.8,1705,EN,1,1.6
feijao,2011,1371,-17.1,-8.9,1715,LN,1,-1.6
feijao,2012,1516,-8.8,10.6,1722,LN,0,-1
feijao,2013,1770,5.6,16.8,1729,N,0,-0.4
feijao,2014,1917,13,8.3,1734,N,0,-0.3
feijao,2015,1851,8.2,-3.4,1738,EN,0,0.6
feijao,2016,1539,-10.4,-16.9,1742,EN,1,2.4
feijao,2017,1871,8.4,21.6,1744,LN,0,-1
feijao,2018,1743,0.6,-6.8,1745,LN,0,-1.3
feijao,2019,1817,4.8,4.2,1745,EN,0,0.7
feijao,2020,1926,11,6,1743,N,0,0.2
feijao,2021,1568,-9.5,-18.6,1740,LN,0,-1.4
feijao,2022,1569,-9.2,0.1,1736,LN,0,-1.2
feijao,2023,1952,13.6,24.4,1732,LN,0,-1
feijao,2024,1587,-7.1,-18.7,1727,EN,1,1.5
milho,1974,1621,0,,1443,LN,1,-1.9
milho,1975,1483,-6.6,-8.5,1467,N,0,-0.2
milho,1976,1699,8.3,14.6,1491,LN,0,-1.1
milho,1977,1797,15.1,5.8,1517,EN,0,1.1
milho,1978,1119,-28.4,-37.7,1546,EN,0,1.1
milho,1979,947,-39.9,-15.4,1580,N,0,0.2
milho,1980,2237,39.5,136.2,1620,EN,0,0.7
milho,1981,2093,27.5,-6.4,1666,N,0,0.2
milho,1982,1988,17.5,-5,1722,N,0,0
milho,1983,1312,-25.3,-34,1787,EN,1,2.5
milho,1984,2053,12.1,56.5,1863,LN,0,-1
milho,1985,1709,-10.6,-16.8,1950,LN,0,-1
milho,1986,1983,-1.5,16,2051,N,0,-0.2
milho,1987,2164,1.4,9.1,2165,EN,1,1.5
milho,1988,2131,-6.2,-1.5,2294,EN,0,0.9
milho,1989,2568,5.9,20.5,2438,LN,1,-1.9
milho,1990,2655,2.2,3.4,2598,N,0,0
milho,1991,2382,-14.5,-10.3,2775,EN,0,0.5
milho,1992,3066,2.4,28.7,2970,EN,1,2.1
milho,1993,3434,6.7,12,3181,N,0,0.3
milho,1994,3553,2.3,3.5,3410,N,0,0.3
milho,1995,4041,7.8,13.7,3655,EN,0,1.4
milho,1996,3673,-8.9,-9.1,3914,LN,0,-0.9
milho,1997,4461,3,21.5,4186,N,0,-0.3
milho,1998,3611,-22.4,-19.1,4466,EN,1,2.3
milho,1999,4638,-6.5,28.4,4752,LN,1,-1.6
milho,2000,5541,5.4,19.5,5040,LN,1,-1.6
milho,2001,5756,3.5,3.9,5326,LN,0,-0.7
milho,2002,6539,11.4,13.6,5609,N,0,-0.3
milho,2003,6899,11.8,5.5,5887,EN,0,1.2
milho,2004,5712,-12,-17.2,6160,N,0,0.3
