cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,912,4.3,,652,LN,0,-0.9
arroz,1975,861,7.6,-5.6,671,N,0,-0.3
arroz,1976,533,-28.4,-38.1,691,N,0,-0.3
arroz,1977,1142,60.2,114.3,711,EN,0,0.5
arroz,1978,1137,62.8,-0.4,732,N,0,0.1
arroz,1979,355,-49,-68.8,754,N,0,0.2
arroz,1980,225,-68.5,-36.6,776,N,0,0.3
arroz,1981,398,-46.8,76.9,799,N,0,-0.3
arroz,1982,422,-46.5,6,822,N,0,0.4
arroz,1983,389,-54.2,-7.8,847,EN,1,1.7
arroz,1984,1071,14.2,175.3,872,N,0,-0.3
arroz,1985,1093,7.4,2.1,897,LN,0,-0.6
arroz,1986,1448,29.9,32.5,924,N,0,-0.2
arroz,1987,1830,48,26.4,951,EN,0,1.3
arroz,1988,1418,7.4,-22.5,979,N,0,-0.2
arroz,1989,1202,-9.8,-15.2,1008,LN,0,-1.1
arroz,1990,3320,152.9,176.2,1038,N,0,0.3
arroz,1991,1321,1.6,-60.2,1068,N,0,0.4
arroz,1992,485,-61.7,-63.3,1100,EN,1,2
arroz,1993,5400,350.9,200,1132,EN,0,0.9
arroz,1994,1369,18.3,-74.6,1166,N,0,0.4
arroz,1995,1362,17.6,-0.5,1200,EN,0,0.7
arroz,1996,853,-26.9,-37.4,1236,LN,0,-0.6
arroz,1997,1000,-15.1,17.2,1272,N,0,0.2
arroz,1999,1480,22.1,48,1348,LN,0,-1.1
arroz,2000,1438,16.3,-2.8,1388,LN,0,-1.1
arroz,2001,1188,-6,-17.4,1429,LN,0,-0.5
arroz,2002,1313,2.4,10.5,1471,N,0,0
arroz,2003,1152,-11.2,-12.3,1514,N,0,0.2
arroz,2004,1270,-4.8,10.2,1559,N,0,0.1
arroz,2005,1507,8.5,18.7,1605,N,0,0.3
arroz,2006,1447,-0.4,-4,1652,LN,0,-0.6
arroz,2007,1440,-5.8,-0.5,1701,N,0,-0.2
arroz,2008,1578,-3.3,9.6,1751,LN,0,-1.3
arroz,2009,1717,-2,8.8,1803,LN,0,-0.7
arroz,2010,1364,-26.8,-20.6,1856,EN,0,0.6
arroz,2011,2284,15.3,67.4,1911,LN,0,-0.9
arroz,2012,3000,41.8,31.3,1967,LN,0,-0.6
arroz,2013,1600,-28.3,-46.7,2025,LN,0,-0.5
arroz,2014,2800,20.7,75,2085,N,0,-0.3
arroz,2017,2889,12.9,3.2,2275,N,0,-0.3
arroz,2018,2077,-20.6,-28.1,2342,LN,0,-0.9
arroz,2019,2654,-0.3,27.8,2412,EN,0,0.6
arroz,2020,3292,21.9,24,2483,N,0,0
arroz,2021,1421,-47.9,-56.8,2556,LN,0,-1
arroz,2022,3040,10.7,113.9,2631,LN,0,-1.3
arroz,2023,2111,-23.3,-30.6,2709,N,0,-0.4
arroz,2024,2941,7,39.3,2789,EN,0,0.5
cana,1974,31684,6.3,,30136,LN,1,-1.5
cana,1975,29895,-2,-5.6,30581,N,0,-0.1
cana,1976,30000,-3.5,0.4,31034,LN,0,-1
cana,1977,30000,-5,0,31489,EN,0,1
cana,1978,30000,-6.2,0,31930,EN,0,0.9
cana,1979,32947,1.9,9.8,32324,N,0,0.2
cana,1980,36311,11.4,10.2,32634,EN,0,0.6
cana,1981,34032,3.8,-6.3,32827,N,0,0
cana,1982,33629,2.2,-1.2,32891,N,0,0.1
cana,1983,33569,2.1,-0.2,32839,EN,1,2.5
cana,1984,30838,-6,-8.1,32712,LN,0,-0.5
cana,1985,30843,-4.8,0,32560,LN,0,-0.8
cana,1986,31648,-0.5,2.6,32421,N,0,-0.3
cana,1987,32370,3,2.3,32304,EN,1,1.6
cana,1988,31899,2,-1.5,32174,EN,0,0.7
cana,1989,32098,2.6,0.6,31957,LN,1,-1.7
cana,1990,32055,1.3,-0.1,31556,N,0,0.2
cana,1991,30000,-6.8,-6.4,30891,EN,0,0.6
cana,1992,30000,-8.3,0,29937,EN,1,2.3
cana,1994,41538,22.6,38.5,27463,N,0,0.3
cana,1995,35769,4.5,-13.9,26205,EN,0,1.3
cana,1996,14308,-58.3,-60,25133,LN,0,-0.9
cana,1997,36250,5.6,153.4,24399,N,0,-0.2
cana,1998,11267,-67.1,-68.9,24125,EN,1,2.2
cana,2001,30000,-4.6,166.3,26675,LN,0,-0.6
cana,2002,31944,1,6.5,28845,N,0,-0.1
cana,2003,32077,-4.9,0.4,31752,EN,0,0.9
cana,2004,30800,-16.8,-4,35316,N,0,0.3
cana,2005,29444,-25.9,-4.4,39330,EN,0,0.6
cana,2006,55537,28.3,88.6,43456,LN,0,-0.9
cana,2007,56250,20.9,1.3,47258,EN,0,0.6
cana,2008,49800,4.2,-11.5,50292,LN,1,-1.6
cana,2009,49449,1.5,-0.7,52197,LN,0,-0.9
