cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1087,8,,945,LN,1,-1.9
arroz,1975,1007,1.1,-7.4,922,N,0,-0.2
arroz,1976,1275,28.6,26.6,902,LN,0,-1.1
arroz,1977,885,-10.8,-30.6,888,EN,0,1.1
arroz,1978,472,-52.8,-46.7,884,EN,0,1.1
arroz,1979,562,-44.5,19.1,891,N,0,0.2
arroz,1980,1038,0.8,84.7,911,EN,0,0.7
arroz,1981,963,-8.5,-7.2,943,N,0,0.2
arroz,1982,1123,3.9,16.6,986,N,0,0
arroz,1983,1357,22.1,20.8,1038,EN,1,2.5
arroz,1984,869,-24.7,-36,1094,LN,0,-1
arroz,1985,1104,-8.8,27,1152,LN,0,-1
arroz,1986,1501,19,36,1207,N,0,-0.2
arroz,1987,1458,12.4,-2.9,1257,EN,1,1.5
arroz,1988,1343,1.4,-7.9,1302,EN,0,0.9
arroz,1989,1413,4.4,5.2,1341,LN,1,-1.9
arroz,1990,1251,-10,-11.5,1377,N,0,0
arroz,1991,1332,-6.3,6.5,1411,EN,0,0.5
arroz,1992,1401,-3.2,5.2,1448,EN,1,2.1
arroz,1993,1447,-2.9,3.3,1488,N,0,0.3
arroz,1994,1644,6.8,13.6,1535,N,0,0.3
arroz,1995,1587,0,-3.5,1591,EN,0,1.4
arroz,1996,1868,12.3,17.7,1658,LN,0,-0.9
arroz,1997,1764,-0.3,-5.6,1739,N,0,-0.3
arroz,1998,1877,-0.6,6.4,1834,EN,1,2.3
arroz,1999,1425,-29.7,-24.1,1948,LN,1,-1.6
arroz,2000,1592,-27.6,11.7,2083,LN,1,-1.6
arroz,2001,2264,-5.7,42.2,2241,LN,0,-0.7
arroz,2002,2688,2.8,18.7,2422,N,0,-0.3
arroz,2003,2704,-4.3,0.6,2627,EN,0,1.2
arroz,2004,3294,7.7,21.8,2851,N,0,0.3
arroz,2005,3476,4.9,5.5,3089,EN,0,0.7
arroz,2006,3108,-12.6,-10.6,3335,LN,0,-0.8
arroz,2007,3995,5.6,28.5,3580,EN,0,0.9
arroz,2008,4130,2.9,3.4,3820,LN,1,-1.5
arroz,2009,4232,0,2.5,4051,LN,0,-0.8
arroz,2010,3191,-28,-24.6,4274,EN,1,1.6
arroz,2011,4423,-4.4,38.6,4492,LN,1,-1.6
arroz,2012,4794,-0.4,8.4,4711,LN,0,-1
arroz,2013,5169,3.2,7.8,4934,N,0,-0.4
arroz,2014,5041,-3.1,-2.5,5162,N,0,-0.3
arroz,2015,5305,-1.3,5.2,5391,EN,0,0.6
arroz,2016,5699,3.2,7.4,5608,EN,1,2.4
arroz,2017,5699,0.7,0,5799,LN,0,-1
arroz,2018,5818,0.6,2.1,5945,LN,0,-1.3
arroz,2019,6194,5.1,6.5,6033,EN,0,0.7
arroz,2020,6551,9.5,5.8,6056,N,0,0.2
arroz,2021,8466,39.6,29.2,6016,LN,0,-1.4
arroz,2022,5731,-6.4,-32.3,5929,LN,0,-1.2
arroz,2023,5069,-17.8,-11.6,5811,LN,0,-1
arroz,2024,4789,-22.7,-5.5,5683,EN,1,1.5
cana,1974,58594,-4.4,,59437,LN,1,-1.5
cana,1975,50008,-20.3,-14.7,60496,N,0,-0.1
cana,1976,67951,6,35.9,61573,LN,0,-1
cana,1977,70354,7.6,3.5,62664,EN,0,1
cana,1978,71757,7.7,2,63764,EN,0,0.9
cana,1979,59580,-12.1,-17,64867,N,0,0.2
cana,1980,63459,-7.9,6.5,65964,EN,0,0.6
cana,1981,57451,-17.8,-9.5,67047,N,0,0
cana,1982,67412,-4.8,17.3,68103,N,0,0.1
cana,1983,72361,1,7.3,69124,EN,1,2.5
cana,1984,73493,1.4,1.6,70098,LN,0,-0.5
cana,1985,76297,4.1,3.8,71017,LN,0,-0.8
cana,1986,70635,-4.6,-7.4,71872,N,0,-0.3
cana,1987,76574,2.6,8.4,72659,EN,1,1.6
cana,1988,76541,2,0,73377,EN,0,0.7
cana,1989,76857,1.9,0.4,74024,LN,1,-1.7
cana,1990,74105,-2.1,-3.6,74607,N,0,0.2
cana,1991,69799,-7.9,-5.8,75131,EN,0,0.6
