cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1039,-2.6,,1105,LN,1,-1.9
arroz,1975,1196,7.9,15.1,1130,N,0,-0.2
arroz,1976,1222,6.4,2.2,1156,LN,0,-1.1
arroz,1977,888,-25.3,-27.3,1182,EN,0,1.1
arroz,1978,1039,-15.4,17,1209,EN,0,1.1
arroz,1979,1403,10.8,35,1236,N,0,0.2
arroz,1980,1664,27.5,18.6,1263,EN,0,0.7
arroz,1981,1206,-10.1,-27.5,1291,N,0,0.2
arroz,1982,1380,0.1,14.4,1320,N,0,0
arroz,1983,1536,8.5,11.3,1348,EN,1,2.5
arroz,1984,1006,-30.7,-34.5,1377,LN,0,-1
arroz,1985,1472,-1.1,46.3,1406,LN,0,-1
arroz,1986,1519,-0.3,3.2,1435,N,0,-0.2
arroz,1987,1582,1.5,4.1,1464,EN,1,1.5
arroz,1988,1568,-1.5,-0.9,1494,EN,0,0.9
arroz,1989,1604,-1.2,2.3,1523,LN,1,-1.9
arroz,1990,1045,-36.8,-34.9,1553,N,0,0
arroz,1991,1636,-2.8,56.6,1582,EN,0,0.5
arroz,1992,1747,2,6.8,1611,EN,1,2.1
arroz,1993,1722,-0.9,-1.4,1640,N,0,0.3
arroz,1994,1773,1.1,3,1669,N,0,0.3
arroz,1995,1888,7.1,6.5,1697,EN,0,1.4
arroz,1996,1748,-1.6,-7.4,1724,LN,0,-0.9
arroz,1997,1810,1,3.5,1751,N,0,-0.3
arroz,1998,1805,0.1,-0.3,1778,EN,1,2.3
arroz,1999,1769,-2.8,-2,1803,LN,1,-1.6
arroz,2000,1835,-0.6,3.7,1828,LN,1,-1.6
arroz,2001,1781,-5.2,-2.9,1852,LN,0,-0.7
arroz,2002,1826,-4.4,2.5,1876,N,0,-0.3
arroz,2003,1869,-3.4,2.4,1899,EN,0,1.2
arroz,2004,2063,5.2,10.4,1921,N,0,0.3
arroz,2005,2171,9.1,5.2,1943,EN,0,0.7
arroz,2006,2075,3.3,-4.4,1963,LN,0,-0.8
arroz,2007,2009,0.1,-3.2,1984,EN,0,0.9
arroz,2008,2009,0.6,0,2003,LN,1,-1.5
arroz,2009,2022,1.4,0.6,2022,LN,0,-0.8
arroz,2010,2014,1.3,-0.4,2041,EN,1,1.6
arroz,2011,1867,-5.4,-7.3,2060,LN,1,-1.6
arroz,2012,1975,0,5.8,2078,LN,0,-1
arroz,2013,1904,-4.7,-3.6,2097,N,0,-0.4
arroz,2014,1777,-12.4,-6.7,2116,N,0,-0.3
arroz,2015,1936,-5.7,8.9,2135,EN,0,0.6
arroz,2016,2209,6.8,14.1,2153,EN,1,2.4
arroz,2017,2320,11.2,5,2172,LN,0,-1
arroz,2018,2407,14.5,3.8,2190,LN,0,-1.3
arroz,2019,2559,20.8,6.3,2207,EN,0,0.7
arroz,2020,2897,35.8,13.2,2224,N,0,0.2
arroz,2021,2438,13.5,-15.8,2241,LN,0,-1.4
arroz,2022,1944,-10,-20.3,2257,LN,0,-1.2
arroz,2023,2182,0.6,12.2,2272,LN,0,-1
arroz,2024,1867,-14.3,-14.4,2288,EN,1,1.5
cana,1974,57046,0.7,,50452,LN,1,-1.5
cana,1975,37241,-36.2,-34.7,52622,N,0,-0.1
cana,1976,61182,2,64.3,54858,LN,0,-1
cana,1977,62035,1,1.4,57118,EN,0,1
cana,1978,59786,-4.7,-3.6,59340,EN,0,0.9
cana,1979,59464,-7,-0.5,61453,N,0,0.2
cana,1980,65390,0.6,10,63381,EN,0,0.6
cana,1981,65617,-0.4,0.3,65055,N,0,0
cana,1982,67671,1.5,3.1,66422,N,0,0.1
cana,1983,70855,5.2,4.7,67452,EN,1,2.5
cana,1984,68546,0.9,-3.3,68146,LN,0,-0.5
cana,1985,71075,4,3.7,68535,LN,0,-0.8
cana,1986,68052,-0.9,-4.3,68673,N,0,-0.3
cana,1987,66532,-3.1,-2.2,68634,EN,1,1.6
cana,1988,68324,0,2.7,68495,EN,0,0.7
cana,1989,69085,1.7,1.1,68333,LN,1,-1.7
cana,1990,65208,-3.8,-5.6,68213,N,0,0.2
cana,1991,69301,2.2,6.3,68183,EN,0,0.6
cana,1992,68500,1,-1.2,68278,EN,1,2.3
cana,1993,66577,-2.2,-2.8,68517,EN,0,0.5
cana,1994,67991,-0.8,2.1,68906,N,0,0.3
cana,1995,69379,0.3,2,69446,EN,0,1.3
cana,1996,66959,-4.2,-3.5,70135,LN,0,-0.9
cana,1997,71797,1.5,7.2,70969,N,0,-0.2
cana,1998,75536,5.3,5.2,71948,EN,1,2.2
cana,1999,73344,0.7,-2.9,73067,LN,1,-1.5
cana,2000,71511,-3.4,-2.5,74318,LN,1,-1.7
cana,2001,73337,-2.7,2.6,75684,LN,0,-0.6
cana,2002,78288,1.9,6.8,77132,N,0,-0.1
cana,2003,80093,2.6,2.3,78613,EN,0,0.9
cana,2004,76805,-3.2,-4.1,80061,N,0,0.3
cana,2005,79786,-1.3,3.9,81398,EN,0,0.6
cana,2006,81826,-0.1,2.6,82539,LN,0,-0.9
cana,2007,90816,9.8,11,83407,EN,0,0.6
cana,2008,85232,2.1,-6.1,83942,LN,1,-1.6
cana,2009,85152,1.5,-0.1,84115,LN,0,-0.9
cana,2010,90662,8.1,6.5,83929,EN,1,1.5
cana,2011,82734,-1.1,-8.7,83421,LN,0,-1.4
cana,2012,85093,2.2,2.9,82654,LN,0,-0.8
cana,2013,77792,-5.8,-8.6,81709,LN,0,-0.6
cana,2014,74115,-9.2,-4.7,80667,LN,0,-0.5
cana,2015,79053,-2.1,6.7,79604,EN,0,0.5
cana,2016,81503,1.8,3.1,78580,EN,1,2.2
cana,2017,77687,-2,-4.7,77634,LN,0,-0.7
cana,2018,78423,-0.1,0.9,76786,LN,0,-1.1
cana,2019,76428,-1.7,-2.5,76037,EN,0,0.6
cana,2020,76072,-1.1,-0.5,75379,N,0,0.1
