cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1526,28.3,,1136,LN,1,-1.5
arroz,1975,958,-17.7,-37.2,1158,N,0,-0.1
arroz,1976,708,-39.4,-26.1,1180,LN,0,-1
arroz,1977,1302,9.3,83.9,1203,EN,0,1
arroz,1978,1377,10.5,5.8,1226,EN,0,0.9
arroz,1979,970,-26.1,-29.6,1249,N,0,0.2
arroz,1980,1184,-15.3,22.1,1273,EN,0,0.6
arroz,1981,2034,37.9,71.8,1297,N,0,0
arroz,1982,1760,17.7,-13.5,1322,N,0,0.1
arroz,1983,1263,-15.5,-28.2,1347,EN,1,2.5
arroz,1984,1312,-9.4,3.9,1373,LN,0,-0.5
arroz,1985,1315,-5.3,0.2,1399,LN,0,-0.8
arroz,1986,1754,32.5,33.4,1426,N,0,-0.3
arroz,1987,971,-25.5,-44.6,1453,EN,1,1.6
arroz,1988,1687,20.4,73.7,1481,EN,0,0.7
arroz,1989,505,-68.3,-70.1,1510,LN,1,-1.7
arroz,1990,1167,-35.5,131.1,1539,N,0,0.2
arroz,1991,2500,19.8,114.2,1568,EN,0,0.6
arroz,1992,2450,4.5,-2,1598,EN,1,2.3
arroz,1993,2500,0.8,2,1629,EN,0,0.5
arroz,1994,2500,-1.6,0,1660,N,0,0.3
arroz,1995,2500,4.7,0,1691,EN,0,1.3
arroz,1996,2500,14.6,0,1724,LN,0,-0.9
arroz,1997,1583,-19.2,-36.7,1757,N,0,-0.2
arroz,1998,1492,-17.7,-5.7,1790,EN,1,2.2
arroz,1999,1490,-11.2,-0.1,1825,LN,1,-1.5
arroz,2000,1600,1.8,7.4,1860,LN,1,-1.7
arroz,2001,1595,7.3,-0.3,1895,LN,0,-0.6
arroz,2002,1469,2.2,-7.9,1931,N,0,-0.1
cana,1974,52084,5.6,,49132,LN,1,-1.5
cana,1975,45122,-8.1,-13.4,48992,N,0,-0.1
cana,1976,47562,-2.8,5.4,48847,LN,0,-1
cana,1977,45999,-5.6,-3.3,48690,EN,0,1
cana,1978,54611,12.5,18.7,48515,EN,0,0.9
cana,1979,49778,3,-8.8,48322,N,0,0.2
cana,1980,47604,-1.2,-4.4,48111,EN,0,0.6
cana,1981,48656,1.3,2.2,47892,N,0,0
cana,1982,51365,7.2,5.6,47674,N,0,0.1
cana,1983,47908,0.2,-6.7,47470,EN,1,2.5
cana,1984,43193,-9.4,-9.8,47294,LN,0,-0.5
cana,1985,46503,-2,7.7,47156,LN,0,-0.8
cana,1986,47456,0.3,2,47067,N,0,-0.3
cana,1987,49940,5.8,5.2,47037,EN,1,1.6
cana,1988,41928,-11.1,-16,47073,EN,0,0.7
cana,1989,47728,1.3,13.8,47186,LN,1,-1.7
cana,1990,51259,8.5,7.4,47389,N,0,0.2
cana,1991,48118,1.5,-6.1,47692,EN,0,0.6
cana,1992,51299,7.8,6.6,48109,EN,1,2.3
cana,1993,38759,-19.3,-24.4,48650,EN,0,0.5
cana,1994,49481,1.4,27.7,49320,N,0,0.3
cana,1995,47966,-3.8,-3.1,50117,EN,0,1.3
cana,1996,47655,-6.3,-0.6,51027,LN,0,-0.9
cana,1997,47703,-8.4,0.1,52026,N,0,-0.2
cana,1998,61267,14.3,28.4,53083,EN,1,2.2
cana,1999,51602,-5.9,-15.8,54158,LN,1,-1.5
cana,2000,62936,12.7,22,55211,LN,1,-1.7
cana,2001,58973,3.6,-6.3,56206,LN,0,-0.6
cana,2002,59136,2.1,0.3,57116,N,0,-0.1
cana,2003,63471,8,7.3,57928,EN,0,0.9
cana,2004,57200,-3.4,-9.9,58640,N,0,0.3
cana,2005,55825,-6,-2.4,59263,EN,0,0.6
cana,2006,55910,-6.4,0.2,59810,LN,0,-0.9
cana,2007,58150,-3.6,4,60297,EN,0,0.6
cana,2008,66815,9.7,14.9,60731,LN,1,-1.6
cana,2009,61291,-0.2,-8.3,61114,LN,0,-0.9
cana,2010,55430,-10.7,-9.6,61437,EN,1,1.5
cana,2011,66394,5.7,19.8,61687,LN,0,-1.4
cana,2012,62935,-0.4,-5.2,61853,LN,0,-0.8
cana,2013,65542,4,4.1,61929,LN,0,-0.6
cana,2014,63131,1,-3.7,61920,LN,0,-0.5
cana,2015,68548,10.1,8.6,61845,EN,0,0.5
cana,2016,62781,0.9,-8.4,61738,EN,1,2.2
cana,2017,54515,-12.3,-13.2,61637,LN,0,-0.7
cana,2018,58568,-5.7,7.4,61585,LN,0,-1.1
cana,2019,60309,-3,3,61613,EN,0,0.6
cana,2020,56165,-9.8,-6.9,61743,N,0,0.1
cana,2021,59834,-4,6.5,61976,LN,0,-1.2
cana,2022,60275,-3.6,0.7,62298,LN,0,-1.2
cana,2023,68754,9.5,14.1,62681,LN,0,-0.8
cana,2024,66565,5.5,-3.2,63093,EN,0,1.2
feijao,1974,490,23.7,,269,LN,1,-1.9
feijao,1975,200,-46.4,-59.2,272,N,0,-0.2
feijao,1976,139,-60.6,-30.5,276,LN,0,-1.1
feijao,1977,446,33.2,200,280,EN,0,1.1
feijao,1978,382,19.8,-14.3,284,EN,0,1.1
feijao,1979,554,81.5,45,288,N,0,0.2
feijao,1980,153,-48,-72.4,293,EN,0,0.7
feijao,1981,194,-31.9,26.8,297,N,0,0.2
feijao,1982,308,10.8,58.8,301,N,0,0
feijao,1983,233,-14.8,-24.4,305,EN,1,2.5
feijao,1984,449,66,92.7,310,LN,0,-1
feijao,1985,312,15.8,-30.5,314,LN,0,-1
feijao,1986,474,74.7,51.9,319,N,0,-0.2
feijao,1987,208,-25.1,-56.1,323,EN,1,1.5
feijao,1988,210,-27.1,1,328,EN,0,0.9
feijao,1989,211,-29.7,0.5,333,LN,1,-1.9
feijao,1990,480,54.2,127.5,338,N,0,0
feijao,1991,296,-8,-38.3,342,EN,0,0.5
feijao,1992,322,-3.6,8.8,347,EN,1,2.1
feijao,1993,310,-10.7,-3.7,352,N,0,0.3
feijao,1994,530,45.6,71,357,N,0,0.3
feijao,1995,484,25.8,-8.7,363,EN,0,1.4
feijao,1996,314,-22,-35.1,368,LN,0,-0.9
feijao,1997,389,-6.6,23.9,373,N,0,-0.3
feijao,1998,420,-2.4,8,379,EN,1,2.3
feijao,1999,398,-9.9,-5.2,384,LN,1,-1.6
feijao,2000,433,-4.2,8.8,390,LN,1,-1.6
feijao,2001,563,21.6,30,395,LN,0,-0.7
feijao,2002,506,7.3,-10.1,401,N,0,-0.3
feijao,2003,391,-17.9,-22.7,407,EN,0,1.2
