cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,961,3.8,,864,LN,1,-1.9
arroz,1975,909,-3.4,-5.4,887,N,0,-0.2
arroz,1976,1116,16.6,22.8,909,LN,0,-1.1
arroz,1977,697,-28.5,-37.5,933,EN,0,1.1
arroz,1978,891,-10.4,27.8,957,EN,0,1.1
arroz,1979,1185,16.8,33,982,N,0,0.2
arroz,1980,1088,5.1,-8.2,1007,EN,0,0.7
arroz,1981,695,-34.3,-36.1,1033,N,0,0.2
arroz,1982,1124,4,61.7,1060,N,0,0
arroz,1983,1159,4.9,3.1,1088,EN,1,2.5
arroz,1984,984,-13,-15.1,1116,LN,0,-1
arroz,1985,1278,10.3,29.9,1145,LN,0,-1
arroz,1986,1068,-9.9,-16.4,1175,N,0,-0.2
arroz,1987,1215,0.7,13.8,1206,EN,1,1.5
arroz,1988,1414,15.6,16.4,1237,EN,0,0.9
arroz,1989,1305,5.2,-7.7,1269,LN,1,-1.9
arroz,1990,997,-21.2,-23.6,1303,N,0,0
arroz,1991,1512,17.1,51.7,1337,EN,0,0.5
arroz,1992,1277,-2.9,-15.5,1372,EN,1,2.1
arroz,1993,1093,-18.9,-14.4,1408,N,0,0.3
arroz,1994,1435,3.2,31.3,1444,N,0,0.3
arroz,1995,1506,4.8,4.9,1482,EN,0,1.4
arroz,1996,1368,-8.1,-9.2,1521,LN,0,-0.9
arroz,1997,1551,-0.2,13.4,1560,N,0,-0.3
arroz,1998,1616,-0.8,4.2,1600,EN,1,2.3
arroz,1999,1768,3.8,9.4,1641,LN,1,-1.6
arroz,2000,1935,8.4,9.4,1683,LN,1,-1.6
arroz,2001,1780,-5.4,-8,1726,LN,0,-0.7
arroz,2002,1844,-6.6,3.6,1769,N,0,-0.3
arroz,2003,1905,-7,3.3,1813,EN,0,1.2
arroz,2004,2183,3.5,14.6,1858,N,0,0.3
arroz,2005,2303,6.3,5.5,1903,EN,0,0.7
arroz,2006,2242,1.6,-2.6,1949,LN,0,-0.8
arroz,2007,2274,2.2,1.4,1996,EN,0,0.9
arroz,2008,2325,4.3,2.2,2043,LN,1,-1.5
arroz,2009,2363,5.9,1.6,2091,LN,0,-0.8
arroz,2010,2125,-3.9,-10.1,2140,EN,1,1.6
arroz,2011,2090,-3.7,-1.6,2190,LN,1,-1.6
arroz,2012,2136,-0.8,2.2,2240,LN,0,-1
arroz,2013,2087,-3.5,-2.3,2292,N,0,-0.4
