cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1185,23.8,,782,LN,1,-1.9
arroz,1975,926,-6.4,-21.9,806,N,0,-0.2
arroz,1976,523,-48.5,-43.5,831,LN,0,-1.1
arroz,1977,352,-66.1,-32.7,858,EN,0,1.1
arroz,1978,794,-24.6,125.6,886,EN,0,1.1
arroz,1979,1414,32.6,78.1,914,N,0,0.2
arroz,1980,1303,21.2,-7.9,941,EN,0,0.7
arroz,1981,976,-9.6,-25.1,964,N,0,0.2
arroz,1982,1399,29.4,43.3,980,N,0,0
arroz,1983,992,-7.7,-29.1,987,EN,1,2.5
arroz,1984,642,-39,-35.3,982,LN,0,-1
arroz,1985,976,-4.2,52,963,LN,0,-1
arroz,1986,1008,2.5,3.3,932,N,0,-0.2
arroz,1987,1130,18.3,12.1,889,EN,1,1.5
arroz,1988,846,-8.4,-25.1,837,EN,0,0.9
arroz,1989,928,6.6,9.7,779,LN,1,-1.9
arroz,1990,936,16.1,0.9,718,N,0,0
arroz,1991,498,-32.8,-46.8,658,EN,0,0.5
arroz,1992,800,21.4,60.6,602,EN,1,2.1
arroz,1993,450,-22.2,-43.8,551,N,0,0.3
arroz,1994,640,23.7,42.2,508,N,0,0.3
arroz,1995,427,-7,-33.3,473,EN,0,1.4
arroz,1996,199,-52.2,-53.4,446,LN,0,-0.9
arroz,1997,673,74.3,200,429,N,0,-0.3
arroz,1998,314,-15.2,-53.3,420,EN,1,2.3
arroz,1999,407,5.3,29.6,420,LN,1,-1.6
arroz,2000,392,-7.6,-3.7,428,LN,1,-1.6
arroz,2001,250,-45.4,-36.2,443,LN,0,-0.7
arroz,2002,562,12.2,124.8,464,N,0,-0.3
arroz,2003,576,5.4,2.5,490,EN,0,1.2
arroz,2004,654,13.1,13.5,518,N,0,0.3
arroz,2005,771,26.3,17.9,547,EN,0,0.7
arroz,2006,562,-11.2,-27.1,574,LN,0,-0.8
arroz,2007,667,4.5,18.7,599,EN,0,0.9
arroz,2008,609,-5.8,-8.7,621,LN,1,-1.5
arroz,2009,677,1.5,11.2,642,LN,0,-0.8
arroz,2011,590,-17.5,-12.9,686,LN,1,-1.6
arroz,2012,600,-19.2,1.7,712,LN,0,-1
arroz,2017,1000,9,66.7,912,LN,0,-1
cana,1974,38194,5.6,,34239,LN,1,-1.5
cana,1975,32953,-3.2,-13.7,32701,N,0,-0.1
cana,1976,32288,0.5,-2,31220,LN,0,-1
cana,1977,21000,-31.1,-35,29795,EN,0,1
cana,1978,36117,23.9,72,28447,EN,0,0.9
cana,1979,33147,18,-8.2,27220,N,0,0.2
cana,1980,22426,-17.7,-32.3,26179,EN,0,0.6
cana,1981,25129,-5.8,12.1,25393,N,0,0
cana,1982,24966,-5.6,-0.6,24926,N,0,0.1
cana,1983,28858,9.6,15.6,24817,EN,1,2.5
cana,1984,16568,-37.7,-42.6,25079,LN,0,-0.5
cana,1985,23652,-13.2,42.8,25691,LN,0,-0.8
cana,1986,20353,-27.1,-13.9,26585,N,0,-0.3
cana,1987,35523,23.6,74.5,27656,EN,1,1.6
cana,1988,34689,15.8,-2.3,28762,EN,0,0.7
cana,1989,33733,8.4,-2.8,29756,LN,1,-1.7
cana,1990,32664,2.4,-3.2,30517,N,0,0.2
cana,1991,31171,-2.5,-4.6,30988,EN,0,0.6
cana,1992,35120,10.9,12.7,31196,EN,1,2.3
cana,1993,31826,0.4,-9.4,31247,EN,0,0.5
cana,1994,32386,2.1,1.8,31298,N,0,0.3
cana,1995,31921,1.4,-1.4,31516,EN,0,1.3
cana,1996,25387,-20.1,-20.5,32051,LN,0,-0.9
cana,1997,29345,-11.4,15.6,33006,N,0,-0.2
cana,1998,24625,-29.6,-16.1,34423,EN,1,2.2
cana,1999,38473,4.9,56.2,36268,LN,1,-1.5
cana,2000,45691,17.6,18.8,38423,LN,1,-1.7
cana,2001,32489,-22.5,-28.9,40681,LN,0,-0.6
cana,2002,48023,7.2,47.8,42766,N,0,-0.1
cana,2003,47819,3.1,-0.4,44374,EN,0,0.9
cana,2004,50544,7.7,5.7,45239,N,0,0.3
cana,2005,41829,-11.2,-17.2,45195,EN,0,0.6
cana,2006,55119,18.3,31.8,44205,LN,0,-0.9
cana,2007,52859,18.5,-4.1,42365,EN,0,0.6
cana,2008,44023,5.9,-16.7,39860,LN,1,-1.6
cana,2009,34959,-10,-20.6,36914,LN,0,-0.9
cana,2010,34267,-4.7,-2,33745,EN,1,1.5
cana,2011,31100,-4,-9.2,30542,LN,0,-1.4
cana,2012,19057,-34.9,-38.7,27453,LN,0,-0.8
cana,2013,27482,3.6,44.2,24588,LN,0,-0.6
cana,2014,13013,-45.1,-52.6,22024,LN,0,-0.5
cana,2015,32964,54,153.3,19811,EN,0,0.5
cana,2016,29493,50.2,-10.5,17974,EN,1,2.2
cana,2017,14265,-21.1,-51.6,16516,LN,0,-0.7
cana,2018,14995,-11,5.1,15423,LN,0,-1.1
cana,2019,13380,-16.1,-10.8,14668,EN,0,0.6
cana,2020,5354,-65.1,-60,14210,N,0,0.1
cana,2021,16300,8.7,200,13998,LN,0,-1.2
cana,2022,16481,9.8,1.1,13968,LN,0,-1.2
cana,2023,17310,12.8,5,14054,LN,0,-0.8
cana,2024,16416,2.8,-5.2,14192,EN,0,1.2
feijao,1974,698,5.8,,279,LN,1,-1.9
feijao,1975,636,10.1,-8.9,280,N,0,-0.2
feijao,1976,170,-66.2,-73.3,281,LN,0,-1.1
feijao,1977,390,-10.9,129.4,282,EN,0,1.1
feijao,1978,332,-12.8,-14.9,283,EN,0,1.1
feijao,1979,672,101.9,102.4,284,N,0,0.2
feijao,1980,694,137.4,3.3,286,EN,0,0.7
feijao,1981,288,10.3,-58.5,287,N,0,0.2
