cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,roni_pico
feijao,2010,135,-33.2,-40,EN,1,1.6
feijao,2011,190,3.8,40.7,LN,1,-1.6
feijao,2012,1506,788.7,200,LN,0,-1
feijao,2013,185,12.8,-87.7,N,0,-0.4
feijao,2014,166,2.9,-10.3,N,0,-0.3
feijao,2015,64,-59.5,-61.4,EN,0,0.6
feijao,2016,90,-41.8,40.6,EN,1,2.4
feijao,2017,137,-9.9,52.2,LN,0,-1
feijao,2018,208,38.4,51.8,LN,0,-1.3
feijao,2019,216,44.6,3.8,EN,0,0.7
feijao,2020,197,31.8,-8.8,N,0,0.2
feijao,2021,162,7.7,-17.8,LN,0,-1.4
feijao,2022,190,24.8,17.3,LN,0,-1.2
feijao,2023,77,-50.3,-59.5,LN,0,-1
feijao,2024,144,-9.1,87,EN,1,1.5
milho,1974,668,-0.9,,LN,1,-1.9
milho,1975,745,21.7,11.5,N,0,-0.2
milho,1976,357,-36.1,-52.1,LN,0,-1.1
milho,1977,771,50.1,116,EN,0,1.1
milho,1978,663,38.2,-14,EN,0,1.1
milho,1979,398,-12.4,-40,N,0,0.2
milho,1980,113,-74,-71.6,EN,0,0.7
milho,1981,100,-76.3,-11.5,N,0,0.2
milho,1982,82,-80.4,-18,N,0,0
milho,1983,70,-83.2,-14.6,EN,1,2.5
milho,1984,991,129.7,200,LN,0,-1
milho,1985,813,76.2,-18,LN,0,-1
milho,1986,828,69.9,1.8,N,0,-0.2
milho,1987,266,-48.3,-67.9,EN,1,1.5
milho,1988,678,23.6,154.9,EN,0,0.9
milho,1989,756,31.3,11.5,LN,1,-1.9
milho,1990,191,-67.5,-74.7,N,0,0
milho,1991,517,-12.7,170.7,EN,0,0.5
milho,1992,366,-38.2,-29.2,EN,1,2.1
milho,1993,363,-38.4,-0.8,N,0,0.3
milho,1994,1018,74.5,180.4,N,0,0.3
milho,1995,813,40.5,-20.1,EN,0,1.4
milho,1996,778,35.8,-4.3,LN,0,-0.9
milho,1997,635,12.4,-18.4,N,0,-0.3
milho,1998,521,-7.1,-18,EN,1,2.3
milho,1999,164,-70.8,-68.5,LN,1,-1.6
milho,2000,538,-4.3,200,LN,1,-1.6
milho,2001,78,-86.1,-85.5,LN,0,-0.7
milho,2002,692,23.6,200,N,0,-0.3
milho,2003,719,27.1,3.9,EN,0,1.2
milho,2004,280,-51.6,-61.1,N,0,0.3
milho,2005,764,32,172.9,EN,0,0.7
milho,2006,931,63.9,21.9,LN,0,-0.8
milho,2007,417,-25.1,-55.2,EN,0,0.9
milho,2008,688,27.7,65,LN,1,-1.5
milho,2009,672,36.6,-2.3,LN,0,-0.8
milho,2010,131,-69.2,-80.5,EN,1,1.6
milho,2011,467,24.7,200,LN,1,-1.6
milho,2013,81,-73.8,-82.7,N,0,-0.4
milho,2014,339,21.2,200,N,0,-0.3
milho,2015,81,-68.9,-76.1,EN,0,0.6
milho,2016,83,-66.9,2.5,EN,1,2.4
milho,2017,213,-12.9,156.6,LN,0,-1
milho,2018,368,50.1,72.8,LN,0,-1.3
milho,2019,408,61.9,10.9,EN,0,0.7
milho,2020,325,23,-20.3,N,0,0.2
milho,2021,343,21.4,5.5,LN,0,-1.4
milho,2022,370,20.5,7.9,LN,0,-1.2
milho,2023,183,-45.8,-50.5,LN,0,-1
milho,2024,349,-6.5,90.7,EN,1,1.5
milho1,2003,719,0.2,,EN,0,1.2
milho1,2004,280,-63.4,-61.1,N,0,0.3
milho1,2005,764,-3,172.9,EN,0,0.7
milho1,2006,931,18.2,21.9,LN,0,-0.8
milho1,2007,417,-45.6,-55.2,EN,0,0.9
milho1,2008,688,-4.5,65,LN,1,-1.5
milho1,2009,672,2.3,-2.3,LN,0,-0.8
milho1,2010,131,-77.1,-80.5,EN,1,1.6
milho1,2011,473,5.3,200,LN,1,-1.6
milho1,2013,61,-70.2,-87.1,N,0,-0.4
milho1,2014,290,152.7,200,N,0,-0.3
milho1,2015,85,0.5,-70.7,EN,0,0.6
milho1,2016,61,-31.3,-28.2,EN,1,2.4
milho1,2017,101,-15,65.6,LN,0,-1
milho1,2018,171,9.1,69.3,LN,0,-1.3
milho1,2019,229,19.1,33.9,EN,0,0.7
milho1,2020,191,-2.4,-16.6,N,0,0.2
milho1,2021,194,-2.8,1.6,LN,0,-1.4
milho1,2022,171,-22.2,-11.9,LN,0,-1.2
milho1,2023,210,-17.5,22.8,LN,0,-1
milho1,2024,346,14.4,64.8,EN,1,1.5
milho2,2011,336,,,LN,0,-1.2
milho2,2013,106,,-68.5,LN,0,-0.6
milho2,2014,378,,200,LN,0,-0.5
milho2,2015,24,,-93.7,N,0,0.4
milho2,2016,113,,200,EN,1,1.8
milho2,2017,291,,157.5,LN,0,-0.5
milho2,2018,462,,58.8,LN,0,-1
milho2,2019,479,,3.7,EN,0,0.6
milho2,2020,432,,-9.8,N,0,0.1
milho2,2021,457,,5.8,LN,0,-1
milho2,2022,520,,13.8,LN,0,-1.2
milho2,2023,172,,-66.9,LN,0,-0.6
milho2,2024,351,,104.1,EN,0,0.9
