cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,2533,21.5,,1402,LN,0,-0.9
arroz,1975,1209,-30.7,-52.3,1447,N,0,-0.3
arroz,1976,1063,-29.4,-12.1,1495,N,0,-0.3
arroz,1977,1835,35,72.6,1543,EN,0,0.5
arroz,1978,1070,-19.7,-41.7,1594,N,0,0.1
arroz,1979,2024,45.1,89.2,1646,N,0,0.2
arroz,1980,980,-36.9,-51.6,1699,N,0,0.3
arroz,1981,1500,-14.9,53.1,1755,N,0,-0.3
arroz,1982,2400,20.9,60,1812,N,0,0.4
arroz,1983,2201,0.3,-8.3,1871,EN,1,1.7
arroz,1984,2400,1.6,9,1932,N,0,-0.3
arroz,1985,2400,1.8,0,1996,LN,0,-0.6
arroz,1986,2400,3.8,0,2061,N,0,-0.2
arroz,1987,1200,-47.2,-50,2128,EN,0,1.3
arroz,1988,2316,4.2,93,2197,N,0,-0.2
arroz,1989,2530,13.8,9.2,2269,LN,0,-1.1
arroz,1990,2268,-5.8,-10.4,2343,N,0,0.3
arroz,1991,1818,-30.8,-19.8,2420,N,0,0.4
arroz,1992,3000,6.6,65,2499,EN,1,2
arroz,1993,3500,17.4,16.7,2580,EN,0,0.9
arroz,1994,3000,-3.2,-14.3,2664,N,0,0.4
arroz,1995,3000,-4.8,0,2751,EN,0,0.7
arroz,1996,3000,-6.2,0,2841,LN,0,-0.6
arroz,1997,3200,-2.1,6.7,2934,N,0,0.2
arroz,1998,1600,-52.1,-50,3030,EN,0,1.3
arroz,1999,3500,2.5,118.8,3129,LN,0,-1.1
arroz,2000,3500,-0.1,0,3231,LN,0,-1.1
cana,1974,60345,2.7,,64842,LN,1,-1.5
cana,1975,64238,8.1,6.5,64571,N,0,-0.1
cana,1976,52295,-13,-18.6,64301,LN,0,-1
cana,1977,65000,7,24.3,64032,EN,0,1
cana,1978,61550,0.1,-5.3,63764,EN,0,0.9
cana,1979,54421,-12.6,-11.6,63497,N,0,0.2
cana,1980,62861,-0.1,15.5,63232,EN,0,0.6
cana,1981,61000,-4.1,-3,62967,N,0,0
cana,1982,61000,-5.1,0,62704,N,0,0.1
cana,1983,60858,-6.2,-0.2,62442,EN,1,2.5
cana,1984,59940,-8.6,-1.5,62181,LN,0,-0.5
cana,1985,75736,13.7,26.4,61921,LN,0,-0.8
cana,1986,78588,17,3.8,61662,N,0,-0.3
cana,1987,69828,3.9,-11.1,61404,EN,1,1.6
cana,1988,62806,-6.3,-10.1,61147,EN,0,0.7
cana,1989,71278,6.9,13.5,60892,LN,1,-1.7
cana,1990,65496,-0.2,-8.1,60637,N,0,0.2
cana,1991,58067,-9.2,-11.3,60383,EN,0,0.6
cana,1992,69164,10.5,19.1,60131,EN,1,2.3
cana,1993,50000,-18.1,-27.7,59879,EN,0,0.5
cana,1994,60000,1.6,20,59629,N,0,0.3
cana,1995,55000,-4.6,-8.3,59380,EN,0,1.3
cana,1996,65000,14.2,18.2,59131,LN,0,-0.9
cana,1997,60000,6.3,-7.7,58884,N,0,-0.2
cana,1998,50000,-11,-16.7,58638,EN,1,2.2
cana,1999,49192,-12.8,-1.6,58393,LN,1,-1.5
cana,2000,58000,1.8,17.9,58148,LN,1,-1.7
cana,2001,58000,0.5,0,57905,LN,0,-0.6
cana,2002,59000,1.3,1.7,57663,N,0,-0.1
cana,2003,56000,-4.8,-5.1,57422,EN,0,0.9
cana,2004,72000,20.7,28.6,57182,N,0,0.3
cana,2005,62000,3.1,-13.9,56943,EN,0,0.6
cana,2006,59000,-2.4,-4.8,56705,LN,0,-0.9
cana,2007,75000,23.5,27.1,56467,EN,0,0.6
cana,2008,56000,-7.8,-25.3,56231,LN,1,-1.6
cana,2009,56000,-6.9,0,55996,LN,0,-0.9
cana,2010,62000,4.7,10.7,55762,EN,1,1.5
cana,2011,63000,7.6,1.6,55529,LN,0,-1.4
cana,2012,60000,3.4,-4.8,55297,LN,0,-0.8
cana,2013,55000,-4.2,-8.3,55065,LN,0,-0.6
cana,2014,55000,-3.6,0,54835,LN,0,-0.5
cana,2016,48000,-16,-12.7,54377,EN,1,2.2
cana,2017,11000,-80.8,-77.1,54150,LN,0,-0.7
cana,2018,60000,3.9,200,53924,LN,0,-1.1
cana,2019,57000,-2.2,-5,53698,EN,0,0.6
cana,2020,57000,-3.4,0,53474,N,0,0.1
cana,2021,58000,-3.1,1.8,53250,LN,0,-1.2
cana,2022,66000,8.3,13.8,53027,LN,0,-1.2
cana,2023,65000,4.5,-1.5,52806,LN,0,-0.8
cana,2024,60968,-4.1,-6.2,52585,EN,0,1.2
feijao,1974,359,11.5,,248,LN,1,-1.9
feijao,1975,325,4.3,-9.5,255,N,0,-0.2
feijao,1976,149,-50.9,-54.2,263,LN,0,-1.1
