cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1229,-16.9,,1282,LN,1,-1.5
arroz,1975,1530,7.2,24.5,1241,N,0,-0.1
arroz,1976,1440,4.5,-5.9,1201,LN,0,-1
arroz,1977,1548,16.3,7.5,1163,EN,0,1
arroz,1978,1520,18.1,-1.8,1128,EN,0,0.9
arroz,1979,1047,-15.9,-31.1,1095,N,0,0.2
arroz,1980,1040,-13.8,-0.7,1065,EN,0,0.6
arroz,1981,487,-58.3,-53.2,1038,N,0,0
arroz,1982,1370,21.2,181.3,1014,N,0,0.1
arroz,1983,497,-54.7,-63.7,994,EN,1,2.5
arroz,1984,1403,31.3,182.3,977,LN,0,-0.5
arroz,1985,941,-9.6,-32.9,964,LN,0,-0.8
arroz,1986,1433,40.4,52.3,954,N,0,-0.3
arroz,1987,450,-55.3,-68.6,947,EN,1,1.6
arroz,1988,1441,45,200,945,EN,0,0.7
arroz,1989,1002,1.4,-30.5,945,LN,1,-1.7
arroz,1990,593,-40.3,-40.8,950,N,0,0.2
arroz,1991,1330,30.3,124.3,958,EN,0,0.6
arroz,1992,484,-54.4,-63.6,970,EN,1,2.3
arroz,1993,514,-53.2,6.2,984,EN,0,0.5
arroz,1994,1354,18.2,163.4,1002,N,0,0.3
arroz,1995,1282,6.1,-5.3,1022,EN,0,1.3
arroz,1996,1348,7.1,5.1,1043,LN,0,-0.9
arroz,1997,1312,0.8,-2.7,1067,N,0,-0.2
arroz,1998,610,-54.7,-53.5,1091,EN,1,2.2
arroz,1999,1491,7.8,144.4,1116,LN,1,-1.5
arroz,2000,1615,15.5,8.3,1140,LN,1,-1.7
arroz,2001,1232,-12.1,-23.7,1163,LN,0,-0.6
arroz,2002,1166,-16.6,-5.4,1186,N,0,-0.1
arroz,2003,1538,9.9,31.9,1207,EN,0,0.9
arroz,2004,1503,7.5,-2.3,1226,N,0,0.3
arroz,2005,1379,-1,-8.3,1243,EN,0,0.6
arroz,2006,1389,0,0.7,1258,LN,0,-0.9
arroz,2007,1170,-15.4,-15.8,1272,EN,0,0.6
arroz,2008,1432,4.5,22.4,1285,LN,1,-1.6
arroz,2009,1444,5.5,0.8,1298,LN,0,-0.9
