cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1016,-15.4,,1181,LN,1,-1.9
arroz,1975,1220,2.9,20.1,1169,N,0,-0.2
arroz,1976,1245,6.3,2,1157,LN,0,-1.1
arroz,1977,1206,4.3,-3.1,1145,EN,0,1.1
arroz,1978,1171,2.7,-2.9,1132,EN,0,1.1
arroz,1979,1164,3.5,-0.6,1118,N,0,0.2
arroz,1980,1186,6.9,1.9,1103,EN,0,0.7
arroz,1981,985,-9.9,-16.9,1087,N,0,0.2
arroz,1982,1190,10.5,20.8,1071,N,0,0
arroz,1983,913,-14,-23.3,1055,EN,1,2.5
arroz,1984,1059,1.3,16,1040,LN,0,-1
arroz,1985,1075,4.8,1.5,1027,LN,0,-1
arroz,1986,1088,7.5,1.2,1017,N,0,-0.2
arroz,1987,847,-15.7,-22.2,1010,EN,1,1.5
arroz,1988,1054,5.4,24.4,1008,EN,0,0.9
arroz,1989,1146,14.6,8.7,1012,LN,1,-1.9
arroz,1990,886,-12.1,-22.7,1021,N,0,0
arroz,1991,1053,2.8,18.8,1035,EN,0,0.5
arroz,1992,854,-18.5,-18.9,1055,EN,1,2.1
arroz,1993,1069,-0.5,25.2,1080,N,0,0.3
arroz,1994,1141,2.7,6.7,1110,N,0,0.3
arroz,1995,1243,7.5,8.9,1144,EN,0,1.4
arroz,1996,1103,-8,-11.3,1181,LN,0,-0.9
arroz,1997,1330,7.3,20.6,1221,N,0,-0.3
arroz,1998,1213,-5.5,-8.8,1263,EN,1,2.3
arroz,1999,1366,2.9,12.6,1306,LN,1,-1.6
arroz,2000,1546,13,13.2,1351,LN,1,-1.6
arroz,2001,1351,-4,-12.6,1397,LN,0,-0.7
arroz,2002,1447,0,7.1,1443,N,0,-0.3
arroz,2003,1422,-4.6,-1.7,1490,EN,0,1.2
arroz,2004,1447,-6.1,1.8,1538,N,0,0.3
arroz,2005,1669,4.5,15.3,1585,EN,0,0.7
arroz,2006,1565,-5,-6.2,1632,LN,0,-0.8
arroz,2007,1623,-4,3.7,1678,EN,0,0.9
arroz,2008,1835,5.7,13.1,1724,LN,1,-1.5
arroz,2009,1868,5,1.8,1769,LN,0,-0.8
arroz,2010,2025,11.4,8.4,1813,EN,1,1.6
arroz,2011,1838,-0.9,-9.2,1857,LN,1,-1.6
arroz,2012,1875,-1.1,2,1902,LN,0,-1
arroz,2013,1904,-2,1.5,1949,N,0,-0.4
arroz,2014,1873,-5.9,-1.6,1998,N,0,-0.3
arroz,2015,1924,-6,2.7,2050,EN,0,0.6
arroz,2016,1908,-9.5,-0.8,2106,EN,1,2.4
arroz,2017,2367,8.8,24.1,2166,LN,0,-1
arroz,2018,2482,10.3,4.9,2231,LN,0,-1.3
arroz,2019,2021,-13.2,-18.6,2300,EN,0,0.7
arroz,2020,2265,-6.1,12.1,2373,N,0,0.2
arroz,2021,2617,4.7,15.5,2449,LN,0,-1.4
arroz,2022,2640,1.7,0.9,2529,LN,0,-1.2
arroz,2023,2896,7.3,9.7,2612,LN,0,-1
arroz,2024,2443,-12.9,-15.6,2697,EN,1,1.5
cana,1974,32387,44.4,,30062,LN,1,-1.5
cana,1975,29603,12.5,-8.6,30086,N,0,-0.1
cana,1976,30065,0.4,1.6,30207,LN,0,-1
cana,1977,30000,-10.3,-0.2,30549,EN,0,1
cana,1978,30711,-16.7,2.4,31237,EN,0,0.9
cana,1979,31468,-21.5,2.5,32371,N,0,0.2
cana,1980,32293,-24.9,2.6,34008,EN,0,0.6
cana,1981,43079,-5.7,33.4,36145,N,0,0
cana,1982,32481,-32.8,-24.6,38700,N,0,0.1
cana,1983,23866,-52.6,-26.5,41494,EN,1,2.5
cana,1984,65345,24,173.8,44252,LN,0,-0.5
cana,1985,59641,7.6,-8.7,46631,LN,0,-0.8
cana,1986,58746,3.3,-1.5,48284,N,0,-0.3
cana,1987,30638,-45.3,-47.8,48945,EN,1,1.6
cana,1988,59146,10.3,93,48503,EN,0,0.7
cana,1989,52259,3.2,-11.6,47037,LN,1,-1.7
cana,1990,50883,6,-2.6,44782,N,0,0.2
cana,1991,59497,33.4,16.9,42056,EN,0,0.6
cana,1992,30500,-23.9,-48.7,39177,EN,1,2.3
cana,1993,30170,-17.1,-1.1,36405,EN,0,0.5
cana,1994,30040,-11.1,-0.4,33908,N,0,0.3
cana,1995,30140,-3.8,0.3,31776,EN,0,1.3
cana,1996,24778,-15.5,-17.8,30031,LN,0,-0.9
cana,1997,36804,31.4,48.5,28659,N,0,-0.2
cana,1998,29350,7.8,-20.3,27633,EN,1,2.2
cana,1999,32167,20.2,9.6,26929,LN,1,-1.5
cana,2000,25194,-4.4,-21.7,26544,LN,1,-1.7
cana,2001,25713,-1.5,2.1,26501,LN,0,-0.6
cana,2002,23208,-11.7,-9.7,26857,N,0,-0.1
cana,2003,29896,9.8,28.8,27696,EN,0,0.9
cana,2004,29250,1.8,-2.2,29130,N,0,0.3
cana,2005,29933,-2.4,2.3,31290,EN,0,0.6
cana,2006,28481,-14.5,-4.9,34314,LN,0,-0.9
cana,2007,28275,-25.2,-0.7,38316,EN,0,0.6
cana,2008,46380,6.3,64,43348,LN,1,-1.6
cana,2009,69594,42.5,50.1,49340,LN,0,-0.9
cana,2010,45330,-16.9,-34.9,56033,EN,1,1.5
cana,2011,87935,43.1,94,62957,LN,0,-1.4
cana,2012,69324,3.6,-21.2,69467,LN,0,-0.8
cana,2013,79173,12.2,14.2,74892,LN,0,-0.6
cana,2014,79418,7.7,0.3,78724,LN,0,-0.5
cana,2015,79470,3.9,0.1,80787,EN,0,0.5
cana,2016,79468,0.8,0,81284,EN,1,2.2
cana,2017,79788,-1.2,0.4,80702,LN,0,-0.7
cana,2018,79655,-3.1,-0.2,79647,LN,0,-1.1
cana,2019,79728,-4.2,0.1,78672,EN,0,0.6
cana,2020,77930,-6.9,-2.3,78175,N,0,0.1
cana,2021,63048,-24.7,-19.1,78352,LN,0,-1.2
cana,2022,85660,2.8,35.9,79199,LN,0,-1.2
cana,2023,84711,2.7,-1.1,80556,LN,0,-0.8
cana,2024,82494,1.6,-2.6,82180,EN,0,1.2
feijao,1974,413,-19.7,,495,LN,1,-1.5
feijao,1975,479,-1.9,16,472,N,0,-0.1
feijao,1976,484,4.4,1,449,LN,0,-1
feijao,1977,521,18.4,7.6,427,EN,0,1
feijao,1978,487,16.5,-6.5,406,EN,0,0.9
feijao,1979,472,18.8,-3.1,386,N,0,0.2
feijao,1980,276,-27,-41.5,367,EN,0,0.6
feijao,1981,312,-13.4,13,349,N,0,0
feijao,1982,429,25.1,37.5,333,N,0,0.1
feijao,1983,207,-36.9,-51.7,320,EN,1,2.5
feijao,1984,275,-12.4,32.9,309,LN,0,-0.5
feijao,1985,333,11,21.1,300,LN,0,-0.8
feijao,1986,320,10.2,-3.9,294,N,0,-0.3
feijao,1987,316,9.9,-1.2,291,EN,1,1.6
feijao,1988,291,0.3,-7.9,289,EN,0,0.7
feijao,1989,245,-16.8,-15.8,289,LN,1,-1.7
feijao,1990,258,-13.2,5.3,290,N,0,0.2
feijao,1991,303,1.8,17.4,293,EN,0,0.6
feijao,1992,313,4.8,3.3,296,EN,1,2.3
feijao,1993,385,27.8,23,300,EN,0,0.5
feijao,1994,333,9.3,-13.5,305,N,0,0.3
feijao,1995,283,-8.2,-15,311,EN,0,1.3
feijao,1996,287,-9,1.4,319,LN,0,-0.9
feijao,1997,341,4.9,18.8,329,N,0,-0.2
feijao,1998,317,-5.7,-7,340,EN,1,2.2
feijao,1999,316,-9.6,-0.3,354,LN,1,-1.5
feijao,2000,364,-0.4,15.2,371,LN,1,-1.7
feijao,2001,356,-7.3,-2.2,389,LN,0,-0.6
feijao,2002,451,11.3,26.7,410,N,0,-0.1
feijao,2003,446,4.1,-1.1,433,EN,0,0.9
feijao,2004,489,6.7,9.6,458,N,0,0.3
feijao,2005,481,-2.5,-1.6,484,EN,0,0.6
feijao,2006,489,-6.7,1.7,511,LN,0,-0.9
feijao,2007,497,-10,1.6,539,EN,0,0.6
feijao,2008,524,-9.9,5.4,566,LN,1,-1.6
feijao,2009,694,14.2,32.4,593,LN,0,-0.9
feijao,2010,691,8.9,-0.4,619,EN,1,1.5
feijao,2011,718,8.5,3.9,642,LN,0,-1.4
feijao,2012,713,4.2,-0.7,663,LN,0,-0.8
feijao,2013,638,-8.8,-10.5,682,LN,0,-0.6
feijao,2014,623,-12.5,-2.4,697,LN,0,-0.5
feijao,2015,720,-0.7,15.6,711,EN,0,0.5
feijao,2016,745,1,3.5,722,EN,1,2.2
feijao,2017,906,21.1,21.6,733,LN,0,-0.7
feijao,2018,789,4,-12.9,744,LN,0,-1.1
feijao,2019,603,-21.5,-23.6,756,EN,0,0.6
feijao,2020,600,-22.8,-0.5,770,N,0,0.1
feijao,2021,669,-14.7,11.5,785,LN,0,-1.2
feijao,2022,1092,38.1,63.2,802,LN,0,-1.2
feijao,2023,790,-0.9,-27.7,821,LN,0,-0.8
feijao,2024,869,8.4,10,840,EN,0,1.2
milho,1974,1193,10.5,,1087,LN,0,-0.9
milho,1975,936,-13.8,-21.5,1080,N,0,-0.3
milho,1976,1207,10.4,29,1074,N,0,-0.3
milho,1977,904,-17.7,-25.1,1071,EN,0,0.5
milho,1978,1127,2.1,24.7,1073,N,0,0.1
milho,1979,1145,3.2,1.6,1079,N,0,0.2
milho,1980,1130,1.5,-1.3,1090,N,0,0.3
milho,1981,1057,-5.3,-6.5,1104,N,0,-0.3
milho,1982,1144,2.2,8.2,1120,N,0,0.4
milho,1983,1101,-1.8,-3.8,1134,EN,1,1.7
milho,1984,1132,0.9,2.8,1144,N,0,-0.3
