cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico
arroz,1974,1257,-15.2,,1365,LN,1,-1.9
arroz,1975,1446,-1.1,15,1351,N,0,-0.2
arroz,1976,1553,7.8,7.4,1337,LN,0,-1.1
arroz,1977,1549,9.2,-0.3,1322,EN,0,1.1
arroz,1978,779,-44,-49.7,1307,EN,0,1.1
arroz,1979,1194,-12.5,53.3,1292,N,0,0.2
arroz,1980,1503,12.3,25.9,1276,EN,0,0.7
arroz,1981,1586,21,5.5,1260,N,0,0.2
arroz,1982,1359,6,-14.3,1244,N,0,0
arroz,1983,1561,24.2,14.9,1228,EN,1,2.5
arroz,1984,1221,-0.4,-21.8,1213,LN,0,-1
arroz,1985,1123,-5.5,-8,1201,LN,0,-1
arroz,1986,1017,-12.5,-9.4,1191,N,0,-0.2
arroz,1987,1037,-9.9,2,1186,EN,1,1.5
arroz,1988,1142,-0.3,10.1,1187,EN,0,0.9
arroz,1989,1123,-2.3,-1.7,1194,LN,1,-1.9
arroz,1990,1322,13.6,17.7,1208,N,0,0
arroz,1991,862,-27.7,-34.8,1230,EN,0,0.5
arroz,1992,1513,22.5,75.5,1259,EN,1,2.1
arroz,1993,1268,-1.2,-16.2,1297,N,0,0.3
arroz,1994,1395,4.6,10,1342,N,0,0.3
arroz,1995,1443,3.8,3.4,1394,EN,0,1.4
arroz,1996,1440,-1.2,-0.2,1453,LN,0,-0.9
arroz,1997,1434,-6.6,-0.4,1518,N,0,-0.3
arroz,1998,1455,-10.3,1.5,1589,EN,1,2.3
arroz,1999,1731,1,19,1666,LN,1,-1.6
arroz,2000,1829,0.6,5.7,1748,LN,1,-1.6
arroz,2001,1955,1,6.9,1836,LN,0,-0.7
arroz,2002,2127,3.4,8.8,1929,N,0,-0.3
arroz,2003,2134,-1.8,0.3,2029,EN,0,1.2
arroz,2004,2380,4.2,11.5,2134,N,0,0.3
arroz,2005,1645,-31.3,-30.9,2245,EN,0,0.7
arroz,2006,2511,0,52.6,2361,LN,0,-0.8
arroz,2007,2769,5.9,10.3,2484,EN,0,0.9
arroz,2008,2750,1.4,-0.7,2613,LN,1,-1.5
arroz,2009,2580,-8.6,-6.2,2749,LN,0,-0.8
arroz,2010,2875,-2.2,11.4,2894,EN,1,1.6
arroz,2011,3027,-0.8,5.3,3048,LN,1,-1.6
arroz,2012,3288,2.9,8.6,3215,LN,0,-1
arroz,2013,3423,1.5,4.1,3396,N,0,-0.4
arroz,2014,3588,0.6,4.8,3593,N,0,-0.3
arroz,2015,3584,-5.2,-0.1,3807,EN,0,0.6
arroz,2016,3797,-5.4,5.9,4040,EN,1,2.4
arroz,2017,3665,-14.1,-3.5,4290,LN,0,-1
arroz,2018,4625,1.9,26.2,4559,LN,0,-1.3
arroz,2019,5388,11.5,16.5,4844,EN,0,0.7
arroz,2020,5851,13.8,8.6,5145,N,0,0.2
arroz,2021,5832,6.6,-0.3,5463,LN,0,-1.4
arroz,2022,5778,-0.7,-0.9,5798,LN,0,-1.2
arroz,2023,6160,-0.4,6.6,6150,LN,0,-1
arroz,2024,6012,-8.6,-2.4,6523,EN,1,1.5
cana,1974,37844,4.6,,37448,LN,1,-1.5
cana,1975,36733,-2.7,-2.9,37500,N,0,-0.1
cana,1976,39314,0.3,7,37552,LN,0,-1
cana,1977,41527,2.7,5.6,37605,EN,0,1
cana,1978,35094,-15.5,-15.5,37658,EN,0,0.9
cana,1979,36965,-13,5.3,37710,N,0,0.2
cana,1980,17637,-59.2,-52.3,37763,EN,0,0.6
cana,1981,43318,-1.3,145.6,37816,N,0,0
cana,1982,45000,1.4,3.9,37869,N,0,0.1
cana,1983,45000,0.8,0,37922,EN,1,2.5
cana,1984,45000,0.4,0,37975,LN,0,-0.5
cana,1985,45000,0.4,0,38028,LN,0,-0.8
cana,1986,45000,0.8,0,38081,N,0,-0.3
cana,1987,46613,5.7,3.6,38135,EN,1,1.6
cana,1988,45121,4.6,-3.2,38188,EN,0,0.7
cana,1989,24407,-42,-45.9,38241,LN,1,-1.7
cana,1990,38053,-7.7,55.9,38295,N,0,0.2
cana,1991,38441,-4.7,1,38349,EN,0,0.6
cana,1992,38552,-1.8,0.3,38402,EN,1,2.3
cana,1993,38451,0,-0.3,38456,EN,0,0.5
cana,1994,39362,3.8,2.4,38510,N,0,0.3
cana,1995,39340,4.8,-0.1,38564,EN,0,1.3
cana,1996,35422,-4.8,-10,38618,LN,0,-0.9
cana,1997,36061,-2.7,1.8,38672,N,0,-0.2
cana,1998,38000,2.6,5.4,38726,EN,1,2.2
cana,1999,35236,-4.9,-7.3,38780,LN,1,-1.5
cana,2000,36684,-1,4.1,38834,LN,1,-1.7
cana,2001,40417,8.8,10.2,38889,LN,0,-0.6
cana,2002,37757,1.2,-6.6,38943,N,0,-0.1
cana,2003,40051,6.6,6.1,38998,EN,0,0.9
cana,2004,34195,-10.2,-14.6,39052,N,0,0.3
cana,2005,34436,-11.2,0.7,39107,EN,0,0.6
cana,2006,36247,-7.8,5.3,39161,LN,0,-0.9
cana,2007,41373,3.8,14.1,39216,EN,0,0.6
cana,2008,42686,5.4,3.2,39271,LN,1,-1.6
cana,2009,40805,-0.3,-4.4,39326,LN,0,-0.9
cana,2010,43426,5.4,6.4,39381,EN,1,1.5
cana,2011,40973,-1.1,-5.6,39436,LN,0,-1.4
cana,2012,40295,-3.1,-1.7,39491,LN,0,-0.8
cana,2013,46232,11.4,14.7,39547,LN,0,-0.6
cana,2014,41947,1.7,-9.3,39602,LN,0,-0.5
cana,2015,39911,-2.7,-4.9,39657,EN,0,0.5
cana,2016,38914,-4.7,-2.5,39713,EN,1,2.2
cana,2017,39191,-3.5,0.7,39769,LN,0,-0.7
cana,2018,39204,-2.9,0,39824,LN,0,-1.1
cana,2019,39806,-0.7,1.5,39880,EN,0,0.6
cana,2020,40351,1.5,1.4,39936,N,0,0.1
cana,2021,38959,-1.2,-3.4,39992,LN,0,-1.2
cana,2022,39236,0.4,0.7,40048,LN,0,-1.2
cana,2023,39097,0.9,-0.4,40104,LN,0,-0.8
cana,2024,38871,1.3,-0.6,40160,EN,0,1.2
feijao,1974,687,8.6,,641,LN,1,-1.9
feijao,1975,689,6.7,0.3,648,N,0,-0.2
