code_muni,pct_acum
3116605,94.8
3113008,94.81
2209708,94.81
3530201,94.82
2612604,94.82
2516904,94.83
2201929,94.84
2309607,94.84
3164407,94.85
2308005,94.85
4210704,94.86
4213302,94.86
4215679,94.87
4314787,94.88
1100114,94.88
2701407,94.89
3202652,94.89
4105805,94.9
2202554,94.9
3132909,94.91
4122172,94.92
2206357,94.92
2611101,94.93
3203346,94.93
3505005,94.94
2203107,94.94
4302006,94.95
2513307,94.96
4209805,94.96
2406502,94.97
1300706,94.97
2311900,94.98
4306957,94.98
2801207,94.99
5008008,95
3135100,95
4301800,95.01
1200427,95.01
3543501,95.02
1200336,95.02
3100500,95.03
2211506,95.03
3130408,95.04
2210953,95.05
2313807,95.05
3159605,95.06
3151404,95.06
4204608,95.07
4124608,95.07
4204301,95.08
2205607,95.08
4113452,95.09
2804409,95.1
2925600,95.1
2614402,95.11
1504950,95.11
4318408,95.12
2305704,95.12
2103554,95.13
2509396,95.13
2611200,95.14
2901403,95.14
3138609,95.15
3148707,95.16
2602209,95.16
3146404,95.17
3164506,95.17
3112307,95.18
3130051,95.18
3145059,95.19
4310538,95.19
2502409,95.2
5214861,95.2
2925956,95.21
2113009,95.21
2918456,95.22
2306009,95.23
3555505,95.23
2930204,95.24
4320800,95.24
3125606,95.25
3550605,95.25
2414506,95.26
2102002,95.26
2309300,95.27
4303004,95.27
1706001,95.28
2903607,95.28
2917003,95.29
2700102,95.29
4209904,95.3
1600535,95.31
2910602,95.31
3116506,95.32
2206654,95.32
2105450,95.33
2312502,95.33
2311009,95.34
2201556,95.34
1718758,95.35
3123809,95.35
3101003,95.36
2205409,95.36
3201407,95.37
3170602,95.37
3102506,95.38
4311700,95.38
1200401,95.39
2110609,95.39
