code_muni,pct_acum
5106299,75.15
2102804,75.21
4128708,75.27
4101705,75.32
3535804,75.38
5218102,75.44
5208004,75.5
4101408,75.55
4108403,75.61
4311007,75.67
4124806,75.72
3521804,75.78
4101507,75.84
4302238,75.89
4304622,75.95
4305405,76.01
5002001,76.06
5004106,76.12
5005103,76.18
4303509,76.23
3528809,76.29
4305009,76.34
4317509,76.4
4120507,76.46
4123501,76.51
1703701,76.57
4128534,76.62
4301602,76.68
3130705,76.73
2106706,76.79
2908101,76.84
3109402,76.9
4301800,76.95
5221502,77.01
5207352,77.06
4200408,77.11
4124707,77.17
4316105,77.22
1100940,77.28
4104402,77.33
4115200,77.38
4203501,77.44
4311502,77.49
4127957,77.54
1505031,77.6
5102793,77.65
1100809,77.7
1100320,77.75
3111804,77.81
4313904,77.86
4311718,77.91
4208104,77.96
4121109,78.01
4104451,78.06
4107553,78.11
4112207,78.16
1502764,78.21
1720655,78.26
5003157,78.31
4319802,78.36
4316972,78.41
2202901,78.46
5005004,78.51
4124020,78.56
4106456,78.61
5106174,78.66
4316600,78.71
4315321,78.75
4105003,78.8
5004700,78.85
4302907,78.9
1703867,78.95
4312658,79
5005152,79.05
4121356,79.09
3126109,79.14
4107207,79.19
4317004,79.24
4121752,79.28
4111506,79.33
4122008,79.38
4128559,79.43
4110607,79.47
4115101,79.52
5108956,79.56
4100806,79.61
5218003,79.66
4126678,79.7
4128500,79.75
4125001,79.79
4306932,79.84
4307831,79.89
4115358,79.93
4103602,79.98
4128609,80.02
4127965,80.07
5104104,80.11
4103370,80.16
4306379,80.2
1720853,80.25
5203575,80.29
1716505,80.33
1718899,80.38
4118600,80.42
4318606,80.47
3529708,80.51
4103354,80.55
3153400,80.6
4124103,80.64
5006408,80.69
4123857,80.73
1709500,80.77
1720499,80.82
4105300,80.86
4125407,80.9
4111407,80.95
4113908,80.99
4108205,81.03
4113403,81.08
4115408,81.12
4109807,81.16
4104501,81.2
2902500,81.25
4107736,81.29
5222302,81.33
4121406,81.37
3542206,81.41
4101804,81.45
4104055,81.5
1100130,81.54
4126306,81.58
4117255,81.62
1707009,81.66
4111209,81.7
5108808,81.74
5107263,81.78
3169307,81.83
4310405,81.87
4102406,81.91
1707108,81.95
5103106,81.99
4320107,82.03
4212205,82.07
4309803,82.11
4102802,82.15
4314472,82.19
4305603,82.23
3157708,82.27
4118709,82.31
4304200,82.35
2111607,82.39
4127858,82.43
4216107,82.47
4314407,82.51
5218052,82.55
3121209,82.58
1709005,82.62
1702000,82.66
4123808,82.7
3166808,82.74
5203906,82.78
4302808,82.82
4102307,82.86
4107603,82.89
3147907,82.93
1703305,82.97
3143104,83.01
4300471,83.05
4117057,83.08
5203401,83.12
4106209,83.16
4107702,83.2
4115309,83.24
2208809,83.27
4106001,83.31
4204806,83.35
3522802,83.39
4321808,83.42
4101101,83.46
4111100,83.5
5215652,83.53
5209937,83.57
4117008,83.61
1500602,83.64
5003751,83.68
3162500,83.72
5006358,83.75
5003488,83.79
4103222,83.83
4308904,83.86
2201309,83.9
3504503,83.94
2104107,83.97
3151602,84.01
4300208,84.04
3101607,84.08
5007950,84.11
4125803,84.15
5207808,84.19
4207908,84.22
4315503,84.26
4205308,84.29
4303806,84.33
3510807,84.36
4317202,84.4
5003306,84.43
2102101,84.47
5220264,84.5
4120358,84.53
5002902,84.57
4126009,84.6
1721000,84.64
4124053,84.67
5107883,84.7
3171006,84.74
1507953,84.77
1101104,84.81
2102002,84.84
4210308,84.87
5217401,84.91
4119806,84.94
4127809,84.97
4102505,85.01
5201504,85.04
4312708,85.07
4124400,85.1
5202353,85.14
5200605,85.17
4307054,85.2
4320909,85.24
4123006,85.27
3553856,85.3
1720978,85.33
4125753,85.37
4121208,85.4
3104007,85.43
5003454,85.46
1710904,85.5
1705102,85.53
4104105,85.56
4121901,85.59
3139102,85.62
5102504,85.66
4112751,85.69
4110805,85.72
3511409,85.75
4107546,85.79
4315313,85.82
4103958,85.85
3550209,85.88
3150703,85.91
3149200,85.94
4316451,85.98
4305850,86.01
5003504,86.04
4309951,86.07
4108320,86.1
5000708,86.13
4306429,86.16
4103305,86.2
3531902,86.23
3115805,86.26
4300034,86.29
4111001,86.32
4101853,86.35
4109708,86.38
3118205,86.41
4119004,86.44
5000856,86.47
4301503,86.5
1700400,86.53
4315602,86.56
5106208,86.59
4307302,86.63
5212303,86.66
4323200,86.69
4317756,86.72
3509809,86.74
3519907,86.77
4115804,86.8
4310876,86.83
1713304,86.86
4117404,86.89
4321105,86.92
4300059,86.95
4117453,86.98
5205901,87.01
2107803,87.04
4310900,87.07
3543204,87.1
2207405,87.13
4319208,87.16
4111902,87.19
4204202,87.21
4122305,87.24
4115739,87.27
3155504,87.3
4302154,87.33
2102200,87.36
4108452,87.39
4118857,87.42
1713205,87.44
5212204,87.47
5211701,87.5
5106505,87.53
1706001,87.56
3538808,87.59
5220058,87.62
4211850,87.64
4219507,87.67
4115606,87.7
3506508,87.73
4126355,87.76
4311700,87.78
3512605,87.81
5204250,87.84
4117271,87.87
4203402,87.9
4120150,87.92
4112504,87.95
4117222,87.98
4107900,88.01
4128658,88.03
4321402,88.06
5103361,88.09
3550506,88.11
4313334,88.14
3500550,88.17
5213004,88.2
4306734,88.22
4310553,88.25
4116109,88.28
3131406,88.3
4101655,88.33
5205513,88.36
3100708,88.38
4121307,88.41
5204706,88.44
1100023,88.46
4308656,88.49
4321006,88.52
5219712,88.54
3156403,88.57
5202502,88.59
5215256,88.62
4114104,88.65
1709302,88.67
4215000,88.7
2110005,88.72
3105103,88.75
4124004,88.78
5003801,88.8
4113106,88.83
4310462,88.85
4316436,88.88
4128401,88.9
1718881,88.93
4100103,88.95
4306973,88.98
4209300,89
5214051,89.03
2111904,89.05
4319406,89.08
4107801,89.11
3519501,89.13
4125209,89.15
4105102,89.18
4300661,89.2
4212007,89.23
4116059,89.25
4106852,89.28
4122701,89.3
4104204,89.33
3137502,89.35
4207684,89.38
4309902,89.4
4306056,89.43
5210208,89.45
3107406,89.47
3545407,89.5
5212956,89.52
5000252,89.55
1706506,89.57
4316204,89.59
4302584,89.62
5001904,89.64
4305504,89.66
4305801,89.69
2108009,89.71
4313953,89.73
4127205,89.76
3524105,89.78
5005806,89.8
4125100,89.83
4112900,89.85
5203104,89.87
4302303,89.89
2103000,89.92
4319109,89.94
4117503,89.96
3521309,89.99
1708304,90.01
4302709,90.03
3109808,90.05
1721257,90.08
3537909,90.1
4211751,90.12
4320206,90.14
3151503,90.16
4308854,90.19
4304002,90.21
4307005,90.23
3130309,90.25
1700251,90.27
4315404,90.3
5006259,90.32
4113007,90.34
4322905,90.36
3502200,90.38
4307104,90.4
5219456,90.42
4110003,90.45
4312138,90.47
1503093,90.49
4103479,90.51
4213609,90.53
4105508,90.55
5209705,90.57
5108857,90.6
4309605,90.62
1700350,90.64
4107306,90.66
4122172,90.68
5219407,90.7
1506138,90.72
4101002,90.74
4119657,90.76
4305371,90.78
4303301,90.8
2104081,90.82
1707207,90.85
4121000,90.87
2111078,90.89
5005608,90.91
4304358,90.93
4321956,90.95
3552908,90.97
3104502,90.99
5201108,91.01
4108957,91.03
4108304,91.05
3114402,91.07
1502707,91.09
2102309,91.11
4322301,91.13
4120101,91.15
5101001,91.17
2106409,91.19
4108007,91.21
4309506,91.23
4106100,91.24
4312674,91.26
4303202,91.28
4103503,91.3
4103800,91.32
1706100,91.34
2100105,91.36
4315958,91.38
5007505,91.4
1718865,91.42
4320305,91.44
4304663,91.46
5205802,91.48
1715002,91.49
4316733,91.51
1703073,91.53
4306007,91.55
4101309,91.57
1710508,91.59
5101407,91.61
4218301,91.63
4111605,91.65
4308805,91.66
5002159,91.68
1507300,91.7
4120333,91.72
4306320,91.74
4202602,91.76
4205001,91.78
4312252,91.8
3539707,91.81
4202875,91.83
4212270,91.85
4127908,91.87
3503109,91.89
2103257,91.91
5216007,91.92
4323358,91.94
4313425,91.96
4107009,91.98
4104600,92
4113452,92.01
3504008,92.03
4314209,92.05
4124301,92.07
4112702,92.09
1100106,92.1
3537156,92.12
2200806,92.14
4311270,92.16
5220702,92.18
4122107,92.19
4300851,92.21
3108552,92.23
5106158,92.25
2103505,92.26
4308706,92.28
5100508,92.3
4310439,92.32
1503457,92.34
4123402,92.35
4301909,92.37
5106273,92.39
5002803,92.41
4314464,92.42
1715101,92.44
4307815,92.46
4219853,92.48
2100808,92.49
4315552,92.51
4322103,92.53
3141306,92.54
4317608,92.56
3553955,92.58
4203253,92.59
4304903,92.61
4305871,92.63
4321907,92.64
4318200,92.66
3532157,92.68
5108352,92.69
4323754,92.71
4313102,92.73
4216800,92.74
5008404,92.76
4304671,92.78
4114203,92.79
4303673,92.81
4107850,92.83
4110953,92.84
4202131,92.86
4304952,92.87
5205497,92.89
4309654,92.91
4120853,92.92
3124807,92.94
4301206,92.96
3139003,92.97
4111803,92.99
1715705,93
4115457,93.02
3114600,93.04
4109005,93.05
4117800,93.07
5200902,93.08
1503044,93.1
3150505,93.11
4302006,93.13
5212808,93.15
4110201,93.16
3136306,93.18
4323408,93.19
4308409,93.21
4314076,93.22
3143500,93.24
3517604,93.26
5006903,93.27
4322376,93.29
5200100,93.3
3516101,93.32
4302600,93.33
3107109,93.35
4103206,93.36
3502804,93.38
5208905,93.39
5205455,93.41
4311106,93.43
4323457,93.44
4213401,93.46
3533809,93.47
3548054,93.49
4313656,93.5
5103452,93.52
4308508,93.53
4301552,93.55
4321857,93.56
4113429,93.58
3513306,93.59
1718709,93.61
4112405,93.62
1100338,93.64
4101150,93.65
4102703,93.66
5221809,93.68
4219101,93.69
3159803,93.71
3539301,93.72
4315354,93.74
3128907,93.75
4126652,93.77
4306130,93.78
4205506,93.79
4102208,93.81
3111101,93.82
4116307,93.84
4126256,93.85
4126603,93.87
4308052,93.88
4106605,93.89
4305124,93.91
5005681,93.92
5206305,93.93
4305116,93.95
3505500,93.96
1301704,93.98
2106607,93.99
4123204,94
4110656,94.02
5219803,94.03
4301701,94.04
1100288,94.06
4214201,94.07
4304101,94.09
4312203,94.1
5220108,94.11
4115853,94.13
4304309,94.14
4211108,94.15
4113601,94.17
4321469,94.18
4314134,94.19
4116604,94.21
1706258,94.22
1708205,94.23
5200308,94.25
1508001,94.26
4309704,94.27
5007976,94.29
2101806,94.3
1100296,94.31
4109757,94.33
5207105,94.34
4206405,94.35
4101051,94.37
3162203,94.38
4112306,94.39
1702109,94.4
4311601,94.42
4306304,94.43
4123824,94.44
3509452,94.46
4307559,94.47
4116901,94.48
4317905,94.49
4106571,94.51
3147204,94.52
4113759,94.53
4317954,94.55
4322525,94.56
3115102,94.57
1717206,94.58
4309126,94.6
4318424,94.61
3535507,94.62
4103024,94.63
4102752,94.65
1500131,94.66
4312500,94.67
5203807,94.68
2100303,94.7
2930154,94.71
4204178,94.72
4308250,94.73
4320230,94.75
4309258,94.76
4323002,94.77
5215900,94.78
4303558,94.79
3154457,94.81
4203907,94.82
3526803,94.83
1718758,94.84
4320321,94.86
4310579,94.87
5207907,94.88
4108551,94.89
3123205,94.9
4100509,94.92
4310413,94.93
1501782,94.94
3522703,94.95
4322186,94.96
1100908,94.98
5211305,94.99
5209150,95
4127601,95.01
3543501,95.02
3120201,95.04
1101492,95.05
4311254,95.06
1101500,95.07
4310850,95.08
5221403,95.09
5101308,95.11
3164209,95.12
5106828,95.13
4319364,95.14
3518206,95.15
4103057,95.16
4119103,95.17
5219258,95.19
2105708,95.2
4300455,95.21
4117214,95.22
4208500,95.23
3111507,95.24
3131604,95.25
4215679,95.27
3152907,95.28
4107538,95.29
4103156,95.3
4313607,95.31
4219705,95.32
4104253,95.33
3117702,95.34
5212600,95.35
3128105,95.36
1718451,95.38
4204558,95.39
4316303,95.4
4306957,95.41
3537305,95.42
2111102,95.43
3530706,95.44
5215504,95.45
3104205,95.46
4320651,95.47
5106109,95.48
4119202,95.5
3536703,95.51
4124608,95.52
4313391,95.53
4314506,95.54
4112108,95.55
3534203,95.56
3506300,95.57
4110052,95.58
4113809,95.59
3515400,95.6
3100104,95.61
4123303,95.62
4312757,95.63
4115754,95.64
2106672,95.65
4106704,95.66
3120706,95.67
3554003,95.68
3138807,95.69
1708254,95.7
5211008,95.71
5212006,95.72
2103208,95.73
