code_muni,pct_acum
4320263,96.27
4306379,96.29
4115200,96.31
4102604,96.34
4200507,96.36
4312625,96.38
4321329,96.4
4119657,96.42
4300505,96.44
4108809,96.46
4120101,96.48
4215505,96.5
4205605,96.52
3110905,96.54
4322525,96.56
4219150,96.58
4119251,96.6
3149200,96.62
4108304,96.63
3553005,96.65
4125100,96.67
3519253,96.69
4208500,96.71
4320404,96.73
3145109,96.75
3144508,96.76
3510807,96.78
4207809,96.8
4215679,96.82
4203253,96.84
4310579,96.85
4300307,96.87
4318408,96.89
3170750,96.91
4113007,96.92
4307203,96.94
4302709,96.96
4305124,96.98
4202131,96.99
3546306,97.01
4110953,97.03
3519501,97.05
4306304,97.06
4302006,97.08
3131604,97.1
4204400,97.11
4217204,97.13
3502705,97.15
4215000,97.16
4124053,97.18
4102109,97.2
4216800,97.21
4219101,97.23
4312005,97.24
4314068,97.26
3114402,97.28
3543006,97.29
4307864,97.31
4317558,97.32
4322350,97.34
4213104,97.35
4312351,97.37
3203502,97.39
3160801,97.4
4208401,97.41
5222005,97.43
4307104,97.44
4314704,97.46
4318051,97.47
3123908,97.49
4204178,97.5
4307807,97.52
4323507,97.53
3138807,97.55
4213609,97.56
4314076,97.58
4215356,97.59
4301925,97.6
4119103,97.62
4315503,97.63
4127403,97.65
3535309,97.66
4318200,97.67
4312377,97.69
3147907,97.7
4110656,97.71
4204004,97.73
3533809,97.74
4306353,97.75
4200408,97.77
4209706,97.78
4315107,97.79
3107109,97.81
3170206,97.82
3130804,97.83
3105103,97.85
4202602,97.86
4211108,97.87
3510302,97.88
5004106,97.9
4320701,97.91
4100707,97.92
4208609,97.93
4310702,97.95
3510153,97.96
3545308,97.97
4202537,97.98
3102605,98
3554003,98.01
4212239,98.02
5209952,98.03
3500550,98.05
4212270,98.06
4214409,98.07
4127205,98.08
3124807,98.09
4108205,98.1
4121802,98.11
4125506,98.13
4315800,98.14
2902708,98.15
3162203,98.16
3150307,98.17
3541653,98.18
4205209,98.19
4301107,98.2
4107538,98.21
4100806,98.22
4200556,98.23
4208955,98.24
4301859,98.25
4217758,98.26
4218509,98.27
3518503,98.28
4314498,98.29
4321451,98.3
4313391,98.31
4317004,98.32
5220702,98.33
4107751,98.34
4126272,98.35
4304663,98.36
4323606,98.37
4315305,98.38
4310751,98.39
4206603,98.4
5102678,98.41
4103370,98.42
4219309,98.43
4306452,98.44
3120706,98.45
4318804,98.46
3124401,98.47
4306056,98.48
3111606,98.48
4213401,98.49
4303509,98.5
4322855,98.51
4217154,98.52
4300703,98.53
3158300,98.54
3507605,98.55
4218756,98.56
4204459,98.56
3500758,98.57
4312104,98.58
3114105,98.59
4102901,98.6
5007208,98.61
3505005,98.62
3506300,98.63
4107702,98.63
4115101,98.64
4201901,98.65
4309258,98.66
4301750,98.67
4211058,98.68
5107040,98.69
4312906,98.7
4118857,98.7
4202156,98.71
4322806,98.72
3554102,98.73
3502903,98.74
4200309,98.75
3507902,98.75
4211405,98.76
3551108,98.77
4308078,98.78
3138203,98.79
5215603,98.79
5007109,98.8
4114351,98.81
3538204,98.82
4319711,98.83
4219176,98.83
3540705,98.84
3139003,98.85
4203105,98.86
4306502,98.86
4308300,98.87
4211801,98.88
4110003,98.89
4211454,98.89
4311239,98.9
4128203,98.91
4209003,98.92
4311106,98.92
4315172,98.93
4214151,98.94
4121307,98.95
4205175,98.95
3144607,98.96
5211909,98.97
4301008,98.98
4208005,98.98
4207858,98.99
3107604,99
4121109,99.01
