data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,169,129.8,39.2,-0.28,-0.41,,,,,,,25.5,13.8,0,7,5,299,699
1980-02,141,108.3,32.6,-0.35,-0.5,,,,,,,26.2,15.5,0,5,3,314,582
1980-03,173,101.6,71.4,0.6,0.5,-0.15,-0.26,,,,,27.4,16.5,0,7,4,370,546
1980-04,99,79.2,19.8,-0.54,-0.76,-0.35,-0.5,,,,,24.3,13.3,0,3,11,264,468
1980-05,136,51.6,84.4,-0.1,-0.22,-0.2,-0.28,,,,,20.5,10.9,0,5,9,179,344
1980-06,92,46,46,-0.66,-0.83,-0.92,-1.07,-0.8,-0.98,,,17.8,6.1,0,4,9,86,321
1980-07,192,46.6,145.4,0.68,0.75,-0.16,-0.21,-0.37,-0.47,,,17.8,6.9,0,7,6,98,327
1980-08,164,56.7,107.3,0.64,0.7,0.25,0.3,-0.05,-0.02,,,18.8,8.6,0,8,9,124,363
1980-09,153,69.8,83.2,0,0,0.52,0.63,-0.23,-0.24,,,17.9,6.7,0,7,4,86,471
1980-10,201,89.3,111.7,-0.19,-0.12,0.08,0.16,-0.13,-0.13,,,21.8,11.6,0,7,4,208,501
1980-11,146,106.8,39.2,-0.09,0.06,-0.29,-0.1,-0.07,0.04,,,24,13.6,0,5,9,264,584
1980-12,258,116.8,141.2,1.09,1.19,0.26,0.58,0.46,0.7,-0.17,-0.1,24.7,15.5,0,7,4,314,641
1981-01,209,121.1,87.9,0.36,0.37,0.57,0.74,0.35,0.63,-0.06,0.02,26.2,16.2,0,9,3,348,632
1981-02,215,99.6,115.4,0.52,0.51,0.95,1.04,0.31,0.65,0.13,0.24,26.8,16.9,0,8,1,330,537
1981-03,93,101.6,-8.6,-0.68,-0.75,0.1,0.14,0.18,0.56,-0.08,0.08,25.1,14.8,0,5,11,309,582
1981-04,174,70.3,103.7,0.43,0.36,0.15,0.16,0.41,0.72,0.12,0.38,22.3,12.1,0,3,6,216,425
1981-05,48,54.9,-6.8,-1.41,-1.37,-0.85,-0.92,-0.01,0.1,-0.11,0.18,21.6,11.6,0,2,5,206,358
1981-06,121,36.9,84.1,-0.25,-0.29,-0.8,-0.86,-0.55,-0.53,-0.05,0.27,16.6,6.9,0,4,6,72,284
1981-07,36,45.9,-9.9,-1.33,-1.23,-1.76,-1.74,-1.03,-1.08,-0.45,-0.18,16.8,5.7,0,1,13,82,336
1981-08,89,61.3,27.7,-0.29,-0.35,-1.06,-1.03,-1.49,-1.57,-0.67,-0.46,20.5,9,0,4,8,148,375
1981-09,117,78.9,38.1,-0.47,-0.56,-1.15,-1.08,-1.42,-1.38,-0.79,-0.66,21.7,10.1,0,4,5,182,419
1981-10,122,94.5,27.5,-1.27,-1.14,-1.14,-1.06,-2.02,-1.7,-1.09,-1.03,21.6,10.7,0,6,5,190,572
1981-11,234,113.4,120.6,0.84,0.9,-0.46,-0.41,-0.97,-0.91,-0.77,-0.71,24.7,13.9,0,10,5,280,640
1981-12,211,116.5,94.5,0.56,0.72,0.04,0.31,-0.75,-0.62,-0.91,-0.84,24.2,13.9,0,7,3,281,664
1982-01,73,132.9,-59.9,-2.44,-1.91,-0.08,-0.01,-0.93,-0.86,-1.32,-1.28,26.3,14.2,0,2,11,317,725
1982-02,215,86.6,128.4,0.52,0.65,-0.33,-0.22,-0.58,-0.35,-1.34,-1.24,25.4,16,0,8,1,300,466
1982-03,93,97.7,-4.7,-0.68,-0.69,-0.99,-0.89,-0.57,-0.28,-1.38,-1.31,24.8,14.7,0,6,7,303,551
1982-04,37,75.6,-38.6,-1.88,-1.53,-0.9,-0.81,-0.67,-0.48,-1.74,-1.88,23.1,11.2,0,1,13,214,457
1982-05,130,53.7,76.3,-0.17,-0.31,-1.29,-1.35,-1.2,-1.16,-1.49,-1.65,19.7,8.3,0,5,9,124,376
1982-06,313,35.5,277.5,1.47,1.53,0.12,0.06,-0.55,-0.51,-0.93,-0.86,18.2,8.4,0,10,4,106,232
1982-07,226,47.6,178.4,0.94,1.01,1.11,1.16,0.36,0.48,-0.34,-0.12,19.3,8.2,0,7,9,120,333
1982-08,193,60.3,132.7,0.92,0.98,1.54,1.56,0.51,0.6,-0.06,0.18,20.3,10.1,0,8,5,164,370
1982-09,71,76,-5,-1.24,-1.11,0.42,0.48,0.3,0.34,-0.19,0.04,22.3,10.6,0,4,16,193,446
1982-10,300,93,207,0.81,0.86,0.33,0.35,0.92,0.97,0.29,0.46,21.7,11,0,12,3,197,563
1982-11,438,86.3,351.7,2.33,2.14,1.31,1.41,1.73,1.72,0.79,0.96,22.6,12.9,0,15,2,233,488
1982-12,177,116.9,60.1,0.13,0.29,1.8,1.69,1.43,1.47,0.73,0.89,25.4,13.6,0,8,4,296,647
1983-01,222,112.6,109.4,0.55,0.69,1.87,1.86,1.37,1.48,1.07,1.23,26.9,16.2,0,9,3,359,580
1983-02,324,91,233,1.48,1.58,1.2,1.36,1.58,1.58,1.34,1.43,25.6,16,0,10,4,303,485
1983-03,191,89.3,101.7,0.83,0.9,1.51,1.57,2.07,1.79,1.61,1.61,24,13.7,0,8,11,274,526
1983-04,237,57.2,179.8,1.05,1.19,1.74,1.76,2.3,1.92,1.96,1.78,21.9,13.1,0,8,8,225,350
1983-05,359,38.6,320.4,1.58,1.67,1.71,1.7,2.01,1.88,2.45,1.97,18.8,11.8,0,12,2,167,255
1983-06,240,31.7,208.3,0.93,1.05,1.88,1.9,2.26,2.02,2.32,1.93,14.8,6.9,0,6,7,66,234
1983-07,724,32.7,691.3,3.35,2.76,3.38,2.7,3.45,2.62,3.17,2.25,16,8.3,0,20,6,72,229
1983-08,73,57.8,15.2,-0.55,-0.53,2.6,2.34,3.12,2.42,2.97,2.2,19.4,8.4,0,2,12,133,342
1983-09,177,65.5,111.5,0.27,0.34,2.36,2.22,2.89,2.49,3.23,2.31,17.7,7.6,0,6,5,94,425
1983-10,144,94.9,49.1,-0.93,-0.88,-0.67,-0.58,2.34,2.34,3.09,2.44,22.5,11.8,0,5,8,222,542
1983-11,189,103.8,85.2,0.4,0.57,-0.23,-0.03,1.75,1.76,2.47,2.23,23.9,13.3,0,8,5,258,581
1983-12,174,124.6,49.4,0.09,0.15,-0.33,-0.07,1.66,1.63,2.49,2.23,26.5,15.5,0,7,4,340,665
1984-01,187,116.5,70.5,0.02,0.09,0.15,0.34,-0.46,-0.19,2.38,2.2,26.7,16.7,0,8,1,363,594
1984-02,204,112.1,91.9,0.4,0.24,0.16,0.15,-0.13,0.18,2.16,2.04,28.4,17.1,0,8,1,370,581
1984-03,113,86.8,26.2,-0.3,-0.19,0,0.09,-0.29,0.07,2.06,1.9,24.1,15.3,0,4,7,300,489
1984-04,122,60.5,61.5,-0.2,-0.19,-0.16,-0.07,-0.06,0.33,1.71,1.64,21,11.1,0,4,11,182,380
1984-05,109,49.6,59.4,-0.42,-0.52,-0.63,-0.48,-0.43,-0.27,1.17,1.31,20.9,10.2,0,5,8,182,318
1984-06,243,36.2,206.8,0.95,1.04,0.08,0.14,0,0.18,1.18,1.31,18.6,7.9,0,8,4,115,245
1984-07,126,46.1,79.9,0.07,0.07,0.17,0.24,-0.02,0.11,-0.34,0.01,18.8,7.5,0,5,9,112,300
1984-08,298,46.1,251.9,1.76,1.93,1.28,1.4,0.58,0.83,0.25,0.62,16,6.2,0,8,6,64,334
1984-09,174,73,101,0.24,0.22,0.94,1.08,0.68,0.85,0.24,0.59,20.6,8.2,0,4,7,134,447
1984-10,118,109.2,8.8,-1.34,-1.37,0.46,0.5,0.36,0.39,0.18,0.42,25.9,12.3,0,3,7,282,577
1984-11,192,95.2,96.8,0.43,0.69,-0.39,-0.28,0.61,0.76,0.19,0.4,22.9,12.4,0,5,4,230,538
1984-12,167,118.3,48.7,-0.01,0.14,-0.53,-0.28,0.32,0.56,0.18,0.4,24.6,12.2,0,7,6,260,672
1985-01,76,142.3,-66.3,-2.35,-2,-0.72,-0.58,-0.1,0.09,-0.12,0.01,27.5,14.5,0,3,6,341,771
1985-02,246,91.3,154.7,0.82,0.92,-0.41,-0.42,-0.58,-0.38,-0.01,0.18,26,16.4,0,10,3,314,494
1985-03,94,89.8,4.2,-0.66,-0.54,-0.69,-0.66,-0.83,-0.66,-0.06,0.18,24.8,15.2,0,3,4,309,512
1985-04,152,63.8,88.2,0.19,0.16,0.22,0.41,-0.35,0.04,0.02,0.32,21.7,12.9,0,5,7,220,389
1985-05,96,52.2,43.8,-0.59,-0.71,-0.65,-0.56,-0.82,-0.73,-0.01,0.33,19.1,8.2,0,3,9,120,387
1985-06,47,42,5,-1.52,-1.45,-1.18,-1.16,-1.32,-1.35,-0.58,-0.32,17.4,7.3,0,2,12,111,324
1985-07,88,51.9,36.1,-0.38,-0.51,-1.52,-1.61,-0.86,-0.8,-0.65,-0.44,17.7,5.7,0,3,16,79,352
1985-08,117,57,60,0.11,0.11,-1.02,-1.03,-1.31,-1.29,-1.19,-1.2,18.9,9.7,0,6,8,140,351
1985-09,112,72.1,39.9,-0.54,-0.54,-0.59,-0.55,-1.28,-1.22,-1.41,-1.5,20.1,9.9,0,4,5,155,423
1985-10,134,107.1,26.9,-1.08,-1.15,-0.89,-0.87,-1.68,-1.53,-1.44,-1.39,23.9,11.9,0,5,6,246,606
1985-11,113,138.8,-25.8,-0.53,-0.85,-1.26,-1.39,-1.47,-1.48,-1.63,-1.62,27.1,14.4,2,2,12,322,724
1985-12,110,142.1,-32.1,-0.93,-1.13,-1.41,-2.04,-1.39,-1.56,-1.82,-1.84,27.9,15.5,0,3,9,364,711
1986-01,167,120,47,-0.31,-0.29,-1.09,-1.29,-1.41,-1.57,-1.51,-1.5,27.4,16.1,0,4,4,364,619
1986-02,181,87.7,93.3,0.15,0.25,-0.66,-0.64,-1.33,-1.63,-1.74,-1.66,25.4,16.1,0,5,5,300,477
1986-03,114,90.2,23.8,-0.29,-0.23,-0.31,-0.09,-1.19,-1.57,-1.73,-1.77,24.7,14.9,0,6,5,304,524
1986-04,193,66.6,126.4,0.63,0.63,0.19,0.39,-0.6,-0.53,-1.49,-1.69,23.3,13.6,0,10,4,254,412
1986-05,214,46.6,167.4,0.61,0.64,0.46,0.6,-0.1,0.07,-1.14,-1.26,20.2,11.2,0,7,4,178,327
1986-06,28,42.3,-14.3,-2.09,-1.75,-0.16,-0.18,-0.37,-0.17,-1.24,-1.42,19.5,6.5,0,1,9,96,353
1986-07,53,40,13,-0.95,-0.86,-0.99,-0.99,-0.59,-0.42,-1.27,-1.46,17.4,6.9,0,2,15,70,306
1986-08,112,59.7,52.3,0.04,0,-1.53,-1.4,-0.69,-0.56,-1.3,-1.48,20.3,10.7,0,5,8,172,396
1986-09,180,68.3,111.7,0.3,0.34,-0.4,-0.29,-0.48,-0.37,-1.12,-1.2,19,11.7,0,6,11,164,420
1986-10,125,104.4,20.6,-1.22,-1.23,-0.52,-0.53,-1.09,-1.03,-1.21,-1.23,22.3,13.8,0,3,7,250,604
1986-11,129,104.1,24.9,-0.31,-0.13,-0.72,-0.6,-1.39,-1.23,-1.1,-0.97,25,15.8,0,6,8,313,537
1986-12,97,99.3,-2.3,-1.18,-0.64,-1.46,-1.24,-1.28,-1,-1.14,-0.87,24.9,17,0,2,4,340,518
1987-01,186,122,64,0.01,-0.01,-0.91,-0.53,-1.02,-0.74,-1.08,-0.83,26.8,17.9,0,7,4,384,640
1987-02,170,89.1,80.9,0.02,0.1,-0.7,-0.37,-0.98,-0.63,-1.12,-0.87,24.6,16.5,0,7,4,296,484
1987-03,48,104.8,-56.8,-1.8,-1.49,-0.79,-0.7,-1.52,-1.59,-1.37,-1.16,25.8,13.7,0,1,11,303,586
1987-04,140,62.2,77.8,0.04,0.03,-0.79,-0.68,-1.16,-0.85,-1.46,-1.31,22.6,14.6,0,5,6,258,364
1987-05,332,40.5,291.5,1.42,1.51,0.46,0.57,-0.12,0.21,-1.11,-0.86,16.2,7.8,0,8,9,82,314
1987-06,123,39.4,83.6,-0.23,-0.29,0.76,0.87,0.09,0.29,-0.85,-0.53,16.9,6.9,0,4,7,90,307
1987-07,104,50,54,-0.18,-0.26,0.6,0.7,-0.02,0.14,-0.65,-0.33,19.6,11.8,0,5,7,178,296
1987-08,115,56.2,58.8,0.08,0.09,-0.37,-0.36,-0.02,0.14,-0.65,-0.32,17.3,8.7,0,5,9,122,374
1987-09,54,66.5,-12.5,-1.62,-1.2,-0.9,-0.79,-0.1,0.05,-1.05,-0.81,18.7,10,0,2,6,131,406
1987-10,239,88.8,150.2,0.22,0.31,-0.58,-0.46,-0.01,0.07,-0.75,-0.43,21.3,11.1,0,11,5,192,529
1987-11,78,113.1,-35.1,-1.12,-0.99,-1.17,-0.97,-1,-0.87,-0.86,-0.61,24.6,15.7,0,2,5,304,606
1987-12,153,117.7,35.3,-0.21,-0.06,-0.58,-0.31,-1.06,-0.85,-0.69,-0.49,24.9,16.3,0,7,4,328,627
1988-01,130,124.8,5.2,-1.02,-0.96,-1.36,-1.16,-1.33,-1.11,-0.85,-0.68,26.8,17.9,0,3,3,382,644
