data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,76,151.4,-75.4,0.9,1.14,,,,,,,32.2,22.4,0,2,11
1980-02,127,99.6,27.4,1.97,2.2,,,,,,,29.6,22.1,0,2,4
1980-03,50,120,-70,0.08,0.58,1.12,1.46,,,,,29.1,20.8,0,0,9
1980-04,5,127.5,-122.5,-2.48,-1.46,0.12,0.66,,,,,30.8,20.7,0,0,20
1980-05,25,113,-88,-1.9,-1.49,-2.06,-1.39,,,,,29.8,20.5,0,0,9
1980-06,89,84.2,4.8,-0.84,-0.9,-2.23,-1.76,-0.8,-0.34,,,27.8,20.1,0,2,3
1980-07,90,93.2,-3.2,-0.73,-0.88,-1.6,-1.56,-1.2,-0.82,,,26.6,18.5,0,2,7
1980-08,42,114.7,-72.7,-1.19,-1.41,-1.2,-1.29,-1.99,-1.62,,,28,18,0,0,14
1980-09,65,133.1,-68.1,0.69,0.41,-0.62,-0.94,-1.77,-1.64,,,29.8,19.7,0,1,11
1980-10,66,144.3,-78.3,1.08,1.2,0.38,0.09,-1.11,-1.2,,,29.3,20.2,0,3,15
1980-11,21,156.5,-135.5,0.28,0.28,0.82,0.66,-0.49,-0.62,,,31.6,21.6,1,1,11
1980-12,5,178.5,-173.5,-0.85,-0.83,0.49,0.34,-0.25,-0.47,-0.76,-0.54,32.5,21.9,1,0,11
1981-01,12,150.5,-138.5,-0.31,0.09,-0.49,-0.33,-0.13,-0.17,-1.04,-0.78,31.6,21.5,0,0,11
1981-02,53,147.3,-94.3,0.64,0.44,-0.24,-0.18,0.32,0.26,-1.33,-1.12,31.5,21.6,0,2,9
1981-03,208,123.8,84.2,2.07,2.03,1.25,1.33,1.12,1.14,-0.55,-0.57,30.9,22.3,3,10,9
1981-04,87,108.4,-21.4,0.18,0.33,1.37,1.45,0.81,0.92,-0.21,-0.22,29.2,21.6,0,2,4
1981-05,32,104.3,-72.3,-1.65,-1.29,0.43,0.62,0.14,0.29,-0.23,-0.18,28.4,20.2,0,0,18
1981-06,89,90.5,-1.5,-0.84,-1.01,-1.17,-1.05,-0.08,0.11,-0.29,-0.24,27.5,19.8,0,2,3
1981-07,67,99,-32,-1.33,-1.61,-1.77,-1.7,-0.25,-0.19,-0.43,-0.41,27,18.2,0,2,4
1981-08,52,105.4,-53.5,-0.76,-0.82,-1.36,-1.43,-0.44,-0.39,-0.38,-0.36,27.2,18.1,0,0,5
1981-09,23,122.9,-99.9,-0.56,-0.52,-1.44,-1.37,-1.51,-1.34,-0.53,-0.45,28.4,18.8,0,0,15
1981-10,0,166.6,-166.6,,-1.4,-1.23,-1.19,-2.06,-1.82,-0.88,-0.8,31.7,20.8,1,0,31
1981-11,24,153.1,-129.1,0.37,0.45,-0.69,-0.69,-1.52,-1.4,-0.86,-0.77,31.5,21.5,0,0,21
1981-12,25,154,-129,0.24,0.73,-0.17,-0.13,-1.23,-1.03,-0.71,-0.53,30.9,21.9,0,0,9
