data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,323,106.6,216.4,0.25,0.24,,,,,,,31.4,21.7,0,13,2
1980-02,370,88.3,281.7,0.88,0.99,,,,,,,30.9,22.1,0,18,1
1980-03,273,99.3,173.7,-0.01,0.07,0.58,0.66,,,,,31.4,21.6,0,13,1
1980-04,180,91.1,88.9,0.66,0.69,0.86,1.02,,,,,31.7,21.2,0,6,4
1980-05,80,95.2,-15.2,0.57,0.62,0.48,0.59,,,,,31.2,20.1,0,2,5
1980-06,3,84.9,-81.9,-1.14,-0.13,0.53,0.62,0.71,0.83,,,30.1,18.3,0,0,26
1980-07,1,95.9,-94.9,-1.31,0.28,-0.01,0.25,0.68,0.91,,,31.1,17.2,0,0,29
1980-08,23,96.6,-73.6,0.24,0.85,-0.52,0.46,0.23,0.61,,,33,18.1,2,1,21
1980-09,85,101.3,-16.3,0.47,0.77,0.27,0.74,0.46,0.84,,,32.6,18.7,5,3,7
1980-10,142,121,21,-0.11,-0.17,0.16,0.46,0.05,0.45,,,33.1,20.6,5,6,3
1980-11,148,99.8,48.2,-0.85,-0.65,-0.54,-0.35,-0.72,-0.2,,,31.2,21.1,0,4,3
1980-12,251,97.4,153.6,-0.45,-0.4,-0.81,-0.67,-0.71,-0.3,0.03,0.48,31,21.3,0,9,1
1981-01,283,94.2,188.8,-0.5,-0.29,-0.96,-0.71,-0.78,-0.4,-0.19,0.33,30.5,21.8,0,10,1
1981-02,251,83.2,167.8,-0.64,-0.54,-0.77,-0.54,-0.9,-0.61,-0.83,-0.22,30.6,21.4,0,9,1
1981-03,302,85.8,216.2,0.44,0.74,-0.41,-0.11,-0.77,-0.47,-0.55,0.04,30.8,21.8,0,10,1
1981-04,102,94.6,7.4,-1.11,-1.02,-0.74,-0.5,-1.09,-0.73,-1,-0.4,31.8,21.5,0,1,3
1981-05,31,98.8,-67.8,-1.09,-1.17,-0.68,-0.47,-0.96,-0.7,-1.13,-0.61,31.8,19.8,0,1,7
1981-06,40,79.9,-39.9,1.18,1.56,-0.94,-0.77,-0.8,-0.51,-0.96,-0.47,30.2,17.5,0,1,8
1981-07,0,99.5,-99.5,,0,-0.33,-0.08,-0.79,-0.49,-0.97,-0.5,30.2,14.5,0,0,31
1981-08,6,99.5,-93.5,-0.87,0.23,0.16,0.79,-0.63,-0.09,-1.01,-0.54,33.4,18.2,5,0,16
1981-09,33,93.8,-60.8,-1.15,-0.3,-1.29,-0.18,-1.53,-0.69,-1.22,-0.7,32.6,19.2,7,2,9
1981-10,151,114.2,36.8,0.09,0.19,-0.73,-0.11,-0.88,-0.16,-1.25,-0.63,32.7,21.5,4,5,4
1981-11,271,97.4,173.6,0.89,1.07,0.28,0.6,0.25,0.76,-0.78,-0.13,31.2,22,0,13,3
1981-12,254,99.3,154.7,-0.4,-0.39,0.29,0.49,-0.2,0.23,-0.88,-0.14,31.2,22.2,0,11,2
1982-01,434,95,339,2.05,2.08,1.18,1.46,0.65,1.09,0.02,0.64,30.2,22.1,0,15,1
1982-02,340,85.5,254.5,0.53,0.66,0.93,1.15,0.79,1.14,0.49,1.02,30.6,21.9,0,12,1
1982-03,194,90.2,103.8,-1.44,-1.21,0.59,0.84,0.54,0.86,-0.05,0.5,30.7,21.9,0,8,2
1982-04,165,90,75,0.37,0.36,-0.29,-0.08,0.67,1.01,0.24,0.79,31,21.4,0,5,1
1982-05,50,91.2,-41.2,-0.31,-0.19,-1.02,-0.68,0.29,0.58,0.3,0.83,30.5,19.7,0,2,13
1982-06,5,88.1,-83.1,-0.81,-0.2,-0.12,-0.04,0.44,0.72,0.15,0.63,31.2,19.2,0,0,9
1982-07,1,102.6,-101.6,-1.31,-0.13,-0.75,-0.49,-0.54,-0.3,0.15,0.61,32.6,17.7,1,0,19
1982-08,38,103.4,-65.4,0.79,1.07,0.1,0.47,-0.96,-0.44,0.29,0.73,32.7,19,2,1,6
1982-09,122,95.3,26.7,1.24,1.42,1.01,1.19,0.55,0.87,0.64,1.06,31.9,20.3,1,5,3
1982-10,126,113.6,12.4,-0.49,-0.36,0.62,0.92,0.14,0.53,0.58,1.01,33,20.8,2,4,2
1982-11,134,101.4,32.6,-1.11,-0.89,-0.46,-0.17,-0.47,-0.05,-0.03,0.48,32.1,21.5,0,5,2
1982-12,205,95.2,109.8,-1.24,-1.02,-1.51,-1.15,-0.9,-0.46,-0.34,0.27,30.9,21.5,0,9,1
1983-01,226,100.5,125.5,-1.7,-1.43,-2.05,-1.52,-1.37,-0.87,-1.58,-0.83,31.7,22.2,0,6,1
1983-02,221,93.7,127.3,-1.1,-1.1,-1.87,-1.57,-1.65,-1.24,-2.22,-1.38,32.1,21.9,4,12,1
1983-03,285,93,192,0.18,0.38,-1.27,-1.12,-1.76,-1.41,-1.38,-0.84,31.5,21.6,0,9,1
1983-04,143,97.9,45.1,-0.1,-0.32,-0.8,-0.76,-1.83,-1.46,-1.61,-1.05,31.7,21.2,0,5,2
1983-05,60,97.9,-37.9,0.01,-0.08,-0.03,0.05,-1.46,-1.25,-1.4,-0.96,32.2,20.2,0,1,13
1983-06,3,78.6,-75.6,-1.14,0.25,-0.35,-0.33,-1.33,-1.09,-1.42,-0.95,29.3,17.2,1,0,29
1983-07,0,97.3,-97.3,,0.14,-0.55,-0.16,-0.92,-0.72,-1.43,-0.93,31.5,17.5,0,0,31
1983-08,0,97.3,-97.3,,0.08,-2.5,0.05,-0.52,-0.03,-1.57,-1.02,32.7,17.3,10,0,31
1983-09,21,104.3,-83.3,-1.77,-1.04,-2.03,-0.55,-1.31,-0.62,-2.02,-1.35,33.6,19.4,16,0,16
1983-10,120,107.3,12.7,-0.64,-0.35,-1.61,-0.7,-1.73,-0.66,-2.18,-1.4,32.1,20.7,1,5,4
1983-11,266,95,171.1,0.83,1.04,-0.2,0.12,-0.64,0.03,-1.73,-1.01,31.1,21.1,0,11,3
1983-12,201,100.9,100.1,-1.32,-1.14,-0.41,-0.18,-1.05,-0.52,-1.99,-1.14,30.8,21.1,0,6,1
1984-01,238,112.8,125.2,-1.43,-1.43,-0.76,-0.67,-1.41,-0.94,-1.89,-1.14,32,21.6,1,9,1
1984-02,183,98.2,84.8,-1.74,-1.64,-2.13,-1.9,-1.68,-1.34,-2.01,-1.3,31.6,21.4,0,9,1
1984-03,267,94.6,172.4,-0.11,0.05,-1.66,-1.56,-1.32,-1.11,-1.77,-1.24,31.7,21.9,0,8,1
1984-04,222,80.8,141.2,1.41,1.96,-0.56,-0.43,-0.85,-0.67,-1.47,-0.89,30.7,21,0,8,3
1984-05,65,93.2,-28.2,0.16,0.24,0.71,0.97,-1.24,-1.08,-1.3,-0.79,31.5,20.5,0,2,6
1984-06,1,92.5,-91.5,-1.74,-0.78,0.87,1.09,-1.04,-0.94,-1.32,-0.88,31.6,18.1,0,0,26
1984-07,0,100,-100,,-0.03,-0.46,-0.36,-0.69,-0.53,-1.32,-0.89,32.6,17.7,2,0,31
1984-08,65,104.4,-39.4,1.5,1.61,0.7,0.83,0.84,1.11,-0.98,-0.62,32.7,17.6,9,2,21
1984-09,85,105.2,-20.1,0.47,0.7,0.87,1,1.1,1.33,-0.66,-0.36,32.7,19.7,2,2,5
1984-10,205,111.3,93.7,1.15,1.32,1.42,1.49,0.99,1.11,-0.31,0.02,33,21.6,8,7,1
1984-11,183,110,73,-0.28,-0.28,0.45,0.57,0.59,0.75,-0.81,-0.48,32.4,21.6,0,4,3
1984-12,275,103.7,171.3,-0.07,-0.13,0.19,0.26,0.5,0.72,-0.49,-0.15,31.6,21.5,0,11,1
1985-01,281,88,193,-0.54,-0.21,-0.48,-0.35,0.31,0.58,-0.23,0.2,30.4,21.5,0,13,1
1985-02,278,96.4,181.6,-0.26,-0.34,-0.4,-0.27,-0.1,0.08,0.3,0.7,31.9,21.2,0,10,1
1985-03,224,93.6,130.4,-0.85,-0.72,-0.84,-0.66,-0.42,-0.23,0.07,0.48,31.4,21.9,0,11,2
1985-04,246,88.8,157.2,1.79,2.34,0.18,0.29,-0.23,-0.05,0.19,0.54,31.6,21.4,0,11,1
1985-05,42,92.9,-50.9,-0.61,-0.54,0.24,0.48,-0.22,-0.02,0.07,0.39,31.9,20.4,0,0,4
1985-06,1,93.2,-92.2,-1.74,-0.84,0.89,0.98,-0.35,-0.2,0.07,0.36,31.1,17.1,0,0,27
1985-07,28,100.2,-72.2,0.95,1.27,-0.33,-0.26,-0.01,0.09,0.19,0.47,31.7,17.4,0,1,19
1985-08,19,102.2,-83.2,0.05,0.57,0.22,0.52,0.23,0.54,0,0.3,32.4,18.4,3,0,18
1985-09,100,99.4,0.6,0.8,1.06,0.83,1.05,1.09,1.3,0.06,0.36,33,20.5,9,4,8
1985-10,189,117.7,71.3,0.86,0.92,0.89,1.07,0.55,0.76,0,0.32,32.9,21.5,5,9,2
1985-11,202,113.3,88.7,0,-0.04,0.61,0.7,0.59,0.72,0.08,0.42,32.1,21.4,2,8,2
1985-12,348,108.2,239.8,0.95,0.96,0.76,0.77,0.99,1.19,0.47,0.79,31.9,21.5,2,12,1
1986-01,410,107.6,302.4,1.69,1.63,1.19,1.2,1.36,1.51,1.18,1.29,31.8,22,0,15,0
1986-02,280,91.8,188.2,-0.23,-0.24,1,1.04,1.01,1.11,1.13,1.26,30.9,21.5,0,12,1
1986-03,364,98.5,265.5,1.32,1.34,1.19,1.24,1.21,1.25,1.53,1.55,31.7,22.4,0,16,1
1986-04,139,98.7,40.3,-0.18,-0.42,0.5,0.54,1.1,1.13,1.17,1.28,31.9,21.7,0,3,1
1986-05,108,88.4,19.6,1.22,1.39,1.31,1.33,1.4,1.47,1.32,1.44,31.2,20.9,0,3,9
1986-06,4,88.2,-84.2,-0.96,-0.28,0.35,0.36,1.18,1.3,1.34,1.51,31,17.4,0,0,23
1986-07,6,90.2,-84.2,-0.35,0.82,0.7,1.11,0.64,0.86,1.26,1.48,31,17.4,0,0,18
1986-08,76,100.3,-24.3,1.73,1.85,1.13,1.4,1.56,1.7,1.44,1.63,32.8,20.3,4,2,6
1986-09,63,88.1,-25.1,-0.09,0.6,0.8,1.25,0.7,1.15,1.28,1.52,31.5,20.1,1,2,8
1986-10,160,114.1,45.9,0.28,0.39,0.78,1.15,0.95,1.38,1.24,1.46,31.8,21.1,0,6,4
1986-11,152,111.9,40.1,-0.78,-0.77,-0.54,-0.27,-0.13,0.35,1.18,1.45,32.3,21.9,3,5,1
1986-12,208,102.7,105.3,-1.19,-1.08,-1,-0.9,-0.59,-0.16,0.54,0.92,31.3,21.9,0,8,1
1987-01,270,105.3,164.7,-0.76,-0.75,-1.43,-1.27,-0.8,-0.49,-0.24,0.21,31.1,22.1,0,8,1
1987-02,190,87.3,102.7,-1.62,-1.42,-1.73,-1.51,-1.6,-1.24,-0.72,-0.19,31.2,22,0,8,2
1987-03,277,94.6,182.4,0.05,0.22,-1.23,-1.09,-1.42,-1.22,-1.01,-0.5,30.9,21.5,0,11,5
1987-04,177,91,86,0.6,0.62,-0.85,-0.7,-1.46,-1.24,-0.89,-0.36,31.7,22.5,0,6,2
1987-05,64,93.2,-29.2,0.14,0.2,0.31,0.5,-1.17,-0.99,-1.01,-0.56,30.7,20.1,0,3,11
