data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,320,115.5,204.5,1.33,1.43,,,,,,,29.8,20.6,0,12,7,471,563
1980-02,185,108.2,76.8,0.99,1.2,,,,,,,29.1,20.7,0,7,8,431,540
1980-03,3,145.5,-142.5,-2.28,-1.32,0.9,1.07,,,,,31.8,18.6,1,0,15,472,714
1980-04,41,115,-74,0.21,0.47,-0.14,-0.03,,,,,30.8,19.3,0,2,13,451,543
1980-05,3,111.6,-108.6,-0.31,0.15,-1.19,-0.91,,,,,30.6,17.6,1,0,23,437,552
1980-06,0,96.7,-96.7,,0.78,0.13,0.52,0.84,1.04,,,29.9,15.8,0,0,30,386,465
1980-07,0,112.3,-112.3,,0.39,-0.52,0.45,-0.19,0.07,,,30.5,13.7,0,0,31,376,562
1980-08,0,141.5,-141.5,,-0.39,,0.23,-1.25,-0.84,,,31.7,14.8,3,0,31,412,618
1980-09,15,147.6,-132.6,0.59,1.07,0.39,0.73,0.21,0.58,,,33.3,18.2,9,1,23,472,589
1980-10,18,179.4,-161.4,-0.78,-0.81,-0.58,-0.47,-0.72,-0.27,,,34.2,19,16,1,17,514,729
1980-11,138,125.9,12.1,-0.08,-0.06,-0.49,-0.32,-0.55,-0.26,,,31,20.9,3,5,10,479,539
1980-12,344,113.4,230.6,1.27,1.34,0.67,0.65,0.69,0.73,0.97,1.09,29.9,20.3,0,16,4,468,545
1981-01,129,133.5,-4.5,0.15,0.14,0.82,0.97,0.59,0.73,0.28,0.5,30.3,20.2,0,5,7,473,653
1981-02,0,151.3,-151.3,,-1.51,0.35,0.5,-0.01,0.27,-0.64,-0.3,32.2,18.9,1,0,28,436,700
1981-03,420,118.2,301.8,2.04,2.06,1.09,1.1,1.61,1.48,1.58,1.48,31,21.1,7,10,8,498,557
1981-04,40,111,-71,0.18,0.55,1.46,1.5,1.77,1.77,1.56,1.5,29.4,18.1,0,1,23,414,580
1981-05,17,97.4,-80.4,1.13,1.85,1.97,1.97,2.02,1.98,1.62,1.59,28.7,17,0,0,28,398,506
1981-06,16,84.8,-68.8,1.41,2.29,0.79,1.38,1.16,1.28,1.68,1.67,27.9,14.5,0,1,22,337,474
