data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,173,135,38,-0.09,-0.21,,,,,,,26.6,14.9,0,5,5,333,711
1980-02,160,112.6,47.5,0.03,-0.19,,,,,,,27,16.6,0,9,4,342,588
1980-03,179,104.2,74.8,0.58,0.48,0.13,-0.03,,,,,28,17.7,0,9,13,398,548
1980-04,103,82.7,20.3,-0.51,-0.7,-0.1,-0.24,,,,,25.2,14.7,0,3,8,299,465
1980-05,147,52.7,94.3,-0.04,-0.14,-0.14,-0.18,,,,,21.2,12.1,0,4,9,208,342
1980-06,93,48.1,44.9,-0.74,-0.89,-0.87,-1.01,-0.55,-0.67,,,18.9,7.7,0,4,9,118,319
1980-07,201,49.2,151.8,0.77,0.89,-0.05,-0.01,-0.15,-0.17,,,19.1,7.8,0,6,7,128,329
1980-08,202,59.2,142.8,1.01,1.12,0.48,0.6,0.19,0.3,,,20.3,10.1,0,7,9,166,364
1980-09,152,72.3,79.7,-0.02,0,0.73,0.86,0.01,0.11,,,19,7.8,0,7,3,114,469
1980-10,237,94,143,0.2,0.19,0.48,0.59,0.21,0.28,,,23.1,12.7,0,9,4,244,514
1980-11,169,110,59,0.27,0.42,0.09,0.24,0.31,0.45,,,25,14.3,0,6,8,290,588
1980-12,272,121.4,150.6,1.43,1.45,0.81,1.01,0.94,1.11,0.32,0.45,25.7,16.4,0,11,4,342,654
1981-01,200,125.1,74.9,0.29,0.32,0.88,1,0.86,1.05,0.36,0.52,27.4,17.2,0,7,3,380,637
1981-02,184,103.2,80.8,0.31,0.22,0.98,1.04,0.59,0.8,0.42,0.58,28,18,0,8,3,364,535
1981-03,112,103.5,8.5,-0.39,-0.49,0.02,-0.01,0.52,0.73,0.26,0.46,26.1,15.3,0,4,11,332,588
1981-04,194,73,121,0.65,0.66,0.23,0.24,0.67,0.79,0.47,0.7,23.4,13.3,0,6,6,250,426
1981-05,47,58.4,-11.4,-1.57,-1.43,-0.67,-0.71,0.11,0.12,0.23,0.46,22.9,13.2,0,0,5,250,368
1981-06,124,37.8,86.2,-0.29,-0.32,-0.71,-0.74,-0.52,-0.47,0.31,0.57,17.5,8.1,0,5,6,100,286
1981-07,28,49.5,-21.5,-1.61,-1.5,-1.77,-1.9,-0.98,-0.98,-0.13,0.13,18.1,7.3,0,0,13,120,346
1981-08,114,65,49,0.06,0.04,-0.93,-0.88,-1.14,-1.18,-0.37,-0.11,21.6,10.4,0,5,8,186,373
1981-09,112,82,30,-0.56,-0.62,-1,-0.93,-1.16,-1.14,-0.47,-0.26,22.3,11.5,0,3,5,211,420
1981-10,150,102.2,47.8,-0.92,-0.91,-0.83,-0.8,-1.71,-1.52,-0.71,-0.58,23.8,11.3,0,7,4,234,580
1981-11,265,117.9,147.1,1.22,1.23,-0.11,-0.12,-0.65,-0.59,-0.43,-0.31,25.4,14.8,0,10,4,303,651
1981-12,247,122.4,124.6,1.14,1.21,0.72,0.85,-0.24,-0.11,-0.51,-0.39,25.1,14.9,0,8,3,310,674
1982-01,74,139.2,-65.2,-2,-1.75,0.53,0.52,-0.33,-0.29,-0.89,-0.82,27.5,14.5,0,2,8,341,738
1982-02,206,89.2,116.8,0.55,0.64,0.05,0.05,-0.11,0.03,-0.83,-0.72,26,16.7,0,9,2,318,467
1982-03,103,100.4,2.6,-0.55,-0.58,-0.86,-0.77,-0.06,0.15,-0.87,-0.74,25.9,15.4,0,4,6,330,550
1982-04,66,78.7,-12.7,-1.2,-1.21,-0.6,-0.5,-0.08,0.04,-1.18,-1.11,24.3,12.1,0,3,13,246,459
1982-05,141,56.6,84.3,-0.1,-0.26,-1.01,-1.05,-0.7,-0.66,-0.9,-0.79,20.8,9.6,0,5,10,162,377
1982-06,327,36.3,290.7,1.56,1.62,0.39,0.41,-0.26,-0.2,-0.39,-0.21,18.9,9.2,0,9,4,128,231
1982-07,247,49.2,197.8,1.12,1.21,1.22,1.27,0.61,0.75,0.21,0.39,20.7,9.5,0,9,9,159,331
1982-08,163,62.1,100.9,0.63,0.69,1.54,1.54,0.63,0.77,0.33,0.53,21.2,11.2,0,7,5,192,370
1982-09,94,80.2,13.8,-0.85,-0.82,0.49,0.58,0.51,0.61,0.29,0.49,23.5,11.6,0,4,16,226,446
1982-10,302,96.8,205.2,0.87,0.88,0.3,0.34,0.99,1.05,0.66,0.81,22.5,12.2,0,13,3,228,563
1982-11,433,89.8,343.2,2.46,2.24,1.55,1.64,1.82,1.79,1.04,1.16,23.6,13.7,0,14,2,259,488
1982-12,141,120.9,20.1,-0.33,-0.13,1.87,1.77,1.43,1.49,0.83,0.99,26.2,14.3,0,7,5,318,649
1983-01,217,119.9,97.1,0.51,0.61,1.75,1.84,1.33,1.48,1.12,1.26,27.5,16.8,0,9,2,376,618
1983-02,314,93.2,220.8,1.51,1.65,1.08,1.26,1.71,1.71,1.38,1.43,26.5,16.9,0,11,3,326,485
1983-03,224,94.7,129.3,1.11,1.16,1.62,1.68,2.28,1.97,1.67,1.62,24.9,14.7,0,9,11,304,542
1983-04,289,58.9,230.1,1.52,1.62,2.1,2.01,2.46,2.18,2.03,1.81,22.8,14.1,0,10,10,254,348
1983-05,415,40,375,1.94,2,2.33,2.06,2.34,2.25,2.55,2.08,19.8,12.7,0,12,3,196,255
1983-06,259,33.6,225.4,1.06,1.17,2.39,2.16,2.64,2.24,2.55,2.07,15.7,8.1,0,7,7,90,235
1983-07,752,33.8,718.2,3.54,2.68,3.48,2.57,3.69,2.63,3.41,2.46,16.5,9.1,0,19,6,90,231
1983-08,90,60.6,29.4,-0.29,-0.24,2.78,2.32,3.38,2.45,3.31,2.39,20.5,10,0,4,12,170,344
1983-09,217,69,148,0.69,0.79,2.57,2.31,3.15,2.46,3.48,2.49,18.8,8.6,0,5,5,122,426
1983-10,192,99.1,92.9,-0.34,-0.4,-0.03,0.06,2.7,2.47,3.31,2.52,23.6,12.8,0,8,6,254,544
1983-11,215,107.3,107.7,0.76,0.91,0.48,0.63,2.22,2.08,2.88,2.35,24.1,14.2,0,11,5,275,597
1983-12,140,128,12,-0.35,-0.26,-0.01,0.24,2.1,1.93,2.97,2.35,27.1,16.3,0,6,5,363,666
1984-01,229,120.3,108.7,0.66,0.75,0.51,0.66,0.23,0.46,2.94,2.34,27.6,17.8,0,10,0,393,599
1984-02,245,114.8,130.2,0.93,0.78,0.69,0.63,0.69,0.84,2.84,2.32,29.2,18.2,0,11,2,398,586
1984-03,125,89.3,35.7,-0.17,-0.08,0.71,0.74,0.4,0.63,2.7,2.2,25.2,16.3,0,6,9,333,489
1984-04,154,61.7,92.3,0.2,0.32,0.45,0.55,0.57,0.76,2.3,1.94,21.9,12.3,0,5,9,214,380
1984-05,138,51.9,86.1,-0.14,-0.24,-0.22,-0.01,0.21,0.3,1.76,1.66,21.9,11.3,0,6,10,211,331
1984-06,273,37.1,235.9,1.17,1.25,0.56,0.7,0.77,0.9,1.87,1.71,19.6,9.3,0,8,3,144,250
1984-07,116,47.4,68.6,-0.04,0.04,0.39,0.55,0.47,0.65,0.41,0.69,19.7,8.8,0,3,9,141,306
1984-08,292,48,244,1.74,1.88,1.31,1.42,0.81,1.06,0.9,1.12,16.9,7.3,0,9,6,87,342
1984-09,168,74.6,93.4,0.17,0.17,0.83,1,0.84,1.04,0.78,1.02,21.5,9.3,0,3,7,163,448
