data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,20,160.5,-140.5,0.07,0.06,,,,,,,31,21.3,0,0,8
1980-02,89,123.7,-34.7,1.02,1.2,,,,,,,30.2,21.2,0,2,6
1980-03,58,134.8,-76.8,-0.04,0.03,0.34,0.47,,,,,29.2,20.5,0,2,13
1980-04,31,128.8,-97.8,-0.62,-0.66,0.09,0.17,,,,,29.7,20.4,0,1,3
1980-05,31,117.9,-86.9,-0.31,-0.53,-0.63,-0.67,,,,,28.5,19.8,0,1,13
1980-06,52,94.7,-42.7,0.25,0.11,-0.57,-0.76,-0.15,-0.25,,,27.2,19.3,0,3,8
1980-07,3,114.2,-111.2,-2.61,-1.79,-0.87,-1.13,-0.42,-0.55,,,27.4,18,0,0,18
1980-08,2,138.1,-136.1,-1.5,-1.6,-1.07,-1.35,-1.06,-1.14,,,28.4,18.3,0,0,25
1980-09,1,152.4,-151.4,-0.86,-1.41,-2.26,-1.86,-1.16,-1.33,,,30,19.5,0,0,20
1980-10,10,166,-156,0.68,0.53,-0.57,-1.29,-0.92,-1.28,,,30,19.9,0,0,14
1980-11,0,166.1,-166.1,,-0.23,-0.19,-0.59,-0.97,-1.25,,,30.7,20.6,0,0,30
1980-12,9,166.2,-157.2,-0.09,-0.06,0.16,-0.12,-1.54,-1.46,-0.57,-0.75,31,20.6,0,0,16
1981-01,54,163.3,-109.3,0.78,0.8,0.52,0.25,0.07,-0.55,-0.4,-0.68,30.6,20.9,0,1,17
1981-02,44,157.5,-113.5,0.16,-0.26,0.47,0.11,0.32,-0.25,-0.7,-1.01,30.4,20.7,0,2,11
1981-03,274,127.1,146.9,2.3,2.27,1.82,1.62,1.82,1.53,0.69,0.03,29.6,21,0,10,11
1981-04,12,127.8,-115.8,-1.46,-1.04,1.33,1.18,1.27,1.05,0.62,-0.07,28.8,20.4,0,0,19
1981-05,13,110.1,-97.1,-1.11,-0.82,1.07,1.01,0.96,0.73,0.49,-0.14,27.9,19.5,0,0,15
1981-06,28,108.4,-80.4,-0.62,-1.14,-1.79,-1.35,0.8,0.44,0.33,-0.34,27.2,18.8,0,1,8
1981-07,8,118.8,-110.8,-1.77,-1.78,-1.81,-1.74,0.48,-0.04,0.35,-0.28,26.8,17.5,0,0,23
1981-08,0,133.7,-133.7,,-1.51,-1.75,-1.69,0.35,-0.14,0.33,-0.26,27.8,17.9,0,0,31
1981-09,2,149.3,-147.3,-0.57,-1.01,-1.87,-1.75,-2.16,-1.66,0.33,-0.24,28.5,18.5,0,0,17
1981-10,1,185.6,-184.6,-0.68,-2.31,-1.53,-1.87,-1.91,-1.8,0.28,-0.4,31,19.9,0,0,21
1981-11,10,170.1,-160.1,0.42,0.19,-0.06,-1.19,-1.44,-1.67,0.33,-0.35,30.5,20.8,0,0,12
