data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,192,142.1,49.9,-0.19,-0.32,,,,,,,30.4,19.8,0,6,5,468,686
1980-02,330,116,214,1.94,1.89,,,,,,,30.1,19.8,0,9,8,434,561
1980-03,81,129.8,-48.8,-0.95,-0.97,0.72,0.66,,,,,32.2,20.3,0,3,11,504,631
1980-04,75,95.6,-20.6,-0.04,-0.01,0.92,0.98,,,,,29.4,18.6,0,4,14,420,482
1980-05,58,82.2,-24.2,0.2,0.12,-0.73,-0.63,,,,,28,15.5,0,2,10,363,446
1980-06,68,71.1,-3.1,0.77,0.82,0.34,0.34,0.68,0.66,,,25.8,12,0,4,10,267,415
1980-07,1,83.4,-82.4,-1.58,-0.56,0.23,0.25,0.83,0.85,,,27.7,13.8,0,0,30,334,428
1980-08,31,101.1,-70.1,0.09,0.53,0.28,0.46,-0.53,-0.4,,,29.3,15.8,2,2,8,390,459
1980-09,117,102.4,14.6,1.01,1.15,0.58,0.78,0.52,0.78,,,27.3,14.5,1,6,8,327,476
1980-10,62,144.9,-82.9,-0.76,-0.82,0.21,0.46,0.19,0.39,,,31.6,18.4,5,2,17,464,657
1980-11,133,145.5,-12.5,0.33,0.34,0.28,0.42,0.27,0.49,,,31,19.2,2,5,11,454,672
1980-12,197,140.1,57,0.31,0.25,-0.13,-0.11,0.14,0.38,0.51,0.68,30.8,20.9,0,7,7,492,657
1981-01,159,127,32,-0.6,-0.53,-0.2,-0.11,-0.11,0.13,0.33,0.56,30.1,21.1,0,5,3,484,613
1981-02,129,132.3,-3.3,-0.56,-0.73,-0.67,-0.63,-0.41,-0.24,-0.59,-0.3,32.2,20.9,0,4,5,463,616
1981-03,70,127.1,-57.1,-1.22,-1.15,-1.83,-1.58,-1.4,-1.31,-0.71,-0.38,30.9,20.1,2,3,9,482,613
1981-04,104,107.1,-3.1,0.63,0.43,-0.89,-0.96,-0.92,-0.86,-0.57,-0.28,29,17,0,3,15,390,538
1981-05,1,96,-95,-3.17,-1.83,-1.29,-1.34,-1.46,-1.39,-0.87,-0.69,28.7,16.5,0,0,25,391,518
1981-06,76,63.3,12.7,0.91,1.08,0.09,-0.13,-1.38,-1.28,-0.81,-0.62,24.3,13,0,3,13,259,381
1981-07,1,86.3,-85.3,-1.58,-0.73,-0.54,-0.64,-1.22,-1.22,-0.82,-0.67,24.1,11.1,0,0,28,238,464
1981-08,5,110.3,-105.3,-1.18,-0.59,-0.04,0.1,-1.17,-1.13,-1.03,-0.91,29.2,15.6,0,0,17,384,477
1981-09,11,134.5,-123.5,-1.15,-1.01,-1.85,-1.32,-0.96,-1.02,-1.6,-1.46,31.1,16.9,5,0,25,421,480
1981-10,124,122.4,1.6,0.43,0.62,-0.73,-0.56,-0.95,-0.83,-1.2,-1.08,28.7,17.5,0,4,6,406,575
1981-11,182,141.3,40.7,1.09,1.11,0.33,0.41,0.16,0.33,-0.94,-0.86,31.1,20.3,0,6,7,470,679
1981-12,178,124.8,53.2,0.03,0.2,0.68,0.97,-0.14,0.11,-1.05,-0.86,29.4,20.1,0,6,2,457,600
1982-01,200,136.9,63.1,-0.09,-0.17,0.33,0.47,-0.11,0.08,-0.74,-0.61,29.7,20,0,5,8,461,664
1982-02,127,123.3,3.7,-0.6,-0.63,-0.5,-0.36,-0.24,-0.03,-0.75,-0.55,31.2,20.8,0,4,5,448,584
1982-03,307,100.1,206.9,2.18,2.01,0.99,1.13,1.18,1.39,0.38,0.64,28.9,20.5,0,13,5,456,495
1982-04,41,105,-64,-1.1,-1,0.82,1,0.86,1.08,0.07,0.41,28.1,17,0,2,15,376,556
1982-05,85,82.7,2.3,0.75,0.71,1.57,1.62,0.61,0.85,0.48,0.79,26.1,14.7,0,3,15,322,463
1982-06,66,63.2,2.8,0.74,0.92,0.23,0.21,0.83,0.98,0.42,0.7,25.8,16,0,2,6,327,334
1982-07,47,83.1,-36.1,0.9,1.08,1.05,1.12,1.27,1.38,0.64,0.86,26.6,15.2,0,2,12,338,463
1982-08,20,95.8,-75.8,-0.28,0.39,0.77,1.05,1.61,1.77,0.75,1.03,28.1,16.5,0,1,7,380,476
1982-09,20,122.5,-102.5,-0.73,-0.63,-0.17,-0.02,-0.1,0.1,0.78,1.09,29.5,16.7,0,0,12,392,544
1982-10,233,130.4,102.6,1.79,1.87,0.88,1.03,1.19,1.28,1.25,1.46,29.9,18.8,0,9,5,444,625
1982-11,134,132.1,2,0.35,0.58,1.01,1.13,1.08,1.25,1.05,1.32,31,20.4,1,5,4,472,616
1982-12,325,115.1,209.9,1.83,2.01,2.21,2.07,1.58,1.61,1.66,1.7,28.5,19.5,0,12,3,434,565
1983-01,314,123.9,190.1,1.04,1.12,1.7,1.77,1.66,1.7,1.94,1.83,30,21.1,0,13,5,482,606
1983-02,178,116.1,61.9,0.21,0.24,1.79,1.87,1.92,1.86,2.17,1.91,30.8,21.1,0,8,4,446,552
1983-03,129,121.9,7.1,-0.01,0.09,0.87,1.02,2.32,2.08,1.61,1.6,29.8,19.6,0,5,8,456,608
1983-04,115,97.7,17.3,0.85,0.92,0.34,0.54,1.88,1.91,1.92,1.75,29.3,19.1,0,5,7,426,492
1983-05,137,80,57,1.55,1.58,1.11,1.17,2.21,2.15,2.15,1.89,27.2,18,0,6,8,390,386
1983-06,52,62.4,-10.4,0.48,0.68,1.4,1.56,1.47,1.64,2.04,1.92,23.8,14.3,0,3,18,272,352
1983-07,10,97.6,-87.6,-0.4,-0.87,1.06,1.03,0.89,0.92,1.9,1.9,27.3,15.6,0,0,16,356,446
1983-08,0,120.3,-120.3,,-1.31,-0.46,-0.73,0.67,0.59,1.95,1.93,28.3,14.2,0,0,31,348,537
1983-09,148,97,51,1.33,1.52,0.67,0.6,1.36,1.35,2.42,2.31,26.4,15.8,0,4,5,333,445
1983-10,139,122.7,16.3,0.65,0.84,1.02,1.2,1.29,1.35,1.98,2.11,28.5,18,0,4,6,412,576
1983-11,167,136.8,30.1,0.87,0.98,1.58,1.74,1.05,1.18,2.14,2.15,30,19.1,0,6,7,436,668
1983-12,221,130.1,90.9,0.64,0.72,1.03,1.24,1.05,1.17,1.68,1.67,30,20.1,0,7,2,467,610
1984-01,104,153.9,-49.9,-1.46,-1.42,-0.18,-0.15,0.34,0.54,0.7,0.88,32.3,21.2,5,5,7,518,736
1984-02,116,143.7,-27.7,-0.8,-1.09,-1.08,-1.19,0.21,0.39,0.46,0.64,33.1,21.4,5,4,4,500,678
1984-03,195,125.3,69.7,0.95,0.96,-1.15,-1.41,0.03,0.1,0.79,0.88,31.4,20.5,1,5,6,494,588
1984-04,74,96.5,-22.5,-0.06,-0.05,-0.01,-0.08,-0.26,-0.3,0.6,0.76,28.2,17.7,0,2,4,388,492
1984-05,26,84.7,-58.7,-0.75,-0.8,0.25,0.3,-0.85,-0.93,0.07,0.28,28.5,17.3,0,0,13,401,466
1984-06,1,77.6,-76.6,-2.12,-1.27,-1.14,-1.02,-1.59,-1.57,-0.18,-0.1,28,14.5,0,0,26,336,433
1984-07,0,97.3,-97.3,,-1.57,-1.89,-1.77,-0.9,-1.09,-0.24,-0.2,28.4,14.2,0,0,31,350,474
1984-08,75,96.6,-21.6,0.99,1.34,-0.16,-0.24,0.03,-0.02,0.14,0.24,26.6,13.6,0,2,15,314,476
1984-09,71,112.4,-41.4,0.42,0.41,0.55,0.57,-0.42,-0.29,-0.24,-0.2,27.9,14.5,0,5,7,336,552
1984-10,44,155.8,-111.8,-1.26,-1.3,-0.04,0.06,-0.96,-0.94,-0.74,-0.81,32.4,18.6,9,2,12,481,693
1984-11,117,144.1,-27.1,0.04,0.08,-0.64,-0.63,-0.66,-0.64,-1.03,-1.06,31.1,19.7,5,5,4,462,653
1984-12,208,124.2,83.8,0.46,0.63,-0.36,-0.27,-0.04,0.13,-1.1,-1.11,29.2,19.6,0,8,8,447,609
1985-01,222,135.3,86.7,0.16,0.09,0.24,0.37,0.11,0.29,-0.41,-0.34,29.8,20.3,0,10,5,467,641
1985-02,163,127.7,35.3,-0.01,-0.15,0.23,0.32,-0.22,-0.11,-0.18,0,32,21.2,2,6,6,464,603
1985-03,225,112.8,112.2,1.32,1.38,0.78,0.82,0.29,0.42,-0.06,0.19,30.2,20.7,0,6,4,478,559
1985-04,145,103.9,41.1,1.39,1.46,1.3,1.27,1.16,1.23,0.28,0.48,29.6,19.3,0,7,6,434,534
1985-05,54,88.6,-34.6,0.11,-0.14,1.49,1.44,1.13,1.19,0.42,0.57,27.7,15.4,0,3,9,358,509
1985-06,15,73.1,-58.1,-0.62,-0.6,0.49,0.3,0.81,0.76,0.48,0.58,25.3,11.7,0,1,26,256,447
1985-07,25,90.2,-65.2,0.29,0.25,-0.26,-0.48,0.93,0.82,0.6,0.68,26.2,11.9,0,1,24,280,506
1985-08,16,111.2,-95.2,-0.45,-0.2,-0.6,-0.73,0.97,0.88,0.34,0.35,29.9,15.3,0,0,17,390,511
1985-09,29,135.1,-106,-0.44,-0.69,-0.44,-0.68,-0.05,-0.29,0.13,0.05,31.1,17.6,7,1,18,431,569
1985-10,31,159.8,-128.8,-1.73,-1.56,-1.93,-1.83,-1.54,-1.63,0.07,-0.07,33.9,19.7,14,1,8,520,685
1985-11,87,146.8,-59.8,-0.58,-0.59,-1.9,-1.82,-1.85,-1.9,-0.09,-0.2,32.3,20.2,5,3,11,488,697
1985-12,136,162.8,-26.8,-0.66,-0.94,-1.64,-1.82,-1.61,-1.83,-0.47,-0.69,33.3,21,12,5,10,532,754
1986-01,125,146.2,-21.2,-1.1,-1.12,-1.44,-1.5,-2.01,-2.04,-0.89,-1.11,31.5,20.9,0,4,7,502,683
1986-02,199,113.8,85.2,0.49,0.56,-0.9,-1.01,-1.78,-1.83,-0.71,-0.88,30.5,21.1,0,9,3,444,545
1986-03,169,121.7,47.3,0.6,0.69,-0.32,-0.31,-1.42,-1.57,-1.09,-1.34,30.5,20.6,0,7,4,482,598
1986-04,34,117.2,-83.2,-1.39,-1.37,0.15,0.21,-1.27,-1.35,-1.75,-2.21,30.7,20.3,0,1,14,464,569
1986-05,134,79.8,54.1,1.51,1.54,0.69,0.61,-0.38,-0.56,-1.28,-1.61,27.4,18.1,0,5,8,395,427
1986-06,0,84.8,-84.8,,-1.61,-0.08,-0.49,-0.36,-0.57,-1.33,-1.61,27.4,15.1,0,0,30,338,464
1986-07,31,81.8,-50.8,0.49,0.72,0.7,0.6,0.47,0.34,-1.31,-1.48,25.8,14.2,0,1,17,310,445
1986-08,127,95.2,31.8,1.69,1.84,1.1,1.1,1.09,0.99,-0.75,-0.98,26.9,16.8,0,6,14,368,441
1986-09,16,122.7,-106.7,-0.89,-0.7,0.82,0.89,0.46,0.38,-0.78,-0.93,28.2,16.2,0,1,24,366,538
1986-10,73,154.5,-81.5,-0.5,-0.8,0.28,0.27,0.54,0.46,-0.54,-0.72,30.8,18.2,6,3,9,450,702
1986-11,144,155,-11,0.52,0.36,-0.63,-0.83,0.1,-0.01,-0.25,-0.48,31.1,20.4,2,6,9,472,661
1986-12,295,122.7,172.3,1.52,1.66,0.91,0.86,1.06,1.06,0.52,0.52,29.8,20.6,0,10,5,470,591
1987-01,199,131.9,67.1,-0.1,-0.13,0.86,0.92,0.74,0.79,0.79,0.8,30.7,20.9,1,9,4,490,633
1987-02,175,111.4,63.6,0.16,0.26,0.8,1,0.26,0.35,0.71,0.79,29.8,20.3,0,8,6,422,532
1987-03,70,131.4,-61.4,-1.22,-1.24,-0.83,-0.71,0.13,0.23,0.29,0.4,30.5,19.4,0,2,8,462,652
1987-04,84,109.1,-25.1,0.18,-0.12,-0.6,-0.52,0.39,0.49,0.53,0.65,30.2,19.5,0,3,9,445,526
1987-05,114,73.9,40.1,1.23,1.35,-0.05,-0.08,0.61,0.8,0.44,0.59,25.7,15.6,0,7,6,330,409
1987-06,35,67.8,-32.8,0.08,0.16,0.7,0.7,-0.24,-0.18,0.59,0.74,25.6,13.8,0,2,7,292,410
1987-07,23,93.9,-70.9,0.22,0.01,0.78,0.8,-0.08,-0.09,0.56,0.62,29.3,16.5,0,1,17,400,476
1987-08,10,111.5,-101.5,-0.77,-0.43,-0.33,-0.44,-0.3,-0.42,-0.01,-0.02,28.3,14.4,1,0,23,352,522
1987-09,71,115.6,-44.6,0.42,0.36,0.06,-0.05,0.42,0.42,0.28,0.3,28.4,16.7,2,3,5,376,475
1987-10,106,137.5,-31.5,0.14,0.07,-0.07,0.03,0.37,0.44,0.43,0.49,30.9,19.5,7,4,5,470,617
1987-11,180,147.4,32.6,1.06,1.01,0.73,0.76,0.38,0.4,0.61,0.71,30,20.2,0,6,8,452,692
1987-12,135,145.4,-10.4,-0.68,-0.71,0.14,0.15,0.03,0.06,-0.19,-0.06,30.9,21,0,6,8,494,684
1988-01,193,149.5,43.5,-0.17,-0.39,-0.05,-0.19,-0.14,-0.15,-0.19,-0.14,32.1,21.6,4,7,10,522,704
1988-02,176,108.5,67.5,0.18,0.32,-0.51,-0.51,0,0.08,-0.18,-0.06,29.9,21,0,7,3,448,518
1988-03,94,124,-30,-0.67,-0.59,-0.63,-0.6,-0.38,-0.3,-0.08,0.07,31,20.5,0,6,8,489,614
1988-04,95,93.4,1.6,0.44,0.54,-0.21,0.11,-0.29,-0.2,-0.04,0.21,29.6,19.1,0,3,9,430,468
1988-05,81,78.5,2.5,0.68,0.71,-0.03,0.15,-0.55,-0.43,-0.2,0.02,26.9,16.9,0,4,8,370,425
1988-06,6,74.7,-68.7,-1.22,-0.97,0.1,0.13,-0.49,-0.43,-0.34,-0.22,25.3,13,0,0,16,276,419
1988-07,0,93.8,-93.8,,-1.3,-0.38,-0.51,-0.52,-0.37,-0.46,-0.39,25.3,12.2,0,0,31,270,489
1988-08,0,128.4,-128.4,,-1.79,-2.95,-2.77,-0.95,-1,-0.56,-0.58,29.9,15.4,0,0,31,393,572
1988-09,8,142.9,-134.9,-1.35,-1.22,-2.42,-1.91,-1.06,-1.22,-0.86,-0.96,32.1,18,14,0,14,452,551
1988-10,200,133.4,66.6,1.43,1.49,0.18,-0.19,-0.18,-0.5,-0.35,-0.52,30,18.5,1,5,7,442,594
1988-11,66,146.2,-80.2,-1.11,-1.04,-0.14,-0.28,-0.94,-1.22,-0.97,-1.02,28.5,19,1,2,10,412,694
1988-12,184,148.5,35.5,0.12,-0.06,0.4,0.42,-0.46,-0.71,-0.7,-0.79,31.5,20.9,4,8,9,502,673
1989-01,324,115.3,208.7,1.12,1.27,0.43,0.51,0.36,0.28,-0.02,0.06,29.2,19.7,0,12,4,448,556
1989-02,162,106.2,55.8,-0.03,0.15,0.8,0.98,0.51,0.61,-0.07,0.08,29.5,20.8,0,7,2,424,527
1989-03,99,122,-23,-0.56,-0.45,0.56,0.88,0.66,0.9,-0.06,0.1,30.3,20.6,0,5,6,479,603
1989-04,69,107,-38,-0.2,-0.43,-0.59,-0.33,-0.06,0.18,-0.2,-0.09,30,19.8,0,4,9,447,537
1989-05,33,89,-56,-0.49,-0.73,-0.91,-0.9,0.15,0.33,-0.45,-0.41,26.5,15.5,0,2,20,340,503
1989-06,77,64.4,12.6,0.92,1.08,0.06,-0.08,0.4,0.61,-0.08,-0.05,25.1,14.2,0,3,7,289,381
1989-07,117,81.5,35.5,2.07,2.01,1.33,1.32,0.39,0.49,0.48,0.48,25.6,13,0,2,24,288,456
1989-08,49,102,-53,0.52,0.88,2.01,1.85,0.68,0.71,0.75,0.83,27.5,14.6,0,2,11,342,539
1989-09,85,108.3,-23.3,0.62,0.67,1.45,1.5,1.13,1.18,1.1,1.27,27.6,16.3,0,4,10,359,541
1989-10,64,152.5,-88.5,-0.71,-0.92,0.06,0.17,0.87,0.91,0.45,0.59,30,16.5,2,2,14,412,729
1989-11,184,135.9,48.1,1.12,1.2,0.49,0.58,1.46,1.43,1,1.15,29.7,19,0,6,7,430,667
1989-12,214,128.6,85.4,0.54,0.65,0.5,0.61,1.21,1.27,1.11,1.29,29.4,20.6,0,11,8,466,614
1990-01,274,132.3,141.7,0.68,0.67,1.08,1.18,0.82,0.95,0.81,0.98,31,21.4,0,9,5,502,634
1990-02,51,134,-83,-2.4,-1.85,-0.21,-0.17,0.07,0.22,0.36,0.58,32.1,21,0,2,9,462,638
1990-03,125,125.7,-0.7,-0.08,-0.04,-0.77,-0.82,-0.18,-0.08,0.5,0.68,31.6,21.2,3,2,4,510,606
1990-04,109,107.4,1.6,0.73,0.55,-1.11,-1.16,0.32,0.41,0.68,0.84,30.7,20.4,0,3,10,466,545
1990-05,78,74.3,3.7,0.62,0.74,0.43,0.47,0.01,0.09,0.9,1.04,25.6,14.7,0,2,14,316,436
1990-06,13,68.6,-55.6,-0.72,-0.51,0.33,0.31,-0.45,-0.5,0.59,0.76,25.4,13.9,0,0,14,289,410
1990-07,33,73.6,-40.6,0.54,0.98,0.19,0.47,-0.93,-0.8,0.2,0.4,24.1,12.6,0,0,11,258,431
1990-08,56,93,-37,0.66,1.14,0.31,0.77,0.42,0.66,0.24,0.47,27,14.4,0,2,16,330,470
1990-09,88,103.1,-15.1,0.66,0.78,0.85,1.15,0.74,1.06,0.26,0.51,26.8,14.7,0,4,10,322,531
1990-10,144,141.1,2.9,0.72,0.64,1.03,1.23,0.78,1.09,0.63,0.88,31.4,19.7,5,5,11,481,663
1990-11,123,140.3,-17.3,0.15,0.25,0.71,0.88,0.62,0.96,0.35,0.62,32,21.4,3,4,4,501,658
1990-12,197,148.6,48.4,0.31,0.13,0.52,0.52,0.79,1,0.25,0.51,31.8,21.1,3,5,6,510,692
1991-01,209,136.7,72.3,0.01,-0.07,0.1,0.09,0.54,0.71,-0.06,0.2,30.9,20.8,0,7,5,490,655
1991-02,294,122.7,171.3,1.58,1.52,1.02,0.93,1.14,1.13,1.01,1.14,30.7,20.4,0,6,9,435,611
1991-03,279,106.1,172.9,1.91,1.82,2.16,2.03,1.94,1.7,1.74,1.62,29,20.5,0,9,4,457,524
1991-04,96,101.3,-5.3,0.46,0.37,2.31,1.99,1.9,1.73,1.69,1.59,28.9,18.8,0,3,7,416,532
1991-05,19,87.8,-68.8,-1.07,-1.09,1.23,1.3,1.6,1.52,1.45,1.45,27.2,15.9,0,1,14,358,497
1991-06,62,73,-11,0.67,0.67,0.04,-0.13,1.68,1.69,1.62,1.57,26.8,15.8,0,2,19,339,392
1991-07,18,88,-70,0.02,0.05,-0.18,-0.35,1.92,1.79,1.57,1.54,26.6,13.9,0,1,16,318,469
1991-08,0,114.7,-114.7,,-1.02,-0.08,-0.24,0.92,0.9,1.42,1.39,29.1,16,0,0,31,388,513
1991-09,16,122.4,-106.4,-0.89,-0.7,-1.22,-1.01,-0.81,-0.81,1.06,1.01,30.2,17.3,0,1,15,412,510
1991-10,123,137.3,-14.3,0.41,0.36,-0.74,-0.66,-0.73,-0.75,0.94,0.9,30.5,19.1,5,2,8,460,616
1991-11,49,158.2,-109.2,-1.63,-1.71,-1.25,-1.16,-1.07,-1.1,0.61,0.52,32,20.2,3,2,13,483,714
1991-12,176,135.2,40.8,0,0.02,-0.57,-0.54,-1.08,-1,0.49,0.54,30.7,20.9,1,6,3,489,641
1992-01,100,145,-45,-1.54,-1.37,-1.67,-1.54,-1.69,-1.54,-0.03,0.03,31.5,21.4,1,5,7,510,690
1992-02,209,127.7,81.3,0.62,0.51,-0.67,-0.7,-1.27,-1.22,-0.41,-0.32,30.6,21.4,0,4,7,464,615
1992-03,193,108,85,0.93,1.12,-0.23,-0.21,-0.62,-0.54,-0.92,-0.85,29.4,20.4,0,7,6,462,527
1992-04,149,92.2,56.8,1.45,1.78,1.45,1.46,-0.27,-0.16,-0.65,-0.5,28.2,18,0,5,5,393,489
1992-05,149,74.3,74.7,1.71,1.79,2.04,2.03,0.86,1.02,0.03,0.22,27.2,17.3,0,6,7,380,409
1992-06,2,75.5,-73.5,-1.8,-1.16,1.37,1.5,0.66,0.74,-0.27,-0.14,27.7,16.7,0,0,17,366,396
1992-07,15,78.3,-63.3,-0.12,0.32,0.71,0.82,1.57,1.64,-0.29,-0.17,25.5,13.5,0,1,20,295,414
1992-08,16,98.6,-82.6,-0.45,0.2,-1.28,-0.75,1.31,1.54,-0.23,-0.06,27.5,14.9,0,1,17,346,467
1992-09,165,91.5,73.5,1.49,1.71,1.02,1.29,1.58,1.73,0.54,0.8,26,16.6,0,5,5,338,462
1992-10,121,128.5,-7.5,0.38,0.47,1.16,1.46,1.17,1.42,0.52,0.79,29.9,19.6,0,5,5,458,615
1992-11,103,129.6,-26.6,-0.23,0.09,1.02,1.39,0.35,0.86,0.78,1.15,30,19.7,0,3,8,444,609
1992-12,55,158,-103,-2.62,-1.86,-1.33,-1.07,-0.33,0.17,0.18,0.59,31.3,20.6,0,1,5,495,739
1993-01,246,138.6,107.4,0.41,0.32,-0.91,-0.87,-0.07,0.25,0.79,1.06,31.6,21.3,4,5,4,510,647
1993-02,259,96.2,162.8,1.21,1.44,-0.04,0.02,0.54,0.88,1.03,1.32,28.5,20.3,0,10,3,404,482
1993-03,180,125.9,54.1,0.75,0.78,1.41,1.49,0.18,0.47,1.04,1.29,31.2,20.8,2,6,8,496,622
1993-04,115,108.2,6.8,0.85,0.67,1.47,1.47,0.33,0.47,0.89,1.16,30.3,19.3,0,3,14,444,562
1993-05,38,90.8,-52.8,-0.33,-0.64,0.65,0.51,0.31,0.28,0.38,0.75,27.6,16.3,0,2,15,370,468
1993-06,49,68.5,-19.5,0.41,0.49,0.35,0.12,1.23,1.27,0.58,0.9,25.6,14.4,0,1,12,300,389
1993-07,8,84.2,-76.2,-0.54,-0.23,-0.24,-0.33,1.09,1.13,0.56,0.83,25.8,13.8,0,0,16,304,421
1993-08,62,98.7,-36.7,0.77,1.15,0.57,0.78,0.74,0.69,0.82,1.06,27.1,15,0,2,14,342,455
1993-09,122,98.7,23.3,1.07,1.24,0.98,1.17,0.87,0.98,0.6,0.83,28.2,17.7,0,4,7,390,440
1993-10,47,143.8,-96.8,-1.17,-1.06,0.44,0.73,0.1,0.31,0.23,0.39,31.4,20,6,2,9,486,625
1993-11,57,165.9,-108.9,-1.37,-1.7,-0.72,-0.65,-0.31,-0.11,0,0.03,32.5,20.8,6,1,6,500,710
1993-12,151,129.5,21.5,-0.4,-0.26,-1.63,-1.52,-0.54,-0.26,0.46,0.66,30.5,21,5,6,3,488,585
1994-01,164,123.7,40.3,-0.54,-0.43,-1.21,-1.05,-0.71,-0.42,0.06,0.35,30.2,20.8,0,6,4,480,590
1994-02,145,131.4,13.6,-0.29,-0.48,-0.9,-0.71,-1.18,-0.94,-0.46,-0.23,31.9,21.9,0,6,4,474,635
1994-03,102,121.8,-19.8,-0.5,-0.39,-1.2,-1.04,-2.1,-1.89,-0.93,-0.66,30.5,20.4,0,3,8,480,601
1994-04,121,108,12.9,0.96,0.82,-0.18,-0.21,-1.35,-1.23,-0.91,-0.64,30.1,19.5,0,5,11,444,556
1994-05,48,84.4,-36.4,-0.04,-0.19,-0.02,-0.04,-0.88,-0.72,-0.85,-0.56,28.5,17.5,0,2,12,403,458
1994-06,29,75.2,-46.2,-0.09,-0.22,0.3,0.07,-0.78,-0.79,-0.94,-0.72,26.9,14.9,0,2,11,328,414
1994-07,14,91.2,-77.2,-0.17,-0.28,-0.31,-0.51,-0.46,-0.63,-0.91,-0.76,27.5,14.6,0,0,12,345,474
1994-08,0,118.6,-118.6,,-1.21,-0.96,-1.3,-0.53,-0.72,-1.35,-1.2,30.6,15.6,4,0,31,406,555
1994-09,8,143.7,-135.7,-1.35,-1.23,-1.63,-1.56,-0.71,-1.03,-1.98,-1.79,32.4,18.9,9,0,15,468,585
1994-10,151,149.4,1.6,0.82,0.62,-0.45,-0.88,-0.61,-0.99,-1.32,-1.36,33,21,10,5,9,526,608
1994-11,112,147.8,-35.8,-0.05,-0.09,-0.17,-0.51,-0.6,-0.97,-1.02,-1.09,31.9,20.5,7,3,7,487,679
1994-12,149,145.8,3.2,-0.43,-0.52,0.06,-0.04,-0.65,-0.92,-1.03,-1.2,32,21.9,3,7,5,526,659
1995-01,148,136.7,11.3,-0.76,-0.76,-0.87,-0.86,-0.94,-1.11,-1.01,-1.2,31.6,22.3,1,6,4,524,642
1995-02,249,103.3,145.7,1.1,1.27,-0.15,-0.04,-0.28,-0.33,-0.49,-0.55,29.8,21.4,0,11,6,436,508
1995-03,89,129.7,-40.6,-0.77,-0.8,-0.39,-0.26,-0.28,-0.21,-0.61,-0.72,31.4,20.6,0,4,6,496,638
1995-04,120,104.3,15.7,0.94,0.89,0.67,0.81,-0.34,-0.24,-0.63,-0.72,29.2,17.8,0,5,9,405,559
1995-05,55,78.3,-23.3,0.13,0.14,-0.1,-0.1,-0.28,-0.16,-0.59,-0.66,27.4,16.5,0,2,13,370,455
1995-06,44,72.5,-28.5,0.3,0.27,0.55,0.49,-0.03,0.03,-0.5,-0.58,27.5,15.7,0,1,17,348,403
1995-07,18,83.9,-65.9,0.02,0.22,0.09,0.14,0.53,0.62,-0.48,-0.57,28.9,16.5,0,1,10,394,440
