data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,230,138.9,91.1,0.03,0,,,,,,,30.5,20.2,0,9,4
1980-02,196,117.6,78.4,0.32,0.34,,,,,,,30.5,20.3,0,9,3
1980-03,106,133.8,-27.8,-0.59,-0.72,-0.21,-0.27,,,,,32.9,20.5,2,4,13
1980-04,128,98,30,1.08,1.22,0.25,0.24,,,,,30.1,19.2,0,4,14
1980-05,38,86.4,-48.4,-0.25,-0.34,-0.04,-0.06,,,,,28.9,16.1,0,1,9
1980-06,69,74.4,-5.4,0.86,1.05,0.79,0.81,0.19,0.14,,,26.6,12.7,0,3,9
1980-07,0,87.1,-87.1,,-0.53,0.15,0.18,0.19,0.15,,,28.5,13.8,0,0,31
1980-08,12,105.6,-93.6,-0.42,0.2,0.33,0.48,0.02,0.02,,,30.4,17.2,3,0,11
1980-09,90,112.2,-22.2,0.75,0.83,0.27,0.44,0.67,0.87,,,28.9,15.7,1,2,8
1980-10,58,154.5,-96.5,-0.95,-1.06,-0.29,-0.06,-0.22,-0.04,,,32.8,19.4,10,2,10
1980-11,191,149.2,41.8,0.97,0.9,0.49,0.51,0.48,0.49,,,31.8,20,2,5,8
1980-12,239,142.9,96.1,0.64,0.6,0.57,0.37,0.48,0.52,0.37,0.51,31.5,21.5,0,9,7
1981-01,280,124.2,155.8,0.51,0.63,1.12,1.12,0.76,0.84,0.56,0.67,30.4,21.8,0,10,4
1981-02,68,136.9,-68.9,-1.8,-1.61,-0.13,-0.15,0.1,0.09,0.03,0.15,32.8,21.5,2,2,6
1981-03,97,127,-30,-0.77,-0.76,-0.9,-0.9,-0.44,-0.54,-0.02,0.05,31.5,21.1,4,4,6
1981-04,57,110.4,-53.4,-0.42,-0.58,-1.72,-1.57,-0.25,-0.37,-0.38,-0.37,29.9,18,0,2,15
1981-05,7,99.9,-92.9,-1.72,-1.75,-1.34,-1.42,-0.82,-0.92,-0.53,-0.57,29.5,17.3,0,0,18
1981-06,91,68.9,22.1,1.18,1.41,-0.05,-0.34,-0.8,-0.89,-0.39,-0.42,25.7,13.6,0,3,12
1981-07,0,95,-95,,-1.06,0.02,-0.2,-1.57,-1.49,-0.4,-0.45,25.3,12.3,0,0,31
1981-08,4,116.5,-112.5,-1.09,-0.56,0.59,0.49,-0.91,-1.03,-0.45,-0.54,30.6,16,1,0,17
1981-09,9,141.4,-132.4,-1.33,-1.08,-1.88,-1.34,-0.99,-1.16,-0.82,-1.01,32.5,18.3,10,0,21
1981-10,156,129.1,26.9,0.99,1.14,-0.16,-0.13,-0.22,-0.32,-0.33,-0.43,30.1,18.6,0,6,6
1981-11,145,141.8,3.2,0.35,0.35,0.22,0.28,0.36,0.31,-0.48,-0.51,31.2,21,0,4,4
1981-12,180,127.2,52.8,-0.16,0.02,0.5,0.75,-0.28,-0.14,-0.83,-0.79,30,20.7,0,6,2
1982-01,275,133.6,141.4,0.47,0.5,0.31,0.48,0.12,0.29,-0.8,-0.79,29.7,20.6,0,8,8
1982-02,215,127.5,87.5,0.55,0.45,0.4,0.47,0.45,0.53,-0.18,-0.12,31.5,21.5,0,9,4
1982-03,341,101.8,239.2,2.3,2.01,1.69,1.67,1.82,1.78,1.01,1.02,29.4,21,0,11,2
1982-04,45,106.4,-61.4,-0.8,-0.75,1.43,1.49,1.3,1.43,0.93,0.96,29,17.7,0,2,15
1982-05,100,87.2,12.8,0.98,0.99,1.69,1.72,1.25,1.35,1.33,1.35,27.1,15.7,0,3,15
1982-06,31,66.4,-35.4,0.1,0.47,0.19,0.14,1.39,1.49,1.02,1.11,27.1,16.9,0,1,6
1982-07,45,86.8,-41.8,1.1,1.29,0.97,1.08,1.64,1.76,1.22,1.31,27.9,15.9,0,2,11
1982-08,17,103.4,-86.4,-0.16,0.43,0.55,0.83,1.65,1.83,1.29,1.41,29.5,17.3,0,1,12
1982-09,44,126.8,-82.8,-0.06,-0.16,0.32,0.35,0.2,0.35,1.39,1.49,30.7,17.8,0,1,13
1982-10,184,131.7,52.4,1.39,1.51,0.82,0.96,1.13,1.23,1.48,1.56,30.6,19.8,0,7,3
1982-11,162,137,25,0.59,0.67,0.93,1.06,0.95,1.13,1.41,1.49,31.9,21.3,0,6,3
1982-12,324,114,210,1.59,1.73,2.13,2.12,1.74,1.71,2.03,1.85,29,20.5,0,11,3
1983-01,406,119.4,286.6,1.53,1.54,2.31,2.13,2.26,1.99,2.37,2.11,29.7,21.5,0,13,2
