data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,155,143.5,11.5,-0.29,-0.38,,,,,,,31.6,20.4,1,5,5
1980-02,182,113.3,68.7,0.55,0.67,,,,,,,30.7,21.8,0,7,3
1980-03,90,125.5,-35.5,-1.04,-1.01,-0.58,-0.46,,,,,32.5,21.4,2,2,2
1980-04,102,100,2,0.21,0.26,-0.26,-0.08,,,,,30.6,20.4,0,4,15
1980-05,136,88.6,47.4,0.78,0.72,-0.17,-0.13,,,,,30.3,16.5,0,5,9
1980-06,39,74.6,-35.6,0.01,-0.05,0.38,0.32,-0.24,-0.2,,,27.1,14,0,1,22
1980-07,37,81.3,-44.3,0.46,0.79,0.52,0.53,0.04,0.18,,,26.1,13.8,0,2,20
1980-08,31,94.3,-63.3,-0.13,0.35,-0.02,0.25,-0.22,-0.02,,,28.9,14.6,1,1,10
1980-09,134,110.2,23.8,1.19,1.3,0.79,1.08,0.67,0.86,,,28.8,15.5,1,4,8
1980-10,119,146.4,-27.4,0.07,-0.05,0.61,0.82,0.65,0.77,,,32.6,18,9,3,6
1980-11,193,133.7,59.3,0.92,1.12,1.04,1.18,0.68,0.94,,,31.1,18.4,3,6,4
1980-12,177,143.1,33.9,-0.04,-0.16,0.36,0.42,0.71,0.98,0.24,0.41,31.1,21.2,2,7,5
1981-01,226,130.1,95.9,0.61,0.67,0.67,0.78,0.83,1.09,0.51,0.76,31,21.9,0,11,2
1981-02,130,116.5,13.5,-0.42,-0.38,0.1,0.17,0.73,0.92,0.31,0.57,31.4,21.4,0,3,2
1981-03,113,125.6,-12.6,-0.58,-0.54,-0.2,0.02,0.04,0.22,0.39,0.66,31.7,20.5,0,6,3
1981-04,198,113.4,84.6,1.49,1.4,0.3,0.34,0.66,0.75,0.78,0.94,30.7,19,2,5,21
1981-05,35,101.9,-66.9,-1.16,-1.44,0.01,-0.22,0.02,-0.08,0.39,0.6,31.1,17.4,0,2,10
1981-06,93,66.4,26.6,0.92,1.06,0.77,0.59,0.33,0.31,0.67,0.86,26.2,13.9,0,3,12
1981-07,5,93.1,-88.1,-1.21,-0.88,-0.37,-0.56,-0.04,-0.12,0.53,0.68,27.1,11.3,0,0,19
1981-08,14,104.3,-90.3,-0.74,-0.24,0.05,0.14,-0.05,-0.14,0.47,0.63,31.2,16.3,6,0,14
