data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,62,175.8,-113.8,-0.05,-0.07,,,,,,,34.3,23.2,14,0,6,582,631
1980-02,249,128.1,120.9,1.32,1.46,,,,,,,32.4,22.6,2,9,5,508,487
1980-03,92,149.5,-57.5,-0.89,-0.83,0.07,0.16,,,,,31.7,21.9,0,4,11,520,642
1980-04,32,151.8,-119.8,-1.42,-1.32,-0.35,-0.36,,,,,33.8,22.4,9,1,6,544,604
1980-05,5,152.5,-147.5,-1.58,-1.23,-1.58,-1.31,,,,,33.6,22.2,7,0,15,555,573
1980-06,13,133.9,-121,-0.02,-0.48,-1.59,-1.38,-0.67,-0.68,,,32.2,21.7,4,0,9,508,509
1980-07,0,160.7,-160.7,,-1.34,-1.42,-1.32,-0.63,-0.72,,,32.2,20.7,1,0,31,510,560
1980-08,0,181.1,-181.1,,-0.6,-0.67,-1,-1.63,-1.38,,,32.8,21,1,0,31,525,660
1980-09,0,191,-191,,0.15,,-0.8,-1.71,-1.38,,,34.6,22.3,19,0,30,554,685
1980-10,1,204,-203,-0.74,0.24,-0.83,-0.14,-1.53,-1.13,,,34.6,22.5,19,0,30,574,721
1980-11,16,190,-174,0.51,0.83,0.28,0.45,-0.32,-0.39,,,34.6,22.1,18,0,10,551,681
1980-12,9,199.3,-190.3,-0.72,-0.58,-0.32,-0.01,-0.69,-0.46,-0.77,-0.73,35,22.4,22,0,16,579,689
1981-01,61,177.4,-116.4,-0.07,-0.1,-0.43,-0.31,-0.51,-0.37,-0.88,-0.81,34.1,22.5,15,1,5,568,633
1981-02,14,179.1,-165.1,-2.04,-1.55,-1.36,-1.33,-1.29,-1.06,-2.02,-1.45,33.7,22.5,10,0,10,506,640
1981-03,455,136.2,318.8,1.8,1.87,0.72,0.6,0.58,0.49,-0.35,-0.63,31.4,22.5,10,14,12,526,545
