data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,47,154.8,-107.8,0.49,0.51,,,,,,,29.5,21,0,1,5
1980-02,53,116.9,-63.9,0.28,0.5,,,,,,,29,20.8,0,0,5
1980-03,96,128.8,-32.8,0.18,0.25,0.2,0.34,,,,,27.8,20.2,0,3,5
1980-04,104,124,-20,0.38,0.19,0.21,0.32,,,,,28.4,20,0,3,3
1980-05,72,113.9,-41.9,-0.2,-0.41,0.05,-0.1,,,,,27.1,19.5,0,2,2
1980-06,85,96.4,-11.4,-0.29,-0.48,-0.2,-0.43,-0.06,-0.07,,,26.2,18.9,0,4,4
1980-07,24,120,-96,-1.79,-1.92,-1.18,-1.42,-0.57,-0.62,,,26.5,18.2,0,0,9
1980-08,24,136,-112,-0.92,-1.3,-1.49,-1.54,-0.81,-1.07,,,27.2,18.3,0,0,12
1980-09,13,151,-138,-0.27,-1.18,-1.89,-1.85,-0.97,-1.32,,,29,19.2,0,0,8
1980-10,30,161.9,-131.9,1.55,1.01,-0.32,-1.04,-1.12,-1.44,,,28.8,19.5,0,0,9
1980-11,12,161.8,-149.8,0.24,0.02,0.48,-0.32,-1.15,-1.39,,,29.5,20.2,0,0,5
1980-12,15,164.1,-149.1,0.07,-0.35,0.72,-0.01,-1.43,-1.65,-0.55,-0.83,29.5,20.4,0,0,11
1981-01,47,149.7,-102.7,0.49,0.62,0.25,0.01,-0.2,-0.79,-0.6,-0.85,29.5,20.6,0,1,5
1981-02,44,148.4,-104.4,0.09,-0.3,0.1,-0.17,0.16,-0.4,-0.66,-1.04,29.5,20.6,0,1,5
1981-03,347,121.9,225.1,2.57,2.4,1.91,1.78,2.02,1.74,0.66,0.09,28.6,20.5,0,12,11
1981-04,31,127.9,-96.9,-1.17,-1.12,1.37,1.25,1.25,1.09,0.3,-0.28,28.2,20.2,0,0,18
1981-05,53,111.2,-58.2,-0.68,-0.76,1.2,1.1,0.93,0.77,0.2,-0.4,27.1,19.6,0,2,6
1981-06,53,111.3,-58.3,-1.08,-1.37,-1.79,-1.64,0.62,0.39,0.02,-0.6,26.2,18.5,0,1,9
1981-07,33,118.1,-85.1,-1.4,-1.67,-1.8,-1.95,0.22,-0.09,0.08,-0.43,25.6,17.4,0,1,12
1981-08,13,134.4,-121.4,-1.6,-1.51,-2.11,-1.84,0.03,-0.36,0.02,-0.46,26.6,17.9,0,0,16
1981-09,24,147.8,-123.8,0.3,-0.4,-1.66,-1.71,-2.1,-2,0.08,-0.37,27.5,18.3,0,0,7
1981-10,6,176.6,-170.6,-0.34,-1.57,-1,-1.53,-1.9,-1.96,-0.04,-0.58,29.8,19.6,0,0,13
1981-11,32,164.5,-132.5,1.29,0.9,0.67,-0.51,-1.52,-1.66,0.06,-0.47,29.4,20.3,0,1,10
1981-12,68,149.5,-81.5,1.64,1.67,1.92,1.21,-0.45,-1.12,0.32,-0.13,28.7,20.7,0,3,7
1982-01,16,161.9,-145.9,-0.53,-0.91,1.05,0.71,0.1,-0.71,0.17,-0.39,29.8,20.6,0,0,10
1982-02,89,140.3,-51.3,0.87,0.71,0.89,0.72,0.99,0.34,0.38,-0.2,29.4,20.5,0,5,6
1982-03,45,148.7,-103.7,-0.81,-0.95,-0.27,-0.57,0.33,-0.11,-1.41,-1.62,29.2,20.7,0,1,4
1982-04,83,127,-44,0.05,-0.2,-0.1,-0.35,0.24,-0.02,-1.05,-1.41,29.6,21,0,3,4
1982-05,101,104.9,-3.9,0.39,0.34,-0.34,-0.55,0.16,-0.05,-0.76,-1.23,26.5,19.7,0,2,4
1982-06,128,92,36,0.51,0.4,0.31,0.13,-0.03,-0.27,-0.29,-0.84,25.1,19,0,4,2
1982-07,68,104.4,-36.4,-0.38,-0.59,0.14,0.05,-0.06,-0.24,-0.07,-0.52,25.1,18.5,0,0,2
1982-08,70,117.7,-47.7,0.61,0.33,0.2,-0.11,-0.19,-0.39,0.21,-0.12,25.7,18.3,0,0,3
1982-09,36,136.6,-100.6,0.73,0.55,0.13,-0.17,0.23,0.02,0.26,-0.01,27.2,18.9,0,0,6
1982-10,2,169.8,-167.8,-1.19,-1.41,0.52,0.02,0.27,-0.01,0.25,0.01,29.2,19.1,0,0,21
1982-11,11,167.2,-156.2,0.16,-0.4,0.29,-0.45,0.2,-0.3,0.15,-0.1,29.6,19.7,0,0,12
1982-12,21,163.1,-142.1,0.35,-0.08,-0.1,-0.98,0,-0.51,-0.06,-0.38,29.9,20.4,0,0,8
1983-01,18,161.4,-143.4,-0.43,-0.77,-0.35,-0.8,0.08,-0.51,-0.08,-0.43,31,21,0,0,7
1983-02,55,123.5,-68.5,0.32,0.42,-0.08,-0.14,-0.08,-0.42,-0.26,-0.55,29.4,20.9,0,0,8
1983-03,81,136.9,-55.9,-0.07,-0.11,-0.22,-0.24,-0.33,-0.56,-0.09,-0.37,29.4,21.5,0,2,5
1983-04,57,132,-75,-0.46,-0.73,-0.33,-0.36,-0.46,-0.64,-0.23,-0.53,29.4,20.7,0,1,6
1983-05,78,110.3,-32.3,-0.07,-0.21,-0.46,-0.64,-0.48,-0.61,-0.37,-0.69,27.3,19.9,0,2,5
1983-06,65,101.2,-36.2,-0.75,-0.96,-0.9,-1.06,-0.75,-0.84,-0.75,-0.98,26.3,19.3,0,2,5
1983-07,41,114.2,-73.2,-1.12,-1.41,-1.14,-1.35,-0.97,-1.07,-0.85,-1.16,26.5,18.6,0,0,9
1983-08,62,121.7,-59.7,0.41,0.01,-0.96,-1.18,-0.97,-1.18,-0.87,-1.24,26.4,18.5,0,1,11
1983-09,15,149,-134,-0.15,-0.94,-0.69,-1.09,-1.01,-1.27,-0.97,-1.37,28.4,19.3,0,0,10
1983-10,31,156.4,-125.4,1.6,1.38,0.52,-0.03,-0.68,-0.99,-0.81,-1.16,28.6,19.5,0,1,4
1983-11,0,170.4,-170.4,,-1.51,0.2,-0.59,-0.83,-1.16,-0.86,-1.2,30.5,20.1,0,0,30
1983-12,4,178.6,-174.6,-0.81,-1.38,-0.06,-1.09,-0.81,-1.32,-0.94,-1.3,30.9,20.4,0,0,15
1984-01,32,173.8,-141.8,0.09,-0.68,-0.8,-1.76,-0.15,-1.03,-0.92,-1.3,30.5,20.7,0,0,11
1984-02,11,171.3,-160.3,-1.03,-1.67,-0.97,-1.95,-0.88,-1.73,-1.22,-1.63,31.2,21,0,0,22
1984-03,81,142.2,-61.2,-0.07,-0.2,-0.58,-1.18,-0.67,-1.49,-1.31,-1.67,30.8,21.5,0,4,5
1984-04,166,98.2,67.8,1.17,1.32,0.25,0.03,-0.04,-0.64,-0.6,-1.12,27.4,20.8,0,6,2
1984-05,140,92,48,1.02,1.15,0.91,1,0.35,0,-0.24,-0.83,26.3,19.7,0,5,3
1984-06,66,99,-33,-0.73,-0.9,0.83,0.93,0.18,-0.08,-0.23,-0.8,25.8,18.9,0,0,3
1984-07,132,99.2,32.8,0.78,0.7,0.52,0.51,0.41,0.3,0.26,-0.17,25,18.5,0,5,3
1984-08,79,113.4,-34.4,0.82,0.67,0.31,0.02,0.79,0.82,0.34,-0.03,25.6,18.5,0,2,4
1984-09,24,139.9,-115.9,0.3,-0.03,0.84,0.59,0.95,0.91,0.37,0.05,27.2,18.9,0,0,18
1984-10,27,163.3,-136.3,1.39,0.74,0.89,0.49,0.72,0.54,0.36,0.01,28.7,19.5,0,0,4
1984-11,16,171.9,-155.9,0.51,-0.38,0.8,-0.01,0.46,-0.06,0.43,0.08,29.9,20,0,0,4
1984-12,3,186.6,-183.6,-0.96,-1.73,0.36,-1.23,0.87,0.07,0.44,0.04,31.5,20.4,0,0,17
1985-01,31,158.1,-127.1,0.06,-0.05,-0.35,-1.32,0.41,-0.46,0.44,0.04,31.5,21,0,0,4
1985-02,193,120.1,72.9,1.99,2,1.39,1.08,1.53,0.89,1.24,0.97,29.9,20.2,0,9,6
1985-03,188,116.2,71.8,1.29,1.45,1.76,1.78,1.8,1.51,1.76,1.49,28.8,20.1,0,6,3
1985-04,259,97.1,161.9,2.05,2.08,2.48,2.38,2.2,1.96,2.17,1.86,28,20,0,8,5
1985-05,70,99.4,-29.4,-0.24,-0.15,1.7,1.86,1.9,1.8,1.91,1.68,27.1,19.4,0,2,3
1985-06,74,90.6,-16.6,-0.53,-0.58,1.08,1.17,1.75,1.75,1.92,1.69,26.5,18.7,0,1,5
1985-07,148,89.1,58.9,1.01,1.07,0.09,0.21,1.98,1.9,1.85,1.58,25.5,18.2,0,4,2
1985-08,51,117.8,-66.8,0.1,-0.18,0.27,0.12,1.42,1.48,1.7,1.48,26.5,17.9,0,1,5
1985-09,27,137.5,-110.5,0.42,0.19,0.75,0.58,1.07,1.07,1.66,1.46,27.9,18.3,0,0,5
1985-10,1,170.6,-169.6,-1.63,-1.52,-0.05,-0.49,0,-0.1,1.59,1.38,29.9,18.8,0,0,20
1985-11,14,157.2,-143.2,0.38,0.4,0.06,-0.42,0.2,-0.1,1.56,1.39,30.3,19.7,0,0,10
1985-12,25,142.1,-117,0.51,0.79,0.14,0.01,0.7,0.51,1.65,1.55,30.1,20.2,0,0,11
1986-01,49,160.6,-111.6,0.54,0.42,0.55,0.53,0.22,-0.07,1.78,1.66,30.5,20,0,2,7
1986-02,117,122.4,-5.4,1.23,1.32,1.07,1.11,0.97,0.79,1.5,1.48,29.6,19.9,0,5,3
1986-03,171,113.8,57.2,1.11,1.32,1.3,1.38,1.27,1.34,1.51,1.49,28.2,20.2,0,5,3
1986-04,176,99,77,1.27,1.41,1.61,1.75,1.55,1.67,1.18,1.21,27.6,20.2,0,5,4
1986-05,90,101.6,-11.6,0.18,0.2,1.23,1.42,1.38,1.53,1.28,1.33,27.3,19.4,0,4,6
1986-06,114,89.5,24.5,0.27,0.19,0.9,0.98,1.31,1.4,1.44,1.47,26.2,18.5,0,3,4
1986-07,121,98.9,22.1,0.62,0.53,0.4,0.4,1.36,1.44,1.23,1.25,26.3,18.2,0,5,2
1986-08,111,111.6,-0.6,1.45,1.43,0.95,0.8,1.39,1.44,1.44,1.42,26.4,17.6,0,4,4
1986-09,42,124.2,-82.2,0.92,1.07,1.24,1.16,1.2,1.21,1.45,1.46,27.2,18.7,0,0,4
1986-10,20,157.3,-137.3,0.97,0.67,1.5,1.4,0.93,0.86,1.55,1.54,28.9,19.5,0,0,6
1986-11,37,147.4,-110.4,1.49,1.59,1.53,1.48,1.25,1.19,1.61,1.59,29.5,19.8,0,0,8
1986-12,25,149.1,-124.1,0.51,0.57,1.39,1.49,1.62,1.48,1.62,1.58,29.8,20,0,0,19
1987-01,20,162.3,-142.3,-0.34,-0.71,0.43,0.45,1.38,1.19,1.57,1.57,30.6,20.3,0,0,5
1987-02,24,143.2,-119.2,-0.45,-0.65,-0.5,-0.58,0.25,0.24,1.21,1.25,30.7,20.4,0,0,5
1987-03,139,126.2,12.8,0.76,0.86,0.08,-0.06,0.41,0.45,1.13,1.13,29.8,20.6,0,4,2
1987-04,154,113.2,40.8,1.03,1.02,0.69,0.69,0.68,0.74,1.06,1,28,20.5,0,3,2
1987-05,25,122.2,-97.2,-1.68,-1.61,0.42,0.3,0.06,-0.04,0.75,0.63,28.3,19.7,0,0,12
1987-06,104,95.2,8.8,0.09,-0.1,0.03,-0.19,0,-0.17,0.69,0.55,27.5,19.1,0,3,3
1987-07,103,101.7,1.3,0.32,0.17,-0.54,-0.78,0.15,0.05,0.57,0.57,26.7,18.5,0,2,2
1987-08,12,129.3,-117.3,-1.68,-1.42,-0.31,-0.67,0.07,-0.1,0.09,0.07,28,18.6,0,0,16
1987-09,13,151.5,-138.5,-0.27,-1.21,-0.53,-0.96,-0.28,-0.63,-0.05,-0.2,29.3,18.8,0,0,13
1987-10,5,171.1,-166.1,-0.5,-1.31,-1.49,-1.61,-0.98,-1.3,-0.13,-0.35,30.3,19.5,0,0,24
1987-11,1,176.9,-175.9,-1.39,-2.01,-0.97,-2.03,-0.56,-1.09,-0.3,-0.67,30.4,21.2,0,0,26
1987-12,2,188.3,-186.3,-1.17,-1.83,-1.81,-2.32,-1.1,-1.69,-0.41,-0.95,31.8,20.7,0,0,18
1988-01,32,174.7,-142.7,0.09,-0.73,-0.84,-2.15,-1.85,-2.12,-0.38,-0.99,31.7,20.9,0,2,18
1988-02,56,159.2,-103.2,0.34,-0.28,-0.14,-1.27,-0.6,-1.78,-0.22,-0.92,31.5,21.1,0,1,7
1988-03,197,137,60,1.38,1.35,0.94,0.5,0.65,-0.38,0.08,-0.76,30.3,20.8,0,6,3
1988-04,119,102.9,16.1,0.6,0.72,1.06,0.95,0.73,0.17,-0.11,-0.87,28.4,20.2,0,3,2
1988-05,63,102.6,-39.6,-0.41,-0.36,0.86,0.88,0.56,0.16,0.1,-0.67,27.6,19.1,0,0,8
1988-06,51,99,-48,-1.14,-1.18,-0.5,-0.41,0.3,0.05,-0.2,-0.89,27.4,18.7,0,0,3
1988-07,129,95.9,33.1,0.74,0.71,-0.42,-0.45,0.51,0.43,-0.04,-0.67,26.1,18.4,0,3,4
1988-08,39,123.3,-84.3,-0.29,-0.64,-0.31,-0.59,0.43,0.4,0.1,-0.49,26.4,17.6,0,1,7
1988-09,28,142.4,-114.4,0.46,0.03,0.4,0.05,-0.15,-0.23,0.17,-0.35,27.6,18.2,0,0,11
1988-10,1,172.2,-171.2,-1.63,-1.61,-0.3,-0.85,-0.51,-0.74,0.15,-0.37,30.2,20.4,0,0,24
1988-11,7,160.4,-153.4,-0.21,-0.21,-0.16,-0.85,-0.38,-0.77,0.18,-0.25,30.2,20.4,0,0,17
1988-12,32,156.9,-124.9,0.75,0.54,0.14,-0.54,0.35,-0.15,0.34,0.05,30.9,20.5,0,2,11
1989-01,2,162.3,-160.3,-1.84,-1.99,-0.63,-0.73,-0.79,-1.05,0.19,-0.1,30.7,20.2,0,0,25
1989-02,4,155.7,-151.7,-1.64,-1.45,-1.21,-1.34,-1.26,-1.43,-0.08,-0.37,31.4,20.4,0,0,13
1989-03,53,164.9,-111.9,-0.62,-1.1,-1.63,-1.77,-1.53,-1.84,-0.96,-1.16,32.2,20.6,0,2,18
1989-04,169,95.8,73.2,1.2,1.37,-0.02,-0.28,-0.26,-0.55,-0.65,-0.93,27.9,20.6,0,5,2
1989-05,109,96.8,12.2,0.53,0.62,0.52,0.43,-0.06,-0.26,-0.38,-0.75,27.5,19.8,0,3,5
1989-06,69,90.3,-21.3,-0.65,-0.68,0.62,0.78,-0.39,-0.54,-0.27,-0.61,27.2,18.7,0,1,5
1989-07,105,88.7,16.3,0.35,0.43,0,0.15,-0.09,-0.13,-0.37,-0.59,25.8,18.3,0,4,5
1989-08,65,118.3,-53.3,0.48,0.18,-0.09,-0.21,0.27,0.28,-0.22,-0.41,26.7,18,0,1,8
