data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,316,104.8,211.2,0.74,0.76,,,,,,,27.4,18.6,0,11,7
1980-02,126,110.7,15.3,0.12,0.13,,,,,,,28.7,18.3,0,4,4
1980-03,22,117.8,-95.8,-2.67,-1.85,-0.26,-0.2,,,,,29.8,17,0,1,14
1980-04,125,76.7,48.3,1.57,1.65,-0.64,-0.57,,,,,26.6,17.3,0,5,8
1980-05,46,70.7,-24.7,0.69,0.6,-0.58,-0.55,,,,,26.1,14.3,0,2,9
1980-06,18,55.3,-37.3,0.47,0.65,1.48,1.53,0.17,0.3,,,23.7,12.2,0,0,16
1980-07,2,66.6,-64.6,-1.23,-0.65,0.38,0.32,-0.53,-0.44,,,24.5,11,0,0,22
1980-08,25,82.9,-57.9,0.47,0.5,0.17,0.09,-0.57,-0.55,,,25.6,13,0,0,10
1980-09,15,87.8,-72.8,-1.08,-0.61,-0.76,-0.64,0.62,0.74,,,25.2,13.5,0,0,6
1980-10,40,110.1,-70.1,-1.27,-1.1,-1.53,-1.19,-1.2,-0.99,,,28.2,15.7,3,2,14
1980-11,163,105.4,57.6,-0.36,-0.35,-1.16,-0.97,-1.16,-0.96,,,26.5,17.3,0,6,5
1980-12,292,119,173,0.57,0.47,-0.33,-0.35,-0.56,-0.55,-0.28,-0.22,28.7,19,0,11,5
1981-01,159,113.5,45.5,-0.54,-0.55,-0.31,-0.26,-0.73,-0.66,-0.97,-0.89,28.1,18.4,0,7,5
1981-02,91,115.5,-24.5,-0.38,-0.42,-0.36,-0.33,-0.9,-0.81,-1.13,-1.02,28.9,17.7,0,4,5
1981-03,172,97.9,74.1,0.38,0.45,-0.54,-0.41,-0.67,-0.56,-0.49,-0.37,28,18.5,0,7,6
1981-04,30,84.4,-54.4,-1.2,-0.99,-0.44,-0.31,-0.54,-0.41,-0.89,-0.76,25.9,14.3,0,1,11
1981-05,15,68.4,-53.4,-0.61,-0.63,-0.28,-0.1,-0.5,-0.34,-0.99,-0.84,25,13.2,0,0,8
1981-06,60,52.8,7.2,1.78,1.86,-0.06,0.06,-0.55,-0.36,-0.81,-0.66,23.1,11.7,0,2,9
1981-07,0,64.3,-64.3,,-0.61,0.62,0.75,-0.27,-0.07,-0.82,-0.65,23,9.2,0,0,31
1981-08,42,78.3,-36.3,0.99,1.16,1.47,1.68,0.29,0.48,-0.77,-0.59,24.7,11.4,0,2,13
1981-09,10,91.9,-81.9,-1.43,-0.87,-0.47,-0.39,-0.5,-0.33,-0.8,-0.62,26.4,13,0,0,27
1981-10,125,81.9,43.1,0.52,0.88,0.18,0.6,0.35,0.83,-0.42,-0.15,23.7,16.3,0,6,4
1981-11,388,99.2,288.8,2.05,1.94,1.33,1.46,1.66,1.74,0.47,0.68,26.9,18.3,0,13,2
1981-12,199,108.8,90.2,-0.59,-0.55,1.06,1.22,0.83,1.03,0.13,0.36,26.6,17.9,0,8,5
1982-01,271,101.2,169.8,0.42,0.44,0.88,1.03,0.79,1.02,0.52,0.77,26.2,18.2,0,9,5
1982-02,93,114.7,-21.7,-0.35,-0.38,-0.24,-0.08,0.51,0.73,0.54,0.8,28.8,17.6,0,2,14
1982-03,313,82.8,230.2,1.71,1.84,0.92,1.09,1.23,1.41,1.05,1.33,26.7,19,0,11,4
1982-04,45,79.4,-34.4,-0.54,-0.34,0.88,1.09,1.11,1.27,1.1,1.37,25.2,15,0,2,7
1982-05,22,60.6,-38.6,-0.22,0.04,1.29,1.47,0.38,0.71,1.09,1.37,23.4,12.8,0,0,7
1982-06,22,59.4,-37.4,0.65,0.64,-0.45,-0.15,0.74,0.98,0.97,1.25,24.4,12.8,0,1,10
1982-07,15,66,-51,0.33,0.6,0.19,0.31,0.83,1.07,1.02,1.28,24.1,11.2,0,0,16
1982-08,20,80.3,-60.4,0.27,0.4,0.51,0.41,1.32,1.5,0.96,1.24,24.9,13.3,0,0,11
1982-09,18,93.4,-75.4,-0.91,-0.69,-0.44,-0.48,-0.76,-0.53,1,1.26,25.2,13.5,0,0,13
1982-10,83,107.3,-24.3,-0.19,-0.16,-0.69,-0.55,-0.64,-0.39,0.82,1.05,27.1,17,0,5,14
1982-11,89,133.7,-44.7,-1.68,-1.8,-1.49,-1.42,-1.33,-1.34,-0.3,-0.12,30.4,18.3,0,3,7
1982-12,326,93.4,232.6,0.93,1.13,-0.31,-0.33,-0.47,-0.48,0.23,0.4,26.4,18.4,0,15,4
1983-01,332,101.8,230.2,0.84,0.89,0.37,0.47,0.09,0.16,0.43,0.57,27.3,19.2,0,15,2
1983-02,162,105.6,56.4,0.55,0.62,1.07,1.24,0.21,0.3,0.69,0.88,28.5,19.1,0,6,4
1983-03,181,96.2,84.8,0.48,0.58,0.91,1.06,0.42,0.59,0.19,0.38,27.4,18.5,0,6,10
1983-04,120,80.6,39.5,1.47,1.5,0.97,1.13,0.74,0.9,0.48,0.66,26.7,16.7,0,4,6
1983-05,63,66.4,-3.4,1.15,1.26,1.16,1.26,1.37,1.46,0.62,0.78,25.3,15.5,0,3,9
1983-06,30,58.3,-28.3,0.95,1.02,1.84,1.79,1.3,1.38,0.65,0.82,24.7,13.7,0,2,18
1983-07,42,67.4,-25.4,1.6,1.67,1.84,1.81,1.42,1.45,0.75,0.9,24.9,11.9,0,2,18
1983-08,1,84.3,-83.3,-1.48,-0.95,0.89,0.74,1.32,1.35,0.69,0.82,24.6,10.5,0,0,20
1983-09,132,66.3,65.7,1.7,1.99,1.63,1.94,2.37,2.58,1.1,1.25,23.2,15.3,0,5,4
1983-10,218,89.2,128.8,1.68,1.69,2.07,2.03,2.63,2.25,1.51,1.59,25,16.6,0,10,3
