data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,174,135,39,-0.04,-0.15,,,,,,,26.5,15,0,7,5
1980-02,153,112.1,40.9,-0.11,-0.3,,,,,,,26.7,16.6,0,8,4
1980-03,176,104.5,71.5,0.51,0.45,0.04,-0.1,,,,,27.9,17.8,0,8,8
1980-04,108,84.5,23.5,-0.48,-0.7,-0.21,-0.38,,,,,25.1,14.9,0,3,6
1980-05,135,52.6,82.4,-0.2,-0.32,-0.26,-0.33,,,,,21.2,12.3,0,4,9
1980-06,93,49.9,43.1,-0.7,-0.88,-0.92,-1.06,-0.66,-0.8,,,18.9,8,0,4,9
1980-07,205,51,154,0.77,0.86,-0.12,-0.11,-0.25,-0.34,,,19.2,7.9,0,7,7
1980-08,201,61.8,139.2,0.98,1.07,0.48,0.58,0.12,0.18,,,20.5,10.3,0,7,9
1980-09,155,73.5,81.5,0,0.03,0.73,0.85,-0.03,0.01,,,18.8,7.9,0,7,3
1980-10,266,95.4,170.6,0.49,0.52,0.61,0.71,0.26,0.34,,,23,12.7,0,9,4
1980-11,172,111.9,60.1,0.3,0.43,0.29,0.43,0.43,0.55,,,24.9,14.4,0,5,9
1980-12,292,121.5,170.5,1.44,1.46,1.13,1.24,1.13,1.25,0.38,0.49,25.6,16.4,0,12,4
1981-01,218,126,92,0.59,0.62,1.15,1.24,1.17,1.31,0.48,0.6,27.3,17.3,0,10,3
1981-02,181,102.7,78.3,0.22,0.15,1.14,1.23,0.88,1.06,0.56,0.69,28,18,0,6,1
1981-03,115,105.4,9.6,-0.35,-0.44,0.12,0.1,0.79,0.96,0.41,0.6,26,15.2,0,5,10
1981-04,180,75.5,104.5,0.43,0.37,0.06,0.02,0.73,0.84,0.57,0.78,23.3,13.4,0,3,7
1981-05,49,59.5,-10.5,-1.57,-1.43,-0.79,-0.86,0.16,0.15,0.37,0.59,22.9,13.4,0,0,8
1981-06,111,39.2,71.8,-0.43,-0.47,-0.89,-0.95,-0.59,-0.58,0.4,0.64,17.6,8.1,0,5,6
1981-07,38,49.7,-11.7,-1.37,-1.29,-1.84,-1.94,-1.1,-1.11,-0.02,0.24,18,7.4,0,1,13
1981-08,98,65.4,32.6,-0.17,-0.2,-1.08,-1.02,-1.3,-1.34,-0.29,-0.06,21.6,10.9,0,3,8
1981-09,117,81.4,35.6,-0.52,-0.56,-1.05,-0.95,-1.33,-1.28,-0.39,-0.2,21.8,11.9,0,3,9
1981-10,146,102.7,43.3,-0.99,-0.95,-0.95,-0.89,-1.81,-1.61,-0.72,-0.6,23.8,11.5,0,8,4
1981-11,229,118,111,0.95,0.98,-0.37,-0.36,-0.9,-0.81,-0.55,-0.45,25.2,15.1,0,8,4
1981-12,270,122.2,147.8,1.23,1.29,0.61,0.79,-0.37,-0.2,-0.64,-0.53,24.8,15.1,0,8,3
1982-01,81,143.6,-62.6,-1.84,-1.68,0.5,0.47,-0.45,-0.39,-1.02,-0.97,27.5,14.5,0,2,8
1982-02,203,89,114,0.46,0.56,0.22,0.24,-0.18,0.01,-0.97,-0.88,25.9,16.6,0,9,3
1982-03,120,102.5,17.5,-0.27,-0.32,-0.72,-0.69,-0.08,0.13,-0.99,-0.88,25.9,15.4,0,5,6
1982-04,70,78.8,-8.8,-1.14,-1.14,-0.54,-0.47,-0.08,0.03,-1.26,-1.21,24.1,12.6,0,4,13
1982-05,141,57.5,83.5,-0.13,-0.3,-0.89,-0.95,-0.55,-0.55,-1.01,-0.91,20.4,10.2,0,5,10
1982-06,320,36.4,283.6,1.55,1.62,0.35,0.33,-0.21,-0.2,-0.44,-0.27,18.6,9.5,0,8,4
1982-07,227,50.2,176.8,0.94,1.03,1.12,1.19,0.52,0.64,0.09,0.29,20.4,10.1,0,9,9
1982-08,170,63.2,106.8,0.69,0.74,1.44,1.48,0.59,0.7,0.28,0.46,21.4,11.2,0,8,5
1982-09,95,80.6,14.4,-0.88,-0.83,0.41,0.49,0.42,0.5,0.22,0.4,23.5,11.9,0,5,16
1982-10,296,97,199,0.78,0.81,0.29,0.32,0.89,0.97,0.58,0.73,22.6,12.2,0,12,3
1982-11,404,90,314,2.46,2.28,1.42,1.55,1.68,1.69,0.98,1.12,23.5,14.2,0,15,2
1982-12,140,120.6,19.4,-0.32,-0.1,1.76,1.69,1.27,1.38,0.72,0.9,26.1,15,0,6,4
1983-01,217,121.2,95.8,0.57,0.67,1.62,1.77,1.24,1.43,1.02,1.19,27.7,17.5,0,7,3
1983-02,298,95.7,202.3,1.33,1.45,0.91,1.07,1.55,1.6,1.26,1.36,26.3,16.9,0,9,4
1983-03,226,95,130.9,1.07,1.14,1.54,1.63,2.1,1.89,1.53,1.55,24.9,14.8,0,10,11
1983-04,288,59.1,228.9,1.42,1.56,1.95,1.98,2.28,2.13,1.91,1.76,22.7,14.1,0,10,10
1983-05,405,40.4,364.6,1.88,1.97,2.23,2.04,2.25,2.25,2.49,2.04,19.8,12.7,0,14,2
1983-06,240,33.8,206.2,0.94,1.06,2.21,2.13,2.5,2.27,2.39,2.03,15.8,8.2,0,7,8
1983-07,798,33.9,764.1,3.68,2.78,3.6,2.66,3.64,2.79,3.41,2.45,16.5,9,0,19,6
1983-08,98,60.6,37.4,-0.17,-0.13,2.86,2.39,3.33,2.51,3.21,2.43,20.5,10.1,0,4,12
1983-09,235,69,165.9,0.87,0.98,2.77,2.41,3.21,2.59,3.43,2.53,18.9,8.6,0,7,4
1983-10,176,98.9,77.1,-0.56,-0.56,0,0.09,2.74,2.47,3.21,2.55,23.5,12.7,0,7,6
1983-11,198,105.9,92.1,0.62,0.79,0.39,0.57,2.28,2.11,2.82,2.39,23.9,14.2,0,8,5
1983-12,153,128.7,24.3,-0.13,-0.03,-0.2,0.12,2.29,2.03,2.98,2.45,27,16.3,0,8,5
1984-01,217,119.7,97.3,0.57,0.68,0.41,0.59,0.2,0.48,2.91,2.44,27.4,17.8,0,11,2
1984-02,232,115.5,116.5,0.75,0.59,0.56,0.52,0.57,0.79,2.85,2.39,29.2,18.5,0,9,1
1984-03,138,90.2,47.8,0,0.12,0.61,0.66,0.22,0.49,2.75,2.22,25.4,16.4,0,6,8
