data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,189,117.4,71.6,0.14,0.25,,,,,,,30.9,22.1,0,8,8
1980-02,357,92.8,264.2,1.82,2.02,,,,,,,29.6,22.1,0,15,5
1980-03,151,130.1,20.9,-1.13,-1.3,0.39,0.46,,,,,31.1,21.8,0,7,7
1980-04,113,128.1,-15.1,-0.6,-0.78,-0.06,-0.15,,,,,32,21.9,0,3,8
1980-05,16,138.2,-122.2,-1.03,-1.38,-1.14,-1.28,,,,,33.5,21.7,2,0,13
1980-06,3,135.8,-132.8,-1.02,-1.15,-0.91,-1.14,-0.29,-0.42,,,34.4,21.8,18,0,14
1980-07,0,166.7,-166.7,,-1.79,-1.3,-1.54,-0.31,-0.55,,,34.9,21.5,20,0,31
1980-08,3,193.2,-190.2,-0.63,-1.73,-0.87,-1.66,-1.22,-1.45,,,35.6,21.6,28,0,23
1980-09,23,180,-157,0.92,0.63,0.53,-0.96,-0.82,-1.2,,,36.3,23.1,26,0,17
1980-10,12,198.3,-186.3,-0.51,-1.4,0.08,-1.04,-0.85,-1.45,,,36.9,24.4,30,0,12
1980-11,158,141.3,16.7,1.57,1.54,1.23,0.93,0.89,0.05,,,33.9,22.6,12,4,4
1980-12,105,136.9,-31.9,0.1,0.26,0.63,0.7,0.65,0.33,-0.01,-0.21,32.7,22.4,9,4,4
1981-01,179,120.7,58.3,0.03,0.1,0.57,0.76,0.49,0.38,-0.08,-0.34,31.2,21.9,0,6,3
1981-02,33,129.4,-96.4,-3.28,-2.07,-1.51,-1.63,-0.6,-0.71,-1.27,-1.39,32.5,21.9,6,0,6
1981-03,449,118.1,330.9,1.58,1.53,0.16,0.03,0.42,0.32,-0.19,-0.53,31.4,22.5,8,13,10
1981-04,102,130.9,-28.9,-0.73,-0.94,-0.24,-0.47,0.05,-0.08,-0.21,-0.61,31.6,21.6,0,4,8
1981-05,6,127.5,-121.5,-1.71,-1.36,0.27,0.14,-0.48,-0.63,-0.24,-0.59,32.5,21.4,0,0,14
1981-06,1,138.9,-137.9,-1.66,-1.4,-1.15,-1.28,-0.54,-0.75,-0.25,-0.6,33.8,20.5,7,0,24
1981-07,0,165.8,-165.8,,-1.72,-2.05,-1.6,-0.53,-0.83,-0.24,-0.59,33.9,20.6,9,0,31
1981-08,7,181.6,-174.6,0.23,-0.66,-0.67,-1.42,0.19,-0.12,-0.23,-0.54,35.2,21.7,20,0,15
1981-09,1,197.4,-196.4,-1.03,-1.53,-0.39,-1.47,-1.23,-1.44,-0.31,-0.67,36.6,23,30,0,22
1981-10,61,188.2,-127.2,1.02,0.75,0.8,-0.27,-0.51,-1.17,-0.12,-0.47,36.9,23.6,29,2,7
1981-11,25,165.5,-140.5,-1.07,-1.26,-0.26,-0.9,-0.43,-1.3,-0.57,-0.89,35.9,24.7,26,0,7
