data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,314,103,211,0.4,0.34,,,,,,,23.9,15.2,0,13,5,296,570
1980-02,247,94,153,0.58,0.62,,,,,,,24.7,15.8,0,9,3,298,515
1980-03,141,110.2,30.8,-0.72,-0.91,0.25,0.08,,,,,27.3,14.6,0,5,7,339,615
1980-04,165,75.9,89.1,1.54,1.73,0.66,0.62,,,,,23.5,13.1,0,6,14,249,451
1980-05,52,67.3,-15.3,-0.16,-0.39,0.28,0.12,,,,,23.5,10.5,0,2,8,217,433
1980-06,92,56.4,35.6,1.33,1.4,1.36,1.35,0.79,0.69,,,21.2,7.3,0,3,9,126,398
1980-07,1,72.3,-71.3,-1.71,-1.48,0.43,0.18,0.66,0.49,,,23,8.3,0,0,30,175,453
1980-08,27,84.9,-57.9,0.16,0.29,0.78,0.6,0.54,0.23,,,22.8,10.4,0,1,7,204,461
1980-09,122,90,32,0.97,1.01,0.56,0.45,1.24,1.13,,,22.8,8.9,0,5,10,175,496
1980-10,148,120.5,27.5,0.27,0.05,0.67,0.53,0.69,0.5,,,25.1,13.1,0,5,7,282,627
1980-11,177,113.5,63.5,0.07,-0.13,0.57,0.45,0.72,0.57,,,24.6,14.5,0,10,6,286,606
1980-12,314,107.5,206.5,0.77,0.82,0.52,0.49,0.61,0.53,0.89,0.78,22.2,15.7,0,14,5,276,616
1981-01,360,99.1,260.9,0.79,0.82,0.91,0.94,0.99,0.95,1.09,0.98,25.2,16.2,0,11,2,332,528
1981-02,71,112.4,-41.4,-1.72,-1.59,0.09,0.01,0.36,0.18,0.5,0.24,26.1,15.6,0,2,5,303,609
1981-03,172,101.4,70.6,-0.14,-0.21,-0.35,-0.54,0.01,-0.17,0.66,0.36,25.2,15.2,0,6,7,317,557
1981-04,62,82.6,-20.6,-0.37,-0.56,-1.41,-1.38,-0.12,-0.26,0.21,-0.09,23.4,11.5,0,4,8,224,511
1981-05,16,69.3,-53.3,-1.53,-1.36,-0.9,-0.97,-0.35,-0.45,0.06,-0.24,21.8,8.9,0,1,21,166,461
1981-06,100,51.3,48.7,1.45,1.57,0.01,-0.13,-0.35,-0.53,0.1,-0.18,19.2,6.2,0,3,12,84,369
1981-07,6,65.9,-59.9,-0.79,-0.75,0.11,-0.02,-1.12,-1.18,0.12,-0.11,19.9,4.5,0,0,15,76,439
1981-08,17,90.5,-73.5,-0.23,-0.38,0.82,0.75,-0.41,-0.62,0.08,-0.2,23.2,7,0,0,12,158,488
1981-09,20,109.8,-89.8,-0.99,-1.11,-1.12,-1.32,-0.72,-0.95,-0.31,-0.55,25.9,10.3,0,1,21,242,485
1981-10,262,96,166,1.37,1.46,0.69,0.54,0.54,0.41,0.14,0,23.4,11.7,0,9,4,234,525
1981-11,245,105.8,139.2,1.2,1.28,1.17,1.17,1.24,1.19,0.38,0.29,24.9,14.1,0,8,4,285,580
1981-12,332,98.1,233.9,0.95,1.07,1.76,1.73,1.11,1.1,0.43,0.37,23.9,14.4,0,10,3,284,540
1982-01,313,94.5,218.5,0.39,0.41,1.14,1.26,1.18,1.21,0.25,0.21,23.3,14.3,0,10,5,272,519
1982-02,116,103.1,12.9,-0.92,-0.94,0.18,0.25,0.84,0.89,0.47,0.38,26.6,13.3,0,4,7,278,561
1982-03,283,78.3,204.7,1.5,1.62,0.31,0.34,1.46,1.63,0.96,1.02,23.7,14.5,0,11,3,282,442
1982-04,64,80.6,-16.6,-0.32,-0.47,0,0.07,0.83,0.99,0.96,1.02,22.6,10.7,0,1,13,200,513
1982-05,51,63.1,-12.1,-0.19,-0.31,0.66,0.81,0.42,0.58,1.1,1.18,20.6,7.2,0,2,18,122,438
1982-06,73,49.4,23.6,1.01,1.23,0.13,0.12,0.26,0.3,0.96,1.03,20.9,9.1,0,2,6,150,347
1982-07,34,61.9,-27.9,0.6,0.7,0.59,0.65,0.21,0.26,1.02,1.1,21,6.9,0,1,11,122,450
1982-08,47,79.5,-32.5,0.71,0.98,1.27,1.36,1.12,1.27,1.17,1.33,22.7,9.4,0,1,6,187,495
1982-09,25,95.7,-70.7,-0.8,-0.69,0.02,0.03,-0.01,0.05,1.1,1.25,23.9,10,0,1,19,208,541
1982-10,283,97.2,185.8,1.54,1.61,1.14,1.19,1.18,1.24,1.17,1.29,24,12.1,0,12,4,250,545
1982-11,182,109.9,72.1,0.16,0.04,0.9,0.96,1.21,1.29,0.94,1.08,26.6,14.9,0,8,6,323,578
1982-12,427,87.4,339.6,1.84,1.8,2.06,1.93,1.68,1.67,1.21,1.34,23.3,14.5,0,17,2,276,473
1983-01,394,96.8,297.2,1.06,1.14,1.78,1.79,1.92,1.89,1.54,1.61,24.2,15.2,0,16,3,301,530
1983-02,197,97.2,99.8,0.09,0.08,1.55,1.66,1.86,2.05,2.01,2.22,25.3,15.1,0,7,4,286,528
1983-03,251,88.8,162.2,1.08,1.16,1.01,1.11,2.22,2.28,1.97,2.59,24.8,12.8,0,9,4,272,500
1983-04,164,74.2,89.8,1.53,1.74,1.06,1.15,1.96,2.06,2.33,2.65,23.4,12.6,0,5,6,240,448
1983-05,195,62.5,132.5,2.14,2.2,2.33,2.28,2.31,2.24,2.82,3.07,22.1,11.3,0,7,4,208,380
1983-06,120,49.6,70.4,1.73,1.79,2.64,2.59,2.08,2.34,2.88,3.11,21,9.1,0,6,15,152,349
1983-07,60,67.2,-7.2,1.25,1.26,2.55,2.32,2.1,2.13,2.82,2.9,21.8,8.1,0,3,17,154,412
1983-08,4,86.5,-82.5,-1.18,-0.91,1.65,1.53,2.75,2.64,2.79,3.06,22.7,7.2,0,0,29,156,524
1983-09,237,70.6,166.4,2.05,2.07,1.85,1.79,3.01,2.55,3.18,2.9,20.9,12,0,10,5,192,384
1983-10,243,94,149,1.22,1.33,2.02,2.07,3.1,2.61,3.03,2.69,22.6,13,0,8,5,242,494
1983-11,181,109.3,71.7,0.15,0.03,2.06,2.14,2.32,2.17,3,2.61,24.7,13.4,0,7,6,271,586
1983-12,439,88.5,350.5,1.94,1.86,1.9,1.84,2.43,2.18,2.92,2.56,23.5,15.2,0,12,1,289,462
1984-01,149,128.5,20.5,-1.47,-1.42,0.4,0.4,1.47,1.52,2.38,2.16,27.3,15.1,0,5,6,346,673
1984-02,78,127.8,-49.8,-1.57,-1.69,-0.4,-0.62,1.03,1.04,2.23,2.25,29.3,15.4,0,4,6,359,676
1984-03,62,102.7,-40.7,-2.77,-2.08,-2.9,-2.03,-0.45,-0.6,1.6,1.78,26.4,15.4,0,2,6,338,544
1984-04,129,79,50,1,1.01,-1.8,-1.7,-0.74,-0.91,1.46,1.46,24.1,14.3,0,4,4,276,445
1984-05,47,66.1,-19.1,-0.3,-0.49,-1.05,-1.04,-0.82,-0.96,0.85,0.77,23.7,11,0,1,13,228,428
1984-06,0,59.8,-59.8,,-1.54,-0.01,-0.18,-2.38,-1.87,0.34,0.18,22.8,7.5,0,0,30,154,403
1984-07,0,69.2,-69.2,,-1.34,-1.35,-1.41,-2.08,-1.82,0.09,-0.06,22.2,8,0,0,31,158,426
1984-08,133,69.8,63.2,2.09,2.06,0.98,1.02,-0.43,-0.52,0.62,0.53,21.2,8.6,0,5,15,152,411
1984-09,120,87.4,32.6,0.94,1.01,1.49,1.5,1.03,1.05,0.15,0.05,23,9.2,0,4,6,182,491
1984-10,26,120.7,-94.7,-2.1,-1.65,0.51,0.53,-0.24,-0.29,-0.71,-0.83,26.5,12.6,0,0,7,295,636
1984-11,142,115,27,-0.62,-0.82,-0.89,-0.98,-0.34,-0.43,-0.86,-0.98,25.9,14.4,0,4,4,304,597
1984-12,295,102.1,192.9,0.56,0.69,-0.81,-0.89,0.19,0.25,-1.45,-1.48,24.4,14.8,0,9,6,298,555
1985-01,333,92.5,240.5,0.57,0.62,0.41,0.51,0.52,0.63,-0.76,-0.83,24.8,15.7,0,11,4,318,495
1985-02,110,96.3,13.7,-1.01,-0.93,0.05,0.14,-0.54,-0.54,-0.69,-0.7,26.8,16,0,1,4,318,514
1985-03,280,87.8,192.2,1.46,1.49,0.37,0.41,-0.27,-0.25,0.28,0.21,25.6,15.6,0,9,3,330,478
1985-04,102,80.4,21.6,0.52,0.4,0.22,0.28,0.4,0.49,0.17,0.14,24.9,14,0,5,7,284,477
1985-05,35,64,-29,-0.67,-0.75,0.83,0.89,0.41,0.53,0.12,0.1,22.8,8.5,0,1,10,175,440
1985-06,13,53.4,-40.4,-0.71,-0.5,-0.36,-0.42,0.13,0.13,0.18,0.19,20.6,3.5,0,1,20,80,401
1985-07,5,66.3,-61.4,-0.9,-0.84,-1.19,-1.12,-0.28,-0.29,0.19,0.22,21.5,5,0,0,24,101,459
1985-08,9,82.8,-73.8,-0.69,-0.4,-1.45,-1.4,0.25,0.21,-0.33,-0.36,24.6,7.1,0,0,21,181,487
1985-09,67,89.6,-22.6,0.19,0.24,-0.35,-0.33,-0.62,-0.56,-0.5,-0.45,24.2,10.5,0,1,16,220,494
1985-10,49,113.1,-64.1,-1.37,-1.22,-1.24,-1.08,-1.83,-1.54,-0.4,-0.31,26.9,10.6,0,1,7,272,614
1985-11,195,114.1,80.9,0.39,0.21,-0.65,-0.72,-1.06,-1.09,-0.19,-0.09,26.2,13.9,0,7,8,302,610
1985-12,144,114.4,29.6,-1.51,-1.49,-1.48,-1.57,-1.48,-1.47,-0.77,-0.69,25.7,13.8,0,3,5,302,628
1986-01,249,117.2,131.8,-0.23,-0.45,-0.86,-0.98,-1.35,-1.35,-1.23,-1.19,26.2,15,0,10,2,328,642
1986-02,286,88.4,197.6,0.92,1.01,-0.31,-0.4,-0.74,-0.83,-0.52,-0.6,25.7,15.4,0,9,2,296,476
1986-03,248,96.2,151.8,1.04,1.03,0.7,0.63,-0.35,-0.47,-0.7,-0.84,25.7,15,0,11,4,322,530
1986-04,79,88.8,-9.8,0.04,-0.32,1.06,1.07,0.11,-0.04,-0.8,-0.9,25,12.9,0,3,7,270,530
1986-05,117,61.9,55.1,1.12,1.17,1.06,1,0.26,0.18,-0.4,-0.56,22.6,10.5,0,5,9,202,392
1986-06,0,59.6,-59.6,,-1.53,0.23,0,0.64,0.49,-0.44,-0.61,21.3,5.7,0,0,30,104,422
1986-07,38,61.6,-23.6,0.72,0.83,0.55,0.5,1.04,1.02,-0.27,-0.43,21.2,5.6,0,1,17,106,413
1986-08,107,70.2,36.8,1.75,1.87,1.15,1.25,1.4,1.36,0.14,-0.02,22.3,8.6,0,6,10,169,427
1986-09,23,99,-76,-0.87,-0.8,0.75,0.8,0.56,0.53,-0.03,-0.14,24,10.2,0,1,12,212,535
1986-10,81,123.6,-42.6,-0.69,-0.92,-0.15,-0.28,0.11,0.02,0.1,-0.03,26.2,11.6,0,3,8,276,645
