data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,117,139.1,-22.1,0.16,0.18,,,,,,,32.1,21.9,0,4,8,527,596
1980-02,201,99.7,101.3,1.14,1.36,,,,,,,29.9,21.8,0,9,2,460,461
1980-03,39,134.9,-95.9,-2.3,-1.78,-0.37,-0.15,,,,,31.1,20.5,0,1,8,490,623
1980-04,29,142.2,-113.2,-1.3,-1.27,-0.85,-0.77,,,,,33.5,20.6,7,1,7,512,608
1980-05,11,161.3,-150.3,-0.49,-1.16,-2.27,-1.62,,,,,34.1,20.1,7,0,12,531,610
1980-06,0,152.2,-152.2,,-0.84,-1.36,-1.3,-0.87,-0.87,,,33.6,20.2,10,0,30,506,559
1980-07,0,170.1,-170.1,,-0.6,-0.66,-1.13,-0.93,-0.92,,,33.5,19.1,4,0,31,505,633
1980-08,0,190.5,-190.5,,-0.01,,-0.53,-2.32,-1.53,,,34.4,20.2,16,0,31,536,700
1980-09,7,189.1,-182.1,0.34,1.16,0.27,0.26,-1.28,-0.99,,,35.6,22.8,26,0,16,576,675
1980-10,0,205.8,-205.8,,-0.14,-0.37,0.24,-0.74,-0.56,,,35.9,23.8,28,0,31,616,726
1980-11,95,160.3,-65.3,1.62,1.62,1.33,1.34,1.2,0.7,,,34.1,23.2,17,3,10,559,603
1980-12,33,154.4,-121.4,-0.46,-0.06,0.44,0.71,0.45,0.64,-0.58,-0.35,33.9,22.4,17,0,14,562,590
1981-01,101,149.2,-48.2,-0.06,-0.16,0.24,0.43,0.15,0.4,-0.71,-0.54,32.5,21.8,1,4,5,532,596
1981-02,9,160,-151,-3.02,-1.9,-1.89,-1.8,-1.04,-0.65,-2,-1.32,33.9,22.2,14,0,15,505,622
1981-03,334,128,206,1.78,1.67,0.36,0.05,0.43,0.35,-0.15,-0.33,31.7,22.6,9,13,6,533,541
1981-04,45,127.3,-82.3,-0.83,-0.78,0.09,-0.26,0.1,-0.06,-0.07,-0.26,30.5,20.8,0,1,9,470,615
1981-05,1,140.6,-139.6,-1.85,-0.8,0.72,0.51,-0.41,-0.62,-0.12,-0.22,31.3,20.1,0,0,26,486,576
1981-06,0,151.8,-151.8,,-0.81,-1.2,-0.93,-0.24,-0.55,-0.12,-0.22,32.2,19.8,0,0,30,480,585
1981-07,0,176.8,-176.8,,-1.13,-2.05,-1.05,-0.12,-0.52,-0.12,-0.25,31.9,19.4,0,0,31,485,637
1981-08,0,194.6,-194.6,,-0.32,,-0.79,0.66,0.25,-0.12,-0.26,33.2,20.2,5,0,31,518,692
1981-09,0,211.5,-211.5,,-0.66,,-0.77,-1.3,-0.98,-0.16,-0.37,34.6,21.9,16,0,30,548,726
1981-10,1,205,-204,-1.39,-0.07,-1.44,-0.45,-2.26,-0.84,-0.15,-0.37,36.3,23.5,28,0,29,618,727
1981-11,18,185.4,-167.4,-0.29,-0.23,-0.71,-0.44,-1.01,-0.68,-0.56,-0.69,35.3,23.9,25,0,19,589,662
1981-12,50,189.2,-139.2,-0.04,-0.46,-0.47,-0.51,-0.56,-0.7,-0.43,-0.69,35,23.6,23,1,16,598,660
1982-01,72,139.2,-67.2,-0.53,-0.44,-0.93,-0.91,-1.06,-0.91,-0.63,-0.82,32.1,22.3,3,3,4,532,594
1982-02,69,124.4,-55.4,-0.72,-0.73,-1.19,-1.18,-1.48,-1.17,-0.27,-0.5,32.7,22.5,9,3,11,492,493
1982-03,170,128.9,41.1,0.18,0.18,-0.8,-0.69,-1.02,-0.9,-1.37,-1.12,31.6,22,0,7,4,521,593
1982-04,47,132.1,-85.1,-0.78,-0.82,-0.7,-0.72,-1.16,-1.08,-1.42,-1.19,32.3,21.5,0,2,7,508,566
1982-05,5,161.7,-156.7,-1.02,-1.38,-0.47,-0.69,-1.15,-1.14,-1.33,-1.22,33.5,20.2,10,0,26,522,595
1982-06,1,163.7,-162.7,-1.19,-1.53,-1.04,-1.2,-1.12,-1.12,-1.34,-1.24,33.6,20.4,5,0,21,510,567
