data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,42,161.4,-119.4,-1.31,-1.33,,,,,,,28.8,17.1,1,0,7,402,776
1980-02,103,131.1,-28.1,-0.08,-0.32,,,,,,,28.6,17.5,0,4,5,378,642
1980-03,220,102,118,1.41,1.43,0.24,0.01,,,,,28.2,19.3,0,7,9,426,513
1980-04,242,74.7,167.3,1.13,1.15,1.18,1.1,,,,,25.1,16.1,0,5,9,318,383
1980-05,46,46,0,-1.14,-1.16,0.89,0.9,,,,,21.3,12.7,0,2,8,216,283
1980-06,194,39.3,154.7,1.25,1.26,0.75,0.74,0.6,0.49,,,17.1,7.4,0,8,8,89,244
1980-07,127,44.9,82.1,0.24,0.15,0.11,-0.12,0.89,0.78,,,16.3,5.9,0,5,5,66,317
1980-08,59,56.7,2.3,-0.87,-0.92,0.31,0.15,0.78,0.76,,,18.3,8.3,0,3,14,110,365
1980-09,35,80.7,-45.7,-1.93,-2.34,-1.37,-1.76,-0.22,-0.31,,,18.8,7.3,0,1,12,98,495
1980-10,245,89.9,155.1,1.36,1.44,-0.36,-0.32,-0.23,-0.35,,,21.3,13,0,4,9,222,502
1980-11,115,114,1,0.17,0.36,0.07,0.24,0.16,0.25,,,23.7,13.9,0,5,10,264,620
1980-12,167,138.8,28.2,0.99,1.11,1.04,1.15,0.11,0.3,0.42,0.34,26.4,16.7,0,4,7,358,723
1981-01,121,143.6,-22.6,0.23,0.23,0.53,0.63,0.1,0.25,0.6,0.53,28.2,17.6,0,4,6,399,702
1981-02,168,110.1,57.9,0.72,0.8,0.9,0.97,0.51,0.68,0.83,0.84,28.1,19,0,6,2,379,541
1981-03,47,106.7,-59.7,-0.83,-0.84,0.02,0.04,0.75,0.9,0.34,0.42,25.7,14.8,0,3,14,318,583
1981-04,62,72.3,-10.3,-0.83,-0.82,-0.44,-0.41,0.02,0.15,-0.18,-0.04,23.1,13.5,0,2,6,248,390
1981-05,152,54.2,97.8,0.53,0.45,-0.56,-0.65,0.13,0.16,0.12,0.25,23.5,14.4,0,5,5,277,325
1981-06,130,30.6,99.4,0.36,0.34,-0.1,-0.16,-0.12,-0.08,-0.06,0.08,15.3,6.8,0,5,3,54,232
1981-07,104,38.3,65.7,-0.08,-0.11,0.26,0.1,-0.22,-0.26,-0.12,0.01,16.6,8.9,0,2,9,98,268
1981-08,32,65.5,-33.5,-1.68,-1.74,-0.75,-0.86,-0.86,-0.94,-0.19,-0.09,20,9.7,0,1,17,153,377
1981-09,184,63.2,120.8,0.57,0.77,-0.42,-0.38,-0.42,-0.44,0.22,0.35,18.1,10,0,7,5,124,372
1981-10,42,109.7,-67.7,-1.58,-1.54,-1.1,-1.33,-0.57,-0.71,-0.36,-0.33,21.8,10.8,0,3,12,196,620
1981-11,123,126.6,-3.6,0.27,0.3,-0.25,-0.2,-0.74,-0.77,-0.37,-0.4,25.2,15.2,0,4,8,305,665
1981-12,74,151.1,-77.1,-0.27,-0.3,-0.67,-0.73,-0.84,-0.89,-0.67,-0.69,27.1,15.6,0,1,8,352,757
1982-01,63,159,-96,-0.77,-0.93,-0.46,-0.56,-1,-1.11,-0.86,-0.91,28,15.9,1,2,17,370,761
1982-02,202,106.5,95.5,1.06,1.16,0.06,-0.01,-0.2,-0.18,-0.82,-0.86,26.6,17.5,0,8,4,338,555
1982-03,65,116,-51,-0.45,-0.67,-0.03,-0.16,-0.57,-0.63,-0.76,-0.83,27.3,17,0,2,7,376,604
1982-04,14,82.2,-68.2,-2.26,-1.75,-0.41,-0.49,-0.6,-0.67,-0.81,-0.9,24.6,14.2,0,0,13,282,433
