data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,315,102.7,212.3,1.38,1.5,,,,,,,26.7,18,0,13,3,382,525
1980-02,211,98.2,112.8,1.71,1.79,,,,,,,26.6,18.2,0,8,2,359,516
1980-03,27,121.2,-94.2,-0.7,-0.7,1.4,1.5,,,,,27.8,16.3,0,0,11,373,651
1980-04,32,91.2,-59.2,-0.16,0.1,0.58,0.74,,,,,26.9,17,0,0,5,359,480
1980-05,24,80.2,-56.2,0.72,0.83,-0.55,-0.37,,,,,25.6,15.2,0,0,4,322,437
1980-06,14,66.7,-52.7,0.75,1.12,0.16,0.54,1.31,1.44,,,24.2,14.3,0,0,8,278,353
1980-07,5,77.2,-72.2,-0.15,0.5,0.65,1.01,0.6,0.82,,,24.6,11.7,0,0,22,254,439
1980-08,14,102,-88,1.29,0.91,0.92,1.23,-0.42,-0.15,,,25.7,13.7,0,0,16,302,520
1980-09,49,102.9,-53.9,1.55,1.77,1.71,1.79,0.87,1.22,,,26.6,15.4,0,1,16,330,470
1980-10,42,142.2,-100.2,-0.29,-0.41,0.56,0.61,0.63,0.86,,,28.3,16,0,1,13,376,653
1980-11,80,111.2,-31.2,-0.8,-0.66,-0.47,-0.28,-0.36,-0.05,,,27.2,17.7,0,2,9,374,495
1980-12,444,101.1,342.9,1.93,1.79,1.08,1.09,1.28,1.33,1.65,1.71,26.7,17.6,0,11,6,377,507
1981-01,105,126,-21,0.14,0.14,1.1,1.2,1.14,1.22,1.12,1.29,27.9,17.3,0,4,7,392,648
1981-02,32,123.9,-91.9,-0.36,-0.39,1.3,1.34,0.88,1.03,0.43,0.71,28.4,16.9,0,1,4,354,609
1981-03,370,105.8,264.2,1.92,1.9,1.21,1.26,1.96,1.72,1.97,1.78,28.2,18,0,13,7,406,528
1981-04,78,84.8,-6.8,0.92,1.14,1.72,1.75,2.16,1.91,2.16,1.91,25.4,15.8,0,1,3,318,469
1981-05,40,72.6,-32.6,1.5,1.8,1.99,1.92,2.5,2.05,2.24,1.95,24.1,14.3,0,1,4,286,408
1981-06,25,64.1,-39.1,1.48,1.79,1.46,1.6,1.41,1.46,2.28,1.98,23.6,13,0,0,6,248,370
1981-07,14,75.6,-61.6,1.07,1.43,1.83,2.19,1.84,1.87,2.3,2,23.4,11.6,0,0,11,233,424
1981-08,0,101.9,-101.9,,-0.51,1.26,1.71,2.06,1.98,2.24,1.98,25.3,13.5,0,0,31,292,530
1981-09,1,129.4,-128.4,-1.08,-0.81,-0.42,-0.23,1.17,1.33,2.09,1.83,27.1,15.1,0,0,21,332,586
1981-10,208,98.3,109.7,2.04,2.14,1.83,1.81,2.21,2.02,2.49,2.07,25.7,17.1,0,10,6,354,463
1981-11,198,93.2,104.8,0.7,0.86,1.58,1.75,1.71,1.88,2.78,2.12,26.1,17.6,0,9,4,355,465
1981-12,145,129.9,15.1,-0.15,-0.15,1.01,1.16,0.94,1.1,1.53,1.61,28,17.6,0,4,25,398,646
1982-01,283,107.8,175.2,1.23,1.36,1.08,1.22,1.61,1.59,2.31,2.13,26.4,17.8,0,13,3,374,552
1982-02,65,116.6,-51.6,0.27,0.32,0.85,0.97,1.55,1.56,2.39,2.07,27.6,17,0,1,3,344,580
1982-03,57,112.8,-55.8,-0.16,-0.11,0.75,0.96,1.44,1.56,1.58,1.67,28.7,17.8,0,3,6,410,577
1982-04,178,87.1,90.9,2.28,2.09,0.77,0.88,1.37,1.46,1.99,1.89,25.1,16,0,7,6,316,471
1982-05,26,75.5,-49.5,0.83,1.16,0.91,1.07,1.21,1.32,1.95,1.85,24,14.1,0,0,6,282,416
1982-06,10,76.5,-66.5,0.39,0,2.37,1.99,1.29,1.38,1.89,1.8,25,12.2,0,0,10,258,430
1982-07,16,82.7,-66.7,1.27,1.04,0.99,0.96,0.83,0.94,1.88,1.78,24.9,12.5,0,0,6,268,448
1982-08,9,102.8,-93.8,0.58,0.35,1.03,0.49,0.95,1.06,1.92,1.81,25.5,14.1,0,0,11,304,481
1982-09,8,110.2,-102.2,-0.04,0.55,0.55,0.8,2.3,1.94,1.98,1.86,26.4,14.7,0,0,6,316,512
1982-10,76,138.9,-62.9,0.43,0.26,0.37,0.38,0.59,0.68,1.31,1.37,28.7,16.8,0,4,15,396,639
1982-11,44,161.6,-117.6,-1.58,-1.68,-1.03,-1.16,-0.86,-1.06,0.65,0.79,30.7,17.5,0,2,14,422,721
1982-12,90,143.8,-53.8,-0.83,-1.02,-1.31,-1.45,-1.22,-1.32,0.37,0.35,29.7,18.5,1,4,11,438,619
1983-01,353,103.6,249.4,1.54,1.63,0.3,0.11,0.32,0.25,0.68,0.64,27.5,18.5,0,13,4,404,514
1983-02,179,101,78,1.47,1.59,1.49,1.49,0.87,0.83,1.12,1.09,27.2,18.3,0,7,3,356,524
1983-03,139,105,34,0.66,0.82,1.84,1.81,1.08,1.02,1.64,1.46,27.6,18,0,4,3,398,541
1983-04,88,92.1,-4.1,1.09,1.18,1.36,1.52,1.22,1.16,1.26,1.2,26.7,16.6,0,3,11,350,513
1983-05,42,81.6,-39.6,1.59,1.56,0.95,1.1,1.81,1.68,1.34,1.24,26.3,16,0,1,7,346,456
1983-06,16,69.7,-53.6,0.9,1.06,1.51,1.44,2,1.88,1.36,1.27,25.3,13.3,0,0,3,279,410
1983-07,9,83.1,-74.1,0.5,0.28,1.48,1.41,1.46,1.55,1.33,1.24,25.9,13.1,0,0,14,295,464
1983-08,6,104,-98,0.02,-0.09,0.79,0.56,0.98,1.09,1.31,1.23,25.9,12.2,0,0,12,281,556
1983-09,43,120.7,-77.7,1.39,1.3,1.42,1.13,1.79,1.53,1.49,1.31,28.4,16.6,0,1,11,376,554
1983-10,120,114.2,5.8,1.08,1.23,1.4,1.41,1.7,1.56,1.54,1.4,27.3,17.3,0,4,7,382,541
1983-11,210,99.9,110.1,0.82,0.91,1.35,1.48,1.42,1.51,2.07,1.79,26.9,18.2,0,9,2,378,500
1983-12,111,125.9,-14.9,-0.54,-0.5,0.41,0.56,0.58,0.71,1.82,1.81,28.2,17.8,0,3,17,403,638
1984-01,41,154.6,-113.6,-0.63,-0.91,-0.54,-0.53,0.04,0.21,0.96,1.07,31,17.2,0,1,10,438,750
1984-02,31,149.5,-118.5,-0.38,-0.98,-1.4,-1.63,-0.16,-0.1,0.38,0.49,31.7,18.8,0,1,5,443,666
1984-03,148,121.8,26.2,0.73,0.76,-0.33,-0.64,-0.09,-0.05,0.46,0.52,29.6,18.6,1,5,7,438,573
1984-04,147,91.2,55.8,1.92,1.83,0.93,0.76,0.18,0.11,0.74,0.74,25.6,17.4,0,3,8,346,487
1984-05,9,90.9,-81.9,-0.45,-0.78,1.15,1.14,-0.2,-0.38,0.59,0.58,26.8,14.6,0,0,24,332,506
1984-06,7,82.3,-75.3,0.05,-1.02,1.74,1.4,0.23,-0.02,0.54,0.48,25.8,13.2,0,0,13,284,443
1984-07,18,79.1,-61.1,1.45,1.46,0.25,-0.33,0.88,0.64,0.58,0.53,24.4,13.1,0,0,6,272,423
1984-08,10,93,-83,0.74,1.33,1.03,0.9,1.19,1.16,0.61,0.59,25.3,14.3,0,0,23,302,482
1984-09,71,101.2,-30.2,2.02,2.1,2.44,2.27,2.46,2.01,0.75,0.79,26.5,15.8,0,2,11,336,487
1984-10,59,121,-62,0.1,0.28,1.05,1.36,0.98,1.13,0.43,0.51,27,16.9,0,2,8,370,587
1984-11,70,126,-56,-0.98,-0.96,-0.14,0.06,-0.02,0.22,-0.24,-0.12,28.1,17.4,0,2,13,384,613
1984-12,98,123.8,-25.8,-0.72,-0.64,-1.15,-0.9,-0.54,-0.21,-0.24,-0.27,28.6,18.6,0,3,8,422,616
1985-01,459,88.3,370.7,1.93,1.97,1.09,1.19,1.3,1.42,1.42,1.37,26.4,18.3,0,16,0,382,448
1985-02,47,122.5,-75.5,-0.03,-0.08,1.41,1.48,1.12,1.28,1.47,1.46,28.9,17.1,0,2,8,364,655
1985-03,77,115.7,-38.7,0.09,0.11,1.51,1.56,0.73,0.97,1.4,1.46,29.3,17.1,0,4,11,409,601
1985-04,31,96.8,-65.8,-0.19,-0.08,-0.33,-0.29,0.68,0.88,0.89,1.11,27.4,15.9,0,1,7,348,511
1985-05,1,85.8,-84.8,-2.16,-0.98,-0.25,-0.17,1.02,1.18,0.86,1.11,27,14,0,0,22,326,464
1985-06,13,72.1,-59.1,0.67,0.68,-0.51,-0.27,1.33,1.39,0.89,1.16,25.3,8.9,0,1,14,212,431
1985-07,7,79.3,-72.3,0.2,0.48,-0.46,-0.25,-0.4,-0.3,0.83,1.11,24,11,0,0,19,232,437
1985-08,9,98.7,-89.7,0.58,0.75,0.67,0.8,-0.2,-0.04,0.83,1.09,26.6,12.2,0,0,14,291,530
1985-09,56,101,-45,1.71,1.9,1.81,1.89,0.52,0.85,0.77,1.06,26.4,13.9,0,2,10,304,496
