data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,218,142,76,0.38,0.38,,,,,,,30.3,18.9,0,7,5,452,699
1980-02,253,114.2,138.8,1.04,1.02,,,,,,,29.9,20.1,0,8,4,434,565
1980-03,157,121.4,35.6,0.43,0.33,0.98,0.85,,,,,31.8,19.9,0,6,8,492,590
1980-04,89,90,-1,-0.07,-0.08,0.7,0.7,,,,,28.8,18.9,0,3,12,416,468
1980-05,155,65,90,0.49,0.57,0.3,0.41,,,,,25.7,15.2,0,5,8,324,380
1980-06,66,58,8,-0.42,-0.48,-0.08,-0.04,0.49,0.47,,,23.3,11.6,0,3,13,223,349
1980-07,102,63.4,38.6,0.64,0.77,0.22,0.2,0.49,0.5,,,24.5,13.5,0,2,9,280,356
1980-08,82,75.4,6.6,0.41,0.57,0.11,0.13,0.2,0.28,,,25.4,14.2,0,3,9,303,404
1980-09,132,83.2,48.8,0.39,0.56,0.51,0.68,0.18,0.33,,,23.6,12.7,0,5,3,244,446
1980-10,107,125.8,-18.8,-0.65,-0.71,-0.16,-0.08,-0.05,0.04,,,29.4,16.5,3,4,5,400,592
1980-11,116,130.8,-14.8,-0.25,-0.12,-0.43,-0.33,-0.31,-0.13,,,29.6,18.1,0,5,6,416,623
1980-12,255,135.3,119.7,1.09,1.08,-0.01,0.1,0.27,0.45,0.45,0.54,30,20.4,1,10,4,471,657
1981-01,138,131.1,6.9,-0.55,-0.45,0.07,0.1,-0.18,-0.01,0.17,0.33,30.7,21.1,0,5,4,494,633
1981-02,144,114.5,29.5,-0.19,-0.29,0.07,0.08,-0.35,-0.14,-0.17,0.02,31.4,20.7,0,7,3,450,544
1981-03,75,123.6,-48.6,-1.06,-1.07,-1.24,-1.1,-0.82,-0.64,-0.42,-0.25,30.8,19.1,1,2,8,464,606
1981-04,172,94.2,77.8,1.02,1.01,-0.1,-0.16,-0.08,0.06,-0.14,0.01,28.2,16.7,0,5,15,373,492
1981-05,3,79.9,-76.9,-2.68,-1.91,-0.76,-0.91,-0.6,-0.64,-0.64,-0.49,27.6,16.3,0,0,23,370,450
1981-06,108,52.4,55.6,0.19,0.24,-0.27,-0.34,-1.11,-1.09,-0.54,-0.38,22.6,11.8,0,5,5,218,342
1981-07,17,72.5,-55.5,-1,-1.07,-1.33,-1.3,-0.94,-0.99,-0.86,-0.75,23.3,9.4,0,1,20,204,431
1981-08,34,86.3,-52.3,-0.34,-0.32,-0.76,-0.8,-1.15,-1.19,-1.08,-0.91,27.2,14.3,0,2,12,332,421
1981-09,44,105.6,-61.6,-0.83,-0.76,-1.43,-1.17,-1.13,-1.09,-1.34,-1.21,29.2,15.3,5,1,16,368,458
1981-10,210,107.4,102.6,0.53,0.64,-0.4,-0.39,-1.26,-1.11,-0.87,-0.77,27.2,16.7,0,8,6,371,539
1981-11,107,134.6,-27.6,-0.39,-0.32,-0.39,-0.34,-0.75,-0.63,-0.9,-0.82,30.4,19.4,0,3,10,447,643
1981-12,293,118.7,174.3,1.46,1.7,0.9,1.11,-0.17,-0.01,-0.86,-0.73,28.1,18.8,0,9,3,416,596
1982-01,110,154.7,-44.7,-0.96,-1.21,0.08,0.03,-0.34,-0.28,-0.95,-0.86,30.7,19.7,0,5,11,472,752
1982-02,142,109.6,32.4,-0.22,-0.25,0.13,0.12,-0.28,-0.12,-0.96,-0.84,30.7,20.7,0,5,4,440,524
1982-03,108,114.4,-6.4,-0.36,-0.36,-1.21,-1.14,-0.07,0.23,-0.81,-0.7,30.3,20,0,4,15,470,543
1982-04,20,100.6,-80.6,-1.86,-1.6,-1.19,-1.08,-0.77,-0.63,-1.31,-1.14,28.5,16.5,0,0,9,375,532
1982-05,64,75.8,-11.8,-0.52,-0.7,-1.29,-1.4,-0.89,-0.85,-1.12,-0.97,25.5,13.9,0,3,10,301,436
1982-06,321,49.6,271.4,1.97,1.93,0.5,0.49,-0.39,-0.48,-0.42,-0.32,23.5,14.3,0,9,6,266,294
1982-07,181,64.2,116.8,1.4,1.45,1.42,1.42,0.54,0.55,0.14,0.12,24.4,13.9,0,6,9,284,402
1982-08,39,80.2,-41.1,-0.24,-0.13,1.93,2.02,0.58,0.61,0.16,0.26,25.9,15.6,0,2,12,332,426
1982-09,30,105.5,-75.5,-1.17,-0.96,0.07,0.07,0.31,0.28,0.12,0.26,27.9,16.1,0,1,17,360,510
1982-10,273,117,156,1.07,1.12,-0.01,-0.06,1.03,1.04,0.3,0.35,27.7,17.5,0,10,3,390,587
1982-11,304,110.4,193.6,1.86,1.85,1.07,1.18,1.82,1.79,0.85,0.92,29.2,19.6,0,12,4,432,527
1982-12,235,125.5,109.5,0.88,0.96,2.08,1.96,1.42,1.49,0.74,0.81,28.7,19.3,0,8,5,434,628
1983-01,162,133.5,28.5,-0.24,-0.16,1.21,1.35,0.82,0.97,0.84,0.95,31.1,21.5,0,4,8,506,644
1983-02,116,111.9,4.1,-0.61,-0.61,-0.1,-0.02,0.72,0.89,0.79,0.89,31,21,0,2,6,448,532
1983-03,260,111.5,148.5,1.68,1.71,0.33,0.33,1.73,1.62,1.19,1.24,29,18.8,0,9,9,432,566
1983-04,223,77.7,145.3,1.52,1.62,1.34,1.43,1.84,1.73,1.68,1.65,27.8,18.6,0,9,4,395,400
1983-05,321,59.4,261.6,1.58,1.62,2.2,1.94,1.87,1.86,2.35,2.08,25,17.2,0,11,2,344,331
1983-06,305,43.2,261.8,1.87,1.88,2.41,2.15,2.36,2.15,2.44,2.16,20.1,12.3,0,10,9,190,265
1983-07,60,61.6,-1.6,0.06,0.19,1.89,1.91,2.1,2.02,2.16,2.28,24.5,14.7,0,3,5,298,323
1983-08,0,91.8,-91.8,,-1.09,0.94,1.03,2.24,2.08,2.13,1.99,26.9,13.6,0,0,31,319,458
1983-09,389,75.9,313.1,2.13,2.09,1.24,1.33,2.51,2.31,2.91,2.37,23.2,14.5,0,10,4,264,393
1983-10,183,114.6,68.4,0.27,0.29,1.28,1.44,2.18,2.2,2.5,2.29,27.4,17.5,0,8,4,386,561
1983-11,185,133.4,51.5,0.68,0.76,1.78,1.88,1.73,1.74,2.22,2.16,29.4,17.9,0,6,5,409,675
1983-12,138,136.9,1.1,-0.36,-0.44,0.2,0.35,0.99,1.1,2.17,2.09,30.2,19.9,0,3,5,466,671
1984-01,179,146.7,32.3,-0.04,-0.12,0.02,-0.08,0.96,0.99,2.11,1.94,31.8,21.1,5,6,6,510,705
1984-02,77,140.9,-63.9,-1.32,-1.39,-1.05,-1.15,0.85,0.84,2.05,1.82,33.4,21.6,6,2,4,508,663
1984-03,197,112.5,84.5,0.97,1.02,-0.35,-0.65,-0.13,-0.06,1.84,1.73,30.4,20.3,1,8,4,476,529
1984-04,197,81.8,115.2,1.28,1.38,0.51,0.43,0.3,0.31,1.73,1.62,27,16.5,0,9,10,352,430
1984-05,100,71,29,-0.04,-0.11,0.82,0.96,-0.06,-0.2,1.21,1.21,26.8,16,0,5,11,353,411
1984-06,31,58.6,-27.6,-1.2,-1.12,0.04,0.1,-0.3,-0.44,0.46,0.51,25.5,13.2,0,1,9,281,365
1984-07,22,74.8,-52.8,-0.81,-0.99,-1.06,-1.12,-0.39,-0.51,0.35,0.27,26.1,13.4,0,0,15,302,410
1984-08,110,74.8,35.2,0.71,0.89,-0.72,-0.74,0.23,0.31,0.72,0.75,24.3,12.8,0,5,12,266,413
1984-09,197,101.7,95.3,0.96,0.96,0.59,0.58,0.32,0.35,0.09,0.13,27.5,13.8,0,5,10,318,530
1984-10,99,134.9,-35.9,-0.77,-0.91,0.39,0.29,-0.46,-0.55,-0.17,-0.23,31.4,18.7,6,4,12,466,639
1984-11,171,121.2,49.8,0.52,0.74,0.3,0.26,-0.19,-0.15,-0.21,-0.27,29.7,19.4,1,5,3,437,592
1984-12,259,125.6,133.4,1.13,1.25,0.36,0.52,0.56,0.65,0.15,0.13,29,19,0,10,4,434,631
1985-01,68,152.6,-84.6,-1.75,-1.87,0,0.01,0.19,0.2,-0.23,-0.22,31.8,19.9,1,2,7,492,737
1985-02,200,104.9,95.1,0.5,0.52,0,0,0.15,0.23,0.18,0.28,31.5,21,1,9,2,456,503
1985-03,140,103.3,36.7,0.18,0.35,-0.75,-0.69,-0.25,0.04,0.01,0.12,29.9,19.8,0,4,4,460,521
1985-04,175,75.2,99.8,1.05,1.24,0.81,1.06,0.51,0.8,-0.06,0.1,26.9,17.8,0,5,4,370,406
1985-05,194,67.6,126.4,0.8,0.87,0.9,1.1,0.66,0.8,0.24,0.41,25.7,13.4,0,4,7,296,424
1985-06,55,53.9,1.1,-0.62,-0.6,0.6,0.75,-0.03,0.11,0.31,0.48,23.1,11.1,0,1,16,217,359
1985-07,65,63.5,1.5,0.14,0.24,0.17,0.15,0.52,0.7,0.46,0.57,23.1,11,0,1,18,218,386
1985-08,39,85.5,-46.5,-0.24,-0.22,-0.76,-0.73,0.28,0.48,0.24,0.41,27.2,13.4,0,2,17,319,434
1985-09,69,99.1,-30.1,-0.38,-0.33,-0.55,-0.47,0.05,0.16,-0.18,0.07,28.2,15.7,0,2,5,359,466
1985-10,75,131.2,-56.2,-1.19,-1.15,-1.32,-1.1,-0.79,-0.75,-0.23,-0.04,30.9,17.4,4,2,8,439,614
1985-11,58,152.2,-94.2,-1.4,-1.52,-1.76,-1.45,-1.73,-1.48,-0.6,-0.5,32.8,19.8,10,3,16,489,690
1985-12,51,159.8,-108.8,-2.18,-1.62,-2.98,-2.63,-2.4,-1.89,-1.46,-1.27,34,20.8,16,2,7,539,703
1986-01,132,146.7,-14.7,-0.63,-0.75,-2.17,-1.83,-2.73,-1.99,-1.19,-1.05,32.5,21.5,4,4,3,526,689
1986-02,248,104.4,143.6,0.99,1.07,-0.73,-0.84,-1.83,-1.66,-1.01,-0.89,30.3,20.6,0,7,3,433,517
1986-03,114,114.5,-0.5,-0.25,-0.26,-0.02,-0.08,-1.81,-1.97,-1.06,-0.98,30.2,19.8,0,3,8,465,587
1986-04,138,95.2,42.8,0.63,0.59,0.71,0.78,-1.01,-1.09,-1.16,-1.12,29.3,18.8,0,3,8,422,495
1986-05,246,61.5,184.5,1.15,1.25,0.84,0.95,0.15,0.04,-1,-0.98,25.3,16.1,0,8,3,332,369
1986-06,10,62.4,-52.4,-2.12,-1.61,0.43,0.46,0.25,0.26,-1.25,-1.19,25.3,13,0,0,17,275,409
1986-07,24,62.1,-38.1,-0.75,-0.58,-0.05,-0.08,0.31,0.37,-1.42,-1.28,23.8,12.3,0,0,7,250,386
1986-08,253,74.5,178.5,1.76,1.89,0.4,0.43,0.81,0.89,-0.63,-0.64,25.5,14.6,0,8,11,312,417
1986-09,59,96.8,-37.8,-0.54,-0.44,0.63,0.73,0.62,0.69,-0.62,-0.59,26.6,14.8,0,2,5,320,498
1986-10,53,130.5,-77.5,-1.66,-1.39,0.14,0.09,-0.05,-0.03,-0.63,-0.64,29.6,16.4,4,2,8,402,647
1986-11,86,135.1,-49.1,-0.78,-0.68,-1.8,-1.36,-0.94,-0.81,-0.54,-0.53,31.9,20.1,10,3,11,480,605
1986-12,179,123.8,55.2,0.22,0.26,-1.38,-1.15,-0.44,-0.24,-0.17,-0.06,30.1,20.4,0,6,4,472,609
1987-01,128,135.4,-7.4,-0.69,-0.65,-0.76,-0.63,-0.56,-0.41,-0.19,-0.02,31.4,21.5,0,5,6,510,659
1987-02,282,103.8,178.2,1.3,1.41,0.43,0.55,-0.91,-0.65,-0.08,0.1,29.4,19.6,0,9,2,406,523
1987-03,66,128.2,-62.2,-1.28,-1.29,-0.16,-0.24,-1.07,-0.87,-0.22,-0.11,31.7,18.6,4,1,7,470,639
1987-04,107,84.1,22.9,0.21,0.31,0.39,0.46,-0.37,-0.12,-0.3,-0.14,29,19,0,4,6,420,438
1987-05,326,54.2,271.8,1.61,1.67,0.85,0.97,0.9,1.01,-0.05,0.15,22.3,13.4,0,12,9,242,353
1987-06,97,51.2,45.8,0.05,0.11,1.13,1.25,0.81,0.92,0.22,0.42,22.5,11.4,0,1,6,208,353
1987-07,77,69.8,7.1,0.32,0.34,1.14,1.21,1,1.07,0.4,0.48,26.5,15.4,0,4,17,338,391
1987-08,51,79.4,-28.4,-0.02,0.08,-0.11,-0.12,0.54,0.65,-0.29,-0.09,24.7,12.4,0,2,7,267,450
1987-09,70,91.5,-21.5,-0.36,-0.22,-0.33,-0.24,0.62,0.77,-0.22,0.03,26.3,15,0,2,4,320,455
1987-10,115,109.2,5.8,-0.54,-0.42,-0.82,-0.59,0.35,0.5,-0.01,0.23,28.8,17.5,3,5,5,408,551
1987-11,245,131.2,113.8,1.32,1.33,0.07,0.19,-0.07,0.12,0.46,0.65,30.9,19.1,3,5,4,449,637
1987-12,143,133.7,9.3,-0.28,-0.34,0.17,0.4,-0.19,0.02,0.37,0.56,30.5,19.7,1,5,6,468,655
1988-01,132,141.5,-9.5,-0.63,-0.68,0.14,0.11,-0.57,-0.37,0.35,0.54,32.5,21.5,3,4,5,526,672
1988-02,162,97.7,64.3,0.04,0.15,-0.69,-0.55,-0.48,-0.18,-0.02,0.23,29.6,19.9,0,4,5,427,476
1988-03,89,122,-33,-0.74,-0.81,-0.99,-0.87,-0.53,-0.19,0.07,0.29,32.1,20.5,4,3,9,506,592
1988-04,197,78.8,118.2,1.28,1.4,0.34,0.53,0.28,0.51,0.34,0.57,28.3,18.6,0,10,4,403,406
1988-05,339,50.3,288.7,1.68,1.73,1.46,1.49,0.78,0.93,0.39,0.65,23.1,15.2,0,13,4,284,308
1988-06,71,50.5,20.5,-0.33,-0.27,1.48,1.55,0.73,0.92,0.32,0.58,22.8,11.5,0,4,5,217,340
1988-07,5,69.4,-64.4,-1.76,-1.36,0.73,0.83,0.65,0.83,0.09,0.28,22.9,10.3,0,0,16,204,430
1988-08,0,96.4,-96.4,,-1.19,-1.95,-1.54,0.44,0.54,-0.08,0.17,28.9,13.8,2,0,31,352,478
1988-09,27,107.5,-80.5,-1.26,-1.03,-2.71,-1.68,0.24,0.31,-0.21,0.03,30.8,16.8,9,1,7,415,463
1988-10,180,123.2,56.8,0.24,0.16,-1.08,-1.03,-0.15,-0.18,0.01,0.14,29.8,17,1,5,4,416,587
1988-11,44,149.1,-105.1,-1.8,-1.73,-1.27,-1.17,-1.97,-1.68,-0.63,-0.54,31.7,18.5,4,2,9,452,704
1988-12,121,145.5,-24.5,-0.63,-0.75,-1.12,-1.16,-2.24,-1.81,-0.78,-0.7,33,21,10,5,8,526,665
1989-01,457,106.4,350.6,2.22,2.01,0.77,0.76,-0.18,-0.23,0.29,0.43,28.9,20.4,0,15,2,454,527
1989-02,202,102.2,99.8,0.52,0.58,1.58,1.66,0.32,0.42,0.43,0.55,29.8,20.9,1,7,2,430,509
1989-03,115,113.3,1.7,-0.24,-0.22,1.91,2.11,0.68,0.86,0.5,0.62,30.4,19.8,0,4,8,469,575
1989-04,95,87.7,7.3,0.03,0.06,0.07,0.23,0.61,0.79,0.2,0.33,29.2,18.3,0,4,5,412,465
1989-05,70,66.5,3.5,-0.43,-0.46,-0.52,-0.38,0.77,0.93,-0.66,-0.51,25.1,14.4,0,2,11,302,410
1989-06,87,47.9,39.1,-0.09,0.01,-0.5,-0.39,0.9,1.12,-0.66,-0.49,22.8,12.6,0,4,6,231,316
1989-07,102,60.2,41.8,0.64,0.81,-0.19,-0.15,-0.17,-0.01,-0.31,-0.26,23.4,10.3,0,3,11,214,381
1989-08,141,76.6,64.4,0.99,1.16,0.71,0.87,0,0.18,0.17,0.36,24.6,13.2,0,6,10,277,452
1989-09,160,88.9,71.1,0.66,0.76,1,1.13,0.31,0.49,0.59,0.81,25.5,14.4,0,7,3,300,488
1989-10,144,124.9,19.1,-0.16,-0.27,0.62,0.67,0.22,0.33,0.45,0.64,28.6,15.7,0,4,12,378,651
1989-11,99,136,-37,-0.53,-0.48,-0.1,-0.09,0.28,0.44,0.6,0.8,29.9,18.3,0,4,7,424,670
1989-12,177,134.5,42.5,0.19,0.09,-0.47,-0.38,0.4,0.55,0.81,1.04,30.5,20.9,0,6,8,487,633
1990-01,386,112.6,273.4,1.76,1.71,1,1.09,1.1,1.22,0.55,0.79,29.9,21.1,0,14,1,480,553
1990-02,31,130.4,-99.4,-2.64,-1.75,0.46,0.48,0.16,0.3,0.04,0.25,31.9,19.6,1,0,9,440,641
1990-03,150,117.6,32.4,0.33,0.28,0.54,0.52,0.02,0.23,0.16,0.32,32,20.8,7,4,3,508,568
1990-04,139,94,45,0.64,0.62,-0.71,-0.82,0.35,0.48,0.29,0.44,30.3,19.8,0,7,3,451,485
1990-05,159,62.2,96.8,0.53,0.63,0.57,0.69,0.69,0.72,0.56,0.72,23.9,13.4,0,7,7,268,403
1990-06,106,48.6,57.4,0.17,0.27,0.49,0.6,0.65,0.73,0.64,0.78,22.7,12.7,0,5,4,231,324
1990-07,174,48.8,125.2,1.34,1.51,0.85,1,0.22,0.28,0.87,0.99,20.2,10.5,0,4,4,171,347
1990-08,160,71.9,88.1,1.14,1.35,1.4,1.65,1.23,1.35,0.96,1.1,24.2,12.8,0,5,11,263,421
1990-09,263,87.9,175.1,1.42,1.48,1.9,1.97,1.61,1.67,1.22,1.3,25,13.3,0,10,4,274,495
1990-10,166,121.9,44.1,0.09,0.02,1.36,1.53,1.45,1.61,1.19,1.29,30.3,18.8,4,8,3,450,605
1990-11,92,130.2,-38.1,-0.66,-0.5,0.61,0.68,1.18,1.34,1.16,1.29,31.4,20.6,4,3,7,481,620
1990-12,172,140.9,31.1,0.13,-0.06,-0.39,-0.28,1.28,1.38,1.24,1.35,31.4,20.1,4,8,4,488,672
1991-01,188,143.1,44.9,0.06,0.04,-0.32,-0.38,0.81,0.87,0.62,0.73,31.1,20.4,1,7,9,487,695
1991-02,88,125.3,-37.3,-1.1,-1.1,-0.6,-0.72,0.03,0.08,0.8,0.89,31.4,19.4,0,2,4,430,626
1991-03,185,107.8,77.2,0.82,0.93,-0.29,-0.42,-0.5,-0.35,0.88,0.98,29.9,19.9,0,3,6,462,550
1991-04,99,89,10,0.09,0.1,-0.25,-0.23,-0.51,-0.39,0.75,0.89,29.1,17.9,0,3,4,404,484
1991-05,77,68.8,8.2,-0.33,-0.39,0.05,0.23,-0.48,-0.51,0.54,0.71,26,15.1,0,2,8,326,420
1991-06,123,53.1,69.9,0.37,0.42,-0.16,-0.1,-0.41,-0.42,0.62,0.75,24.8,14.5,0,4,7,289,323
1991-07,39,67.8,-28.8,-0.35,-0.36,-0.33,-0.39,-0.46,-0.44,0.2,0.22,24.6,11.6,0,0,6,252,428
1991-08,83,81.5,1.5,0.42,0.5,0.07,0.04,-0.02,0.09,-0.06,0.04,26.4,14.5,0,3,19,323,438
1991-09,117,95.8,21.2,0.24,0.28,-0.01,0.03,-0.24,-0.16,-0.54,-0.4,28.4,16.4,0,4,22,372,462
1991-10,82,114,-32,-1.06,-0.87,-0.44,-0.37,-0.66,-0.56,-0.77,-0.63,29,17.5,4,3,3,410,556
1991-11,166,146.5,19.5,0.46,0.38,-0.36,-0.37,-0.29,-0.21,-0.53,-0.49,31.4,19,2,4,9,456,703
1991-12,260,133.6,126.4,1.14,1.16,0.21,0.3,0.04,0.12,-0.28,-0.23,30.6,20.2,1,9,5,477,650
