data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,350,106.6,243.4,0.48,0.55,,,,,,,27.4,17.5,0,16,6,386,550
1980-02,130,112.1,17.9,-0.17,-0.26,,,,,,,28.3,16.9,0,5,4,366,580
1980-03,77,121,-44,-1.06,-1.06,-0.3,-0.23,,,,,29.8,15.5,0,4,14,392,633
1980-04,196,78.2,117.8,2.18,2.14,0.19,0.2,,,,,27.1,15.5,0,7,11,338,429
1980-05,2,77.6,-75.6,-2.17,-0.97,0.34,0.37,,,,,26.7,12.2,0,0,14,293,471
1980-06,83,63.2,19.8,1.92,2.02,2.35,2.07,0.57,0.74,,,24.6,9.4,0,3,8,210,428
1980-07,2,73.5,-71.5,-0.91,0.25,1.1,1.22,0.46,0.6,,,25.9,9.1,0,0,22,234,470
1980-08,1,92.3,-91.3,-1.33,0.09,1.43,1.46,0.77,0.88,,,27.2,11.1,0,0,16,283,494
1980-09,44,96,-52,0.15,0.55,-0.25,0.35,1.78,1.77,,,27.8,12.9,0,2,17,311,464
1980-10,29,134.5,-105.5,-1.48,-1.24,-1.43,-0.7,-0.63,-0.03,,,30.1,14.4,3,1,10,380,653
1980-11,274,113.8,160.2,0.85,0.93,0.08,0.22,0.47,0.69,,,28.3,16.2,0,8,5,366,575
1980-12,321,114,207,0.24,0.17,0.15,0.12,0.05,0.19,0.39,0.56,28.1,17.1,0,14,3,390,587
1981-01,308,103.7,204.3,0.23,0.31,0.46,0.58,0.09,0.26,0.22,0.34,27.4,17.1,0,10,4,379,525
1981-02,23,126,-103,-2.17,-1.46,-0.48,-0.42,-0.45,-0.26,-0.15,0.06,29.5,16.1,0,1,17,358,643
1981-03,163,98,65,0.15,0.2,-0.67,-0.51,-0.5,-0.33,0.15,0.44,28.7,17.4,0,5,6,404,486
1981-04,28,92.6,-64.6,-0.62,-0.5,-1.74,-1.33,-0.31,-0.1,-0.5,-0.15,27.2,13.1,0,1,10,304,532
