data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,59,170.2,-111.2,-1.37,-1.3,,,,,,,31.1,18.1,1,1,8,453,786
1980-02,56,147,-91,-0.94,-1.24,,,,,,,31.4,19.2,3,2,5,444,670
1980-03,146,119.5,26.5,0.37,0.23,-1.15,-1.22,,,,,30.8,20.7,5,7,9,490,561
1980-04,68,94.6,-26.6,-1.18,-1.23,-0.99,-1.16,,,,,28.6,17.3,0,2,17,388,441
1980-05,297,56.8,240.2,1.14,1.2,0.3,0.27,,,,,24,14.3,0,8,6,283,330
1980-06,61,51.6,9.4,-1.14,-1.24,-0.19,-0.29,-0.79,-1.02,,,20.8,9.1,0,2,10,160,292
1980-07,69,53.2,15.8,-0.63,-0.69,0.05,-0.02,-0.58,-0.77,,,20.4,8.1,0,3,10,148,322
1980-08,95,67.4,27.6,-0.07,0.01,-1.19,-1.19,-0.38,-0.47,,,22.1,10.7,0,4,9,200,387
1980-09,166,91,75,0.26,0.24,-0.4,-0.39,-0.4,-0.52,,,21.8,9.5,0,4,5,175,504
1980-10,267,108.5,158.5,0.53,0.68,0.27,0.36,0.14,0.09,,,25.4,14.4,0,6,5,307,550
1980-11,229,128.2,100.8,0.75,0.86,0.67,0.76,-0.1,-0.02,,,27.7,16,0,5,6,356,621
1980-12,108,151.3,-43.3,-0.29,-0.22,0.4,0.51,0.05,0.13,-0.56,-0.69,29.4,18.1,1,4,7,427,724
1981-01,134,145.8,-11.8,-0.1,-0.11,0.1,0.15,0.17,0.28,-0.35,-0.45,30.4,19.9,0,4,4,470,683
1981-02,180,121.8,58.2,0.66,0.72,-0.04,-0.04,0.37,0.44,-0.04,-0.08,30.9,20.8,0,5,3,444,587
1981-03,56,123.4,-67.4,-1.26,-1.17,-0.27,-0.38,0.1,0.19,-0.27,-0.3,29.2,16.7,0,2,13,402,628
1981-04,118,91.8,26.2,-0.43,-0.65,-0.4,-0.48,-0.25,-0.23,-0.13,-0.12,27.4,15.3,0,4,8,340,447
1981-05,41,77.4,-36.4,-1.46,-1.59,-1.44,-1.6,-0.98,-0.99,-0.71,-0.69,27,15.7,0,2,13,352,390
1981-06,92,43.3,48.7,-0.55,-0.63,-1.31,-1.54,-1.08,-1.13,-0.68,-0.64,19.3,8.1,0,4,11,121,289
1981-07,18,60.7,-42.7,-2.04,-1.82,-2.15,-2.06,-1.43,-1.6,-0.76,-0.74,21,8.1,0,0,11,156,334
1981-08,36,83,-47,-1.24,-1.43,-2.08,-1.9,-2.23,-2.12,-0.96,-0.98,25,10.2,0,1,16,235,394
1981-09,196,80.4,115.6,0.56,0.68,-1.07,-1.17,-1.55,-1.61,-0.92,-0.92,23.2,11.7,0,6,8,226,408
1981-10,43,131.9,-88.9,-2.59,-2.62,-1.48,-1.59,-2.47,-2.09,-1.65,-1.64,26.6,12.5,1,3,8,296,634
1981-11,154,145.2,8.8,0.17,0.12,-0.74,-0.84,-1.77,-1.8,-1.99,-1.67,29.8,16.3,0,6,8,392,674
1981-12,160,153.7,6.3,0.26,0.34,-0.85,-0.91,-1.34,-1.35,-1.74,-1.59,29.7,17.1,0,5,8,416,728
1982-01,12,174.9,-162.9,-3.17,-1.86,-0.78,-0.89,-1.4,-1.43,-2.09,-1.8,31.6,17.1,6,0,21,446,778
1982-02,137,117.4,19.6,0.23,0.33,-0.77,-0.82,-0.99,-1.02,-2.29,-1.93,29.9,18.2,0,5,5,394,565
1982-03,77,125.6,-48.6,-0.78,-0.89,-1.49,-1.3,-1.48,-1.44,-2.25,-1.94,30.2,16.4,0,3,11,412,619
1982-04,47,96.4,-49.4,-1.61,-1.48,-1.06,-1.08,-1.23,-1.23,-2.37,-2.06,28.1,13.6,0,2,12,326,485
1982-05,107,69,38,-0.4,-0.63,-1.31,-1.48,-1.42,-1.4,-1.97,-1.95,24.5,10.4,0,3,12,232,386
1982-06,253,40.9,212.1,1.28,1.37,-0.29,-0.43,-1.03,-1.17,-1.54,-1.61,21.1,9.3,0,5,7,162,227
1982-07,117,52.1,64.8,0.09,0.09,0.34,0.3,-0.42,-0.5,-1.18,-1.31,21.9,9.3,0,5,4,177,313
1982-08,339,67.6,271.4,2.16,2.03,1.89,1.87,0.36,0.29,-0.46,-0.55,22.7,11.7,0,8,5,224,376
1982-09,158,88.5,69.5,0.17,0.17,1.34,1.36,0.53,0.49,-0.58,-0.69,25.3,12.4,0,6,5,266,455
1982-10,223,116.2,106.8,0.14,0.21,1.24,1.27,1.01,1.01,-0.14,-0.21,25.5,12,0,5,4,271,612
1982-11,393,113.1,279.9,1.68,1.73,1.14,1.23,1.94,1.83,0.47,0.34,26.4,14.8,0,10,4,319,571
1982-12,104,154.6,-50.6,-0.34,-0.31,0.87,0.97,1.36,1.4,0.33,0.23,30.4,16.7,0,3,6,420,730
1983-01,228,151.5,76.5,0.91,0.87,1.28,1.35,1.48,1.49,0.8,0.77,31.5,18.8,3,5,8,470,697
1983-02,292,113.1,178.9,1.52,1.54,0.99,1,1.26,1.31,1.15,1.14,29.5,17.4,0,4,7,376,558
1983-03,146,109.5,36.5,0.37,0.38,1.48,1.56,1.35,1.37,1.32,1.32,27.7,15.1,0,3,12,354,582
1983-04,330,69.1,260.9,1.35,1.47,1.59,1.58,1.74,1.71,1.8,1.74,25.4,13.6,0,7,8,285,381
1983-05,462,43.4,418.6,2,2,1.85,1.78,1.85,1.79,2.27,1.99,20.9,12.5,0,11,3,212,261
1983-06,143,40.6,102.4,0.17,0.16,1.87,1.81,2.1,1.95,2.14,1.93,17.5,6.3,0,5,6,82,256
1983-07,371,36.8,334.2,2.19,2.11,2.44,2.33,2.4,2.11,2.43,2.08,17.5,7.9,0,11,7,87,228
1983-08,138,71.6,66.4,0.49,0.56,1.62,1.7,2.18,2.07,2.23,1.98,21.4,9,0,5,12,167,337
1983-09,100,81.2,18.8,-0.58,-0.53,1.32,1.41,1.99,1.98,2.2,1.94,21.5,8.3,0,3,6,152,457
1983-10,205,115.9,89.1,-0.04,0.03,-0.24,-0.19,1.7,1.82,2.28,2.02,26.4,12.9,0,7,8,299,581
1983-11,90,128.4,-38.5,-0.49,-0.38,-0.72,-0.63,0.52,0.7,1.78,1.94,28.2,14.4,1,3,10,338,635
1983-12,92,170.5,-78.5,-0.5,-0.7,-0.67,-0.67,0.28,0.34,1.71,1.77,32.3,16.5,5,4,8,446,771
1984-01,283,134.6,148.4,1.39,1.5,0.07,0.08,-0.14,-0.07,1.76,1.87,30.5,21.4,2,11,3,494,628
1984-02,110,132.7,-22.7,-0.09,-0.19,0.31,0.2,-0.31,-0.29,1.43,1.51,32.7,21.3,2,3,3,493,608
1984-03,96,108.9,-12.9,-0.41,-0.35,0.52,0.47,-0.25,-0.18,1.34,1.42,29.2,19.3,0,5,10,440,524
1984-04,148,71.4,76.6,-0.09,-0.09,-0.4,-0.34,-0.28,-0.19,0.91,1,24.8,15,0,5,9,297,395
1984-05,199,60.1,138.9,0.47,0.45,-0.02,0.08,0.1,0.11,0.32,0.46,24.4,14.2,0,6,8,289,323
1984-06,187,41.9,145.1,0.67,0.7,0.35,0.46,0.47,0.58,0.41,0.54,21.3,11.9,0,7,3,202,238
1984-07,171,57.3,113.7,0.69,0.7,0.75,0.77,0.19,0.28,-0.03,0.1,21.7,10.4,0,6,10,191,297
1984-08,208,55.1,152.9,1.18,1.38,1.19,1.3,0.59,0.71,0.12,0.27,19.8,9.7,0,7,8,152,350
1984-09,208,86,122,0.68,0.75,1.21,1.29,0.85,0.94,0.37,0.52,24.3,12.6,0,4,11,252,451
1984-10,220,130.8,89.2,0.11,0.03,0.84,0.91,0.99,1.01,0.42,0.52,30,17.5,2,7,8,426,595
1984-11,161,122.3,38.6,0.24,0.39,0.33,0.36,0.9,0.99,0.61,0.61,26.4,17.7,0,4,4,362,602
1984-12,111,148,-37,-0.26,-0.14,-0.11,-0.06,0.56,0.64,0.65,0.72,27.1,17.1,0,5,11,375,750
1985-01,61,162.6,-101.6,-1.32,-1.19,-0.73,-0.63,0.07,0.13,0.11,0.09,31.6,19.1,0,2,10,476,780
1985-02,251,104.6,146.4,1.24,1.36,-0.03,-0.02,0.14,0.19,0.45,0.52,29.7,19,0,8,6,401,519
1985-03,260,102.6,157.4,1.63,1.71,0.99,1.04,0.4,0.51,0.83,0.93,28.6,17.7,0,10,6,408,529
1985-04,215,72.4,142.6,0.53,0.57,1.43,1.5,0.54,0.69,0.94,1.02,25.2,15.3,0,6,6,308,398
1985-05,334,56.6,277.4,1.35,1.41,1.44,1.46,1.02,1.08,1.14,1.19,22.4,10.9,0,8,8,207,369
1985-06,62,45.2,16.8,-1.12,-1.13,0.69,0.8,0.97,1.06,0.91,1.01,20.7,10.4,0,1,11,178,307
1985-07,201,58.1,142.8,0.97,0.99,0.94,0.96,1.4,1.43,0.93,1.03,20.9,9.4,0,5,16,166,347
1985-08,321,59,262,2.04,1.99,1.28,1.34,1.69,1.68,1.19,1.23,21.5,12,0,9,6,210,320
1985-09,141,81.2,59.8,-0.02,0.05,1.59,1.59,1.29,1.35,1.09,1.17,23.5,12.8,0,4,5,246,421
1985-10,74,123.8,-49.8,-1.82,-1.89,0.31,0.42,0.79,0.82,0.83,0.97,27.2,14.6,1,3,6,339,612
1985-11,13,162.9,-149.9,-2.23,-1.83,-1.97,-1.87,-0.42,-0.49,0.52,0.49,31.2,18.1,9,0,13,439,732
1985-12,46,169.4,-123.4,-1.29,-1.43,-2.72,-2.23,-0.49,-0.62,0.36,0.31,32.2,19.8,7,1,10,496,740
1986-01,107,147.5,-40.5,-0.48,-0.46,-2.16,-1.7,-0.94,-0.98,0.45,0.42,31.7,21.1,0,3,5,509,677
1986-02,160,106.5,53.5,0.47,0.67,-0.74,-0.68,-1.72,-1.5,0.24,0.22,30.2,20.8,0,7,11,433,518
1986-03,192,110.1,81.9,0.93,0.96,0.33,0.36,-1.44,-1.31,0.07,0.04,28.9,19.2,0,7,9,435,576
1986-04,357,87.3,269.6,1.52,1.52,1.36,1.36,-0.07,-0.13,0.41,0.37,28.6,19,1,11,5,414,457
1986-05,167,54.6,112.4,0.21,0.2,1.12,1.14,0.43,0.44,0.03,0.07,23.9,15.2,0,5,9,295,350
1986-06,193,50.6,142.4,0.73,0.67,1.11,1.12,0.95,1.01,0.31,0.32,23.1,12.8,0,5,9,238,335
1986-07,67,52.3,14.7,-0.66,-0.71,0.05,0.01,0.89,0.98,0.02,0.07,22,11.7,0,2,14,214,350
1986-08,185,57.3,127.7,0.98,1.18,0.5,0.58,1.05,1.1,-0.31,-0.28,19.6,11.7,0,8,8,176,372
1986-09,109,89.3,19.6,-0.44,-0.52,-0.17,-0.05,0.71,0.75,-0.41,-0.38,24.5,14.9,0,5,10,292,458
1986-10,138,120.3,17.6,-0.8,-0.86,-0.31,-0.25,-0.24,-0.3,-0.26,-0.24,26.8,16.6,0,7,9,362,602
1986-11,419,126.3,292.7,1.8,1.77,0.68,0.74,0.75,0.84,0.75,0.75,29.5,19.6,0,12,8,436,555
1986-12,49,118.6,-69.6,-1.22,-0.57,0.41,0.62,0.17,0.38,0.74,0.88,29.5,20.5,0,3,13,466,566
1987-01,153,135.2,17.8,0.13,0.24,0.84,1.09,0.35,0.6,0.82,0.98,30.8,19.6,1,7,14,472,659
1987-02,251,98.9,152.1,1.24,1.39,0.14,0.49,0.48,0.71,1.03,1.2,28.2,17.9,0,10,8,366,500
1987-03,103,118.9,-15.9,-0.29,-0.4,0.62,0.74,0.56,0.8,0.85,1.01,30,16.5,1,3,7,411,608
1987-04,340,70.8,269.2,1.41,1.52,1.3,1.37,1.28,1.44,0.77,0.96,26.9,16.3,0,11,6,348,384
1987-05,198,45.9,152.1,0.47,0.56,0.84,0.95,0.62,0.88,0.79,1,19.5,9,0,5,9,138,318
1987-06,114,43.8,70.2,-0.21,-0.3,0.86,1.01,0.9,1.08,0.64,0.89,19.7,7.8,0,4,6,124,304
1987-07,446,61.7,384.3,2.62,2.29,1.63,1.65,1.72,1.66,1.31,1.41,24,15.8,0,11,5,308,304
1987-08,107,65,42,0.1,0.23,1.69,1.67,1.46,1.48,1.23,1.34,21.1,9.9,0,4,7,175,370
1987-09,135,76.8,58.1,-0.1,0.03,1.71,1.66,1.47,1.53,1.32,1.42,22.9,9.8,0,5,13,190,427
1987-10,165,107.2,57.8,-0.47,-0.34,-0.47,-0.3,0.9,1.02,1.44,1.54,26.4,14.2,3,6,10,318,552
1987-11,111,128.9,-17.9,-0.25,-0.15,-0.62,-0.47,0.63,0.78,0.82,1.08,29.8,17.2,2,3,9,406,621
1987-12,52,139.7,-87.7,-1.16,-0.84,-1.03,-0.78,0.35,0.5,0.81,1.02,30.9,17.9,4,1,7,446,649
1988-01,147,151.4,-4.4,0.06,-0.02,-0.89,-0.69,-0.88,-0.65,0.77,0.93,33.2,20.4,13,4,6,520,685
1988-02,51,134.3,-83.3,-1.05,-1.11,-1.22,-1.03,-1.17,-0.94,0.32,0.4,30.2,17.9,0,2,11,408,658
1988-03,37,138.2,-101.2,-1.84,-1.65,-1.4,-1.28,-1.58,-1.34,0.17,0.21,33.2,19.8,9,1,10,511,632
1988-04,233,78.7,154.3,0.68,0.67,-0.62,-0.78,-1.03,-0.94,-0.09,-0.04,25.4,14.1,0,7,6,292,430
1988-05,93,46.3,46.7,-0.57,-0.53,-0.45,-0.49,-1.09,-1,-0.31,-0.2,19.6,9.7,0,4,8,148,335
1988-06,123,39.6,83.4,-0.09,-0.11,-0.07,0.07,-0.8,-0.82,-0.32,-0.2,18.4,8.3,0,4,6,109,278
1988-07,36,60.3,-24.3,-1.37,-1.44,-1.15,-1.12,-1.11,-1.2,-1.31,-1.17,19.4,8.1,0,2,14,140,372
1988-08,24,75.6,-51.6,-1.64,-1.54,-1.63,-1.54,-1.2,-1.23,-1.64,-1.46,23.5,12.1,0,1,10,242,368
1988-09,265,78.7,186.3,1.17,1.27,-0.44,-0.46,-0.33,-0.31,-1.32,-1.2,22.8,13,0,11,6,236,398
1988-10,132,122.7,9.3,-0.88,-0.98,-0.38,-0.4,-1.07,-1.06,-1.48,-1.37,26.2,13.4,0,4,6,303,646
1988-11,94,154.1,-60.1,-0.44,-0.63,-0.17,-0.25,-1.05,-1.12,-1.61,-1.4,30.2,16.4,1,3,11,398,735
1988-12,98,166.1,-68.1,-0.42,-0.55,-1.05,-1.15,-1.14,-1.2,-1.4,-1.35,33.1,19.4,8,4,10,504,749
1989-01,232,137.3,94.7,0.95,1.05,-0.16,-0.27,-0.37,-0.42,-1.1,-1.11,30.3,19.5,1,8,5,460,638
1989-02,95,128.2,-33.2,-0.29,-0.34,-0.02,-0.1,-0.18,-0.24,-1.01,-1.03,30.2,19.6,0,4,10,416,627
1989-03,107,112.9,-5.9,-0.22,-0.25,0.17,0.11,-0.71,-0.72,-0.82,-0.81,29.6,18.1,0,5,6,430,563
1989-04,177,74.4,102.6,0.2,0.18,-0.25,-0.2,-0.34,-0.34,-0.92,-0.87,25.8,15.8,0,6,10,325,404
1989-05,34,61.9,-27.9,-1.64,-1.48,-0.71,-0.67,-0.55,-0.53,-0.99,-0.96,23.1,11.6,0,1,17,229,401
1989-06,156,36.6,119.4,0.33,0.39,-0.52,-0.47,-0.32,-0.21,-0.95,-0.92,19.2,10.2,0,6,7,142,264
1989-07,172,48.5,123.5,0.7,0.8,-0.35,-0.36,-0.41,-0.33,-0.56,-0.5,18.6,7.8,0,5,6,116,344
1989-08,203,75.6,127.4,1.14,1.18,1,1.08,0.05,0.1,-0.16,-0.11,22.2,11.1,0,9,7,206,426
1989-09,321,81.7,239.3,1.58,1.6,1.74,1.67,0.67,0.75,-0.04,0.04,21.5,10.7,0,9,6,182,487
1989-10,174,124.1,49.9,-0.36,-0.44,1.14,1.14,0.53,0.52,0.06,0.11,26.2,13.6,0,6,12,308,637
1989-11,129,145.7,-16.7,-0.06,-0.14,0.49,0.48,0.9,0.93,0.16,0.07,28.8,16.2,0,5,5,375,706
1989-12,144,162.2,-18.2,0.1,0.08,-0.34,-0.44,0.77,0.73,0.27,0.24,31.6,20.2,9,4,5,493,704
1990-01,199,144.2,54.8,0.64,0.65,0.11,0.01,0.71,0.69,0.18,0.12,30.6,20.3,3,8,5,480,665
1990-02,67,118.7,-51.7,-0.73,-0.61,-0.11,-0.15,0.21,0.18,0.11,0.09,30.5,20.1,5,2,6,428,578
1990-03,138,102.3,35.7,0.26,0.36,-0.03,0,-0.34,-0.29,0.19,0.21,29.4,19.1,1,7,5,440,515
1990-04,365,63.8,301.2,1.56,1.7,0.76,0.92,0.48,0.56,0.61,0.67,25.5,16.9,0,13,5,336,347
1990-05,187,53.8,133.2,0.38,0.39,1.03,1.16,0.64,0.74,0.89,0.96,21.6,11.2,0,5,9,200,365
1990-06,230,37.4,192.6,1.08,1.2,1.35,1.43,0.98,1.13,1.04,1.1,18.2,8.9,0,10,5,112,282
1990-07,92,45.3,46.7,-0.25,-0.18,0.5,0.63,0.72,0.93,0.85,0.95,17.7,8.4,0,4,6,116,333
1990-08,57,75.6,-18.6,-0.72,-0.83,0.07,0.13,0.78,0.94,0.59,0.71,23.6,11.8,0,2,14,242,441
1990-09,335,73.6,261.4,1.68,1.72,0.63,0.8,1.27,1.39,0.63,0.79,20.9,10.8,0,11,4,178,438
1990-10,241,113.5,127.5,0.3,0.41,0.83,0.94,0.82,0.94,0.81,0.95,27.7,17.1,0,7,5,384,565
1990-11,268,129.8,138.2,1,1.09,1.41,1.47,1.13,1.24,1.17,1.32,29.6,18.6,3,10,3,422,634
1990-12,133,151.7,-18.7,-0.01,0.08,0.56,0.64,0.72,0.83,1.11,1.27,30.3,18.1,5,4,4,440,725
1991-01,79,173.3,-94.3,-0.95,-1.1,0.15,0.04,0.54,0.56,0.82,0.92,32.6,19,9,2,10,490,756
1991-02,17,142.9,-126,-2.11,-1.88,-1.4,-1.35,0.33,0.28,0.72,0.77,32.1,18.6,6,0,7,430,672
1991-03,90,129.5,-39.5,-0.52,-0.76,-1.93,-1.59,-0.43,-0.53,0.62,0.61,31.4,18.9,4,4,8,470,608
1991-04,149,81.6,67.4,-0.08,-0.19,-1.1,-1.2,-0.59,-0.7,0.11,0.07,27.3,15.4,0,8,5,340,425
1991-05,51,69.1,-18.1,-1.24,-1.35,-0.89,-1.03,-1.52,-1.5,-0.19,-0.2,24.1,14.2,0,2,9,284,362
1991-06,278,43.5,234.4,1.49,1.55,0.08,0.07,-0.89,-1.11,-0.1,-0.13,20.7,11.1,0,6,6,178,287
1991-07,102,59.7,42.3,-0.11,-0.25,0.08,-0.06,-0.62,-0.82,-0.07,-0.1,20.6,9.5,0,4,6,168,349
1991-08,26,76.6,-50.6,-1.57,-1.51,0.25,0.17,-0.54,-0.7,-0.15,-0.21,23.2,12.6,0,1,16,256,377
1991-09,70,97.3,-27.3,-1.09,-1.27,-1.59,-1.71,-0.73,-0.89,-0.84,-0.98,25.8,14.3,0,3,13,301,440
1991-10,153,123,30,-0.61,-0.69,-1.71,-1.79,-1.04,-1.21,-1.14,-1.3,27.3,15.3,2,5,12,350,575
1991-11,56,142.2,-86.2,-1,-0.95,-1.54,-1.54,-1,-1.13,-1.89,-1.68,29.4,16.5,1,2,8,388,661
1991-12,283,147.9,135.1,1.2,1.28,-0.11,-0.12,-0.95,-1,-1.33,-1.39,31.2,19.8,1,11,4,480,676
1992-01,47,155.8,-108.8,-1.67,-1.27,-0.39,-0.42,-1.24,-1.22,-1.39,-1.38,31.6,19,3,1,13,474,731
1992-02,282,118.4,163.6,1.46,1.46,0.94,0.93,-0.27,-0.32,-0.65,-0.78,30.5,20.7,3,9,2,452,558
1992-03,186,96.8,89.2,0.86,1.04,0.67,0.67,0.21,0.29,-0.4,-0.47,28,19.1,0,7,4,420,484
1992-04,185,74.8,110.2,0.27,0.26,1.13,1.22,0.48,0.56,-0.28,-0.31,25.4,15.8,0,6,5,317,394
1992-05,348,51.5,296.5,1.43,1.5,1.13,1.24,1.28,1.32,0.41,0.48,21.7,13.1,0,8,5,230,304
1992-06,156,51.8,104.2,0.33,0.19,1,1.08,1.03,1.1,0.14,0.18,22.3,13.5,0,5,7,236,260
1992-07,101,45.3,55.7,-0.12,-0.04,0.97,1.05,1.23,1.31,0.13,0.24,17.4,7.8,0,3,5,110,298
1992-08,102,68.6,33.4,0.03,0.1,-0.07,-0.08,0.8,0.94,0.3,0.41,21.2,10.3,0,3,5,187,392
1992-09,156,87.3,68.7,0.15,0.16,-0.18,-0.08,0.62,0.7,0.49,0.63,23.2,12.4,0,7,5,234,485
1992-10,209,112.8,96.2,0,0.1,-0.09,-0.03,0.58,0.61,0.65,0.78,26.6,14.4,0,7,9,324,570
1992-11,133,136.6,-3.6,-0.02,-0.01,-0.13,-0.1,-0.22,-0.16,0.86,0.93,28.2,15.6,1,4,5,356,682
1992-12,51,164,-113,-1.18,-1.25,-0.63,-0.63,-0.67,-0.64,0.3,0.33,31.9,18.9,4,1,7,478,735
1993-01,296,140.8,155.2,1.49,1.55,0.15,0.11,-0.01,0.04,0.85,0.92,31.3,20.6,2,10,3,494,661
1993-02,58,121.9,-63.9,-0.9,-0.8,-0.14,-0.18,-0.23,-0.21,0.35,0.41,29.5,17.7,0,1,7,382,614
1993-03,287,102.1,184.9,1.87,1.92,1.35,1.47,0.3,0.39,0.6,0.66,29.1,18.7,0,8,5,431,508
