data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,457,102.2,354.8,1.18,1.26,,,,,,,27.3,18.2,0,17,5,394,521
1980-02,160,105.2,54.8,-0.16,-0.11,,,,,,,28.6,18.2,0,7,3,388,526
1980-03,75,121.8,-46.8,-1.25,-1.36,0.27,0.28,,,,,30.1,16.5,0,3,11,412,639
1980-04,157,79.7,77.3,1.59,1.73,-0.21,-0.08,,,,,27.1,16.1,0,6,15,348,442
1980-05,10,75.2,-65.2,-1.21,-0.97,-0.3,-0.16,,,,,26.4,12.6,0,0,12,294,453
1980-06,74,62.4,11.7,1.6,1.77,1.57,1.7,0.75,0.84,,,24.5,9.7,0,2,11,214,416
1980-07,0,74.1,-74.1,,-0.21,0.52,0.66,-0.12,0.11,,,26.2,9.9,0,0,31,250,477
1980-08,16,89.8,-73.8,0.15,0.79,1.31,1.46,0.18,0.37,,,27.5,11.9,0,0,13,300,500
1980-09,50,95.3,-45.3,0.12,0.34,-0.06,0.3,1.14,1.36,,,27.6,13,0,1,11,310,496
1980-10,45,130,-85,-1.43,-1.2,-1.24,-0.64,-0.76,-0.18,,,29.9,15.4,3,1,10,392,646
1980-11,176,111.4,64.6,-0.05,0.12,-0.93,-0.54,-0.34,0.23,,,28,16.9,0,5,7,374,573
1980-12,246,115.9,130.1,-0.29,-0.22,-0.89,-0.75,-0.92,-0.49,0.13,0.47,28.6,18,0,9,3,412,593
1981-01,305,106.1,198.9,0.23,0.21,-0.1,0.06,-0.54,-0.23,-0.51,-0.18,28.1,18.5,0,9,2,413,541
1981-02,70,123,-53,-1.37,-1.31,-0.8,-0.77,-1.21,-0.97,-1,-0.67,29.8,17.7,0,2,10,384,631
1981-03,204,105.3,98.7,0.57,0.68,-0.36,-0.37,-0.94,-0.8,-0.44,-0.09,29.1,18.3,0,8,4,424,531
1981-04,39,94,-55,-0.67,-0.68,-0.86,-0.85,-0.69,-0.58,-0.96,-0.67,27.2,14.2,0,1,14,322,540
1981-05,27,79.2,-52.2,-0.23,-0.4,0,0.12,-0.73,-0.65,-0.87,-0.6,26.3,12.2,0,1,19,288,480
1981-06,47,60.1,-13.1,1.06,1.36,-0.17,-0.17,-0.42,-0.36,-0.97,-0.68,24,9.7,0,1,12,206,399
1981-07,0,79.8,-79.8,,-0.82,0.31,0.29,-0.82,-0.75,-0.97,-0.69,24.2,8.8,0,0,31,202,489
1981-08,9,97.7,-88.7,-0.3,0.12,0.58,0.63,0.12,0.2,-1.01,-0.77,27,9.6,0,0,17,258,540
1981-09,24,114.8,-90.8,-0.67,-0.64,-0.92,-0.77,-0.79,-0.64,-1.08,-0.9,29.5,12.6,0,1,25,332,522
1981-10,263,104.1,158.9,2.02,2.04,1.54,1.48,1.4,1.34,-0.12,0.12,27.1,16.4,0,11,2,364,527
1981-11,227,108.6,118.4,0.76,0.93,1.56,1.57,1.61,1.59,0.11,0.38,28,18.5,0,8,3,398,554
1981-12,381,107.4,273.6,1.31,1.35,2.17,1.91,1.73,1.61,0.65,0.84,27.8,18.1,0,15,3,402,543
1982-01,371,94.4,276.6,0.67,0.76,1.38,1.52,1.74,1.76,0.88,1.03,26.4,18.1,0,11,3,379,481
1982-02,112,116.1,-4.1,-0.72,-0.75,0.62,0.72,1.26,1.41,1.13,1.26,29.3,17.2,0,4,15,370,597
1982-03,378,83.4,294.6,2.04,1.92,1.11,1.27,2.23,2.16,1.97,1.9,27.2,18.5,0,14,1,399,432
1982-04,50,89.7,-39.7,-0.34,-0.3,0.79,0.96,1.49,1.64,1.86,1.9,26.4,14.2,0,2,14,310,520
1982-05,18,73.4,-55.4,-0.66,-0.54,1.57,1.59,1.26,1.41,1.81,1.85,24.6,11.1,0,0,19,244,464
1982-06,6,61.8,-55.8,-0.58,-0.09,-0.97,-0.67,0.75,0.96,1.62,1.71,25.6,11.6,0,0,10,258,388
1982-07,18,72.8,-54.8,0.52,1.02,-0.55,-0.2,0.61,0.87,1.69,1.75,25.5,9.4,0,1,13,230,476
1982-08,11,93.8,-82.8,-0.15,0.42,-0.04,0.33,1.48,1.57,1.71,1.79,27.5,12.3,0,0,12,308,512
1982-09,21,113.7,-92.7,-0.79,-0.68,-0.43,-0.29,-1.15,-0.66,1.62,1.74,28.4,12.9,0,1,18,320,556
1982-10,139,111.2,27.8,0.53,0.67,-0.13,0.15,-0.49,0.04,1.25,1.42,28.4,16.9,0,5,4,392,559
1982-11,141,127.8,13.2,-0.7,-0.84,-0.55,-0.35,-0.62,-0.25,0.96,1.18,30.8,18.5,0,4,7,440,607
1982-12,264,91.8,172.2,-0.05,0.33,-0.2,0.2,-0.42,0.06,0.39,0.79,26.8,18.4,0,13,2,390,463
1983-01,280,97.1,182.9,0.04,0.09,-0.38,-0.11,-0.43,-0.05,0.01,0.42,27.3,19,0,13,1,408,492
1983-02,392,106.1,285.9,1.57,1.56,0.99,1.22,0.61,0.86,1.18,1.4,28.5,18.4,0,11,6,377,537
1983-03,299,96.3,202.7,1.44,1.47,1.59,1.68,1.33,1.5,0.94,1.21,27.8,17.9,0,9,4,398,511
1983-04,197,81.4,115.6,2.07,2.11,2.58,2.16,1.71,1.8,1.46,1.64,27.5,16.6,0,6,4,362,445
1983-05,112,72.4,39.6,1.84,1.9,2.68,2.18,2.19,2.16,1.81,1.86,26.4,16,0,3,10,346,422
1983-06,56,62,-6,1.25,1.5,2.75,2.62,2.32,2.19,1.95,1.93,25.7,13,0,2,15,282,401
1983-07,50,73.6,-23.6,1.71,1.87,2.49,2.3,3.31,2.41,2.07,1.97,25.7,10.4,0,2,18,249,458
1983-08,0,97.2,-97.2,,-0.43,1.6,1.59,3.07,2.46,2.05,1.98,26.7,9,0,0,31,244,556
1983-09,136,81.5,54.5,1.55,1.81,1.67,1.82,3.05,2.63,2.34,2.24,25.7,15.3,0,5,4,315,399
1983-10,204,100,104,1.39,1.57,2.01,2.04,3.06,2.38,2.72,2.3,26.4,16.5,0,7,6,354,498
1983-11,236,106.9,129.1,0.89,1.07,2.06,1.95,2.47,2.11,3.29,2.48,27.6,17,0,8,4,370,551
1983-12,441,91,350,1.91,1.88,2.24,2,2.66,2.18,3.37,2.47,26.8,18.2,0,14,2,387,456
1984-01,114,139.5,-25.5,-1.62,-1.41,0.3,0.43,1.06,1.32,2.8,2.36,30.7,18.5,4,4,9,453,683
1984-02,65,141.1,-76.1,-1.46,-1.58,-0.81,-0.91,0.42,0.63,1.92,1.79,31.8,19,0,2,6,448,681
1984-03,140,118,22,-0.18,-0.24,-2.25,-1.92,-0.13,-0.08,1.43,1.48,30.2,18.7,0,5,6,449,570
1984-04,61,92.8,-31.8,-0.05,-0.11,-1.29,-1.52,-0.6,-0.66,0.77,0.93,27.7,17,0,1,8,371,476
1984-05,49,83.1,-34.1,0.52,0.3,-0.21,-0.27,-0.85,-0.94,0.5,0.66,28.5,15.6,0,3,13,374,470
1984-06,3,77.5,-74.5,-0.95,-1.52,-0.17,-0.5,-2.05,-1.9,0.27,0.39,27.4,12.7,0,0,28,301,451
1984-07,0,87.1,-87.1,,-1.88,-0.25,-0.99,-1.45,-1.85,0.06,0.15,26.9,12.7,0,0,31,304,465
1984-08,31,89.8,-58.8,0.79,1.24,-0.08,-0.49,-0.32,-0.52,0.19,0.3,26.1,13.6,0,1,20,306,442
1984-09,145,104,41,1.66,1.66,1.56,1.45,0.96,0.76,0.23,0.23,26.8,13.6,0,6,11,305,517
1984-10,49,137.2,-88.2,-1.31,-1.25,0.67,0.66,0.36,0.17,-0.47,-0.54,30.1,17,0,2,11,420,650
1984-11,159,130.3,28.6,-0.35,-0.54,0.04,0.07,-0.06,-0.18,-0.92,-1.05,29.4,17.9,2,4,5,410,605
1984-12,259,110.2,148.8,-0.12,0.03,-0.89,-0.96,-0.03,0.07,-1.64,-1.8,28.2,18.5,0,12,5,414,549
1985-01,477,92.3,384.7,1.28,1.43,0.92,1.03,1,1.09,0.01,-0.07,27.2,18.5,0,17,1,399,463
1985-02,143,106.3,36.7,-0.34,-0.3,0.7,0.85,0.59,0.7,0.35,0.42,29.9,18.5,0,6,5,397,532
1985-03,249,91.8,157.2,1.01,1.18,1.14,1.32,0.53,0.69,0.88,0.92,28.7,18.4,0,10,4,420,459
1985-04,90,88.6,1.5,0.56,0.61,0.42,0.66,0.9,1.09,0.93,0.99,27.8,16.1,0,4,9,358,486
1985-05,24,75.4,-51.4,-0.36,-0.37,0.89,1.08,0.97,1.17,0.82,0.92,26.2,11.4,0,0,17,273,471
1985-06,7,64.5,-57.5,-0.48,-0.19,-0.03,0.04,0.99,1.17,0.83,0.97,24.1,7,0,0,25,172,433
1985-07,0,73.2,-73.2,,-0.13,-0.95,-0.62,0.14,0.47,0.82,1.02,24.3,7.1,0,0,31,176,475
1985-08,1,94.9,-93.9,-1.54,-0.2,-1.5,-0.63,0.55,0.81,0.71,0.91,27.8,10.2,0,0,27,278,517
1985-09,72,104.8,-32.8,0.58,0.58,0.09,0.2,-0.11,0.15,0.39,0.61,27.8,13.7,0,3,16,322,523
1985-10,70,130.6,-60.6,-0.74,-0.78,-0.6,-0.4,-1.1,-0.65,0.5,0.77,30.5,15.1,1,3,16,396,617
1985-11,177,125,52,-0.03,-0.11,-0.34,-0.21,-0.73,-0.52,0.62,0.9,29.3,17,3,9,7,396,609
1985-12,286,122.7,163.3,0.23,0.22,-0.3,-0.31,-0.32,-0.16,0.65,0.87,29.1,17.1,0,13,9,406,615
1986-01,297,125.9,171.1,0.17,0,0.11,0.01,-0.15,-0.17,-0.08,0.07,29.1,18.5,0,9,5,428,649
1986-02,200,100.2,99.8,0.23,0.32,0.18,0.1,-0.05,-0.06,0.16,0.37,29.3,18.3,0,8,8,387,506
1986-03,125,107,18,-0.39,-0.3,-0.11,-0.12,-0.36,-0.37,-0.46,-0.32,29.5,17.7,0,4,6,421,551
1986-04,41,99.1,-58.1,-0.6,-0.76,-0.42,-0.28,-0.25,-0.29,-0.64,-0.57,29.1,15.4,0,2,13,367,543
1986-05,40,73.8,-33.8,0.25,0.3,-0.74,-0.63,-0.22,-0.21,-0.56,-0.47,26.9,13.5,0,1,10,316,426
1986-06,1,68.4,-67.4,-1.44,-0.87,-0.79,-0.81,-0.36,-0.34,-0.57,-0.49,25.3,7.8,0,0,29,197,443
1986-07,56,70.2,-14.2,1.87,2.03,0.78,0.88,-0.22,0.02,-0.31,-0.23,24.8,8.7,0,2,16,210,436
1986-08,71,83.2,-12.2,1.83,2,1.95,1.97,0.2,0.4,0,0.1,26.5,12.4,0,3,12,293,459
1986-09,19,111.3,-92.3,-0.88,-0.67,1.21,1.3,0.31,0.45,-0.22,-0.14,27.5,13,0,1,22,308,550
1986-10,44,136.6,-92.6,-1.47,-1.32,-0.77,-0.54,-0.24,0.05,-0.37,-0.24,30.2,14.6,1,3,14,385,651
1986-11,132,129.9,2.1,-0.88,-1.05,-2.02,-2.72,-0.77,-0.67,-0.63,-0.47,29.4,16.5,0,3,7,388,606
1986-12,477,102.5,374.5,2.24,2.02,0.68,0.72,1.06,1.14,0.28,0.45,28,18.2,0,18,3,406,506
1987-01,263,117.1,145.9,-0.09,-0.19,0.78,0.82,0.42,0.5,0.14,0.29,29.5,18.4,0,10,5,432,580
1987-02,115,104.9,10.1,-0.68,-0.59,0.57,0.64,-0.32,-0.28,-0.24,-0.03,29,17.8,0,4,5,376,519
1987-03,85,117.7,-32.7,-1.05,-1.12,-1.11,-1,-0.56,-0.55,-0.48,-0.35,30.1,17.1,0,3,10,422,604
1987-04,148,92.3,55.7,1.47,1.47,-0.56,-0.49,0.2,0.23,0.06,0.15,28.3,16.6,0,4,7,374,497
1987-05,29,74.6,-45.6,-0.15,-0.13,-0.08,-0.03,0.4,0.47,0.01,0.11,27.3,14.2,0,0,8,334,433
1987-06,5,58.9,-53.9,-0.68,0.02,0.87,0.97,-0.68,-0.58,0.04,0.18,24.8,10.5,0,0,14,230,375
1987-07,3,79.3,-76.3,-0.81,-0.43,-0.72,-0.46,-0.84,-0.65,-0.2,-0.06,27,10,0,0,21,264,469
1987-08,3,100.2,-97.2,-1,-0.43,-1.23,-0.73,-0.44,-0.37,-0.51,-0.44,28.4,9.5,0,0,12,278,546
1987-09,63,100.7,-37.7,0.41,0.49,0.01,0.02,0.57,0.67,-0.29,-0.2,28.7,14.4,1,2,5,346,502
1987-10,111,129.6,-18.6,0.08,-0.05,-0.03,0.07,-0.48,-0.15,-0.01,0.16,31.3,16.3,6,5,13,428,618
1987-11,120,123.2,-3.2,-1.15,-1.15,-0.64,-0.45,-0.99,-0.81,-0.08,0.16,29.9,17.6,0,5,4,412,607
1987-12,264,115.8,148.2,-0.05,0.02,-0.63,-0.58,-0.66,-0.5,-0.99,-0.77,29.1,18.5,0,11,3,428,588
1988-01,168,136.8,31.2,-0.96,-1.03,-1.34,-1.33,-1.23,-1.17,-1.42,-1.26,30.9,18.8,0,5,6,461,672
1988-02,303,97.5,205.5,1.02,1.12,-0.1,-0.18,-0.44,-0.4,-0.62,-0.5,28.7,18.7,0,12,1,397,487
1988-03,108,119.3,-11.3,-0.65,-0.76,-0.36,-0.47,-0.78,-0.82,-0.58,-0.5,30,17,0,4,10,418,612
1988-04,69,89.8,-20.8,0.13,0.14,0.41,0.53,-0.73,-0.74,-0.91,-0.81,29.3,16.9,0,2,7,393,465
