data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,155,142.7,12.3,-0.16,-0.2,,,,,,,28.7,17.7,0,6,7
1980-02,211,116,95,0.61,0.6,,,,,,,28.7,19.1,0,6,5
1980-03,105,122,-17,-0.14,-0.2,0.13,0.11,,,,,30.7,19.5,0,3,5
1980-04,25,96.1,-71.1,-1.89,-1.38,-0.56,-0.58,,,,,28.2,17.3,0,1,16
1980-05,233,66.5,166.5,0.78,0.8,-0.3,-0.27,,,,,23.5,14.6,0,5,8
1980-06,70,55.2,14.8,-0.41,-0.44,-0.43,-0.4,-0.39,-0.32,,,20.6,10.3,0,2,10
1980-07,95,59.6,35.4,0.35,0.49,0.32,0.42,-0.18,-0.03,,,21.9,11.4,0,5,15
1980-08,103,71.9,31.1,0.52,0.72,0,0.16,-0.33,-0.06,,,23.5,13,0,3,11
1980-09,170,81.4,88.6,0.6,0.78,0.55,0.79,0,0.28,,,21.7,10.8,0,5,5
1980-10,183,118.4,64.6,-0.05,-0.08,0.34,0.56,0.36,0.57,,,26.9,16.2,1,6,9
1980-11,112,123.4,-11.4,-0.59,-0.32,-0.13,0.06,-0.13,0.11,,,27.8,16.8,0,3,9
1980-12,95,138.2,-43.1,-0.73,-0.65,-1.06,-0.78,-0.35,0.03,-0.54,-0.19,29.6,19,1,5,6
1981-01,116,135.1,-19.1,-0.82,-0.67,-1.38,-1.05,-0.79,-0.34,-0.63,-0.24,31.2,19.6,0,4,6
1981-02,108,112.3,-4.3,-0.59,-0.55,-1.43,-1.12,-1.19,-0.71,-1.04,-0.6,31.4,19.5,0,4,3
1981-03,117,129.2,-12.2,0.07,-0.12,-0.93,-0.81,-1.43,-1.23,-0.9,-0.54,31.4,18.5,0,3,8
1981-04,229,94.6,134.4,1.01,0.99,0.24,0.18,-0.86,-0.62,-0.27,0.06,27.1,16.3,0,6,13
1981-05,24,81.4,-57.4,-1.75,-1.52,-0.25,-0.37,-1.37,-1.23,-0.94,-0.61,25.7,15.5,0,1,9
1981-06,120,50.2,69.8,0.25,0.31,-0.15,-0.16,-0.85,-0.81,-0.83,-0.46,19.8,10.4,0,5,6
1981-07,1,74.9,-73.9,-2.98,-1.51,-1.42,-1.39,-0.85,-0.86,-1.19,-0.86,21.2,9.2,0,0,19
1981-08,40,87.1,-47.1,-0.36,-0.33,-0.95,-0.86,-0.88,-0.89,-1.43,-1.14,25.1,14.2,0,1,11
1981-09,36,100.4,-64.4,-1.24,-0.9,-1.9,-1.3,-1.14,-1.06,-1.81,-1.59,26.9,13.1,0,2,13
1981-10,284,107.5,176.5,0.87,1,-0.24,-0.15,-1.17,-0.98,-1.43,-1.17,25.7,15.4,0,9,6
1981-11,121,127.9,-6.9,-0.45,-0.25,-0.29,-0.18,-0.71,-0.56,-1.34,-1.08,28.5,17.4,0,4,8
1981-12,483,114.4,368.6,2.13,2.06,1.97,1.94,0.58,0.82,-0.14,0.12,26.2,17.7,0,15,3
1982-01,43,159.4,-116.4,-2.68,-2.08,0.87,1,0.42,0.65,-0.35,-0.14,29.7,18.8,0,2,8
1982-02,213,105.1,107.9,0.63,0.73,1.34,1.43,0.8,1.06,-0.04,0.17,28.2,19.2,0,8,3
1982-03,81,110.6,-29.6,-0.61,-0.42,-0.96,-0.83,1.03,1.27,-0.13,0.11,28.9,18.5,0,3,6
1982-04,48,102.4,-54.4,-1.22,-1.18,-0.55,-0.46,0.24,0.51,-0.69,-0.45,27.6,16.1,0,2,7
1982-05,133,75,58,-0.01,-0.18,-1.08,-1.06,0.32,0.42,-0.35,-0.09,23.5,13.4,0,4,10
1982-06,221,48,173,1.16,1.26,0.02,0.03,-0.71,-0.66,-0.06,0.24,21,12.7,0,7,4
1982-07,258,65.9,192.1,1.84,1.79,1.26,1.28,0.7,0.84,0.73,0.95,22.5,13.2,0,7,11
