data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,22,179.4,-157.4,-1.7,-1.85,,,,,,,31.9,17.4,4,0,7
1980-02,166,141.8,24.2,0.61,0.43,,,,,,,30.7,18.1,2,7,6
1980-03,176,113.5,62.5,0.75,0.71,-0.07,-0.45,,,,,30.2,20,6,7,12
1980-04,205,82.6,122.4,0.56,0.49,0.79,0.61,,,,,27.5,16.5,0,3,10
1980-05,60,51.1,8.8,-0.95,-1.04,0.16,0.03,,,,,23.2,13.5,0,1,9
1980-06,198,43.7,154.3,1.32,1.32,0.36,0.25,0.15,-0.15,,,18.7,8.1,0,7,9
1980-07,99,48.8,50.2,-0.11,-0.31,-0.03,-0.28,0.51,0.24,,,17.9,5.4,0,4,6
1980-08,66,62.3,3.7,-0.3,-0.36,0.41,0.37,0.26,0.13,,,20.2,7.9,0,2,9
1980-09,79,94.3,-15.3,-0.94,-1.23,-0.98,-1.2,-0.31,-0.49,,,21.2,7.1,0,3,4
1980-10,282,102.7,179.3,1.17,1.26,0.17,0.22,0.03,-0.07,,,23.4,13.1,1,8,8
1980-11,99,124.6,-25.6,-0.12,0.13,0.15,0.28,0.27,0.35,,,26,14.3,0,3,5
1980-12,108,158.9,-50.9,0.11,0.13,0.45,0.58,-0.14,0.02,-0.07,-0.29,29,16.9,2,5,5
1981-01,134,151.7,-17.7,0.26,0.4,-0.06,0.14,-0.02,0.2,0.26,0.14,29.6,18.4,0,4,3
1981-02,183,117.8,65.2,0.78,0.86,0.37,0.48,0.26,0.5,0.32,0.31,29.7,19.3,0,7,9
1981-03,33,114.4,-81.4,-1.68,-1.36,-0.18,-0.2,0.2,0.37,-0.09,-0.04,27.5,15,0,1,16
1981-04,78,81.3,-3.3,-0.78,-0.9,-0.71,-0.74,-0.49,-0.37,-0.4,-0.31,25,13.8,0,3,11
1981-05,99,62.8,36.2,-0.32,-0.61,-1.42,-1.39,-0.68,-0.68,-0.34,-0.25,25.5,14.4,0,4,5
1981-06,90,35,55,-0.3,-0.38,-0.94,-1.1,-0.82,-0.85,-0.62,-0.57,17,7,0,4,6
1981-07,86,47.5,38.5,-0.33,-0.52,-0.69,-0.91,-0.99,-1.05,-0.61,-0.57,18.8,9,0,4,9
1981-08,33,74.2,-41.2,-1.15,-1.32,-1.19,-1.3,-1.6,-1.54,-0.67,-0.67,22.3,10.3,0,1,14
1981-09,155,72.2,82.8,0.17,0.28,-0.69,-0.78,-1.18,-1.31,-0.52,-0.48,19.9,10.8,0,7,4
1981-10,41,122.8,-81.8,-1.77,-1.92,-1.41,-1.66,-1.47,-1.57,-1.24,-1.2,24,11.7,0,1,18
1981-11,70,144.8,-74.8,-0.52,-0.61,-1.17,-1.31,-1.7,-1.91,-1.51,-1.42,27.5,16.1,0,3,11
1981-12,93,165.4,-72.4,-0.06,-0.14,-1.07,-1.19,-1.36,-1.75,-1.59,-1.5,29.2,16.8,0,3,7
1982-01,67,173.5,-106.5,-0.61,-0.81,-0.72,-0.87,-1.32,-1.76,-1.67,-1.59,30.8,16.9,5,3,17
1982-02,301,112.4,188.6,1.73,1.74,0.55,0.54,-0.31,-0.27,-1.36,-1.43,28,18.4,0,8,7
1982-03,37,123,-86,-1.55,-1.44,0.22,0.01,-0.66,-0.78,-1.38,-1.55,28.9,17.2,0,2,13
1982-04,33,83.8,-50.8,-1.7,-1.51,-0.18,-0.3,-0.62,-0.71,-1.36,-1.63,26,15,0,1,9
1982-05,215,58.3,156.7,0.89,0.88,-0.81,-1,-0.2,-0.35,-1.06,-1.3,22.8,10.7,0,7,13
1982-06,159,34.2,124.8,0.82,0.89,0.03,-0.11,0.09,-0.1,-0.8,-0.96,17.7,9.4,0,7,6
1982-07,211,42,169,1.27,1.38,1.4,1.52,0.71,0.59,-0.4,-0.49,19,9.4,0,9,4
1982-08,147,65.5,81.5,0.93,0.94,1.59,1.58,0.25,0.1,-0.1,-0.16,21.1,11.3,0,4,11
1982-09,211,81.2,129.8,0.76,0.81,1.42,1.41,0.85,0.84,0.02,-0.1,23.8,13.4,0,6,6
1982-10,204,118.4,85.6,0.54,0.56,0.98,1,1.52,1.47,0.43,0.31,24.1,12.9,0,4,5
1982-11,225,119.1,105.9,1.03,1.21,1.07,1.13,1.67,1.57,0.86,0.75,25.3,14.9,0,5,6
1982-12,56,160.7,-104.7,-0.57,-0.6,0.43,0.51,1.03,1.11,0.77,0.68,29.8,18.1,3,2,6
1983-01,157,154.4,2.6,0.49,0.6,0.4,0.59,0.75,0.89,0.95,0.91,31.2,20.5,3,6,9
1983-02,197,114.4,82.6,0.91,1.02,0.29,0.4,0.79,0.95,0.75,0.73,28.8,19.1,0,5,4
1983-03,126,105.2,20.8,0.16,0.19,0.71,0.74,0.6,0.74,1,1.03,26.5,16.4,0,5,7
1983-04,155,67.5,87.5,0.13,0.15,0.44,0.51,0.46,0.62,1.19,1.21,24.6,14.1,0,3,7
1983-05,227,38.1,188.9,0.99,1.16,0.51,0.6,0.46,0.58,1.25,1.28,18,12.1,0,5,5
1983-06,73,38.8,34.2,-0.66,-0.79,0.32,0.41,0.59,0.7,1.01,1.11,16.9,6.3,0,3,9
1983-07,200,35.7,164.3,1.16,1.33,0.92,1.09,0.79,0.92,0.93,1.05,17,7.9,0,5,7
1983-08,41,60.3,-19.3,-0.9,-0.84,-0.04,0.09,0.33,0.44,0.68,0.82,19.7,9.6,0,2,11
1983-09,82,79.5,2.5,-0.89,-0.92,-0.26,-0.14,0.02,0.18,0.4,0.56,20.6,9.3,0,4,14
