data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,202,117.9,84.1,0.73,0.86,,,,,,,29.5,20,0,8,1
1980-02,354,88.1,265.9,2.56,2.41,,,,,,,28,20.3,0,17,2
1980-03,23,132.6,-109.6,-2.2,-1.53,1.48,1.57,,,,,30.3,18.8,0,0,15
1980-04,21,120.2,-99.2,-1.44,-1,0.86,0.98,,,,,30.8,18.7,0,0,5
1980-05,0,131.5,-131.5,,-0.92,-2.27,-1.45,,,,,31.9,17.3,0,0,31
1980-06,0,127.5,-127.5,,-0.51,-1.49,-1.1,0.93,1.06,,,32,16.4,0,0,30
1980-07,0,139.2,-139.2,,-0.29,,-0.79,0.65,0.62,,,32,15.7,0,0,31
1980-08,0,165.3,-165.3,,-0.51,,-0.53,-2.34,-1.43,,,33.2,15.9,5,0,31
1980-09,15,172.6,-157.6,0.45,0.8,0.41,0.2,-1.15,-0.88,,,34.7,19.2,15,0,22
1980-10,29,192,-163,0.04,-0.32,0.18,-0.17,-0.18,-0.5,,,34.8,20.4,20,0,15
1980-11,178,122.1,55.9,1.21,1.4,0.95,0.95,0.85,0.7,,,30.8,20.7,0,6,1
1980-12,210,111.6,98.4,1.13,1.27,1.16,1.23,1.15,1.17,1.23,1.26,29.5,19.9,0,9,3
1981-01,113,128.4,-15.4,-0.01,0.01,1.07,1.33,0.92,1.07,1.04,1.09,29.7,20.1,0,3,3
1981-02,15,144.2,-129.2,-2.34,-1.9,-0.21,-0.1,0.32,0.49,-0.73,-0.64,32.1,19.7,4,0,16
1981-03,180,106.9,73.1,0.9,1.09,-0.49,-0.4,0.64,0.87,0.15,0.26,30.2,20.5,3,5,3
1981-04,78,115.9,-37.9,0.33,0.38,-0.2,-0.27,0.76,1.09,0.49,0.56,29.4,18.9,0,4,8
1981-05,2,120.4,-118.4,-1.17,-0.2,0.58,0.68,0.15,0.33,0.5,0.62,29.8,16.8,0,0,27
1981-06,0,119.5,-119.5,,0.22,0.03,0.18,-0.51,-0.32,0.51,0.66,30,16,0,0,30
1981-07,0,136.1,-136.1,,0.1,-0.95,-0.1,-0.35,-0.26,0.51,0.67,30.6,15,0,0,31
1981-08,1,159.7,-158.7,-1.36,0.28,-0.41,0.18,0.53,0.63,0.52,0.7,32.4,16.4,3,0,19
1981-09,0,182.5,-182.5,,-0.87,-1.1,-0.42,-0.12,-0.02,0.44,0.57,34.3,18,13,0,30
