data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,356,113.6,242.4,0.64,0.65,,,,,,,31.2,21.7,0,15,2
1980-02,307,89.5,217.5,0.36,0.52,,,,,,,30.7,22.2,0,10,0
1980-03,130,110.6,19.4,-2.28,-1.84,-0.43,-0.35,,,,,32.3,21.7,3,4,2
1980-04,103,100.1,2.9,-0.63,-0.58,-1.17,-1.05,,,,,31.9,20.8,0,3,4
1980-05,58,97.6,-39.6,0.44,0.24,-1.68,-1.46,,,,,31.2,19.4,0,4,9
1980-06,11,86.3,-75.3,-0.03,0.14,-0.45,-0.47,-0.6,-0.49,,,30.4,17.3,0,1,21
1980-07,0,97.9,-97.9,,-0.18,0.08,-0.05,-1.14,-0.96,,,31.2,16.3,2,0,31
1980-08,14,103.7,-89.7,-0.32,0.38,-0.45,-0.03,-1.81,-1.36,,,34,17.8,17,0,20
1980-09,76,104.9,-28.9,0.65,0.82,0.23,0.56,-0.32,-0.07,,,32.8,18.7,13,1,8
1980-10,132,132.1,-0.1,-0.34,-0.5,-0.06,0.2,-0.08,0.14,,,33.7,20.9,18,4,3
1980-11,210,108.8,101.2,0.11,0.1,0.04,0.24,-0.15,0.16,,,32.1,21.3,3,9,4
1980-12,394,101.1,292.9,1.47,1.74,0.71,0.82,0.64,0.85,-0.02,0.13,30.8,21.6,0,17,1
1981-01,453,101.8,351.2,1.56,1.64,1.68,1.88,1.31,1.49,0.34,0.54,30.6,21.8,2,18,2
1981-02,207,98.8,108.2,-0.82,-0.81,1.21,1.35,0.9,1.1,-0.04,0.15,31.8,21.1,0,7,1
1981-03,290,95.5,194.5,0.28,0.43,0.62,0.84,0.8,1.02,0.54,0.8,31.4,22.1,1,11,1
1981-04,132,105.6,26.4,-0.1,-0.16,-0.48,-0.33,0.81,1.02,0.65,0.87,32.6,20.7,3,5,5
1981-05,3,104,-101,-2.88,-1.66,-0.32,-0.33,0.66,0.81,0.44,0.65,32.1,18.9,0,0,20
1981-06,45,79.6,-34.6,1.38,1.64,-0.33,-0.43,0.37,0.56,0.57,0.8,29.3,15.7,1,2,13
1981-07,2,98,-96,-1.19,-0.02,-0.48,-0.52,-0.62,-0.44,0.57,0.79,29.7,14,0,0,30
1981-08,7,104.8,-97.8,-0.84,0.08,0.44,0.79,-0.24,-0.04,0.55,0.77,34.1,17.6,14,0,16
1981-09,63,102.2,-39.2,0.36,0.61,-0.11,0.31,-0.45,-0.2,0.51,0.73,33.5,18.5,18,1,7
1981-10,197,115.6,81.4,0.81,1.02,0.47,0.84,0.19,0.55,0.74,1,32.9,21.4,7,6,2
1981-11,257,106,151,0.76,0.88,0.88,1.14,0.9,1.22,0.88,1.14,31.6,22.3,1,11,1
1981-12,256,106.6,149.4,-0.24,-0.27,0.53,0.73,0.37,0.69,0.44,0.7,31.3,22.3,1,13,1
1982-01,302,101.9,200.1,0.06,0.17,0.2,0.39,0.33,0.66,-0.16,0.08,30.7,22.4,0,14,1
1982-02,217,92.5,124.5,-0.69,-0.6,-0.57,-0.33,0.05,0.45,-0.11,0.21,31,21.8,0,9,2
1982-03,346,93,253,0.94,1.12,0.06,0.35,0.33,0.67,0.1,0.44,30.9,21.8,0,13,1
1982-04,206,98.4,107.6,0.98,1.05,0.49,0.76,0.4,0.67,0.37,0.73,31.6,20.8,3,8,8
1982-05,55,97.6,-42.6,0.35,0.14,1.13,1.25,0.23,0.45,0.55,0.9,31.2,18.2,1,1,8
1982-06,28,85,-57,0.83,1.01,1.07,1.11,0.5,0.77,0.49,0.84,31.3,18.5,0,1,20
1982-07,4,105.2,-101.2,-0.74,-0.47,0.53,0.26,0.56,0.78,0.5,0.81,33.1,17.3,4,0,17
1982-08,82,109,-27,1.64,1.79,1.56,1.63,1.54,1.58,0.76,1.04,33.3,18.9,16,3,6
1982-09,146,100.9,45.1,1.8,1.92,2.02,2.04,2.09,2.13,1.07,1.33,32,20.3,5,5,3
1982-10,234,118.6,115.4,1.36,1.51,2.27,2.08,2.15,2.02,1.18,1.41,33.1,21.5,9,11,3
1982-11,251,114.9,136.1,0.68,0.64,1.73,1.7,2.1,1.95,1.13,1.35,32.9,21.9,2,10,3
1982-12,306,104.6,201.4,0.44,0.48,1.07,1.21,1.72,1.79,1.39,1.65,31.4,21.9,0,12,0
1983-01,470,102,368,1.7,1.76,1.51,1.67,2.25,2.25,1.98,2.34,31.4,22.5,0,20,0
