data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,362,102,260,0.85,0.89,,,,,,,26.3,16.1,0,13,4,346,544
1980-02,190,101.9,88.1,0.33,0.27,,,,,,,27.3,16.3,0,6,3,343,538
1980-03,82,115.1,-33.1,-1.25,-1.33,0.25,0.19,,,,,28.6,15.6,0,3,11,376,630
1980-04,158,71.7,86.3,1.99,2,0.42,0.46,,,,,25,14.5,0,5,13,293,417
1980-05,15,65.9,-50.9,-0.8,-0.58,0.13,0.25,,,,,25,11.9,0,0,27,262,416
1980-06,78,52.7,25.3,1.54,1.69,1.79,1.82,0.94,1.04,,,22.4,9.4,0,2,9,176,354
1980-07,0,65,-65,,-0.46,0.61,0.83,0.55,0.69,,,23.9,9.5,0,0,31,208,427
1980-08,21,84.1,-63.1,0.49,0.69,1.27,1.36,0.59,0.73,,,25.1,11.3,0,1,8,254,489
1980-09,41,93.2,-52.2,-0.18,0.11,-0.2,0.07,1.17,1.31,,,25.2,11.8,0,1,8,254,507
1980-10,74,121.9,-47.9,-0.51,-0.67,-0.55,-0.36,-0.17,0.12,,,27.8,14.7,0,2,7,349,617
1980-11,283,108.5,174.5,1.86,1.81,0.68,0.76,1.01,1.1,,,26.3,15.6,0,8,7,328,560
1980-12,367,114.5,252.5,1.19,1.18,1.42,1.34,1.04,1.1,1.2,1.25,27.3,17.1,0,14,5,377,599
1981-01,285,100.8,184.2,0.25,0.26,1.38,1.4,1.01,1.08,0.97,1.1,26.4,17.2,0,9,3,366,525
1981-02,62,118.8,-56.8,-1.82,-1.47,0.14,0.05,0.43,0.39,0.56,0.66,28.4,16.7,0,4,8,351,621
1981-03,216,101.2,114.8,0.86,0.91,-0.21,-0.28,0.78,0.76,1.16,1.23,27.1,16.6,0,8,5,368,531
1981-04,47,88.5,-41.5,0.01,-0.05,-0.52,-0.64,0.88,0.92,0.69,0.79,25.3,13.4,0,3,15,281,529
1981-05,32,69.4,-37.4,0.01,-0.01,0.58,0.62,0.34,0.35,0.77,0.85,23.9,11.8,0,2,20,244,437
1981-06,42,52.6,-10.6,0.77,1.09,0.26,0.29,-0.15,-0.18,0.61,0.71,21.8,9.6,0,2,12,170,360
1981-07,0,69.2,-69.2,,-0.9,0.25,0.36,-0.46,-0.49,0.6,0.68,22.4,7.7,0,0,31,157,469
1981-08,21,85.9,-64.9,0.49,0.61,0.55,0.64,0.62,0.66,0.61,0.69,25.2,10.4,0,1,11,242,517
1981-09,40,103.2,-63.2,-0.21,-0.13,-0.22,-0.21,-0.09,0,0.57,0.64,27.9,13.1,0,2,21,316,532
1981-10,190,92.9,97.1,1.49,1.66,1.01,1.16,0.87,1.04,1.03,1.12,24.6,14.5,0,5,4,296,499
1981-11,241,108.9,132.1,1.25,1.31,1.32,1.4,1.29,1.38,0.85,0.97,27.2,16.6,0,12,4,358,571
1981-12,303,100.7,202.3,0.59,0.77,1.49,1.59,1.09,1.24,0.54,0.74,26,16.6,0,11,2,351,527
1982-01,275,92.8,182.2,0.16,0.25,0.76,0.99,1,1.23,0.52,0.77,25,16.7,0,10,3,336,482
1982-02,183,111.5,71.5,0.25,0.05,0.43,0.54,1.06,1.29,1.06,1.22,28,16.4,0,6,7,342,598
1982-03,253,81.3,171.7,1.28,1.47,0.7,0.88,1.53,1.79,1.27,1.46,25.9,17.1,0,6,2,356,424
1982-04,35,87.2,-52.1,-0.36,-0.37,0.75,0.86,1.02,1.24,1.23,1.43,24.9,13.1,0,2,14,270,527
1982-05,19,67.4,-48.5,-0.56,-0.47,0.71,0.96,0.64,0.88,1.19,1.41,23,10.7,0,1,19,213,432
1982-06,19,51.3,-32.3,-0.01,0.45,-0.6,-0.43,0.41,0.6,1.09,1.33,23.8,11.9,0,0,15,236,318
1982-07,18,64.8,-46.8,0.3,0.8,-0.16,0.14,0.58,0.78,1.14,1.38,23.8,9.3,0,0,12,204,433
1982-08,23,83,-60,0.59,0.82,0.48,0.76,0.7,0.98,1.17,1.41,25.8,11.2,0,0,10,262,495
1982-09,34,103.7,-69.7,-0.37,-0.29,0.04,0.13,-0.51,-0.25,1.07,1.32,26.4,11.3,0,1,22,265,578
1982-10,160,99.9,60.1,1.07,1.21,0.61,0.82,0.34,0.67,0.94,1.2,26.5,14.7,0,9,4,330,527
1982-11,175,117.7,57.3,0.14,0.05,0.4,0.53,0.45,0.67,0.67,0.96,29.3,16.4,0,7,7,386,590
1982-12,424,81.8,342.2,1.67,1.74,1.65,1.71,1.3,1.41,1.02,1.25,25.4,15.9,0,16,2,330,419
1983-01,362,95.9,266.1,0.85,0.94,1.51,1.6,1.5,1.62,1.36,1.49,26.3,16.8,0,16,2,358,502
1983-02,229,98.2,130.8,0.78,0.79,1.83,2.11,1.79,2.04,1.68,1.79,27.6,16.5,0,9,4,338,516
1983-03,309,93,216,1.84,1.81,1.7,1.9,2.47,2.5,1.99,2.01,26.3,15.5,0,9,6,338,506
1983-04,135,74.2,60.8,1.68,1.76,2.13,2.19,2.5,2.32,2.39,2.22,25.2,14.6,0,4,6,297,414
1983-05,135,62,73,2.25,2.15,3.03,2.49,2.93,2.62,2.84,2.46,24.2,12.9,0,3,9,266,367
1983-06,139,52.6,86.4,2.45,2.25,3.07,2.6,2.8,2.77,3.24,2.61,23.5,11.8,0,6,13,230,346
1983-07,44,65,-21,1.42,1.62,3.21,2.44,3.33,2.66,3.28,2.64,23.9,10.1,0,3,17,217,432
1983-08,2,86.1,-84.1,-1.32,-0.5,2.49,2.17,3.46,2.75,3.26,2.6,24.9,8.8,0,0,12,212,531
1983-09,325,67.3,257.7,2.96,2.45,2.83,2.4,3.93,2.76,3.93,2.8,22.6,12.9,0,10,5,232,373
1983-10,168,92.6,75.4,1.19,1.41,3.18,2.49,4.3,2.78,3.9,2.65,24.8,14.3,0,6,5,296,500
1983-11,164,108.2,55.8,-0.08,0.02,2.7,2.38,3.26,2.58,3.76,2.75,27.1,15.4,0,9,7,338,579
1983-12,394,88.1,305.9,1.43,1.53,1.43,1.62,2.57,2.19,3.34,2.6,25.4,16.3,0,18,1,336,463
1984-01,117,135.3,-18.3,-1.61,-1.45,-0.1,0,1.47,1.61,2.79,2.3,29.6,17,0,4,8,412,689
1984-02,57,136.4,-79.4,-1.96,-1.69,-0.86,-0.99,1.02,1.16,2.52,2.25,30.7,17.4,0,1,7,406,704
1984-03,69,104.7,-35.7,-1.57,-1.37,-2.98,-2.12,-0.94,-0.9,1.76,1.78,28.1,16.5,0,2,7,380,541
1984-04,48,78.1,-30.1,0.04,0.26,-2.34,-1.9,-1.32,-1.28,1.43,1.51,25.5,15,0,1,10,308,435
1984-05,50,71.7,-21.7,0.59,0.53,-1.08,-0.92,-1.24,-1.23,1.08,1.22,26,13.5,0,2,13,302,439
1984-06,0,61.6,-61.6,,-1.21,-0.11,-0.09,-2.69,-2.06,0.47,0.68,24.7,10.8,0,0,30,232,399
1984-07,0,68.7,-68.7,,-0.85,-0.32,-0.5,-2.33,-2.14,0.27,0.47,24.8,10.5,0,0,31,236,434
1984-08,36,71.7,-35.7,1.13,1.56,-0.2,0.12,-1.06,-0.78,0.43,0.68,23.8,11.4,0,0,11,236,397
1984-09,102,90.4,11.6,0.91,1.08,0.92,1.12,0.49,0.75,-0.58,-0.36,25,11.8,0,4,6,253,501
1984-10,47,124,-77,-1.28,-1.23,0.19,0.48,-0.1,0.13,-1.16,-1.09,28.4,15.1,0,2,13,364,643
1984-11,190,113.3,76.7,0.41,0.43,0.1,0.17,-0.04,0.15,-0.98,-0.93,27.1,16.1,0,7,5,349,582
1984-12,277,99.8,177.2,0.32,0.53,-0.11,-0.03,0.26,0.55,-1.42,-1.39,26.3,17.3,0,9,2,364,513
1985-01,375,93.9,281.1,0.94,1.05,0.89,1.07,0.8,1.02,-0.34,-0.17,26.3,16.8,0,14,6,357,486
1985-02,143,104.1,38.9,-0.29,-0.37,0.63,0.8,0.55,0.7,0,0.26,29.2,17.1,0,6,6,370,532
1985-03,273,88,185,1.49,1.58,1.15,1.34,0.87,1.06,0.91,1.14,27.6,17,0,11,5,382,459
1985-04,38,84,-46,-0.26,-0.18,0.62,0.76,1.05,1.26,0.88,1.1,27,14.1,0,1,12,318,479
1985-05,26,66.6,-40.6,-0.23,-0.14,1.02,1.19,0.95,1.18,0.78,1.05,24.8,10,0,1,9,229,421
1985-06,11,59.2,-48.2,-0.44,-0.28,-0.55,-0.47,0.84,1.01,0.82,1.09,23.1,5.2,0,0,26,129,400
1985-07,0,64.3,-64.3,,-0.38,-0.71,-0.53,0.3,0.51,0.81,1.09,23.3,5.2,0,0,31,132,436
1985-08,5,82.9,-77.9,-0.75,-0.08,-1.09,-0.64,0.58,0.8,0.69,0.96,26.2,8.4,0,0,21,227,484
1985-09,63,87.3,-24.3,0.29,0.61,-0.09,0.28,-0.58,-0.15,0.49,0.81,25.5,11.4,0,2,13,254,480
1985-10,58,113.3,-55.3,-0.93,-0.81,-0.72,-0.27,-1.07,-0.58,0.53,0.89,28.4,13.6,0,2,6,340,597
1985-11,235,115,120,1.16,1.14,0.28,0.46,-0.07,0.19,0.7,1,28.5,15.1,0,9,14,353,597
1985-12,287,112.4,174.6,0.42,0.5,0.41,0.46,0.23,0.49,0.67,0.9,27.2,15.4,0,10,7,351,594
1986-01,255,123.6,131.4,-0.01,-0.2,0.52,0.51,0.17,0.23,0.23,0.45,28.5,17.1,0,10,2,397,640
1986-02,245,93.2,151.8,0.94,1.03,0.58,0.55,0.6,0.64,0.68,0.86,28.2,17.4,0,9,3,359,470
1986-03,149,100.5,48.5,-0.03,0.02,0.34,0.29,0.49,0.51,0.16,0.31,28.2,16.7,0,5,5,386,527
1986-04,44,92.7,-48.7,-0.07,-0.27,0.49,0.55,0.67,0.7,0.19,0.34,27.5,14.5,0,2,7,330,524
1986-05,121,64.6,56.4,2.03,1.98,0.78,0.82,0.8,0.83,0.63,0.76,25.3,12.9,0,5,9,282,388
1986-06,1,60.5,-59.5,-1.78,-1.04,0.88,0.8,0.58,0.53,0.58,0.72,23.6,7.8,0,0,29,172,426
1986-07,71,62,8.9,2.19,2.11,2,1.8,1.3,1.32,0.88,0.98,22.7,7.8,0,3,15,164,420
1986-08,87,75.2,11.8,2.49,2.34,2.17,2.02,1.58,1.53,1.24,1.29,24.7,11.1,0,3,10,245,451
1986-09,25,100.9,-75.9,-0.66,-0.44,1.39,1.43,1.45,1.38,1.01,1.08,25.7,11.3,0,1,25,255,553
1986-10,30,126.7,-96.7,-1.94,-1.59,-0.45,-0.32,0.96,1,0.89,0.95,28.2,13.4,0,0,9,336,639
1986-11,174,122.3,51.7,0.12,-0.06,-1.19,-1.32,0.08,0.1,0.64,0.7,28.6,15.4,0,6,4,360,604
1986-12,589,93.2,495.8,2.87,2.36,1.86,1.68,2.01,1.75,1.59,1.48,26.5,17.2,0,18,1,367,471
1987-01,257,114.2,142.8,0,-0.1,1.8,1.69,1.43,1.39,1.65,1.55,28.1,17.5,0,13,5,397,583
1987-02,153,102,51,-0.14,-0.21,1.75,1.87,1.04,1.02,1.49,1.44,28.2,16.8,0,7,10,350,525
1987-03,110,112.8,-2.8,-0.68,-0.81,-0.5,-0.59,0.91,0.86,1.41,1.35,28.5,15.9,0,3,10,378,604
1987-04,133,84.9,48.1,1.66,1.62,0.14,0.07,1.59,1.53,1.79,1.64,27,15.5,0,3,7,338,476
1987-05,38,63.3,-25.3,0.22,0.42,0.43,0.45,1.63,1.6,1.47,1.41,24.2,13.3,0,0,9,270,388
1987-06,22,52.2,-30.2,0.12,0.53,1.19,1.28,0.02,0,1.54,1.48,22.9,9.4,0,0,6,184,346
1987-07,6,67.1,-61.1,-0.69,-0.1,0.07,0.37,0.07,0.18,1.26,1.26,24.6,9.4,0,0,21,218,443
1987-08,2,87.8,-85.8,-1.32,-0.62,-0.42,-0.21,0.17,0.22,0.92,0.94,26.3,8.5,0,0,24,230,513
1987-09,103,83.7,19.3,0.93,1.16,0.58,0.77,1.1,1.23,1.16,1.2,25,13.2,0,4,4,272,452
1987-10,41,113.6,-72.6,-1.49,-1.15,-0.39,0,-0.38,0.1,1.19,1.25,28.2,15.6,0,0,12,368,572
1987-11,149,119.9,29.1,-0.38,-0.54,-0.4,-0.2,-0.55,-0.3,1.08,1.18,28.2,16.1,0,7,4,364,611
1987-12,358,114.2,243.8,1.11,1.12,0.17,0.16,0.3,0.48,0.15,0.3,27.7,16.8,0,14,5,380,589
1988-01,203,132.7,70.3,-0.52,-0.74,0.12,0,-0.09,-0.12,-0.07,0.03,29.4,18.1,0,7,5,426,660
1988-02,241,90,151.1,0.9,1.03,0.67,0.6,0.34,0.32,0.3,0.39,27.3,17.5,0,8,2,360,459
1988-03,122,107.2,14.8,-0.46,-0.52,-0.19,-0.32,-0.12,-0.21,0.37,0.45,28.3,15.7,0,6,5,372,575
1988-04,44,78,-34,-0.07,0.16,0.23,0.38,0.18,0.2,-0.04,0.12,26.8,15.9,0,1,6,342,418
1988-05,68,66.8,1.2,1.04,1.13,-0.13,0,0.47,0.51,0.1,0.25,25.3,12.7,0,2,6,278,413
1988-06,32,55.5,-23.5,0.48,0.75,0.59,0.75,0,-0.03,0.15,0.29,22.7,8.7,0,1,15,172,366
1988-07,0,66.1,-66.1,,-0.56,0.73,0.86,0.43,0.64,0.13,0.27,22,6.8,0,0,31,137,465
1988-08,0,92.3,-92.3,,-1.12,-0.35,-0.36,-0.3,-0.21,0.12,0.25,25.5,9,0,0,31,225,544
1988-09,37,108.7,-71.7,-0.29,-0.33,-0.78,-0.83,-0.1,0.01,-0.17,-0.12,28.5,13.2,0,1,16,326,528
1988-10,154,96.1,57.9,0.98,1.18,0.27,0.42,0.53,0.69,0.32,0.47,25.8,14.3,0,7,4,311,497
1988-11,139,103.4,35.6,-0.59,-0.4,0.01,0.28,-0.16,0.1,0.28,0.46,25.7,15.3,0,4,3,316,533
1988-12,191,112.5,78.5,-0.71,-0.67,-0.36,-0.07,-0.62,-0.39,-0.39,-0.21,27.5,16.4,0,7,6,371,571
1989-01,289,112.1,176.9,0.28,0.2,-0.46,-0.34,-0.34,-0.22,-0.07,0.21,27.8,17.1,0,16,7,386,564
1989-02,199,92.2,106.8,0.44,0.5,-0.09,-0.07,-0.14,0,-0.27,-0.04,28.4,17.5,0,6,2,362,463
1989-03,161,101.5,59.5,0.15,0.19,0.34,0.37,-0.01,0.21,-0.11,0.13,28.5,16.7,0,8,10,391,522
1989-04,57,90,-33,0.27,0.18,0.32,0.39,-0.24,-0.07,-0.05,0.17,27.8,14.7,0,1,6,338,502
