data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,225,136.5,88.5,0.72,0.52,,,,,,,27.2,15.1,0,5,6,346,710
1980-02,183,113.8,69.2,0.31,0.1,,,,,,,27.5,17,0,10,5,356,585
1980-03,130,104.8,25.2,-0.05,-0.1,0.33,0.18,,,,,28.5,18.1,0,6,14,412,545
1980-04,101,83.6,17.4,-0.51,-0.7,-0.3,-0.46,,,,,25.5,15.1,0,4,8,308,465
1980-05,178,53.5,124.5,0.19,0.09,-0.31,-0.34,,,,,21.7,12.5,0,4,10,221,341
1980-06,97,49.2,47.8,-0.72,-0.87,-0.7,-0.85,-0.33,-0.49,,,19.3,8,0,3,10,126,319
1980-07,230,49.9,180.1,1.02,1.12,0.23,0.27,-0.06,-0.12,,,19.4,8.2,0,7,7,138,328
1980-08,173,60.3,112.7,0.77,0.85,0.52,0.64,0.09,0.17,,,20.8,10.5,0,6,10,179,370
1980-09,197,71.7,125.3,0.51,0.57,0.97,1.08,0.26,0.34,,,19.4,8.2,0,8,3,122,454
1980-10,202,95.2,106.8,-0.31,-0.27,0.34,0.45,0.3,0.35,,,23.5,13,0,7,5,256,513
1980-11,138,110.5,27.5,-0.15,0.03,-0.13,0.03,0.21,0.33,,,25.2,14.7,0,4,8,298,587
1980-12,302,122.3,179.7,1.58,1.55,0.42,0.72,0.92,1.08,0.4,0.45,26.1,16.7,0,13,5,353,652
1981-01,217,126.4,90.6,0.6,0.55,0.9,1.01,0.81,1.02,0.36,0.48,27.8,17.6,0,8,3,394,636
1981-02,201,104.3,96.7,0.51,0.43,1.42,1.43,0.71,0.92,0.42,0.53,28.4,18.2,0,9,2,372,535
1981-03,97,104.3,-7.3,-0.55,-0.58,0.17,0.16,0.34,0.61,0.35,0.52,26.6,15.7,0,3,11,346,584
1981-04,239,74.1,164.9,0.94,0.98,0.47,0.46,0.86,0.97,0.67,0.85,23.8,13.8,0,5,6,264,426
1981-05,56,58.8,-2.8,-1.38,-1.31,-0.41,-0.43,0.46,0.51,0.38,0.62,23.3,13.6,0,2,12,262,367
1981-06,155,38.6,116.4,0.04,0.03,-0.22,-0.25,-0.11,-0.1,0.52,0.75,17.9,8.3,0,8,7,108,285
1981-07,24,50.5,-26.5,-1.68,-1.54,-1.47,-1.52,-0.64,-0.64,0,0.26,18.6,7.5,0,1,16,126,346
