data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,182,107,75,0.75,0.95,,,,,,,28.3,18.8,0,7,8
1980-02,235,105,130,1.86,1.84,,,,,,,28.7,18.5,0,8,3
1980-03,39,121.4,-82.4,-1.23,-1.01,0.92,1.15,,,,,29,17.3,0,1,14
1980-04,74,89,-15,0.21,0.33,0.7,0.84,,,,,28,17.8,0,1,4
1980-05,73,75.4,-2.4,1.09,1.21,-0.37,-0.17,,,,,26.5,16.4,0,1,5
1980-06,38,60.7,-22.7,0.63,0.9,0.75,1.01,1,1.24,,,24.8,15.4,0,0,5
1980-07,25,70.1,-45.1,-0.05,0.3,0.88,1.18,0.85,1.07,,,24.8,13.2,0,0,4
1980-08,42,88.9,-46.9,1.04,1.07,0.72,0.99,-0.13,0.12,,,25.4,15.1,0,1,4
1980-09,40,87.1,-47.1,0.74,1.2,0.79,1.2,0.94,1.32,,,25.7,16.5,0,1,8
1980-10,46,131.2,-85.2,-0.44,-0.49,0.22,0.52,0.56,0.88,,,28.2,17.2,1,1,6
1980-11,95,106.4,-11.4,-0.67,-0.53,-0.71,-0.4,-0.42,-0.02,,,28.1,18.2,0,3,5
1980-12,170,104.6,65.4,0.15,0.29,-0.55,-0.37,-0.34,0.01,0.52,0.95,28,18.9,0,8,6
1981-01,99,130.9,-31.9,0.04,0.07,-0.55,-0.26,-0.49,0.01,0.14,0.59,29.4,18.7,0,4,9
1981-02,60,118.7,-58.7,-0.12,0.02,-0.24,-0.01,-0.67,-0.15,-0.7,-0.03,28.8,18.3,0,2,6
1981-03,229,108.9,120.1,1.29,1.38,0.53,0.72,-0.13,0.23,0.24,0.74,29.4,19.5,0,7,5
1981-04,98,83.9,14.1,0.69,0.89,0.98,1.14,0.19,0.56,0.35,0.81,26.7,17.1,0,2,5
1981-05,118,69.5,48.5,2.06,2.09,1.66,1.71,0.99,1.24,0.57,0.99,25.3,15.6,0,4,7
1981-06,39,58.1,-19.1,0.67,1.03,1.69,1.87,1.01,1.2,0.58,1,24.5,14.4,0,0,10
