data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,286,103,183,0.67,0.68,,,,,,,27.9,18.7,0,8,3,413,526
1980-02,107,109.6,-2.6,0.08,0.09,,,,,,,29,18.5,0,2,3,399,569
1980-03,19,114.8,-95.8,-1.95,-1.48,-0.19,-0.15,,,,,29.7,17.5,0,1,10,422,606
1980-04,215,76.2,138.8,2.76,2.34,0.28,0.36,,,,,27.3,17.3,0,7,9,370,421
1980-05,44,69.7,-25.7,0.82,0.85,0.59,0.61,,,,,26.6,14.7,0,3,15,331,425
1980-06,16,53.3,-37.3,0.54,0.96,2.62,2.43,0.61,0.74,,,24.3,12.4,0,0,9,250,346
1980-07,1,65.8,-64.8,-0.83,-0.1,0.61,0.77,0.35,0.51,,,25.1,11.5,0,0,23,256,417
1980-08,8,79.6,-71.6,-0.33,0.17,-0.16,0.32,0.49,0.61,,,25.5,13.2,0,0,12,289,457
1980-09,10,84,-74,-0.81,-0.19,-0.98,-0.31,1.84,2.02,,,25.8,14.1,0,0,15,299,442
1980-10,35,116.4,-81.4,-1.52,-1.29,-2.01,-1.22,-1.52,-0.84,,,29.1,16.3,3,2,10,394,574
1980-11,108,103.8,4.1,-1.01,-0.91,-1.81,-1.26,-1.92,-1.24,,,27.1,17.5,0,4,6,368,530
1980-12,269,114.6,154.4,0.28,0.25,-0.86,-0.84,-1.1,-0.9,-0.2,-0.14,28.5,19.1,0,11,6,428,577
1981-01,135,110.5,24.5,-0.52,-0.53,-0.7,-0.6,-1.23,-1.01,-0.91,-0.66,28.2,18.5,0,4,6,413,556
1981-02,57,115.2,-58.2,-0.64,-0.64,-0.66,-0.59,-1.51,-1.22,-1.21,-0.92,29,17.7,0,1,5,374,604
1981-03,152,96.4,55.6,0.43,0.53,-0.6,-0.49,-1.17,-0.99,-0.56,-0.3,28.5,18.7,0,5,7,421,489
1981-04,36,81.8,-45.8,-0.76,-0.52,-0.46,-0.31,-0.9,-0.72,-1.37,-1,26.3,15.1,0,1,19,320,477
1981-05,15,67.1,-52.1,-0.42,-0.28,-0.07,0.1,-0.63,-0.44,-1.47,-1.07,25.3,13.2,0,0,13,286,408
1981-06,39,54.8,-15.8,1.6,1.73,-0.21,0.06,-0.66,-0.43,-1.36,-0.99,23.7,12.4,0,1,9,241,361
1981-07,0,64.7,-64.7,,-0.09,0.4,0.63,-0.39,-0.12,-1.35,-0.98,23.9,9.5,0,0,31,208,425
1981-08,25,77.5,-52.5,0.6,0.97,1.09,1.34,0.18,0.46,-1.28,-0.92,25,11.8,0,1,12,260,465
1981-09,7,91.1,-84.1,-1.05,-0.5,-0.48,-0.11,-0.7,-0.22,-1.27,-0.93,26.6,12.8,0,0,27,291,482
1981-10,139,80.4,58.6,0.79,1.13,0.38,0.82,0.43,0.99,-0.75,-0.38,23.8,16.7,0,4,3,318,415
1981-11,406,96.7,309.3,1.97,2.05,1.65,1.91,1.86,2.01,0.4,0.69,26.8,18.9,0,10,2,386,491
1981-12,187,112.3,74.7,-0.59,-0.61,1.14,1.3,0.94,1.15,0.1,0.3,27.6,18.7,0,10,3,408,567
1982-01,213,103.2,109.8,0.16,0.14,0.72,0.88,0.74,1.02,0.38,0.7,26.9,18.7,0,7,4,396,510
1982-02,59,115.3,-56.3,-0.6,-0.62,-0.68,-0.55,0.42,0.66,0.41,0.76,29.5,18.5,0,3,15,392,589
1982-03,302,86.1,215.9,1.62,1.73,0.62,0.76,1.13,1.35,0.97,1.29,27.7,19.2,0,13,2,418,430
1982-04,91,79.2,11.8,0.79,0.95,0.99,1.14,1.06,1.22,1.15,1.42,25.7,15.7,0,3,10,322,455
1982-05,56,60.4,-4.4,1.16,1.44,1.75,1.84,0.46,0.72,1.27,1.52,23.8,13.5,0,2,9,268,378
1982-06,4,58.5,-54.5,-0.59,-0.23,0.97,1.18,0.77,0.98,1.15,1.42,24.7,12.4,0,0,14,256,385
1982-07,11,64.6,-53.6,0.62,0.94,0.88,1.19,1.08,1.25,1.18,1.44,24.5,11.6,0,1,16,250,425
1982-08,10,77,-67,-0.18,0.4,-0.16,0.27,1.71,1.82,1.13,1.41,25.2,13.9,0,0,17,295,446
1982-09,13,89.6,-76.6,-0.63,-0.27,-0.41,-0.03,0.41,0.78,1.14,1.41,25.6,13.7,0,0,11,290,496
1982-10,64,109.9,-45.9,-0.63,-0.56,-1.11,-0.7,-0.64,-0.12,0.85,1.08,27.8,17,0,1,11,385,528
1982-11,31,132.6,-101.6,-2.92,-1.95,-2.53,-1.68,-2.62,-1.72,-0.55,-0.32,30.9,18.2,0,1,10,437,623
1982-12,211,98.1,112.9,-0.31,-0.19,-1.75,-1.42,-1.84,-1.39,-0.41,-0.27,27.5,18.7,0,9,7,406,470
1983-01,336,99.8,236.2,0.96,1.05,-0.34,-0.25,-0.68,-0.48,0.04,0.28,27.7,19.1,0,15,2,416,495
1983-02,195,103.7,91.3,0.92,1,0.84,1.04,-0.29,-0.16,0.6,0.86,28.8,19.3,0,9,5,393,525
1983-03,162,96.3,65.7,0.53,0.64,1.12,1.27,-0.05,0.1,0.02,0.3,28.1,18.7,0,7,9,415,503
1983-04,122,81.5,40.5,1.4,1.41,1.14,1.26,0.35,0.5,0.15,0.42,27.5,17.2,0,5,4,370,449
