data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,324,97.6,226.4,0.2,0.36,,,,,,,30.3,21.6,0,14,1
1980-02,562,75.5,486.5,2.42,2.18,,,,,,,28.5,21.5,0,21,0
1980-03,187,116.5,70.5,-1.48,-1.54,1.2,1.37,,,,,31.5,21.6,4,7,8
1980-04,111,107.9,3.1,-0.92,-0.88,0.8,0.95,,,,,31.6,21.4,0,3,9
1980-05,14,122,-108,-0.98,-1.08,-1.72,-1.67,,,,,33.4,20.9,2,0,23
1980-06,2,114.1,-112.1,-0.53,0.16,-1.34,-1.17,0.54,0.79,,,33,18.7,0,0,22
1980-07,0,128.3,-128.3,,0.11,-1.04,-0.9,0.56,0.71,,,33.4,17.9,10,0,31
1980-08,0,136.2,-136.2,,0.77,-0.72,0.47,-1.73,-1.44,,,35.4,17.6,26,0,31
1980-09,43,123.2,-80.2,0.29,0.62,0.18,0.64,-1.14,-0.55,,,35.1,21.1,21,1,9
1980-10,104,141.8,-37.8,-0.57,-0.69,-0.49,-0.18,-0.87,-0.43,,,34.5,22.2,19,4,6
1980-11,231,102.8,128.2,0.23,0.4,-0.2,0.04,-0.27,0.09,,,31,22,1,7,2
1980-12,308,99.7,208.3,0.22,0.34,-0.05,0.08,-0.07,0.24,0.31,0.64,30,21.6,0,9,1
1981-01,220,109.8,110.2,-0.86,-0.8,-0.53,-0.21,-0.71,-0.25,-0.15,0.21,30.6,21.5,0,7,1
1981-02,135,122.6,12.4,-1.82,-1.89,-1.62,-1.61,-1.37,-1.11,-1.87,-1.59,32.6,21.5,4,7,10
1981-03,402,94.6,307.4,1.5,1.55,-0.78,-0.73,-0.71,-0.5,-1.03,-0.64,30.5,22.1,2,13,1
1981-04,118,121.6,-3.6,-0.79,-0.97,-0.52,-0.64,-0.74,-0.61,-0.97,-0.69,32.4,21.6,1,4,11
1981-05,3,126.4,-123.4,-2.09,-1.84,0.2,0.22,-1.08,-1.08,-1.04,-0.8,32.7,19.6,0,0,26
1981-06,24,112.9,-88.9,1.66,1.84,-1.02,-1.16,-1.13,-1.2,-0.95,-0.7,32,18.6,0,1,22
1981-07,8,128.4,-120.4,1.09,1.17,-0.25,-0.33,-0.62,-0.72,-0.91,-0.66,32.5,17.1,0,0,24
1981-08,12,138.1,-126.1,0.6,1.21,1.71,1.6,0.44,0.54,-0.86,-0.61,34.5,18.6,15,0,16
1981-09,15,144,-129,-0.82,-0.61,-0.06,0.03,-1,-0.86,-0.96,-0.8,36.6,20.3,28,1,22
1981-10,167,120.9,46.1,0.48,0.6,0.18,0.34,-0.03,0.14,-0.68,-0.43,33.2,22.1,13,6,2
1981-11,324,99,225,1.3,1.44,0.94,1.09,1.19,1.33,-0.31,-0.03,30.4,21.5,1,11,1
1981-12,166,124.7,41.3,-1.53,-1.41,0.04,0.17,-0.04,0.15,-0.86,-0.72,32.3,22,1,6,3
1982-01,481,92.5,388.5,1.45,1.54,1,1.19,0.85,1.07,0.17,0.31,29.2,21.4,0,21,1
1982-02,211,106.1,104.9,-0.7,-0.69,-0.15,0.04,0.38,0.67,0.46,0.72,31.6,21.6,0,9,1
1982-03,268,117.5,150.5,-0.17,-0.22,0.55,0.72,0.4,0.66,-0.04,0.23,31.8,22.3,0,9,1
1982-04,157,110.6,46.4,-0.13,-0.24,-0.65,-0.74,0.2,0.36,0.11,0.37,31.6,22,2,9,7
1982-05,4,119.8,-115.8,-1.91,-1.45,-0.57,-0.62,-0.53,-0.46,0.11,0.37,33.2,20.8,1,0,16
1982-06,0,112.3,-112.3,,0.13,-0.77,-0.72,0.13,0.28,0.01,0.28,33.6,19,4,0,30
1982-07,0,125.2,-125.2,,0.57,-2.12,-1.11,-0.97,-0.95,-0.02,0.26,34.2,17.6,12,0,31
1982-08,1,137.6,-136.6,-0.68,0.76,-1.04,0.56,-0.63,-0.49,-0.07,0.22,35.2,19.2,22,0,29
1982-09,84,117.3,-33.4,1.23,1.59,1.09,1.51,-0.17,0.3,0.22,0.55,34,22.1,14,2,10
1982-10,171,135.5,35.5,0.53,0.45,0.92,1.13,0.31,0.61,0.23,0.52,33.5,22,9,2,3
1982-11,130,124.3,5.7,-1.34,-1.3,-0.13,0.02,-0.21,0.09,-0.59,-0.32,32.4,21.8,2,3,2
1982-12,287,114.8,172.2,0,-0.04,-0.42,-0.45,-0.16,0.04,-0.05,0.14,31.5,21.6,3,13,1
1983-01,340,101.7,238.3,0.35,0.47,-0.54,-0.46,-0.03,0.26,-0.73,-0.51,30.9,22.4,0,15,0
1983-02,300,109.3,190.7,0.3,0.31,0.32,0.49,0.12,0.37,-0.24,0.01,31.4,22,6,11,9
1983-03,288,104.2,183.8,0.11,0.27,0.35,0.55,-0.11,0.04,-0.19,0.17,31,22.4,0,12,2
1983-04,46,128.8,-82.8,-2.62,-1.96,-0.67,-0.8,-0.86,-0.89,-0.65,-0.42,33.8,22.5,11,2,15
1983-05,23,132.2,-109.2,-0.52,-1.13,-1.25,-1.43,-0.55,-0.6,-0.59,-0.44,35.1,21,23,0,13
1983-06,0,119.7,-119.7,,-1.08,-2.63,-2.33,-0.56,-0.66,-0.59,-0.47,35,19,23,0,30
1983-07,1,127.9,-126.9,-0.5,0.32,-0.65,-1.22,-0.84,-1.03,-0.58,-0.48,35.4,19.1,27,0,20
1983-08,0,143.4,-143.4,,0.37,-1.04,-0.06,-1.28,-1.34,-0.59,-0.51,36.5,19.4,30,0,31
1983-09,41,124.1,-83.1,0.23,0.55,0.15,0.47,-2.13,-1.66,-0.76,-0.7,36,22.4,26,2,14
1983-10,227,119.6,107.4,1.25,1.36,1.05,1.28,0.63,0.72,-0.51,-0.38,32,21.9,1,8,5
1983-11,267,110.7,156.3,0.67,0.75,1.17,1.35,1.08,1.23,0.05,0.23,31.4,21.8,1,8,2
1983-12,367,109.2,257.8,0.79,0.82,1.21,1.28,1.15,1.29,0.36,0.46,30.6,21.6,1,14,2
1984-01,175,122,53,-1.43,-1.39,-0.14,-0.05,0.35,0.61,-0.35,-0.29,31.5,21.1,0,7,1
1984-02,242,113.4,128.6,-0.32,-0.4,-0.67,-0.7,0.16,0.42,-0.5,-0.36,31.1,21,0,10,2
1984-03,319,108.8,210.2,0.52,0.61,-0.93,-1.03,0.3,0.47,-0.42,-0.26,30.9,21.8,0,15,1
1984-04,258,99.1,158.9,1.19,1.32,0.55,0.57,0.29,0.4,0.44,0.64,30.5,21.9,0,10,1
1984-05,37,118.5,-81.5,-0.02,-0.07,0.87,0.96,0.04,0.15,0.5,0.71,32.8,20.8,1,1,12
1984-06,2,113.9,-111.9,-0.53,0.19,0.91,0.99,-0.36,-0.32,0.51,0.75,33.6,18.4,1,0,21
1984-07,1,125.9,-124.9,-0.5,0.61,-0.09,0.1,0.46,0.52,0.51,0.75,33.9,17.9,5,0,16
1984-08,15,137.1,-122.1,0.77,1.35,0.74,1.04,0.89,1.04,0.57,0.82,35.3,19.4,23,0,16
1984-09,76,126,-50,1.07,1.28,1.21,1.48,1.21,1.36,0.69,0.9,33.7,21.7,14,4,8
1984-10,167,120.3,46.7,0.48,0.61,0.94,1.22,0.68,0.96,0.46,0.7,32.5,21.9,9,8,5
1984-11,136,132.3,3.7,-1.23,-1.33,-0.19,-0.05,-0.11,0.16,-0.06,0.17,33,21.7,5,6,10
1984-12,212,121.2,90.8,-0.87,-0.91,-0.93,-0.91,-0.59,-0.38,-0.67,-0.53,31.9,21.9,2,8,2
1985-01,449,86.3,362.8,1.22,1.39,-0.23,-0.13,0.22,0.53,0.42,0.63,28.9,21.5,0,19,1
1985-02,262,107,155,-0.1,-0.08,0.29,0.54,0.07,0.37,0.48,0.76,31.1,21.4,0,11,0
1985-03,348,104.3,243.7,0.88,0.99,1.12,1.28,0.18,0.42,0.63,0.93,30.9,22.2,0,15,1
1985-04,232,97.8,134.2,0.89,1.02,0.69,0.79,0.34,0.51,0.5,0.83,30.8,21.8,0,10,1
1985-05,109,112.3,-3.3,1.46,1.49,1.37,1.42,1.06,1.23,0.79,1.06,32.4,21,0,5,9
1985-06,0,105.3,-105.3,,0.89,1.34,1.48,1.51,1.6,0.78,1.09,32.1,18.2,0,0,30
1985-07,13,124.9,-111.9,1.65,1.98,1.51,1.61,1.06,1.21,0.83,1.12,33,18.5,3,1,20
1985-08,4,139.6,-135.6,-0.07,0.8,0.69,1.2,1.36,1.49,0.79,1.08,35.2,19.1,24,0,23
1985-09,65,132.9,-67.9,0.84,0.9,1.03,1.17,1.48,1.59,0.73,1,35.1,20.7,21,3,15
1985-10,295,112.4,182.6,1.99,2.04,1.96,2.1,2.2,2.1,1.2,1.35,31.6,21.5,0,13,1
1985-11,270,113.6,156.4,0.71,0.75,1.87,1.87,1.89,1.93,1.77,1.76,31.3,21.8,3,11,7
1985-12,431,97.3,333.7,1.33,1.43,1.89,1.87,2.01,1.99,2.34,2.26,29.2,21.4,0,21,1
1986-01,365,112.4,252.6,0.56,0.59,1.62,1.61,2.22,2,2.29,2.2,30.7,21.4,0,10,1
1986-02,323,105.2,217.8,0.53,0.58,1.51,1.49,2.14,1.88,2.21,1.95,31.1,21.4,1,16,1
1986-03,323,106.6,216.4,0.57,0.69,0.85,0.94,2.17,1.91,2.33,1.96,30.8,21.7,0,11,1
1986-04,193,101.7,91.3,0.39,0.43,0.67,0.74,1.51,1.54,2.12,1.93,31.5,22,0,10,3
1986-05,25,116.7,-91.7,-0.44,-0.42,0.34,0.49,1.28,1.35,1.87,1.85,33.1,21.1,2,1,15
1986-06,3,111.8,-108.8,-0.27,0.55,0.06,0.2,0.7,0.84,1.89,1.84,32.9,18.1,1,0,26
1986-07,1,117.6,-116.6,-0.5,1.57,-0.46,0.13,0.51,0.69,1.85,1.83,33.8,19.6,11,0,29
1986-08,33,130.8,-97.8,1.48,1.96,1.49,1.82,0.52,0.84,1.95,1.9,35.1,20.3,28,2,19
1986-09,30,136.7,-106.7,-0.13,-0.04,0.68,1.08,0.25,0.7,1.79,1.82,35.3,21.6,24,1,14
1986-10,252,114.6,137.4,1.54,1.65,1.52,1.74,1.1,1.36,1.64,1.67,31.8,22.1,1,13,2
1986-11,213,129.4,83.6,-0.01,-0.2,0.85,0.89,1.05,1.23,1.53,1.56,32.4,22,7,7,5
1986-12,284,115.1,168.9,-0.03,-0.07,0.59,0.62,0.67,0.84,0.89,1.05,31.2,21.7,3,12,2
1987-01,265,128.2,136.8,-0.37,-0.52,-0.5,-0.67,0.35,0.48,0.55,0.71,32.1,21.7,1,13,2
1987-02,183,107.1,75.9,-1.07,-1.06,-1.07,-1.18,-0.32,-0.21,0,0.28,31.4,22,2,7,2
1987-03,439,97.1,341.9,1.9,1.79,0.09,0.18,0.49,0.61,0.46,0.76,30.5,22,0,19,2
1987-04,185,120.6,64.4,0.28,0.03,0.48,0.47,0.02,-0.05,0.41,0.63,33.2,21.9,13,7,18
